"rgn_id","year","gdp_mio_euro"
"BHI_ID_2",2010,126154.6
"BHI_ID_2",2011,127964.55
"BHI_ID_2",2012,130599.25
"BHI_ID_20",2000,11867.5
"BHI_ID_20",2001,11142.5
"BHI_ID_20",2002,11764.5
"BHI_ID_20",2003,12308.5
"BHI_ID_20",2004,12778
"BHI_ID_20",2005,12478.5
"BHI_ID_20",2006,13659
"BHI_ID_20",2007,14514
"BHI_ID_20",2008,14380.5
"BHI_ID_20",2009,11948
"BHI_ID_20",2010,14275.5
"BHI_ID_20",2011,15755.5
"BHI_ID_20",2012,16328
"BHI_ID_21",2000,5141.5
"BHI_ID_21",2001,5961
"BHI_ID_21",2002,5936.33333333333
"BHI_ID_21",2003,5424.66666666666
"BHI_ID_21",2004,5679.33333333333
"BHI_ID_21",2005,6901.83333333333
"BHI_ID_21",2006,7751.33333333333
"BHI_ID_21",2007,8937.49999999999
"BHI_ID_21",2008,10239
"BHI_ID_21",2009,9122.16666666666
"BHI_ID_21",2010,10260.1666666667
"BHI_ID_21",2011,10712.3333333333
"BHI_ID_21",2012,11203.3333333333
"BHI_ID_24",2000,3177.33333333333
"BHI_ID_24",2001,3476.33333333333
"BHI_ID_24",2002,3781
"BHI_ID_24",2003,3915
"BHI_ID_24",2004,4387
"BHI_ID_24",2005,5125.33333333333
"BHI_ID_24",2006,6332.33333333333
"BHI_ID_24",2007,8323.99999999999
"BHI_ID_24",2008,8974.99999999999
"BHI_ID_24",2009,6921.99999999999
"BHI_ID_24",2010,6612.66666666666
"BHI_ID_24",2011,7480.33333333333
"BHI_ID_24",2012,8157.33333333332
"BHI_ID_25",2000,1348
"BHI_ID_25",2001,1521
"BHI_ID_25",2002,1688.4
"BHI_ID_25",2003,1885
"BHI_ID_25",2004,2101.8
"BHI_ID_25",2005,2447.4
"BHI_ID_25",2006,2930.6
"BHI_ID_25",2007,3526.2
"BHI_ID_25",2008,3576.6
"BHI_ID_25",2009,3052
"BHI_ID_25",2010,3185.6
"BHI_ID_25",2011,3533.2
"BHI_ID_25",2012,3794.4
"BHI_ID_26",2000,43564.15
"BHI_ID_26",2001,41067.15
"BHI_ID_26",2002,43516.25
"BHI_ID_26",2003,45348.45
"BHI_ID_26",2004,46957.55
"BHI_ID_26",2005,47302.7
"BHI_ID_26",2006,50728.6
"BHI_ID_26",2007,54111.7
"BHI_ID_26",2008,53066.35
"BHI_ID_26",2009,45550.65
"BHI_ID_26",2010,54471.2
"BHI_ID_26",2011,59338.45
"BHI_ID_26",2012,61588.15
"BHI_ID_27",2000,10104.3333333333
"BHI_ID_27",2001,11136.3333333333
"BHI_ID_27",2002,12123.4
"BHI_ID_27",2003,12687
"BHI_ID_27",2004,14204.8
"BHI_ID_27",2005,16677.7333333333
"BHI_ID_27",2006,21075.9333333333
"BHI_ID_27",2007,27025.2
"BHI_ID_27",2008,28895.6
"BHI_ID_27",2009,22380
"BHI_ID_27",2010,21797.2666666667
"BHI_ID_27",2011,24266.5333333333
"BHI_ID_27",2012,26791.7333333333
"BHI_ID_28",2000,1348
"BHI_ID_28",2001,1521
"BHI_ID_28",2002,1688.4
"BHI_ID_28",2003,1885
"BHI_ID_28",2004,2101.8
"BHI_ID_28",2005,2447.4
"BHI_ID_28",2006,2930.6
"BHI_ID_28",2007,3526.2
"BHI_ID_28",2008,3576.6
"BHI_ID_28",2009,3052
"BHI_ID_28",2010,3185.6
"BHI_ID_28",2011,3533.2
"BHI_ID_28",2012,3794.4
"BHI_ID_29",2000,103230.75
"BHI_ID_29",2001,97491.75
"BHI_ID_29",2002,102378.75
"BHI_ID_29",2003,106114.25
"BHI_ID_29",2004,112908.25
"BHI_ID_29",2005,116003
"BHI_ID_29",2006,122476
"BHI_ID_29",2007,132354.5
"BHI_ID_29",2008,130987.75
"BHI_ID_29",2009,120025.75
"BHI_ID_29",2010,140405
"BHI_ID_29",2011,156535.75
"BHI_ID_29",2012,165085.25
"BHI_ID_31",2000,1348
"BHI_ID_31",2001,1521
"BHI_ID_31",2002,1688.4
"BHI_ID_31",2003,1885
"BHI_ID_31",2004,2101.8
"BHI_ID_31",2005,2447.4
"BHI_ID_31",2006,2930.6
"BHI_ID_31",2007,3526.2
"BHI_ID_31",2008,3576.6
"BHI_ID_31",2009,3052
"BHI_ID_31",2010,3185.6
"BHI_ID_31",2011,3533.2
"BHI_ID_31",2012,3794.4
"BHI_ID_34",2000,5848
"BHI_ID_34",2001,6601
"BHI_ID_34",2002,7386.4
"BHI_ID_34",2003,8297
"BHI_ID_34",2004,9329.8
"BHI_ID_34",2005,10750.4
"BHI_ID_34",2006,12997.6
"BHI_ID_34",2007,15510.2
"BHI_ID_34",2008,15672.6
"BHI_ID_34",2009,13603
"BHI_ID_34",2010,14104.6
"BHI_ID_34",2011,15835.2
"BHI_ID_34",2012,17045.4
"BHI_ID_35",2000,95360.25
"BHI_ID_35",2001,90333.75
"BHI_ID_35",2002,94824.25
"BHI_ID_35",2003,98555.75
"BHI_ID_35",2004,104755.75
"BHI_ID_35",2005,107789.5
"BHI_ID_35",2006,113887
"BHI_ID_35",2007,122591
"BHI_ID_35",2008,121652.75
"BHI_ID_35",2009,112167.25
"BHI_ID_35",2010,130518
"BHI_ID_35",2011,145832.75
"BHI_ID_35",2012,153988.75
"BHI_ID_36",2000,806
"BHI_ID_36",2001,957
"BHI_ID_36",2002,977
"BHI_ID_36",2003,990
"BHI_ID_36",2004,1021
"BHI_ID_36",2005,1048
"BHI_ID_36",2006,1075
"BHI_ID_36",2007,1098
"BHI_ID_36",2008,1086
"BHI_ID_36",2009,1149
"BHI_ID_36",2010,1148
"BHI_ID_36",2011,1193
"BHI_ID_36",2012,1297
"BHI_ID_37",2000,69556.9166666667
"BHI_ID_37",2001,66183.4166666667
"BHI_ID_37",2002,68933.5833333333
"BHI_ID_37",2003,71636.75
"BHI_ID_37",2004,75066.0833333333
"BHI_ID_37",2005,76479.8333333333
"BHI_ID_37",2006,81112.6666666667
"BHI_ID_37",2007,83235.6666666667
"BHI_ID_37",2008,83177.75
"BHI_ID_37",2009,72228.9166666667
"BHI_ID_37",2010,87171
"BHI_ID_37",2011,93302.4166666667
"BHI_ID_37",2012,97568.4166666667
"BHI_ID_38",2000,17740
"BHI_ID_38",2001,19355.6666666667
"BHI_ID_38",2002,19561
"BHI_ID_38",2003,20031
"BHI_ID_38",2004,20501.6666666667
"BHI_ID_38",2005,21502
"BHI_ID_38",2006,22405
"BHI_ID_38",2007,24232.3333333333
"BHI_ID_38",2008,25120
"BHI_ID_38",2009,23589.6666666666
"BHI_ID_38",2010,24681.6666666666
"BHI_ID_38",2011,26122.3333333333
"BHI_ID_38",2012,26727
"BHI_ID_39",2000,6815.66666666666
"BHI_ID_39",2001,6610.66666666666
"BHI_ID_39",2002,6899.33333333333
"BHI_ID_39",2003,7277.99999999999
"BHI_ID_39",2004,7778.33333333332
"BHI_ID_39",2005,7988.33333333332
"BHI_ID_39",2006,8775.66666666666
"BHI_ID_39",2007,8772.66666666666
"BHI_ID_39",2008,8918.99999999999
"BHI_ID_39",2009,7359.66666666666
"BHI_ID_39",2010,9539.99999999999
"BHI_ID_39",2011,10253.6666666667
"BHI_ID_39",2012,10696.6666666667
"BHI_ID_40",2000,11481
"BHI_ID_40",2001,12404.6666666667
"BHI_ID_40",2002,12524
"BHI_ID_40",2003,12957
"BHI_ID_40",2004,13415.6666666667
"BHI_ID_40",2005,14060
"BHI_ID_40",2006,14643
"BHI_ID_40",2007,16060.3333333333
"BHI_ID_40",2008,16773
"BHI_ID_40",2009,15662.6666666666
"BHI_ID_40",2010,16345.6666666666
"BHI_ID_40",2011,17327.3333333333
"BHI_ID_40",2012,17604
"BHI_ID_41",2000,14100.6666666667
"BHI_ID_41",2001,13562.6666666667
"BHI_ID_41",2002,14167.3333333333
"BHI_ID_41",2003,14809
"BHI_ID_41",2004,15781.3333333333
"BHI_ID_41",2005,16363.3333333333
"BHI_ID_41",2006,18032.6666666667
"BHI_ID_41",2007,18105.6666666667
"BHI_ID_41",2008,18798
"BHI_ID_41",2009,14836.6666666667
"BHI_ID_41",2010,20382
"BHI_ID_41",2011,21944.6666666667
"BHI_ID_41",2012,22472.6666666667
"BHI_ID_42",2000,11481
"BHI_ID_42",2001,12404.6666666667
"BHI_ID_42",2002,12524
"BHI_ID_42",2003,12957
"BHI_ID_42",2004,13415.6666666667
"BHI_ID_42",2005,14060
"BHI_ID_42",2006,14643
"BHI_ID_42",2007,16060.3333333333
"BHI_ID_42",2008,16773
"BHI_ID_42",2009,15662.6666666666
"BHI_ID_42",2010,16345.6666666666
"BHI_ID_42",2011,17327.3333333333
"BHI_ID_42",2012,17604
"BHI_ID_5",2000,15438.9
"BHI_ID_5",2001,14616.15
"BHI_ID_5",2002,15543.25
"BHI_ID_5",2003,16030.7
"BHI_ID_5",2004,16611.55
"BHI_ID_5",2005,17005.7
"BHI_ID_5",2006,18168.1
"BHI_ID_5",2007,20221.95
"BHI_ID_5",2008,19120.35
"BHI_ID_5",2009,16632.4
"BHI_ID_5",2010,19861.45
"BHI_ID_5",2011,21458.7
"BHI_ID_5",2012,22492.65
"BHI_ID_6",2000,48011.5
"BHI_ID_6",2001,49669.25
"BHI_ID_6",2002,50407.5
"BHI_ID_6",2003,51715.5
"BHI_ID_6",2004,54870.5
"BHI_ID_6",2005,58995
"BHI_ID_6",2006,60326.5
"BHI_ID_6",2007,62531
"BHI_ID_6",2008,65254
"BHI_ID_6",2009,63691.25
"BHI_ID_6",2010,68894
"BHI_ID_6",2011,68983.25
"BHI_ID_6",2012,71403.75
"BHI_ID_7",2000,6473.6
"BHI_ID_7",2001,6810.8
"BHI_ID_7",2002,7079.6
"BHI_ID_7",2003,7213.4
"BHI_ID_7",2004,7498.2
"BHI_ID_7",2005,7752.2
"BHI_ID_7",2006,8238.8
"BHI_ID_7",2007,8415.8
"BHI_ID_7",2008,8357
"BHI_ID_7",2009,7982.4
"BHI_ID_7",2010,8367.6
"BHI_ID_7",2011,8380.8
"BHI_ID_7",2012,8574
"BHI_ID_9",2000,6473.6
"BHI_ID_9",2001,6810.8
"BHI_ID_9",2002,7079.6
"BHI_ID_9",2003,7213.4
"BHI_ID_9",2004,7498.2
"BHI_ID_9",2005,7752.2
"BHI_ID_9",2006,8238.8
"BHI_ID_9",2007,8415.8
"BHI_ID_9",2008,8357
"BHI_ID_9",2009,7982.4
"BHI_ID_9",2010,8367.6
"BHI_ID_9",2011,8380.8
"BHI_ID_9",2012,8574
