"region_id","trend"
3,0.03
4,0.03
5,0.08
6,0.08
7,0.03
8,0.03
9,0.03
10,0.03
11,0.08
12,0.08
13,0.08
14,-0.11
15,-0.11
16,0.08
17,-0.11
18,-0.11
19,-0.11
20,-0.11
21,-0.11
22,-0.11
23,-0.11
24,-0.11
25,-0.11
26,-0.11
27,-0.1
28,-0.1
29,-0.11
30,-0.11
31,-0.11
32,-0.11
33,-0.11
34,-0.11
35,-0.11
36,-0.11
37,-0.09
38,-0.09
39,-0.11
40,-0.09
41,-0.11
42,-0.11
