"Source","Country","Station","Year","Date2","BHI_ID","Species","Variable","Value","Unit","TEF.adjusted.value"
"ICES","Finland","",1983,1983-10-04,32,"Clupea harengus","PCB",22.4,"mg/kg",NA
"ICES","Finland","",1983,1983-10-04,32,"Clupea harengus","PCB",26.4,"mg/kg",NA
"ICES","Finland","",1983,1983-09-06,33,"Clupea harengus","PCB",16.3,"mg/kg",NA
"ICES","Finland","",1983,1983-09-06,33,"Clupea harengus","PCB",24.1,"mg/kg",NA
"ICES","Finland","",1983,1983-09-14,38,"Clupea harengus","PCB",7.4,"mg/kg",NA
"ICES","Finland","",1983,1983-09-14,38,"Clupea harengus","PCB",12.5,"mg/kg",NA
"ICES","Finland","",1983,1983-09-14,38,"Clupea harengus","PCB",11.1,"mg/kg",NA
"ICES","Finland","",1983,1983-09-14,38,"Clupea harengus","PCB",12.5,"mg/kg",NA
"ICES","Finland","",1983,1983-10-21,42,"Clupea harengus","PCB",13.3,"mg/kg",NA
"ICES","Finland","",1983,1983-10-21,42,"Clupea harengus","PCB",14,"mg/kg",NA
"ICES","Finland","",1984,1984-09-06,32,"Clupea harengus","PCB",34.7,"mg/kg",NA
"ICES","Finland","",1984,1984-10-15,38,"Clupea harengus","PCB",33.3,"mg/kg",NA
"ICES","Finland","",1984,1984-10-15,38,"Clupea harengus","PCB",36.6,"mg/kg",NA
"ICES","Finland","",1984,1984-09-17,32,"Clupea harengus","PCB",51.5,"mg/kg",NA
"ICES","Finland","",1984,1984-09-17,32,"Clupea harengus","PCB",63.6,"mg/kg",NA
"ICES","Finland","",1984,1984-09-19,42,"Clupea harengus","PCB",38,"mg/kg",NA
"ICES","Finland","",1984,1984-09-19,42,"Clupea harengus","PCB",40.5,"mg/kg",NA
"ICES","Finland","",1985,1985-09-06,38,"Clupea harengus","PCB",20.6,"mg/kg",NA
"ICES","Finland","",1985,1985-09-06,38,"Clupea harengus","PCB",22,"mg/kg",NA
"ICES","Finland","",1985,1985-09-19,42,"Clupea harengus","PCB",25,"mg/kg",NA
"ICES","Finland","",1985,1985-09-19,42,"Clupea harengus","PCB",27,"mg/kg",NA
"ICES","Finland","",1985,1985-09-23,36,"Clupea harengus","PCB",34.7,"mg/kg",NA
"ICES","Finland","",1985,1985-09-23,36,"Clupea harengus","PCB",35,"mg/kg",NA
"ICES","Finland","",1985,1985-09-24,32,"Clupea harengus","PCB",27,"mg/kg",NA
"ICES","Finland","",1985,1985-09-24,32,"Clupea harengus","PCB",28,"mg/kg",NA
"ICES","Finland","",1985,1985-09-24,32,"Clupea harengus","PCB",37,"mg/kg",NA
"ICES","Finland","",1985,1985-09-24,32,"Clupea harengus","PCB",38,"mg/kg",NA
"ICES","Finland","",1986,1986-10-06,36,"Clupea harengus","PCB",21.36,"mg/kg",NA
"ICES","Finland","",1986,1986-10-06,36,"Clupea harengus","PCB",21.64,"mg/kg",NA
"ICES","Finland","",1986,1986-08-15,42,"Clupea harengus","PCB",18.56,"mg/kg",NA
"ICES","Finland","",1986,1986-09-15,32,"Clupea harengus","PCB",19.57,"mg/kg",NA
"ICES","Finland","",1986,1986-10-15,38,"Clupea harengus","PCB",13.51,"mg/kg",NA
"ICES","Finland","",1986,1986-10-15,38,"Clupea harengus","PCB",16.16,"mg/kg",NA
"ICES","Finland","",1986,1986-09-19,32,"Clupea harengus","PCB",26.53,"mg/kg",NA
"ICES","Finland","",1987,1987-12-09,32,"Clupea harengus","PCB",28.4,"mg/kg",NA
"ICES","Finland","",1987,1987-08-15,42,"Clupea harengus","PCB",16.7,"mg/kg",NA
"ICES","Finland","",1987,1987-08-15,42,"Clupea harengus","PCB",17.42,"mg/kg",NA
"ICES","Finland","",1987,1987-10-15,36,"Clupea harengus","PCB",27.98,"mg/kg",NA
"ICES","Finland","",1987,1987-10-15,36,"Clupea harengus","PCB",29.18,"mg/kg",NA
"ICES","Finland","",1987,1987-10-15,32,"Clupea harengus","PCB",30.12,"mg/kg",NA
"ICES","Finland","",1987,1987-10-15,32,"Clupea harengus","PCB",31.59,"mg/kg",NA
"ICES","Finland","",1987,1987-11-15,38,"Clupea harengus","PCB",20.53,"mg/kg",NA
"ICES","Finland","",1987,1987-11-15,38,"Clupea harengus","PCB",20.63,"mg/kg",NA
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB101",0.00157,"mg/kg",0.00157
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB101",0.00185,"mg/kg",0.00185
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB118",4.26e-08,"mg/kg",4.26e-08
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB118",3.63e-08,"mg/kg",3.63e-08
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB138",0.00222,"mg/kg",0.00222
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB138",0.00253,"mg/kg",0.00253
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB153",0.00265,"mg/kg",0.00265
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB180",0.00103,"mg/kg",0.00103
"ICES","Finland","",1990,1990-08-16,42,"Clupea harengus","CB180",0.00114,"mg/kg",0.00114
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB101",0.00222,"mg/kg",0.00222
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB101",0.00227,"mg/kg",0.00227
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB118",6.72e-08,"mg/kg",6.72e-08
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB118",7.5e-08,"mg/kg",7.5e-08
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB138",0.00295,"mg/kg",0.00295
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB138",0.00313,"mg/kg",0.00313
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB153",0.00283,"mg/kg",0.00283
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB153",0.009,"mg/kg",0.009
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB180",0.00098,"mg/kg",0.00098
"ICES","Finland","",1990,1990-08-27,32,"Clupea harengus","CB180",0.00105,"mg/kg",0.00105
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB101",0.00178,"mg/kg",0.00178
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB101",0.00187,"mg/kg",0.00187
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB118",4.41e-08,"mg/kg",4.41e-08
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB118",4.71e-08,"mg/kg",4.71e-08
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB138",0.00274,"mg/kg",0.00274
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB138",0.00277,"mg/kg",0.00277
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB153",0.00288,"mg/kg",0.00288
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB153",0.0029,"mg/kg",0.0029
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB180",0.00111,"mg/kg",0.00111
"ICES","Finland","",1990,1990-10-01,38,"Clupea harengus","CB180",0.00115,"mg/kg",0.00115
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB101",0.00222,"mg/kg",0.00222
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB118",5.37e-08,"mg/kg",5.37e-08
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB118",6.03e-08,"mg/kg",6.03e-08
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB138",0.00266,"mg/kg",0.00266
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB138",0.00283,"mg/kg",0.00283
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB153",0.00278,"mg/kg",0.00278
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB153",0.00288,"mg/kg",0.00288
"ICES","Finland","",1990,1990-11-19,30,"Clupea harengus","CB180",0.00084,"mg/kg",0.00084
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB101",0.00137,"mg/kg",0.00137
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB101",0.00112,"mg/kg",0.00112
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB118",5.85e-08,"mg/kg",5.85e-08
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB138",0.00164,"mg/kg",0.00164
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB138",0.00201,"mg/kg",0.00201
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB180",0.00065,"mg/kg",0.00065
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB180",0.00076,"mg/kg",0.00076
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB28",0.00037,"mg/kg",0.00037
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB28",0.00043,"mg/kg",0.00043
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB52",0.00048,"mg/kg",0.00048
"ICES","Finland","",1991,1991-09-16,32,"Clupea harengus","CB52",0.00065,"mg/kg",0.00065
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB101",0.00151,"mg/kg",0.00151
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB118",5.34e-08,"mg/kg",5.34e-08
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB138",0.00176,"mg/kg",0.00176
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB138",0.00183,"mg/kg",0.00183
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB153",0.00281,"mg/kg",0.00281
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB153",0.00285,"mg/kg",0.00285
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB180",0.00051,"mg/kg",0.00051
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB180",0.00053,"mg/kg",0.00053
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB28",0.00032,"mg/kg",0.00032
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB28",0.00045,"mg/kg",0.00045
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB52",0.00061,"mg/kg",0.00061
"ICES","Finland","",1991,1991-09-20,30,"Clupea harengus","CB52",0.00066,"mg/kg",0.00066
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB101",0.00057,"mg/kg",0.00057
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB101",0.00071,"mg/kg",0.00071
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB118",2.91e-08,"mg/kg",2.91e-08
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB118",3.12e-08,"mg/kg",3.12e-08
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB138",0.00094,"mg/kg",0.00094
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB138",0.00122,"mg/kg",0.00122
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB153",0.00161,"mg/kg",0.00161
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB180",0.00048,"mg/kg",0.00048
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB28",0.00023,"mg/kg",0.00023
"ICES","Finland","",1991,1991-09-30,42,"Clupea harengus","CB52",0.00052,"mg/kg",0.00052
"ICES","Finland","",1991,1991-10-01,38,"Clupea harengus","CB101",0.001,"mg/kg",0.001
"ICES","Finland","",1991,1991-10-01,38,"Clupea harengus","CB118",3.6e-08,"mg/kg",3.6e-08
"ICES","Finland","",1991,1991-10-01,38,"Clupea harengus","CB138",0.00156,"mg/kg",0.00156
"ICES","Finland","",1991,1991-10-01,38,"Clupea harengus","CB180",0.00066,"mg/kg",0.00066
"ICES","Finland","",1991,1991-10-01,38,"Clupea harengus","CB180",0.00087,"mg/kg",0.00087
"ICES","Finland","",1992,1992-09-04,42,"Clupea harengus","CB118",3.72e-08,"mg/kg",3.72e-08
"ICES","Finland","",1992,1992-09-04,42,"Clupea harengus","CB138",0.00145,"mg/kg",0.00145
"ICES","Finland","",1992,1992-09-04,42,"Clupea harengus","CB153",0.00166,"mg/kg",0.00166
"ICES","Finland","",1992,1992-09-04,42,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB101",0.00124,"mg/kg",0.00124
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB118",3e-08,"mg/kg",3e-08
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB118",3.42e-08,"mg/kg",3.42e-08
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB138",0.00161,"mg/kg",0.00161
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB138",0.0018,"mg/kg",0.0018
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB153",0.00227,"mg/kg",0.00227
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB153",0.00239,"mg/kg",0.00239
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB180",7e-04,"mg/kg",7e-04
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB180",0.00094,"mg/kg",0.00094
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-20,38,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB101",0.00141,"mg/kg",0.00141
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB101",0.00142,"mg/kg",0.00142
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB118",6.3e-08,"mg/kg",6.3e-08
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB118",6.99e-08,"mg/kg",6.99e-08
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB138",0.0029,"mg/kg",0.0029
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB153",0.00223,"mg/kg",0.00223
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB153",0.00334,"mg/kg",0.00334
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB180",0.00086,"mg/kg",0.00086
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB180",9e-04,"mg/kg",9e-04
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB28",0.00085,"mg/kg",0.00085
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-21,32,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB101",0.0014,"mg/kg",0.0014
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB118",4.41e-08,"mg/kg",4.41e-08
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB118",5.58e-08,"mg/kg",5.58e-08
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB138",0.00219,"mg/kg",0.00219
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB138",0.00221,"mg/kg",0.00221
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB153",0.00249,"mg/kg",0.00249
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB153",0.00252,"mg/kg",0.00252
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB180",0.00073,"mg/kg",0.00073
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB180",0.000416,"mg/kg",0.000416
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-09-22,30,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB101",0.00142,"mg/kg",0.00142
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB101",0.00175,"mg/kg",0.00175
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB118",6.72e-08,"mg/kg",6.72e-08
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB118",6.99e-08,"mg/kg",6.99e-08
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB138",0.00227,"mg/kg",0.00227
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB138",0.00252,"mg/kg",0.00252
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB153",0.00278,"mg/kg",0.00278
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB153",0.00308,"mg/kg",0.00308
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB180",0.00097,"mg/kg",0.00097
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1992,1992-10-26,31,"Clupea harengus","CB52",0.00121,"mg/kg",0.00121
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB101",0.00142,"mg/kg",0.00142
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB101",0.00171,"mg/kg",0.00171
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB118",6.03e-08,"mg/kg",6.03e-08
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB118",6.66e-08,"mg/kg",6.66e-08
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB138",0.00242,"mg/kg",0.00242
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB138",0.00279,"mg/kg",0.00279
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB153",0.00287,"mg/kg",0.00287
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB153",0.00296,"mg/kg",0.00296
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB180",0.00066,"mg/kg",0.00066
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB180",0.00096,"mg/kg",0.00096
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-13,30,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB101",0.00195,"mg/kg",0.00195
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB101",0.0021,"mg/kg",0.0021
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB118",6.42e-08,"mg/kg",6.42e-08
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB118",6.75e-08,"mg/kg",6.75e-08
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB138",0.00229,"mg/kg",0.00229
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB138",0.00278,"mg/kg",0.00278
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB153",0.00243,"mg/kg",0.00243
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB153",0.00282,"mg/kg",0.00282
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB180",0.00077,"mg/kg",0.00077
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB180",0.00098,"mg/kg",0.00098
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB52",0.00184,"mg/kg",0.00184
"ICES","Finland","",1993,1993-09-13,38,"Clupea harengus","CB52",8e-04,"mg/kg",8e-04
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB101",0.0018,"mg/kg",0.0018
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB101",0.00133,"mg/kg",0.00133
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB118",6.9e-08,"mg/kg",6.9e-08
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB118",7.56e-08,"mg/kg",7.56e-08
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB138",0.00258,"mg/kg",0.00258
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB138",0.00265,"mg/kg",0.00265
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB153",0.00198,"mg/kg",0.00198
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB153",0.00271,"mg/kg",0.00271
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB180",0.00073,"mg/kg",0.00073
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB180",0.00098,"mg/kg",0.00098
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-09-21,42,"Clupea harengus","CB52",0.00132,"mg/kg",0.00132
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB101",0.00229,"mg/kg",0.00229
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB118",7.41e-08,"mg/kg",7.41e-08
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB118",1.002e-07,"mg/kg",1.002e-07
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB138",0.00341,"mg/kg",0.00341
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB138",0.00345,"mg/kg",0.00345
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB153",0.00418,"mg/kg",0.00418
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB153",0.00437,"mg/kg",0.00437
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB180",0.0014,"mg/kg",0.0014
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB180",0.00143,"mg/kg",0.00143
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB28",0.00058,"mg/kg",0.00058
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB52",0.00122,"mg/kg",0.00122
"ICES","Finland","",1993,1993-10-06,32,"Clupea harengus","CB52",0.00136,"mg/kg",0.00136
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",9e-05,"mg/kg",9e-05
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",9e-05,"mg/kg",9e-05
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00018,"mg/kg",0.00018
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00021,"mg/kg",0.00021
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00023,"mg/kg",0.00023
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00023,"mg/kg",0.00023
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00023,"mg/kg",0.00023
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00025,"mg/kg",0.00025
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",0.00027,"mg/kg",0.00027
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",3e-04,"mg/kg",3e-04
"ICES","Finland","",2008,2008-08-06,42,"Clupea harengus","CB101",4e-05,"mg/kg",4e-05
