TIME;TIME_LABEL;GEO;GEO_LABEL;INDIC_DE;Value;Flag and Footnotes
1990;1990;BE;Belgium;Population on 1 January - total ;9947782;
1990;1990;BE;Belgium;Population on 1 January - males;4860099;
1990;1990;BE;Belgium;Population on 1 January - females;5087683;
1990;1990;BE;Belgium;Average population - total;9967379;
1990;1990;BE;Belgium;Average population - males;4870392;
1990;1990;BG;Bulgaria;Population on 1 January - total ;8767308;
1990;1990;BG;Bulgaria;Population on 1 January - males;4323773;
1990;1990;BG;Bulgaria;Population on 1 January - females;4443535;
1990;1990;BG;Bulgaria;Average population - total;8718289;
1990;1990;BG;Bulgaria;Average population - males;4296886;
1990;1990;CZ;Czech Republic;Population on 1 January - total ;10362102;
1990;1990;CZ;Czech Republic;Population on 1 January - males;5035658;
1990;1990;CZ;Czech Republic;Population on 1 January - females;5326444;
1990;1990;CZ;Czech Republic;Average population - total;10333355;
1990;1990;CZ;Czech Republic;Average population - males;5018312;
1990;1990;DK;Denmark;Population on 1 January - total ;5135409;
1990;1990;DK;Denmark;Population on 1 January - males;2530597;
1990;1990;DK;Denmark;Population on 1 January - females;2604812;
1990;1990;DK;Denmark;Average population - total;5140939;
1990;1990;DK;Denmark;Average population - males;2533494;
1990;1990;DE;Germany (until 1990 former territory of the FRG);Population on 1 January - total ;62679035;
1990;1990;DE;Germany (until 1990 former territory of the FRG);Population on 1 January - males;30236438;
1990;1990;DE;Germany (until 1990 former territory of the FRG);Population on 1 January - females;32442597;
1990;1990;DE;Germany (until 1990 former territory of the FRG);Average population - total;63202344;
1990;1990;DE;Germany (until 1990 former territory of the FRG);Average population - males;30543669;
1990;1990;DE_TOT;Germany (including former GDR);Population on 1 January - total ;79112831;
1990;1990;DE_TOT;Germany (including former GDR);Population on 1 January - males;38109738;
1990;1990;DE_TOT;Germany (including former GDR);Population on 1 January - females;41003093;
1990;1990;DE_TOT;Germany (including former GDR);Average population - total;79433029;
1990;1990;DE_TOT;Germany (including former GDR);Average population - males;38304858;
1990;1990;EE;Estonia;Population on 1 January - total ;1570599;
1990;1990;EE;Estonia;Population on 1 January - males;734538;
1990;1990;EE;Estonia;Population on 1 January - females;836061;
1990;1990;EE;Estonia;Average population - total;1569174;
1990;1990;EE;Estonia;Average population - males;734044;
1990;1990;IE;Ireland;Population on 1 January - total ;3506970;
1990;1990;IE;Ireland;Population on 1 January - males;1743208;
1990;1990;IE;Ireland;Population on 1 January - females;1763762;
1990;1990;IE;Ireland;Average population - total;3513974;
1990;1990;IE;Ireland;Average population - males;1747042;
1990;1990;EL;Greece;Population on 1 January - total ;10120892;
1990;1990;EL;Greece;Population on 1 January - males;4981978;
1990;1990;EL;Greece;Population on 1 January - females;5138914;
1990;1990;EL;Greece;Average population - total;10196792;
1990;1990;EL;Greece;Average population - males;5019244;
1990;1990;ES;Spain;Population on 1 January - total ;38826297;
1990;1990;ES;Spain;Population on 1 January - males;19024575;
1990;1990;ES;Spain;Population on 1 January - females;19801722;
1990;1990;ES;Spain;Average population - total;38850435;
1990;1990;ES;Spain;Average population - males;19031304;
1990;1990;FR;France;Population on 1 January - total ;:;
1990;1990;FR;France;Population on 1 January - males;:;
1990;1990;FR;France;Population on 1 January - females;:;
1990;1990;FR;France;Average population - total;:;
1990;1990;FR;France;Average population - males;:;
1990;1990;FX;France (metropolitan);Population on 1 January - total ;56577000;
1990;1990;FX;France (metropolitan);Population on 1 January - males;27544000;
1990;1990;FX;France (metropolitan);Population on 1 January - females;29033000;
1990;1990;FX;France (metropolitan);Average population - total;56708831;
1990;1990;FX;France (metropolitan);Average population - males;27606178;
1990;1990;HR;Croatia;Population on 1 January - total ;4772556;e
1990;1990;HR;Croatia;Population on 1 January - males;2312578;e
1990;1990;HR;Croatia;Population on 1 January - females;2459978;e
1990;1990;HR;Croatia;Average population - total;4777368;e
1990;1990;HR;Croatia;Average population - males;2315063;e
1990;1990;IT;Italy;Population on 1 January - total ;56694360;
1990;1990;IT;Italy;Population on 1 January - males;27527829;
1990;1990;IT;Italy;Population on 1 January - females;29166531;
1990;1990;IT;Italy;Average population - total;56719240;
1990;1990;IT;Italy;Average population - males;27537600;
1990;1990;CY;Cyprus;Population on 1 January - total ;572655;
1990;1990;CY;Cyprus;Population on 1 January - males;285591;
1990;1990;CY;Cyprus;Population on 1 January - females;287064;
1990;1990;CY;Cyprus;Average population - total;579898;
1990;1990;CY;Cyprus;Average population - males;289038;
1990;1990;LV;Latvia;Population on 1 January - total ;2668140;
1990;1990;LV;Latvia;Population on 1 January - males;1240531;
1990;1990;LV;Latvia;Population on 1 January - females;1427609;
1990;1990;LV;Latvia;Average population - total;2663151;
1990;1990;LV;Latvia;Average population - males;1238494;
1990;1990;LT;Lithuania;Population on 1 January - total ;3693708;
1990;1990;LT;Lithuania;Population on 1 January - males;1747473;
1990;1990;LT;Lithuania;Population on 1 January - females;1946235;
1990;1990;LT;Lithuania;Average population - total;3697838;
1990;1990;LT;Lithuania;Average population - males;1749225;
1990;1990;LU;Luxembourg;Population on 1 January - total ;379300;
1990;1990;LU;Luxembourg;Population on 1 January - males;185352;
1990;1990;LU;Luxembourg;Population on 1 January - females;193948;
1990;1990;LU;Luxembourg;Average population - total;381850;
1990;1990;LU;Luxembourg;Average population - males;186848;
1990;1990;HU;Hungary;Population on 1 January - total ;10374823;
1990;1990;HU;Hungary;Population on 1 January - males;4984904;
1990;1990;HU;Hungary;Population on 1 January - females;5389919;
1990;1990;HU;Hungary;Average population - total;10373988;
1990;1990;HU;Hungary;Average population - males;4982369;
1990;1990;MT;Malta;Population on 1 January - total ;352430;
1990;1990;MT;Malta;Population on 1 January - males;173895;
1990;1990;MT;Malta;Population on 1 January - females;178535;
1990;1990;MT;Malta;Average population - total;354170;
1990;1990;MT;Malta;Average population - males;174839;
1990;1990;NL;Netherlands;Population on 1 January - total ;14892574;
1990;1990;NL;Netherlands;Population on 1 January - males;7358482;
1990;1990;NL;Netherlands;Population on 1 January - females;7534092;
1990;1990;NL;Netherlands;Average population - total;14951510;
1990;1990;NL;Netherlands;Average population - males;7388992;
1990;1990;AT;Austria;Population on 1 January - total ;7644818;
1990;1990;AT;Austria;Population on 1 January - males;3654915;
1990;1990;AT;Austria;Population on 1 January - females;3989903;
1990;1990;AT;Austria;Average population - total;7677850;
1990;1990;AT;Austria;Average population - males;3675558;
1990;1990;PL;Poland;Population on 1 January - total ;38038403;
1990;1990;PL;Poland;Population on 1 January - males;18540495;
1990;1990;PL;Poland;Population on 1 January - females;19497908;
1990;1990;PL;Poland;Average population - total;38110782;
1990;1990;PL;Poland;Average population - males;18573224;
1990;1990;PT;Portugal;Population on 1 January - total ;9995995;
1990;1990;PT;Portugal;Population on 1 January - males;4819318;
1990;1990;PT;Portugal;Population on 1 January - females;5176677;
1990;1990;PT;Portugal;Average population - total;9983218;
1990;1990;PT;Portugal;Average population - males;4812936;
1990;1990;RO;Romania;Population on 1 January - total ;23211395;
1990;1990;RO;Romania;Population on 1 January - males;11450831;
1990;1990;RO;Romania;Population on 1 January - females;11760564;
1990;1990;RO;Romania;Average population - total;23201835;
1990;1990;RO;Romania;Average population - males;11445308;
1990;1990;SI;Slovenia;Population on 1 January - total ;1996377;
1990;1990;SI;Slovenia;Population on 1 January - males;968252;
1990;1990;SI;Slovenia;Population on 1 January - females;1028125;
1990;1990;SI;Slovenia;Average population - total;1998161;
1990;1990;SI;Slovenia;Average population - males;969241;
1990;1990;SK;Slovakia;Population on 1 January - total ;5287663;
1990;1990;SK;Slovakia;Population on 1 January - males;2586495;
1990;1990;SK;Slovakia;Population on 1 January - females;2701168;
1990;1990;SK;Slovakia;Average population - total;5299187;
1990;1990;SK;Slovakia;Average population - males;2591204;
1990;1990;FI;Finland;Population on 1 January - total ;4974383;
1990;1990;FI;Finland;Population on 1 January - males;2412760;
1990;1990;FI;Finland;Population on 1 January - females;2561623;
1990;1990;FI;Finland;Average population - total;4986431;
1990;1990;FI;Finland;Average population - males;2419482;
1990;1990;SE;Sweden;Population on 1 January - total ;8527039;
1990;1990;SE;Sweden;Population on 1 January - males;4212081;
1990;1990;SE;Sweden;Population on 1 January - females;4314958;
1990;1990;SE;Sweden;Average population - total;8558835;
1990;1990;SE;Sweden;Average population - males;4228049;
1990;1990;UK;United Kingdom;Population on 1 January - total ;57156972;
1990;1990;UK;United Kingdom;Population on 1 January - males;27773688;
1990;1990;UK;United Kingdom;Population on 1 January - females;29383284;
1990;1990;UK;United Kingdom;Average population - total;57247586;
1990;1990;UK;United Kingdom;Average population - males;27818761;
1990;1990;EEA31;European Economic Area (EU-28 plus IS, LI, NO);Population on 1 January - total ;479676134;
