"country","monit_program","monit_purpose","report_institute","station","latitude","longitude","BHI_ID","date","monit_year","date_ices","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination","AGMEA_whole organism_y","DRYWT%_liver_%","DRYWT%_muscle_%","EXLIP%_liver_%","EXLIP%_muscle_%","LIPIDWT%_muscle_%","LNMEA_whole organism_cm","WTMEA_whole organism_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","pfos_tissue_original_type","variable","value"
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2009-10-22",2009,"22/10/2009",2009,"Clupea harengus",3685715,1072010731,1841569,12,NA,"wet weight",5,NA,NA,NA,2.9,NA,17.3,35,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.460335195530726
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2009-10-22",2009,"22/10/2009",2009,"Clupea harengus",3685716,1073210743,1841569,12,NA,"wet weight",7,NA,NA,NA,NA,NA,18.1,38.9,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.357541899441341
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2010-10-01",2010,"01/10/2010",2010,"Clupea harengus",3687041,1162111632,1841625,12,NA,"wet weight",5,NA,NA,NA,1.9,NA,17.9,41.6,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.924581005586592
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2010-10-01",2010,"01/10/2010",2010,"Clupea harengus",3687042,1163311644,1841625,12,NA,"wet weight",5,NA,NA,NA,2.7,NA,18,42.1,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.660893854748603
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2011-10-05",2011,"05/10/2011",2011,"Clupea harengus",3677745,737807389,1841249,12,NA,"wet weight",4,NA,NA,NA,4.18,NA,16.4,30.7,"",0.15,NA,0.927399,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.331284916201117
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2011-10-05",2011,"05/10/2011",2011,"Clupea harengus",3677746,739007401,1841249,12,NA,"wet weight",5,NA,NA,NA,3.34,NA,16.7,31.1,"",0.15,NA,1.255227,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.448603351955307
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2012-10-01",2012,"01/10/2012",2012,"Clupea harengus",3679551,296702978,1841311,12,NA,"wet weight",4,NA,NA,NA,3.4,NA,11.1,31.5,"",0.15,NA,1.768095,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.631843575418994
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2012-10-01",2012,"01/10/2012",2012,"Clupea harengus",3679552,297902990,1841311,12,NA,"wet weight",5,NA,NA,NA,2.8,NA,13.9,33,"",0.15,NA,1.171817,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.418994413407821
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2013-09-30",2013,"30/09/2013",2013,"Clupea harengus",3681344,835408365,1841371,12,NA,"wet weight",4,NA,NA,NA,3.7,NA,16.4,32.5,"",0.15,NA,1.068889,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.346368715083799
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2013-09-30",2013,"30/09/2013",2013,"Clupea harengus",3681345,836608377,1841371,12,NA,"wet weight",4,NA,NA,NA,3.4,NA,16.9,34.6,"",0.15,NA,0.514903,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.391061452513967
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2014-09-15",2014,"15/09/2014",2014,"Clupea harengus",3664044,349903510,1839640,12,NA,"wet weight",5,NA,NA,NA,3.66,NA,18.4,44.3,"",0.15,NA,0.755914,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.268156424581006
"Sweden","COMB",TRUE,"SERI","Aengskaersklubb",60.5326,18.1624,37,"2014-09-15",2014,"15/09/2014",2014,"Clupea harengus",3664045,351103522,1839640,12,NA,"wet weight",5,NA,NA,NA,3.48,NA,18.4,44.4,"",0.15,NA,1.220301,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.435754189944134
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2008-10-01",2008,"01/10/2008",2008,"Clupea harengus",3685578,4977,1841542,12,NA,"wet weight",4,25,21.1,NA,2,NA,18,36.1,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.582122905027933
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2008-10-01",2008,"01/10/2008",2008,"Clupea harengus",3685579,496504976,1841542,12,NA,"wet weight",4,53,20.5,NA,NA,NA,1.5,2.7,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.529050279329609
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2009-09-20",2009,"20/09/2009",2009,"Clupea harengus",3686937,446704478,1841610,12,NA,"wet weight",5,32,24.5,4.21,4.21,NA,20.1,49.8,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.871508379888268
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2009-09-20",2009,"20/09/2009",2009,"Clupea harengus",3686938,447904490,1841610,12,NA,"wet weight",5,31,26.1,5.09,5.09,NA,19.9,48.9,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.949720670391062
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2010-09-30",2010,"30/09/2010",2010,"Clupea harengus",3688016,448004491,1841670,12,NA,"wet weight",5,28,23.4,3.04,4.1,NA,18.1,49.5,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.692178770949721
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2010-09-30",2010,"30/09/2010",2010,"Clupea harengus",3688017,449204503,1841670,12,NA,"wet weight",6,29,24.2,4.84,4.1,NA,20,49.5,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.96927374301676
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2011-10-01",2011,"01/10/2011",2011,"Clupea harengus",3679446,614606157,1841294,12,NA,"wet weight",6,33,26.3,7.37,6.79,NA,20.4,57.8,"",0.15,NA,2.587576,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.925139664804469
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2011-10-01",2011,"01/10/2011",2011,"Clupea harengus",3679447,615806169,1841294,12,NA,"wet weight",6,31,26.2,4.43,8.46,NA,20.3,60.4,"",0.15,NA,2.854447,"U2","liver","pfos_ug_kg_muscle_equiv_con",1.02067039106145
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2012-10-01",2012,"01/10/2012",2012,"Clupea harengus",3681242,329003301,1841356,12,NA,"wet weight",5,28,23.6,3.4,4.2,NA,19.7,52.6,"",0.15,NA,1.117931,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.399441340782123
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2012-10-01",2012,"01/10/2012",2012,"Clupea harengus",3681243,330203313,1841356,12,NA,"wet weight",5,26,24.1,4.6,5.1,NA,20,55.4,"",0.15,NA,1.576248,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.563687150837989
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2013-10-28",2013,"28/10/2013",2013,"Clupea harengus",3683027,844908460,1841416,12,NA,"wet weight",5,23,20.7,NA,2.6,NA,19.3,46.7,"",0.15,NA,1.576248,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.435195530726257
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2013-10-28",2013,"28/10/2013",2013,"Clupea harengus",3683028,846108472,1841416,12,NA,"wet weight",5,22,21.2,NA,2.9,NA,20.3,63.7,"",0.15,NA,0.730523,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.437988826815642
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2014-11-07",2014,"07/11/2014",2014,"Clupea harengus",3665680,493904950,1839684,12,NA,"wet weight",6,NA,NA,NA,5.75,NA,19.6,53.8,"",0.15,NA,2.29532,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.837988826815643
"Sweden","COMB",TRUE,"SERI","Byxelkrok",57.3167,17.5,26,"2014-11-07",2014,"07/11/2014",2014,"Clupea harengus",3665681,495104962,1839684,12,NA,"wet weight",6,NA,NA,NA,7.45,NA,20,56.1,"",0.15,NA,2.934056,"U2","liver","pfos_ug_kg_muscle_equiv_con",1.06145251396648
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2005-09-19",2005,"19/09/2005",2005,"Clupea harengus",3669826,691,1839889,10,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,"",0.1,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.368156424581006
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2006-09-14",2006,"14/09/2006",2006,"Clupea harengus",3671201,54,1839931,15,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,"",0.1,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.433519553072626
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2008-09-05",2008,"05/09/2008",2008,"Clupea harengus",3684059,597805989,1841482,12,NA,"wet weight",2,NA,NA,NA,7.5,NA,20.2,61,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.426815642458101
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2008-09-05",2008,"05/09/2008",2008,"Clupea harengus",3684060,599006001,1841482,12,NA,"wet weight",2,NA,NA,NA,NA,NA,20,59.6,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.380446927374302
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2009-09-07",2009,"07/09/2009",2009,"Clupea harengus",3685674,303103042,1841565,12,NA,"wet weight",2,NA,NA,NA,6.4,NA,19.8,56,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.302793296089385
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2009-09-07",2009,"07/09/2009",2009,"Clupea harengus",3685675,304303054,1841565,12,NA,"wet weight",2,NA,NA,NA,11,NA,20.3,63.9,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.268715083798883
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2010-09-06",2010,"06/09/2010",2010,"Clupea harengus",3686999,554405555,1841620,12,NA,"wet weight",2,NA,NA,NA,5.2,NA,19.8,53.5,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.310614525139665
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2010-09-06",2010,"06/09/2010",2010,"Clupea harengus",3687000,555605567,1841620,12,NA,"wet weight",2,NA,NA,NA,4.6,NA,19.9,55.2,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.264804469273743
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2011-09-09",2011,"09/09/2011",2011,"Clupea harengus",3677704,783007841,1841245,12,NA,"wet weight",3,NA,NA,NA,6.59,NA,20.4,60,"",0.15,NA,1.136829,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.406145251396648
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2011-09-09",2011,"09/09/2011",2011,"Clupea harengus",3677705,784207853,1841245,12,NA,"wet weight",3,NA,NA,NA,5.34,NA,20.9,64.8,"",0.15,NA,0.851669,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.304469273743017
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2012-08-17",2012,"17/08/2012",2012,"Clupea harengus",3679511,514805159,1841307,12,NA,"wet weight",3,NA,NA,NA,4,NA,18.5,54.7,"",0.15,NA,1.074824,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.384357541899441
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2012-08-17",2012,"17/08/2012",2012,"Clupea harengus",3679512,516005171,1841307,12,NA,"wet weight",3,NA,NA,NA,4.7,NA,15.1,54.2,"",0.15,NA,0.735206,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.262569832402235
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2013-08-28",2013,"28/08/2013",2013,"Clupea harengus",3681306,304703058,1841368,12,NA,"wet weight",3,NA,NA,NA,4.2,NA,19.5,52.5,"",0.15,NA,1.950733,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.146368715083799
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2013-08-28",2013,"28/08/2013",2013,"Clupea harengus",3681307,305903070,1841368,12,NA,"wet weight",3,NA,NA,NA,4.5,NA,19.9,56.4,"",0.15,NA,1.074824,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.154189944134078
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2014-08-21",2014,"21/08/2014",2014,"Clupea harengus",3664004,215702168,1839636,12,NA,"wet weight",3,NA,NA,NA,6.21,NA,19.8,55.8,"",0.15,NA,0.511161,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.184357541899441
"Sweden","CEMP~COMB",TRUE,"SERI","E/W FLADEN",57.2247,11.828,1,"2014-08-21",2014,"21/08/2014",2014,"Clupea harengus",3664005,216902180,1839636,12,NA,"wet weight",3,NA,NA,NA,5.74,NA,19.2,51,"",0.15,NA,0.349875,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.122905027932961
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2008-09-01",2008,"01/09/2008",2008,"Clupea harengus",3685587,6658,1841545,12,NA,"wet weight",5,25,21.4,NA,3.5,NA,17.8,35.8,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.46927374301676
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2008-09-01",2008,"01/09/2008",2008,"Clupea harengus",3685588,664606657,1841545,12,NA,"wet weight",5,25,22.4,NA,NA,NA,1.7,3.8,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.387150837988827
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686939,199202003,1841611,12,NA,"wet weight",5,21,21,3.88,3.88,NA,14.2,37.2,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.41340782122905
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2009-08-07",2009,"07/08/2009",2009,"Clupea harengus",3686940,200402015,1841611,12,NA,"wet weight",5,21,20.7,3.09,3.09,NA,16,34.7,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.530167597765363
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679448,356503576,1841295,12,NA,"wet weight",5,27,21.6,6.24,3.02,NA,17.5,32.2,"",0.15,NA,0.856665,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.306145251396648
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2011-08-03",2011,"03/08/2011",2011,"Clupea harengus",3679449,357703588,1841295,12,NA,"wet weight",5,30,23.7,6.84,4.89,NA,17.1,33.7,"",0.15,NA,0.930054,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.332402234636872
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681244,222602237,1841357,12,NA,"wet weight",4,26,22.2,4,4.9,NA,11.8,36.5,"",0.15,NA,0.560751,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.2
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2012-08-13",2012,"13/08/2012",2012,"Clupea harengus",3681245,223802249,1841357,12,NA,"wet weight",4,25,21.5,3.7,4,NA,13.1,35.7,"",0.15,NA,1.232421,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.440223463687151
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683029,399604007,1841417,12,NA,"wet weight",5,28,23.5,NA,3.8,NA,17.2,33.6,"",0.15,NA,2.3893,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.244134078212291
"Sweden","COMB",TRUE,"SERI","Gaviksfjaerden",62.8645,18.2412,37,"2013-08-02",2013,"02/08/2013",2013,"Clupea harengus",3683030,400804019,1841417,12,NA,"wet weight",4,29,22.8,NA,3.3,NA,17.2,33.4,"",0.15,NA,2.077598,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.306145251396648
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2005-09-25",2005,"25/09/2005",2005,"Clupea harengus",3669849,833,1839891,10,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,"",0.1,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.43854748603352
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2006-10-02",2006,"02/10/2006",2006,"Clupea harengus",3671214,640,1839932,15,NA,"wet weight",4,NA,NA,NA,NA,NA,NA,NA,"",0.1,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.616759776536313
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2008-09-21",2008,"21/09/2008",2008,"Clupea harengus",3684094,2081,1841485,12,NA,"wet weight",3,NA,NA,NA,3,NA,15,21.4,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.572067039106145
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2008-09-21",2008,"21/09/2008",2008,"Clupea harengus",3684095,2093,1841485,12,NA,"wet weight",3,NA,NA,NA,2.7,NA,15.6,23,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.62122905027933
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2009-09-28",2009,"28/09/2009",2009,"Clupea harengus",3685698,366403675,1841567,12,NA,"wet weight",4,NA,NA,NA,2.6,NA,16.1,25.5,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.972067039106145
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2009-09-28",2009,"28/09/2009",2009,"Clupea harengus",3685699,367603687,1841567,12,NA,"wet weight",4,NA,NA,NA,2.4,NA,12.6,22,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.893854748603352
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2010-09-20",2010,"20/09/2010",2010,"Clupea harengus",3687023,273102742,1841622,12,NA,"wet weight",NA,NA,NA,NA,3.1,NA,16.1,25.2,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",0.525139664804469
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2010-09-20",2010,"20/09/2010",2010,"Clupea harengus",3687024,274302754,1841622,12,NA,"wet weight",NA,NA,NA,NA,2.3,NA,16.8,26.6,"",0.15,NA,NA,"","liver","pfos_ug_kg_muscle_equiv_con",1.04245810055866
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2011-10-02",2011,"02/10/2011",2011,"Clupea harengus",3677728,152401535,1841247,12,NA,"wet weight",6,NA,NA,NA,4.08,NA,18.7,32.7,"",0.15,NA,0.891953,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.318435754189944
"Sweden","COMB",TRUE,"SERI","Harufjaerden",65.5825,22.8791,41,"2011-10-02",2011,"02/10/2011",2011,"Clupea harengus",3677729,153601547,1841247,12,NA,"wet weight",5,NA,NA,NA,3.33,NA,17.1,30.5,"",0.15,NA,1.263818,"U2","liver","pfos_ug_kg_muscle_equiv_con",0.45195530726257
