"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Europe","Northern Europe","Den - Arkona Basin",1990,1,150,154,12,1,0.0231494593615651,0.0149001265223823,0.0149001265223823,0.0149001265223823,42,42,42,39,39,39,"v","12",1,1,0,0.0231494593615651
"World","Europe","Northern Europe","Den - Arkona Basin",1991,1,150,154,12,1,0.0253342630281002,0.0164844744403289,0.0164844744403289,0.0164844744403289,42,42,42,39,39,39,"v","12",1,1,0,0.0253342630281002
"World","Europe","Northern Europe","Den - Arkona Basin",1992,1,150,154,12,1,0.0247178484358805,0.0171185753102194,0.0171185753102194,0.0171185753102194,42,42,42,39,39,39,"v","12",1,1,0,0.0247178484358805
"World","Europe","Northern Europe","Den - Arkona Basin",1993,1,150,154,12,1,0.0255130581638583,0.0216630795742176,0.0216630795742176,0.0216630795742176,42,42,42,39,39,39,"v","12",1,1,0,0.0255130581638583
"World","Europe","Northern Europe","Den - Arkona Basin",1994,1,150,154,12,1,0.0254821114042032,0.0205486352166525,0.0205486352166525,0.0205486352166525,42,42,42,39,39,39,"v","12",1,1,0,0.0254821114042032
"World","Europe","Northern Europe","Den - Arkona Basin",1995,1,150,154,12,1,0.0242152369833495,0.0203638972975421,0.0203638972975421,0.0203638972975421,42,42,42,39,39,39,"v","12",1,1,0,0.0242152369833495
"World","Europe","Northern Europe","Den - Arkona Basin",1996,1,150,154,12,1,0.0258268898593095,0.0221726308943481,0.0221726308943481,0.0221726308943481,42,42,42,39,39,39,"v","12",1,1,0,0.0258268898593095
"World","Europe","Northern Europe","Den - Arkona Basin",1997,1,150,154,12,1,0.0259644293013796,0.0233041269130895,0.0233041269130895,0.0233041269130895,42,42,42,39,39,39,"v","12",1,1,0,0.0259644293013796
"World","Europe","Northern Europe","Den - Arkona Basin",1998,1,150,154,12,1,0.0264570116172765,0.0235203962176313,0.0235203962176313,0.0235203962176313,42,42,42,39,39,39,"v","12",1,1,0,0.0264570116172765
"World","Europe","Northern Europe","Den - Arkona Basin",1999,1,150,154,12,1,0.0262491048965772,0.0238895856080035,0.0238895856080035,0.0238895856080035,42,42,42,39,39,39,"v","12",1,1,0,0.0262491048965772
"World","Europe","Northern Europe","Den - Arkona Basin",2000,1,150,154,12,1,0.0281074130230094,0.0240321932791423,0.0240321932791423,0.0240321932791423,42,42,42,39,39,39,"v","12",1,1,0,0.0281074130230094
"World","Europe","Northern Europe","Den - Arkona Basin",2001,1,150,154,12,1,0.0267129776522476,0.0237804086120876,0.0237804086120876,0.0237804086120876,42,42,42,39,39,39,"v","12",1,1,0,0.0267129776522476
"World","Europe","Northern Europe","Den - Arkona Basin",2002,1,150,154,12,1,0.0245418647027876,0.0227537156850401,0.0227537156850401,0.0227537156850401,42,42,42,39,39,39,"v","12",1,1,0,0.0245418647027876
"World","Europe","Northern Europe","Den - Arkona Basin",2003,1,150,154,12,1,0.0232008483995089,0.0212931477771043,0.0212931477771043,0.0212931477771043,42,42,42,39,39,39,"v","12",1,1,0,0.0232008483995089
"World","Europe","Northern Europe","Den - Arkona Basin",2004,1,150,154,12,1,0.0235657250818561,0.0215813536717211,0.0215813536717211,0.0215813536717211,42,42,42,39,39,39,"v","12",1,1,0,0.0235657250818561
"World","Europe","Northern Europe","Den - Arkona Basin",2005,1,150,154,12,1,0.023767284281964,0.021761845561138,0.021761845561138,0.021761845561138,42,42,42,39,39,39,"v","12",1,1,0,0.023767284281964
"World","Europe","Northern Europe","Den - Arkona Basin",2006,1,150,154,12,1,0.0234960024299502,0.021829583611943,0.021829583611943,0.021829583611943,42,42,42,39,39,39,"v","12",1,1,0,0.0234960024299502
"World","Europe","Northern Europe","Den - Arkona Basin",2007,1,150,154,12,1,0.0224525495831406,0.0212894104544414,0.0212894104544414,0.0212894104544414,42,42,42,39,39,39,"v","12",1,1,0,0.0224525495831406
"World","Europe","Northern Europe","Den - Arkona Basin",2008,1,150,154,12,1,0.0215861104148203,0.0211215883941275,0.0211215883941275,0.0211215883941275,42,42,42,39,39,39,"v","12",1,1,0,0.0215861104148203
"World","Europe","Northern Europe","Den - Arkona Basin",2009,1,150,154,12,1,0.0222565708614056,0.0227459599222037,0.0227459599222037,0.0227459599222037,42,42,42,39,39,39,"v","12",1,1,0,0.0222565708614056
"World","Europe","Northern Europe","Den - Arkona Basin",2010,1,150,154,12,1,0.02184403899432,0.0225249656947634,0.0225249656947634,0.0225249656947634,42,42,42,39,39,39,"v","12",1,1,0,0.02184403899432
"World","Europe","Northern Europe","Den - Arkona Basin",2011,1,150,154,12,1,0.021959770976382,0.0224373596349595,0.0224373596349595,0.0224373596349595,42,42,42,39,39,39,"v","12",1,1,0,0.021959770976382
"World","Europe","Northern Europe","Den - Arkona Basin",2012,1,150,154,12,1,0.022769570941364,0.0223606139252522,0.0223606139252522,0.0223606139252522,42,42,42,39,39,39,"v","12",1,1,0,0.022769570941364
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1990,1,150,154,9,1,0.0231493911877628,0.0149001265223823,0.0149001265223823,0.0149001265223823,42,42,42,39,39,39,"v","9",1,1,0,0.0231493911877628
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1991,1,150,154,9,1,0.0253343177864971,0.0164844744403289,0.0164844744403289,0.0164844744403289,42,42,42,39,39,39,"v","9",1,1,0,0.0253343177864971
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1992,1,150,154,9,1,0.0247178054638366,0.0171185753102194,0.0171185753102194,0.0171185753102194,42,42,42,39,39,39,"v","9",1,1,0,0.0247178054638366
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1993,1,150,154,9,1,0.0255129948270423,0.0216630795742176,0.0216630795742176,0.0216630795742176,42,42,42,39,39,39,"v","9",1,1,0,0.0255129948270423
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1994,1,150,154,9,1,0.0254819226278296,0.0205486352166525,0.0205486352166525,0.0205486352166525,42,42,42,39,39,39,"v","9",1,1,0,0.0254819226278296
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1995,1,150,154,9,1,0.0242152443332183,0.0203638972975421,0.0203638972975421,0.0203638972975421,42,42,42,39,39,39,"v","9",1,1,0,0.0242152443332183
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1996,1,150,154,9,1,0.0258268126117424,0.0221726308943481,0.0221726308943481,0.0221726308943481,42,42,42,39,39,39,"v","9",1,1,0,0.0258268126117424
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1997,1,150,154,9,1,0.0259643545449419,0.0233041269130895,0.0233041269130895,0.0233041269130895,42,42,42,39,39,39,"v","9",1,1,0,0.0259643545449419
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1998,1,150,154,9,1,0.0264569449789885,0.0235203962176313,0.0235203962176313,0.0235203962176313,42,42,42,39,39,39,"v","9",1,1,0,0.0264569449789885
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",1999,1,150,154,9,1,0.0262491141731054,0.0238895856080035,0.0238895856080035,0.0238895856080035,42,42,42,39,39,39,"v","9",1,1,0,0.0262491141731054
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2000,1,150,154,9,1,0.0281075570205724,0.0240321932791423,0.0240321932791423,0.0240321932791423,42,42,42,39,39,39,"v","9",1,1,0,0.0281075570205724
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2001,1,150,154,9,1,0.0267129087984852,0.0237804086120876,0.0237804086120876,0.0237804086120876,42,42,42,39,39,39,"v","9",1,1,0,0.0267129087984852
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2002,1,150,154,9,1,0.0245418648181236,0.0227537156850401,0.0227537156850401,0.0227537156850401,42,42,42,39,39,39,"v","9",1,1,0,0.0245418648181236
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2003,1,150,154,9,1,0.0232007180893953,0.0212931477771043,0.0212931477771043,0.0212931477771043,42,42,42,39,39,39,"v","9",1,1,0,0.0232007180893953
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2004,1,150,154,9,1,0.0235656619647443,0.0215813536717211,0.0215813536717211,0.0215813536717211,42,42,42,39,39,39,"v","9",1,1,0,0.0235656619647443
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2005,1,150,154,9,1,0.0237672990443101,0.021761845561138,0.021761845561138,0.021761845561138,42,42,42,39,39,39,"v","9",1,1,0,0.0237672990443101
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2006,1,150,154,9,1,0.0234960523649535,0.021829583611943,0.021829583611943,0.021829583611943,42,42,42,39,39,39,"v","9",1,1,0,0.0234960523649535
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2007,1,150,154,9,1,0.022452595867153,0.0212894104544414,0.0212894104544414,0.0212894104544414,42,42,42,39,39,39,"v","9",1,1,0,0.022452595867153
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2008,1,150,154,9,1,0.0215860898460869,0.0211215883941275,0.0211215883941275,0.0211215883941275,42,42,42,39,39,39,"v","9",1,1,0,0.0215860898460869
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2009,1,150,154,9,1,0.0222566361035834,0.0227459599222037,0.0227459599222037,0.0227459599222037,42,42,42,39,39,39,"v","9",1,1,0,0.0222566361035834
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2010,1,150,154,9,1,0.0218440066899161,0.0225249656947634,0.0225249656947634,0.0225249656947634,42,42,42,39,39,39,"v","9",1,1,0,0.0218440066899161
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2011,1,150,154,9,1,0.0219597865933583,0.0224373596349595,0.0224373596349595,0.0224373596349595,42,42,42,39,39,39,"v","9",1,1,0,0.0219597865933583
"World","Europe","Northern Europe","Den - Bay of Mecklenburg",2012,1,150,154,9,1,0.0227694873781777,0.0223606139252522,0.0223606139252522,0.0223606139252522,42,42,42,39,39,39,"v","9",1,1,0,0.0227694873781777
"World","Europe","Northern Europe","Den - Bornholm Basin",1990,1,150,154,15,1,0.0231495092511016,0.0149001265223823,0.0149001265223823,0.0149001265223823,42,42,42,39,39,39,"v","15",1,1,0,0.0231495092511016
"World","Europe","Northern Europe","Den - Bornholm Basin",1991,1,150,154,15,1,0.0253342588124208,0.0164844744403289,0.0164844744403289,0.0164844744403289,42,42,42,39,39,39,"v","15",1,1,0,0.0253342588124208
"World","Europe","Northern Europe","Den - Bornholm Basin",1992,1,150,154,15,1,0.0247178386167816,0.0171185753102194,0.0171185753102194,0.0171185753102194,42,42,42,39,39,39,"v","15",1,1,0,0.0247178386167816
