"rgn_id","basin","station","year","value","bhi_goal","unit","data_descrip"
11,"Arkona Basin","Abbekas",2008,0.350279329608939,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2008,0.395530726256983,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2009,0.227932960893855,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2009,0.226815642458101,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2010,0.80391061452514,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2010,1.05586592178771,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2011,0.530167597765363,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2011,1.05698324022346,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2012,1.22346368715084,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2012,1.10949720670391,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2013,0.70391061452514,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2013,0.675977653631285,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2014,0.726256983240223,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
11,"Arkona Basin","Abbekas",2014,0.670391061452514,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2005,0.264245810055866,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2006,0.563128491620112,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2008,1.10558659217877,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2008,0.77877094972067,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2009,0.460335195530726,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2009,0.357541899441341,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2010,0.924581005586592,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2010,0.660893854748603,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2011,0.331284916201117,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2011,0.448603351955307,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2012,0.631843575418994,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2012,0.418994413407821,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2013,0.346368715083799,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2013,0.391061452513967,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2014,0.268156424581006,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
37,"Bothnian Sea","Aengskaersklubb",2014,0.435754189944134,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
26,"Western Gotland Basin","Byxelkrok",2008,0.582122905027933,"CON","pfos_ug_kg_muscle_equiv_con","PFOS herring conc. unique samples"
