"rgn_id","year","value","unit","bhi_goal","data_descrip"
1,2000,7.74151833995325,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2001,7.97201694661745,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2002,8.52502331307133,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2003,9.08508948617808,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2004,8.70651780805087,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2005,8.96176256961635,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2006,9.48530558311321,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2007,9.54175053620939,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2008,9.38722577454902,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2009,9.74550468682868,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2010,9.62120652860801,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2011,9.77383831662258,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2012,9.79610382921877,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2013,10.1658095094859,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
1,2014,10.7760812641023,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2000,6.05696391561275,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2001,6.09068299980747,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2002,6.22179660406854,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2003,6.33008981987651,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2004,6.29256094911582,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2005,6.30117360803851,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2006,6.41231759063653,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2007,6.52339541166284,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2008,6.38698881900058,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2009,5.84954716311818,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2010,5.81692116919082,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2011,6.09172553425861,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2012,6.00372328216004,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2013,5.94576251397306,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
2,2014,6.03812927817105,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2000,5.08517860602135,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2001,5.04563988639456,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2002,5.16424518663887,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2003,5.37736545915804,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2004,5.17584190428653,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2005,5.07697277201665,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2006,5.30671672315139,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2007,5.51907979335876,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2008,5.6354041198526,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2009,5.47513648773069,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2010,5.58217554893008,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2011,5.63831361967316,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2012,5.466176663285,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2013,5.52687209426648,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
3,2014,5.73423555718955,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2000,13.5478068874635,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2001,13.5821212560135,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2002,13.3132820903826,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2003,13.6789795619547,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2004,14.8892660693808,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2005,15.0431822384598,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2006,15.502291644618,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2007,13.7003628061267,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2008,13.7905752595172,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2009,14.138588802959,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2010,14.2624240633627,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2011,14.3536469500492,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2012,14.2373152668649,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2013,14.431901039745,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
4,2014,15.4450360002625,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2000,2.5268954449358,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2001,2.55139313096658,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2002,2.5493173769154,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2003,2.4819763021095,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2004,2.47120171071375,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2005,2.48173201004405,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2006,2.68404517951758,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2007,2.68083295740843,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2008,2.4342975817168,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2009,2.49385967836693,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2010,2.49599128448079,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2011,2.55881174190055,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2012,2.5412144567961,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2013,2.62786480384506,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
5,2014,2.80661325956959,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2000,2.103447621435,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2001,2.12312466757071,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2002,2.12443764163779,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2003,2.11127277122608,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2004,2.23891161808808,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2005,2.35038233947525,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2006,2.47648324681386,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2007,2.53995694630413,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2008,2.49555227820279,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2009,2.34213124157546,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2010,2.53477902516334,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2011,2.77514211714879,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2012,2.91056625505736,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2013,3.05579530632972,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
6,2014,3.24976721092171,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2000,1.94330164681856,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2001,1.97256428907731,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2002,2.08438474384395,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2003,2.16924689298125,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2004,2.13700216802563,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2005,2.17137049732598,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2006,2.27705231053178,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2007,2.32651178560114,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2008,2.29245000606053,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2009,2.05724848642663,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2010,1.95973855298409,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2011,1.91856565316633,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2012,1.8398616090667,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2013,1.85075837558327,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
7,2014,1.95157014884169,"Nights in Coastal Accommodation per capita","LIV","NUTS2 Nights in Coastal Accommodation allocated to BHI region"
