"rgn_id","basin","station","year","value","bhi_goal","unit","data_descrip"
36,"Aland Sea","",2008,3.58,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","",2008,3.34,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","",2008,1.5,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","",2008,4.58,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,5.42,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,2.43,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,1.68,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,1.1,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,1.14,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,2.53,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,3.45,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2008,5.17,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,0.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.04,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.96,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.21,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.87,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,0.98,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.73,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.37,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,0.74,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,0.49,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.58,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2009,1.98,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,1.14,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,4.72,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,3.64,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,1.08,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,2.08,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,0.89,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,2.93,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2009,0.63,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,3.09,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.04,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.92,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,2.36,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.63,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.54,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,2.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.19,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,2.01,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,4.42,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,3.09,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2009,1.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,5.07,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,2.51,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,1.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,1.81,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,1.59,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,2.07,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,1.02,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,0.92,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,4.33,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,4.5,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,2.83,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2010,2.27,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2010,1.32,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2010,0.79,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2010,2.01,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2010,2.66,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2010,3.39,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,1.16,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,1.3,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.04,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.62,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.76,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.29,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.44,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,1.75,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.13,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,1.69,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2010,2.55,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.1,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2.18,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2.25,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2.74,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.62,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.28,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.99,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2.11,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,0.99,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.48,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.94,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,2.09,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.92,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.75,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.28,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.42,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.46,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2011,1.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,3.16,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,3.48,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.87,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,1.86,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.66,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,1.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.27,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.21,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,1.72,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,0.75,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,1.64,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.14,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,2.17,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,1.77,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2011,3.03,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.41,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.78,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.11,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.49,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.22,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.55,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.4,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.28,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,7.13,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,5.13,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.67,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,5.03,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,5,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,1.53,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,4.62,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.47,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.95,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.66,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,6.47,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.68,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.61,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,3.92,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2011,2.73,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,2.79,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,2.72,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,0.79,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,0.82,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,1.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,1.05,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,1.06,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,2.12,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,1.7,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","",2012,1.91,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.28,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.85,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.52,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.27,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,2.17,"CON","ug/kg","ICES6 PCB concentration unique samples"
38,"Bothnian Sea","",2012,1.95,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2012,3.7,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2012,2.36,"CON","ug/kg","ICES6 PCB concentration unique samples"
30,"Northern Baltic Proper","",2012,5.79,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,4.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,8.5,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,6.5,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,6.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,5.3,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,6.7,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,7.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,4.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
42,"Bothnian Bay","F2",2005,5.6,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.682,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.2555,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.5535,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,3.165,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.859,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,3.695,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.62,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.825,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,3.1295,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,4.25,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F64",2002,2.116,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,4.89,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.81,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.63,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.39,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.615,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,1.74,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,1.375,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.6,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,3.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.74,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2006,2.575,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,2.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.7,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.4,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,2.5,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,2,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.6,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,1.8,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,10,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,7.9,"CON","ug/kg","ICES6 PCB concentration unique samples"
36,"Aland Sea","F67",2007,4,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.19,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.1595,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.2265,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.125,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.995,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,5.585,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.29,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,5.115,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.44,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,1.6545,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.004,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.0025,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,6.99,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,7.303,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,6.71,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,9.73,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,6.62,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,9.25,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,7,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.141,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,6.05,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,5.686,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,6.41,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,7.23,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,14.03,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,7.01,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,13.16,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,14.889,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,7.412,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,9.78,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,12.46,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,5.8,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,5.491,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,12.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,11.86,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,19.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,16.76,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,13.78,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,17.17,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,18.22,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.158,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.07,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.53,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.66,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.661,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.295,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.699,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,3.97,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,2.627,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.69,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2001,4.7,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.59,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,7.11,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,6.9995,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,3.96,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.14,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.56,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.63,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.2,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,3.61,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.72,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.11,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,5.1,"CON","ug/kg","ICES6 PCB concentration unique samples"
32,"Gulf of Finland","LL11",2002,4.305,"CON","ug/kg","ICES6 PCB concentration unique samples"
