"","station","latitude","longitude","date","sub_samp_ref","sub_samp_id","samp_id","param_group","matrix_analyzed","basis_determination","variable","unit","value","ConvertUnit","ConvertFactor","value2"
"30","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"31","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB138","ug/kg",0.11,"ug/kg",1,0.11
"32","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB180","ug/kg",0.06,"ug/kg",1,0.06
"33","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB118","ug/kg",0.16,"ug/kg",1,0.16
"34","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB101","ug/kg",0.23,"ug/kg",1,0.23
"35","",64.17916667,23.3265,"2008-08-06",3149747,"34004",1423613,"OC-CB","muscle","wet weight","CB28","ug/kg",0.12,"ug/kg",1,0.12
"36","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"37","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB138","ug/kg",0.56,"ug/kg",1,0.56
"38","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB180","ug/kg",0.19,"ug/kg",1,0.19
"39","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB153","ug/kg",0.75,"ug/kg",1,0.75
"40","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB118","ug/kg",0.28,"ug/kg",1,0.28
"41","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB101","ug/kg",0.24,"ug/kg",1,0.24
"42","",64.17916667,23.3265,"2008-08-06",3149748,"34005",1423614,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"43","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB28","ug/kg",0.11,"ug/kg",1,0.11
"44","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB101","ug/kg",0.23,"ug/kg",1,0.23
"45","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB118","ug/kg",0.3,"ug/kg",1,0.3
"46","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"47","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB153","ug/kg",0.61,"ug/kg",1,0.61
"48","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB138","ug/kg",0.49,"ug/kg",1,0.49
"49","",64.17916667,23.3265,"2008-08-06",3149749,"34006",1423615,"OC-CB","muscle","wet weight","CB180","ug/kg",0.18,"ug/kg",1,0.18
"50","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"51","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"52","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB153","ug/kg",0.61,"ug/kg",1,0.61
"53","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB180","ug/kg",0.06,"ug/kg",1,0.06
"54","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB118","ug/kg",0.25,"ug/kg",1,0.25
"55","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB138","ug/kg",0.21,"ug/kg",1,0.21
"56","",64.17916667,23.3265,"2008-08-06",3149750,"34007",1423616,"OC-CB","muscle","wet weight","CB101","ug/kg",0.25,"ug/kg",1,0.25
"57","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"58","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"59","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB138","ug/kg",0.49,"ug/kg",1,0.49
"60","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB180","ug/kg",0.14,"ug/kg",1,0.14
"61","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB153","ug/kg",0.81,"ug/kg",1,0.81
"62","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB101","ug/kg",0.23,"ug/kg",1,0.23
"63","",64.17916667,23.3265,"2008-08-06",3149751,"34008",1423617,"OC-CB","muscle","wet weight","CB118","ug/kg",0.3,"ug/kg",1,0.3
"64","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"65","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"66","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB138","ug/kg",0.1,"ug/kg",1,0.1
"67","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB180","ug/kg",0.06,"ug/kg",1,0.06
"68","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB153","ug/kg",0.27,"ug/kg",1,0.27
"69","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB118","ug/kg",0.09,"ug/kg",1,0.09
"70","",64.17916667,23.3265,"2008-08-06",3149752,"34009",1423618,"OC-CB","muscle","wet weight","CB101","ug/kg",0.09,"ug/kg",1,0.09
"71","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB153","ug/kg",0.31,"ug/kg",1,0.31
"72","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB101","ug/kg",0.09,"ug/kg",1,0.09
"73","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB118","ug/kg",0.07,"ug/kg",1,0.07
"74","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"75","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB138","ug/kg",0.06,"ug/kg",1,0.06
"76","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB180","ug/kg",0.06,"ug/kg",1,0.06
"77","",64.17916667,23.3265,"2008-08-06",3149753,"34010",1423619,"OC-CB","muscle","wet weight","CB28","ug/kg",0.13,"ug/kg",1,0.13
"78","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB153","ug/kg",0.82,"ug/kg",1,0.82
"79","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB118","ug/kg",0.28,"ug/kg",1,0.28
"80","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB101","ug/kg",0.27,"ug/kg",1,0.27
"81","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"82","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB138","ug/kg",0.18,"ug/kg",1,0.18
"83","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB180","ug/kg",0.06,"ug/kg",1,0.06
"84","",64.17916667,23.3265,"2008-08-06",3149754,"34011",1423620,"OC-CB","muscle","wet weight","CB28","ug/kg",0.11,"ug/kg",1,0.11
"85","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB153","ug/kg",2.8,"ug/kg",1,2.8
"86","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB138","ug/kg",1.7,"ug/kg",1,1.7
"87","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB180","ug/kg",0.8,"ug/kg",1,0.8
"88","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB28","ug/kg",0.21,"ug/kg",1,0.21
"89","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB118","ug/kg",0.98,"ug/kg",1,0.98
"90","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB52","ug/kg",0.11,"ug/kg",1,0.11
"91","",61.71083333,20.7075,"2008-09-08",3149777,"34012",1423643,"OC-CB","muscle","wet weight","CB101","ug/kg",0.87,"ug/kg",1,0.87
"92","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB153","ug/kg",2.1,"ug/kg",1,2.1
"93","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"94","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB52","ug/kg",0.2,"ug/kg",1,0.2
"95","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB180","ug/kg",0.48,"ug/kg",1,0.48
"96","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB138","ug/kg",1.3,"ug/kg",1,1.3
"97","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB101","ug/kg",0.45,"ug/kg",1,0.45
"98","",61.71083333,20.7075,"2008-09-08",3149778,"34013",1423644,"OC-CB","muscle","wet weight","CB118","ug/kg",0.49,"ug/kg",1,0.49
"99","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB153","ug/kg",1.4,"ug/kg",1,1.4
"100","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB180","ug/kg",0.25,"ug/kg",1,0.25
"101","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB138","ug/kg",0.93,"ug/kg",1,0.93
"102","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB118","ug/kg",0.45,"ug/kg",1,0.45
"103","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"104","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB101","ug/kg",0.37,"ug/kg",1,0.37
"105","",61.71083333,20.7075,"2008-09-08",3149779,"34014",1423645,"OC-CB","muscle","wet weight","CB28","ug/kg",0.06,"ug/kg",1,0.06
"106","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB153","ug/kg",2,"ug/kg",1,2
"107","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB138","ug/kg",0.66,"ug/kg",1,0.66
"108","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB180","ug/kg",0.27,"ug/kg",1,0.27
"109","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB101","ug/kg",0.66,"ug/kg",1,0.66
"110","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB118","ug/kg",0.65,"ug/kg",1,0.65
"111","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB52","ug/kg",0.05,"ug/kg",1,0.05
"112","",61.71083333,20.7075,"2008-09-08",3149780,"34015",1423646,"OC-CB","muscle","wet weight","CB28","ug/kg",0.14,"ug/kg",1,0.14
"113","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB153","ug/kg",3,"ug/kg",1,3
"114","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB28","ug/kg",0.19,"ug/kg",1,0.19
"115","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB101","ug/kg",0.79,"ug/kg",1,0.79
"116","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB180","ug/kg",0.97,"ug/kg",1,0.97
"117","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB138","ug/kg",1.9,"ug/kg",1,1.9
"118","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB118","ug/kg",0.94,"ug/kg",1,0.94
"119","",61.71083333,20.7075,"2008-09-08",3149781,"34016",1423647,"OC-CB","muscle","wet weight","CB52","ug/kg",0.08,"ug/kg",1,0.08
"120","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"121","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"122","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB153","ug/kg",0.93,"ug/kg",1,0.93
"123","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB118","ug/kg",0.31,"ug/kg",1,0.31
"124","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB138","ug/kg",0.43,"ug/kg",1,0.43
"125","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB180","ug/kg",0.25,"ug/kg",1,0.25
"126","",61.71083333,20.7075,"2008-09-08",3149782,"34017",1423648,"OC-CB","muscle","wet weight","CB101","ug/kg",0.17,"ug/kg",1,0.17
"127","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB180","ug/kg",0.32,"ug/kg",1,0.32
"128","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB138","ug/kg",0.8,"ug/kg",1,0.8
"129","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"130","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"131","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB153","ug/kg",1.1,"ug/kg",1,1.1
"132","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB118","ug/kg",0.37,"ug/kg",1,0.37
"133","",61.71083333,20.7075,"2008-09-08",3149783,"34018",1423649,"OC-CB","muscle","wet weight","CB101","ug/kg",0.25,"ug/kg",1,0.25
"134","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB28","ug/kg",0.15,"ug/kg",1,0.15
"135","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB52","ug/kg",0.28,"ug/kg",1,0.28
"136","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB180","ug/kg",0.15,"ug/kg",1,0.15
"137","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB138","ug/kg",0.37,"ug/kg",1,0.37
"138","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB153","ug/kg",0.73,"ug/kg",1,0.73
"139","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB101","ug/kg",0.07,"ug/kg",1,0.07
"140","",61.71083333,20.7075,"2008-09-08",3149784,"34019",1423650,"OC-CB","muscle","wet weight","CB118","ug/kg",0.28,"ug/kg",1,0.28
"141","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB118","ug/kg",0.31,"ug/kg",1,0.31
"142","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB101","ug/kg",0.18,"ug/kg",1,0.18
"143","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB52","ug/kg",0.13,"ug/kg",1,0.13
"144","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB153","ug/kg",0.82,"ug/kg",1,0.82
"145","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"146","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB138","ug/kg",0.41,"ug/kg",1,0.41
"147","",61.71083333,20.7075,"2008-09-08",3149785,"34020",1423651,"OC-CB","muscle","wet weight","CB180","ug/kg",0.1,"ug/kg",1,0.1
"148","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB153","ug/kg",0.98,"ug/kg",1,0.98
"149","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB28","ug/kg",0.04,"ug/kg",1,0.04
"150","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB180","ug/kg",0.2,"ug/kg",1,0.2
"151","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB138","ug/kg",0.6,"ug/kg",1,0.6
"152","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"153","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB101","ug/kg",0.19,"ug/kg",1,0.19
"154","",61.71083333,20.7075,"2008-09-08",3149786,"34021",1423652,"OC-CB","muscle","wet weight","CB118","ug/kg",0.4,"ug/kg",1,0.4
"155","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB153","ug/kg",1,"ug/kg",1,1
"156","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB138","ug/kg",0.87,"ug/kg",1,0.87
"157","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB180","ug/kg",0.57,"ug/kg",1,0.57
"158","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"159","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB101","ug/kg",0.27,"ug/kg",1,0.27
"160","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB118","ug/kg",0.33,"ug/kg",1,0.33
"161","",61.71083333,20.7075,"2008-09-08",3149787,"34022",1423653,"OC-CB","muscle","wet weight","CB28","ug/kg",0.08,"ug/kg",1,0.08
"162","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB153","ug/kg",1.7,"ug/kg",1,1.7
"163","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB138","ug/kg",0.8,"ug/kg",1,0.8
"164","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB180","ug/kg",0.3,"ug/kg",1,0.3
"165","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB101","ug/kg",0.33,"ug/kg",1,0.33
"166","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB118","ug/kg",0.57,"ug/kg",1,0.57
"167","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB52","ug/kg",0.07,"ug/kg",1,0.07
"168","",61.71083333,20.7075,"2008-09-08",3149788,"34023",1423654,"OC-CB","muscle","wet weight","CB28","ug/kg",0.2,"ug/kg",1,0.2
"169","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB153","ug/kg",1.5,"ug/kg",1,1.5
"170","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB52","ug/kg",0.04,"ug/kg",1,0.04
"171","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB180","ug/kg",0.11,"ug/kg",1,0.11
"172","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB138","ug/kg",0.57,"ug/kg",1,0.57
"173","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB118","ug/kg",0.38,"ug/kg",1,0.38
"174","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB101","ug/kg",0.19,"ug/kg",1,0.19
"175","",59.87983333,19.958,"2008-09-23",3149837,"34032",1423679,"OC-CB","muscle","wet weight","CB28","ug/kg",0.07,"ug/kg",1,0.07
"176","",59.87983333,19.958,"2008-09-23",3149838,"34033",1423680,"OC-CB","muscle","wet weight","CB153","ug/kg",0.75,"ug/kg",1,0.75
"177","",59.87983333,19.958,"2008-09-23",3149838,"34033",1423680,"OC-CB","muscle","wet weight","CB180","ug/kg",0.07,"ug/kg",1,0.07
