"rgn_id","year","values"
21,2005,6.42342342342342
21,2006,7.83888888888889
21,2007,6.42307692307692
21,2008,6.45049504950495
21,2009,6.32547169811321
21,2010,6.94010416666667
21,2011,7.27551020408163
21,2012,6.74
21,2013,7.41856060606061
21,2014,7.15714285714286
22,2014,7.02439024390244
23,2000,3.5
23,2002,5
23,2003,2
23,2004,5.125
23,2005,4.66666666666667
23,2006,6.39473684210526
23,2007,6.5
23,2008,5.22727272727273
23,2010,2.6
24,2000,7.33333333333333
24,2001,6.92276422764228
24,2002,6.25
24,2003,6.94943820224719
24,2004,5.89343065693431
24,2005,5.82363636363636
24,2006,7.08734693877551
24,2007,5.22990654205607
24,2008,4.78046511627907
24,2009,6.67727272727273
24,2010,6.10625
24,2011,6.1198347107438
24,2012,8.24056706652127
24,2013,6.04878048780488
24,2014,6.25862068965517
25,2000,8
25,2004,6
25,2007,5.5
26,2000,6.12903225806452
26,2001,5.45161290322581
26,2002,5.67741935483871
26,2003,5.89473684210526
26,2004,5.7289156626506
26,2005,5.39759036144578
26,2006,6.73134328358209
26,2007,5.575
26,2008,6.2156862745098
26,2009,6.58333333333333
26,2010,5.80882352941176
26,2011,6.10625
26,2012,5.03164556962025
26,2013,5.35454545454545
26,2014,6.83333333333333
27,2000,2.83165829145729
27,2001,3.73612334801762
27,2002,3.11969981238274
27,2003,3.14432234432234
27,2004,2.77236363636364
27,2005,2.91320754716981
27,2006,3.31223021582734
27,2007,3.24011299435028
27,2008,3.38227272727273
27,2009,3.92971014492754
27,2010,3.85972972972973
27,2012,3.30782217220034
28,2001,3.66818181818182
28,2002,1.94230769230769
28,2003,2.05079365079365
28,2004,1.45849056603774
28,2005,2.48194444444444
28,2006,2.72888888888889
28,2007,2.85507246376812
28,2012,1.57818181818182
29,2000,5.72664835164835
29,2001,6.53606060606061
29,2002,6.28870523415978
29,2003,6.07395209580838
29,2004,6.15107692307692
29,2005,6.07049608355091
29,2006,6.91363636363636
29,2007,5.73252279635258
29,2008,5.37188328912467
29,2009,6.10347003154574
29,2010,6.16666666666667
29,2011,6.134
29,2012,5.42079510703364
29,2013,5.47364864864865
29,2014,5.3862962962963
30,2000,5
30,2001,6
30,2002,3.17814814814815
30,2004,4.30612244897959
30,2005,4.03865979381443
30,2006,5.54736842105263
30,2007,5.2872
30,2008,6.5
30,2009,5.5
30,2010,5.72972972972973
30,2011,4
30,2012,4.5
31,2000,7.78571428571429
31,2001,7
31,2002,2.45166666666667
31,2003,4.88028169014085
31,2004,5.51262626262626
31,2005,4.17859424920128
31,2006,5
31,2007,6.13983739837398
31,2008,6
31,2009,5.1
31,2010,5.54285714285714
31,2011,4.79411764705882
31,2012,4.86029411764706
32,2000,3.43345935727788
32,2001,4.10670640834575
32,2002,3.82895238095238
32,2003,3.86092964824121
32,2004,3.48474178403756
32,2005,3.53874066168623
32,2006,3.82576769025367
32,2007,3.66887755102041
32,2008,4.08942115768463
32,2009,4.09056179775281
32,2010,4.26440422322775
32,2011,4.00366972477064
32,2012,4.4278293135436
32,2013,3.73534246575342
32,2014,3.59771428571429
33,2001,3.30070921985816
33,2002,3.56153846153846
33,2003,5.76363636363636
33,2004,4.16666666666667
33,2005,4.21333333333333
33,2009,4.71698113207547
33,2010,4.36170212765957
33,2011,3.9
34,2001,4.45748031496063
34,2002,3.9848
34,2003,5.05488372093023
34,2004,3.89527027027027
34,2005,3.88856209150327
34,2006,4.3524064171123
34,2007,4.39653979238754
34,2008,6
34,2009,4.12142857142857
34,2010,4.60810810810811
34,2011,4.17857142857143
34,2012,5.32352941176471
36,2000,3.57078313253012
36,2001,4.27560975609756
36,2002,3.75197044334975
36,2003,3.63367346938776
36,2004,3.97506053268765
36,2005,4.34070247933884
36,2006,4.38571428571429
36,2007,4.11115107913669
36,2008,4.11428571428571
36,2009,3.82222222222222
36,2010,4.3083904109589
36,2011,3.33565683646113
36,2012,3.53383620689655
36,2013,3.42653562653563
36,2014,3.289972899729
37,2000,2.14117647058824
37,2001,5.47222222222222
37,2002,6.275
37,2003,6.5
37,2004,6.5
37,2005,6.38095238095238
37,2006,5.81395348837209
37,2007,6.74747474747475
37,2008,5.79787234042553
37,2009,6.27380952380952
37,2010,6.15989010989011
37,2011,5.859375
37,2014,5.61538461538461
38,2000,5.95463917525773
38,2001,6.39066666666667
38,2002,5.88532110091743
38,2003,5.62765957446809
38,2004,5.92551020408163
38,2005,5.79047619047619
38,2006,6.66564102564103
38,2007,6.54795321637427
38,2008,5.75888324873096
38,2009,5.40607476635514
38,2010,6.00041841004184
38,2011,4.65454545454545
38,2012,4.78109756097561
38,2013,3.95245901639344
38,2014,4.60909090909091
39,2000,2.62173913043478
39,2001,5
39,2004,5
39,2005,6
39,2006,4.2027027027027
39,2007,4.50980392156863
39,2008,4.16046511627907
39,2009,3.66666666666667
39,2010,4.225
39,2011,3.86842105263158
39,2012,4.60769230769231
39,2013,3.78571428571429
39,2014,4
40,2000,3.72424242424242
40,2001,3.84418604651163
40,2002,4.01015625
40,2003,4.19136690647482
40,2004,4.20347222222222
40,2005,4.30845070422535
40,2006,4.51056338028169
40,2007,4.72709677419355
40,2008,4.33267973856209
40,2009,4.03893805309735
40,2010,4.49047619047619
40,2011,4.55346534653465
40,2012,4.18510638297872
40,2013,3.915
40,2014,4.52558139534884
41,2000,3.76962025316456
41,2001,5.39393939393939
41,2002,7.15686274509804
41,2003,5.99152542372881
41,2004,6.48351648351648
41,2005,5.54901960784314
41,2006,5.81645569620253
41,2007,6.25
41,2008,5.92592592592593
41,2009,6.14705882352941
41,2010,6.34234234234234
41,2011,5.2536231884058
41,2012,4.5
41,2013,4.53333333333333
41,2014,3.77857142857143
42,2000,3.0100278551532
42,2001,3.59378378378378
42,2002,3.98805555555556
42,2003,4.03746031746032
42,2004,3.66950354609929
42,2005,3.96193548387097
42,2006,4.14843205574913
42,2007,3.87970149253731
42,2008,3.31289308176101
42,2009,4.18983739837398
42,2010,3.48558951965065
42,2011,3.51632653061225
42,2012,3.01987179487179
42,2013,3.69375
42,2014,3.76387096774194
