"rgn_id","year","gdp_mio_euro"
"BHI_ID_1",2000,62078.5
"BHI_ID_1",2001,59735.75
"BHI_ID_1",2002,61962.25
"BHI_ID_1",2003,66228.5
"BHI_ID_1",2004,68112.75
"BHI_ID_1",2005,69328.5
"BHI_ID_1",2006,74922.5
"BHI_ID_1",2007,79395.75
"BHI_ID_1",2008,78786.75
"BHI_ID_1",2009,67917
"BHI_ID_1",2010,81035.25
"BHI_ID_1",2011,88631.5
"BHI_ID_1",2012,91799.25
"BHI_ID_10",2000,NA
"BHI_ID_10",2001,NA
"BHI_ID_10",2002,NA
"BHI_ID_10",2003,NA
"BHI_ID_10",2004,NA
"BHI_ID_10",2005,NA
"BHI_ID_10",2006,NA
"BHI_ID_10",2007,NA
"BHI_ID_10",2008,NA
"BHI_ID_10",2009,NA
"BHI_ID_10",2010,20521
"BHI_ID_10",2011,21644.5
"BHI_ID_10",2012,22698.5
"BHI_ID_11",2000,8083.5
"BHI_ID_11",2001,7696.75
"BHI_ID_11",2002,8180.25
"BHI_ID_11",2003,8415.5
"BHI_ID_11",2004,8704.75
"BHI_ID_11",2005,8916.5
"BHI_ID_11",2006,9545.5
"BHI_ID_11",2007,10647.75
"BHI_ID_11",2008,10060.75
"BHI_ID_11",2009,8766
"BHI_ID_11",2010,10471.25
"BHI_ID_11",2011,11337.5
"BHI_ID_11",2012,11908.25
"BHI_ID_12",2000,31244
"BHI_ID_12",2001,32410.5
"BHI_ID_12",2002,33131.7
"BHI_ID_12",2003,33885.6
"BHI_ID_12",2004,36034.1
"BHI_ID_12",2005,38580.3
"BHI_ID_12",2006,39623.6
"BHI_ID_12",2007,40930
"BHI_ID_12",2008,42288.2
"BHI_ID_12",2009,41500.2
"BHI_ID_12",2010,45185
"BHI_ID_12",2011,45401.3
"BHI_ID_12",2012,46845.1
"BHI_ID_13",2000,NA
"BHI_ID_13",2001,NA
"BHI_ID_13",2002,NA
"BHI_ID_13",2003,NA
"BHI_ID_13",2004,NA
"BHI_ID_13",2005,NA
"BHI_ID_13",2006,NA
"BHI_ID_13",2007,NA
"BHI_ID_13",2008,NA
"BHI_ID_13",2009,NA
"BHI_ID_13",2010,6007.5
"BHI_ID_13",2011,6182
"BHI_ID_13",2012,6217.5
"BHI_ID_14",2000,2221.5
"BHI_ID_14",2001,1904.5
"BHI_ID_14",2002,2047
"BHI_ID_14",2003,2207.5
"BHI_ID_14",2004,2357.5
"BHI_ID_14",2005,2390
"BHI_ID_14",2006,2465
"BHI_ID_14",2007,2640
"BHI_ID_14",2008,2527.5
"BHI_ID_14",2009,2133.5
"BHI_ID_14",2010,2532.5
"BHI_ID_14",2011,2628
"BHI_ID_14",2012,2644.5
"BHI_ID_15",2000,1036
"BHI_ID_15",2001,1082
"BHI_ID_15",2002,1113
"BHI_ID_15",2003,1101
"BHI_ID_15",2004,1112
"BHI_ID_15",2005,1167
"BHI_ID_15",2006,1244
"BHI_ID_15",2007,1290
"BHI_ID_15",2008,1261
"BHI_ID_15",2009,1232
"BHI_ID_15",2010,1260
"BHI_ID_15",2011,1292
"BHI_ID_15",2012,1311
"BHI_ID_16",2000,NA
"BHI_ID_16",2001,NA
"BHI_ID_16",2002,NA
"BHI_ID_16",2003,NA
"BHI_ID_16",2004,NA
"BHI_ID_16",2005,NA
"BHI_ID_16",2006,NA
"BHI_ID_16",2007,NA
"BHI_ID_16",2008,NA
"BHI_ID_16",2009,NA
"BHI_ID_16",2010,2280
"BHI_ID_16",2011,2325.5
"BHI_ID_16",2012,2335.5
"BHI_ID_17",2000,6087.5
"BHI_ID_17",2001,6914.5
"BHI_ID_17",2002,6729.5
"BHI_ID_17",2003,6044.5
"BHI_ID_17",2004,6381
"BHI_ID_17",2005,7607
"BHI_ID_17",2006,8444.5
"BHI_ID_17",2007,9663
"BHI_ID_17",2008,11328.5
"BHI_ID_17",2009,9653
"BHI_ID_17",2010,10941
"BHI_ID_17",2011,11187.5
"BHI_ID_17",2012,11487
"BHI_ID_18",2000,7982
"BHI_ID_18",2001,8949.5
"BHI_ID_18",2002,9012.5
"BHI_ID_18",2003,8095.5
"BHI_ID_18",2004,8709
"BHI_ID_18",2005,10545.5
"BHI_ID_18",2006,11660.5
"BHI_ID_18",2007,13219.5
"BHI_ID_18",2008,14861.5
"BHI_ID_18",2009,13320.5
"BHI_ID_18",2010,15100.5
"BHI_ID_18",2011,15926.5
"BHI_ID_18",2012,16713
"BHI_ID_2",2000,39756
"BHI_ID_2",2001,41331.5
"BHI_ID_2",2002,43061.7
"BHI_ID_2",2003,43920.6
"BHI_ID_2",2004,44989.6
"BHI_ID_2",2005,46583.3
"BHI_ID_2",2006,49751.1
"BHI_ID_2",2007,51392
"BHI_ID_2",2008,52780.2
"BHI_ID_2",2009,51511.2
"BHI_ID_2",2010,52110.5
"BHI_ID_2",2011,52695.3
"BHI_ID_2",2012,53782.6
"BHI_ID_20",2000,719
"BHI_ID_20",2001,652
"BHI_ID_20",2002,714.5
"BHI_ID_20",2003,766.5
"BHI_ID_20",2004,780
"BHI_ID_20",2005,782.5
"BHI_ID_20",2006,820
"BHI_ID_20",2007,855
"BHI_ID_20",2008,802
"BHI_ID_20",2009,718.5
"BHI_ID_20",2010,836.5
"BHI_ID_20",2011,935
"BHI_ID_20",2012,973.5
"BHI_ID_21",2000,1659.5
"BHI_ID_21",2001,1985
"BHI_ID_21",2002,1922
"BHI_ID_21",2003,1781
"BHI_ID_21",2004,1827
"BHI_ID_21",2005,2254.5
"BHI_ID_21",2006,2557
"BHI_ID_21",2007,2969.5
"BHI_ID_21",2008,3501
"BHI_ID_21",2009,3103.5
"BHI_ID_21",2010,3468.5
"BHI_ID_21",2011,3579
"BHI_ID_21",2012,3727
"BHI_ID_23",2000,NA
"BHI_ID_23",2001,NA
"BHI_ID_23",2002,NA
"BHI_ID_23",2003,NA
"BHI_ID_23",2004,2563.33333333333
"BHI_ID_23",2005,3003
"BHI_ID_23",2006,3379
"BHI_ID_23",2007,4118
"BHI_ID_23",2008,4622
"BHI_ID_23",2009,4007.33333333333
"BHI_ID_23",2010,4062.66666666667
"BHI_ID_23",2011,4584
"BHI_ID_23",2012,4782
"BHI_ID_24",2000,339.666666666666
"BHI_ID_24",2001,371
"BHI_ID_24",2002,405
"BHI_ID_24",2003,424.666666666666
"BHI_ID_24",2004,476.333333333333
"BHI_ID_24",2005,551.999999999999
"BHI_ID_24",2006,590.999999999999
"BHI_ID_24",2007,790.999999999999
"BHI_ID_24",2008,855.999999999999
"BHI_ID_24",2009,662.333333333333
"BHI_ID_24",2010,617.666666666666
"BHI_ID_24",2011,757.999999999999
"BHI_ID_24",2012,762.999999999999
"BHI_ID_25",2000,113.8
"BHI_ID_25",2001,128.4
"BHI_ID_25",2002,136.4
"BHI_ID_25",2003,145.4
"BHI_ID_25",2004,160.6
"BHI_ID_25",2005,195.4
"BHI_ID_25",2006,227
"BHI_ID_25",2007,278
"BHI_ID_25",2008,274.4
"BHI_ID_25",2009,224.4
"BHI_ID_25",2010,243.8
"BHI_ID_25",2011,252.4
"BHI_ID_25",2012,267
"BHI_ID_26",2000,14869.5
"BHI_ID_26",2001,13891
"BHI_ID_26",2002,14782.5
"BHI_ID_26",2003,15456
"BHI_ID_26",2004,15861.5
"BHI_ID_26",2005,16143.5
"BHI_ID_26",2006,17076.5
"BHI_ID_26",2007,17945
"BHI_ID_26",2008,17714.5
"BHI_ID_26",2009,15308.5
"BHI_ID_26",2010,18284.5
"BHI_ID_26",2011,19714
"BHI_ID_26",2012,20227.5
"BHI_ID_27",2000,6032.46666666667
"BHI_ID_27",2001,6638.4
"BHI_ID_27",2002,7195.4
"BHI_ID_27",2003,7457.06666666667
"BHI_ID_27",2004,8352.93333333333
"BHI_ID_27",2005,9852.4
"BHI_ID_27",2006,12631
"BHI_ID_27",2007,16244
"BHI_ID_27",2008,17474.4
"BHI_ID_27",2009,13292.7333333333
"BHI_ID_27",2010,12860.4666666667
"BHI_ID_27",2011,14263.4
"BHI_ID_27",2012,15870
"BHI_ID_28",2000,113.8
"BHI_ID_28",2001,128.4
"BHI_ID_28",2002,136.4
"BHI_ID_28",2003,145.4
"BHI_ID_28",2004,160.6
"BHI_ID_28",2005,195.4
"BHI_ID_28",2006,227
"BHI_ID_28",2007,278
"BHI_ID_28",2008,274.4
"BHI_ID_28",2009,224.4
"BHI_ID_28",2010,243.8
"BHI_ID_28",2011,252.4
"BHI_ID_28",2012,267
"BHI_ID_29",2000,52581.5
"BHI_ID_29",2001,49637.5
"BHI_ID_29",2002,52107.5
"BHI_ID_29",2003,53919
"BHI_ID_29",2004,57432
"BHI_ID_29",2005,59008
"BHI_ID_29",2006,62207.5
"BHI_ID_29",2007,67424
"BHI_ID_29",2008,66696
"BHI_ID_29",2009,60938.5
"BHI_ID_29",2010,71483.5
"BHI_ID_29",2011,79622
"BHI_ID_29",2012,83926
"BHI_ID_3",2000,NA
"BHI_ID_3",2001,NA
"BHI_ID_3",2002,NA
"BHI_ID_3",2003,NA
"BHI_ID_3",2004,NA
"BHI_ID_3",2005,NA
"BHI_ID_3",2006,NA
"BHI_ID_3",2007,NA
"BHI_ID_3",2008,NA
"BHI_ID_3",2009,NA
"BHI_ID_3",2010,66732.3333333333
"BHI_ID_3",2011,68177.3
"BHI_ID_3",2012,69236.4333333333
"BHI_ID_31",2000,113.8
"BHI_ID_31",2001,128.4
"BHI_ID_31",2002,136.4
"BHI_ID_31",2003,145.4
"BHI_ID_31",2004,160.6
"BHI_ID_31",2005,195.4
"BHI_ID_31",2006,227
"BHI_ID_31",2007,278
"BHI_ID_31",2008,274.4
"BHI_ID_31",2009,224.4
"BHI_ID_31",2010,243.8
"BHI_ID_31",2011,252.4
"BHI_ID_31",2012,267
"BHI_ID_34",2000,4613.8
"BHI_ID_34",2001,5208.4
"BHI_ID_34",2002,5834.4
"BHI_ID_34",2003,6557.4
"BHI_ID_34",2004,7388.6
"BHI_ID_34",2005,8498.4
"BHI_ID_34",2006,10294
"BHI_ID_34",2007,12262
"BHI_ID_34",2008,12370.4
"BHI_ID_34",2009,10775.4
"BHI_ID_34",2010,11162.8
"BHI_ID_34",2011,12554.4
"BHI_ID_34",2012,13518
"BHI_ID_35",2000,44711
"BHI_ID_35",2001,42479.5
"BHI_ID_35",2002,44553
"BHI_ID_35",2003,46360.5
"BHI_ID_35",2004,49279.5
"BHI_ID_35",2005,50794.5
"BHI_ID_35",2006,53618.5
"BHI_ID_35",2007,57660.5
"BHI_ID_35",2008,57361
"BHI_ID_35",2009,53080
"BHI_ID_35",2010,61596.5
"BHI_ID_35",2011,68919
"BHI_ID_35",2012,72829.5
"BHI_ID_36",2000,403
"BHI_ID_36",2001,478.5
"BHI_ID_36",2002,488.5
"BHI_ID_36",2003,495
"BHI_ID_36",2004,510.5
"BHI_ID_36",2005,524
"BHI_ID_36",2006,537.5
"BHI_ID_36",2007,549
"BHI_ID_36",2008,543
"BHI_ID_36",2009,574.5
"BHI_ID_36",2010,574
"BHI_ID_36",2011,596.5
"BHI_ID_36",2012,648.5
"BHI_ID_37",2000,21577.1666666667
"BHI_ID_37",2001,20519.1666666667
"BHI_ID_37",2002,21368.8333333333
"BHI_ID_37",2003,22166.5
"BHI_ID_37",2004,23250.8333333333
"BHI_ID_37",2005,23744.8333333333
"BHI_ID_37",2006,25084.5
"BHI_ID_37",2007,25510.1666666667
"BHI_ID_37",2008,25641
"BHI_ID_37",2009,22757.6666666667
"BHI_ID_37",2010,26953.5
"BHI_ID_37",2011,28685.3333333333
"BHI_ID_37",2012,30219.6666666667
