"rgn_id","sector","year","value"
14,"cf",2004,1513.18
14,"tour",2005,57132.1
14,"tour",2006,59052.1
14,"tour",2007,59731.2
14,"tour",2008,57459.9
14,"tour",2009,61838.5
14,"tour",2010,60082.4
15,"cf",2003,5511.53
15,"cf",2004,5149.01
15,"cf",2005,4742.68
15,"cf",2006,4199.81
15,"cf",2007,3745.07
15,"cf",2008,1660.31
15,"mar",2003,189.885
15,"mar",2004,179.934
15,"mar",2005,408.737
15,"mar",2006,388.674
15,"mar",2007,382.651
15,"mar",2008,192.812
15,"mmw",1998,0
15,"mmw",2008,0
15,"tour",2005,373813
15,"tour",2006,355201
15,"tour",2007,332474
15,"tour",2008,331005
15,"tour",2009,348148
15,"tour",2010,332474
16,NA,NA,NA
17,"cf",2003,7858.59
17,"cf",2004,7514.5
17,"cf",2005,6184.83
17,"cf",2006,5578.92
17,"cf",2007,5484
17,"cf",2008,5497.45
17,"mar",2003,0
17,"mar",2004,0
17,"mar",2005,0
17,"mar",2006,0
17,"mar",2007,0
17,"mar",2008,0
17,"tour",2005,47664.7
17,"tour",2006,50320.4
17,"tour",2007,56020.6
17,"tour",2008,53476.9
17,"tour",2009,52798.2
17,"tour",2010,52224.9
18,"cf",2003,7858.59
18,"cf",2004,7514.5
18,"cf",2005,6184.83
18,"cf",2006,5578.92
18,"cf",2007,5484
18,"cf",2008,5497.45
18,"mar",2003,0
18,"mar",2004,0
18,"mar",2005,0
18,"mar",2006,0
18,"mar",2007,0
18,"mar",2008,0
18,"tour",2005,47664.7
18,"tour",2006,50320.4
18,"tour",2007,56020.6
18,"tour",2008,53476.9
18,"tour",2009,52798.2
18,"tour",2010,52224.9
19,"cf",2000,132168
19,"cf",2001,130452
19,"cf",2002,124630
19,"cf",2003,124369
19,"cf",2004,126979
19,"cf",2005,126979
19,"mar",2000,1.3405
19,"mar",2001,1.44362
19,"mar",2002,1.44362
19,"mar",2003,1.44362
19,"mar",2004,1.44362
19,"mar",2005,1.55775
19,"mmw",1998,0
19,"mmw",2008,3.83
19,"tour",2005,360979
19,"tour",2006,367965
19,"tour",2007,380193
19,"tour",2008,378087
19,"tour",2009,410244
19,"tour",2010,389139
20,"cf",1999,2278.08
20,"cf",2000,2201.35
20,"cf",2001,2207.68
20,"cf",2002,1764.72
20,"cf",2003,1634.21
20,"cf",2004,1513.18
20,"tour",2005,57132.1
20,"tour",2006,59052.1
20,"tour",2007,59731.2
20,"tour",2008,57459.9
20,"tour",2009,61838.5
20,"tour",2010,60082.4
21,"cf",2003,7858.59
21,"cf",2004,7514.5
21,"cf",2005,6184.83
21,"cf",2006,5578.92
21,"cf",2007,5484
21,"cf",2008,5497.45
21,"mar",2003,0
21,"mar",2004,0
21,"mar",2005,0
21,"mar",2006,0
21,"mar",2007,0
21,"mar",2008,0
21,"tour",2005,47664.7
21,"tour",2006,50320.4
21,"tour",2007,56020.6
21,"tour",2008,53476.9
21,"tour",2009,52798.2
21,"tour",2010,52224.9
22,"cf",2000,132168
22,"cf",2001,130452
22,"cf",2002,124630
22,"cf",2003,124369
22,"cf",2004,126979
22,"cf",2005,126979
22,"mar",2000,1.3405
22,"mar",2001,1.44362
22,"mar",2002,1.44362
22,"mar",2003,1.44362
22,"mar",2004,1.44362
22,"mar",2005,1.55775
22,"mmw",1998,0
22,"mmw",2008,3.83
22,"tour",2005,360979
22,"tour",2006,367965
22,"tour",2007,380193
22,"tour",2008,378087
22,"tour",2009,410244
22,"tour",2010,389139
23,"cf",2003,2575.97
23,"cf",2004,3683.92
23,"cf",2005,2362.88
23,"cf",2006,2281.88
23,"cf",2007,1586.27
23,"mar",2003,0
23,"mar",2004,0
23,"mar",2005,0
23,"mar",2006,0
23,"mar",2007,0
23,"tour",2005,7234.59
23,"tour",2006,6989.95
23,"tour",2007,6801.22
23,"tour",2008,5319.35
23,"tour",2009,6095.23
23,"tour",2010,4585.4
24,"cf",2003,6448.15
24,"cf",2004,4123.01
24,"cf",2005,4073.89
24,"cf",2006,2621.61
24,"cf",2007,726.771
24,"cf",2008,619.749
24,"mar",2003,0
24,"mar",2004,0
24,"mar",2005,0
24,"mar",2006,0
24,"mar",2007,0
24,"mar",2008,0
24,"tour",2005,20256.3
24,"tour",2006,21916.2
24,"tour",2007,22282
24,"tour",2008,23801.2
24,"tour",2009,22085
24,"tour",2010,20256.3
25,"cf",2003,9450.55
25,"cf",2004,10285.5
25,"cf",2005,4711.2
25,"cf",2006,4813.55
25,"cf",2007,4952.29
25,"cf",2008,4419.32
25,"mar",2003,0
25,"mar",2004,0
25,"mar",2005,0
25,"mar",2006,0
25,"mar",2007,0
25,"mar",2008,0
25,"tour",2005,48271.4
25,"tour",2006,48372.9
25,"tour",2007,41622.1
25,"tour",2008,43144.8
25,"tour",2009,42028.1
25,"tour",2010,38272
26,"cf",1999,2278.08
26,"cf",2000,2201.35
26,"cf",2001,2207.68
26,"cf",2002,1764.72
26,"cf",2003,1634.21
26,"cf",2004,1513.18
26,"tour",2005,57132.1
26,"tour",2006,59052.1
26,"tour",2007,59731.2
26,"tour",2008,57459.9
26,"tour",2009,61838.5
26,"tour",2010,60082.4
27,"cf",2003,6448.15
27,"cf",2004,4123.01
27,"cf",2005,4073.89
27,"cf",2006,2621.61
27,"cf",2007,726.771
27,"cf",2008,619.749
27,"mar",2003,0
27,"mar",2004,0
27,"mar",2005,0
27,"mar",2006,0
27,"mar",2007,0
27,"mar",2008,0
27,"tour",2005,20256.3
27,"tour",2006,21916.2
27,"tour",2007,22282
27,"tour",2008,23801.2
27,"tour",2009,22085
27,"tour",2010,20256.3
28,"cf",2003,9450.55
28,"cf",2004,10285.5
28,"cf",2005,4711.2
28,"cf",2006,4813.55
28,"cf",2007,4952.29
28,"cf",2008,4419.32
28,"mar",2003,0
28,"mar",2004,0
28,"mar",2005,0
28,"mar",2006,0
28,"mar",2007,0
28,"mar",2008,0
28,"tour",2005,48271.4
28,"tour",2006,48372.9
28,"tour",2007,41622.1
28,"tour",2008,43144.8
28,"tour",2009,42028.1
28,"tour",2010,38272
29,"cf",1999,2278.08
29,"cf",2000,2201.35
29,"cf",2001,2207.68
29,"cf",2002,1764.72
29,"cf",2003,1634.21
29,"cf",2004,1513.18
29,"tour",2005,57132.1
29,"tour",2006,59052.1
29,"tour",2007,59731.2
29,"tour",2008,57459.9
29,"tour",2009,61838.5
29,"tour",2010,60082.4
30,"cf",2003,2432.4
30,"cf",2004,2294.53
30,"cf",2005,2141.47
30,"cf",2006,1974.26
30,"cf",2007,1944.52
30,"cf",2008,1762.27
30,"mar",2003,1830.09
30,"mar",2004,1664.86
30,"mar",2005,1692.83
30,"mar",2006,1351.56
30,"mar",2007,1611.1
30,"mar",2008,1438.18
30,"tour",2005,36668.9
30,"tour",2006,35695.5
30,"tour",2007,36031.8
30,"tour",2008,34262
30,"tour",2009,34598.3
30,"tour",2010,30315.5
31,"cf",2003,9450.55
31,"cf",2004,10285.5
31,"cf",2005,4711.2
31,"cf",2006,4813.55
31,"cf",2007,4952.29
31,"cf",2008,4419.32
31,"mar",2003,0
31,"mar",2004,0
31,"mar",2005,0
31,"mar",2006,0
31,"mar",2007,0
31,"mar",2008,0
31,"tour",2005,48271.4
31,"tour",2006,48372.9
31,"tour",2007,41622.1
31,"tour",2008,43144.8
31,"tour",2009,42028.1
31,"tour",2010,38272
32,"cf",2003,2432.4
32,"cf",2004,2294.53
32,"cf",2005,2141.47
32,"cf",2006,1974.26
32,"cf",2007,1944.52
32,"cf",2008,1762.27
32,"mar",2003,1830.09
32,"mar",2004,1664.86
32,"mar",2005,1692.83
32,"mar",2006,1351.56
32,"mar",2007,1611.1
32,"mar",2008,1438.18
32,"tour",2005,36668.9
32,"tour",2006,35695.5
32,"tour",2007,36031.8
32,"tour",2008,34262
32,"tour",2009,34598.3
32,"tour",2010,30315.5
33,"cf",2000,132168
33,"cf",2001,130452
33,"cf",2002,124630
33,"cf",2003,124369
33,"cf",2004,126979
33,"cf",2005,126979
33,"mar",2000,1.3405
33,"mar",2001,1.44362
33,"mar",2002,1.44362
33,"mar",2003,1.44362
33,"mar",2004,1.44362
33,"mar",2005,1.55775
33,"mmw",1998,0
33,"mmw",2008,3.83
33,"tour",2005,360979
33,"tour",2006,367965
33,"tour",2007,380193
33,"tour",2008,378087
33,"tour",2009,410244
33,"tour",2010,389139
34,"cf",2003,9450.55
34,"cf",2004,10285.5
34,"cf",2005,4711.2
34,"cf",2006,4813.55
34,"cf",2007,4952.29
34,"cf",2008,4419.32
34,"mar",2003,0
34,"mar",2004,0
34,"mar",2005,0
34,"mar",2006,0
34,"mar",2007,0
34,"mar",2008,0
34,"tour",2005,48271.4
34,"tour",2006,48372.9
34,"tour",2007,41622.1
34,"tour",2008,43144.8
34,"tour",2009,42028.1
34,"tour",2010,38272
35,"cf",1999,2278.08
35,"cf",2000,2201.35
35,"cf",2001,2207.68
35,"cf",2002,1764.72
35,"cf",2003,1634.21
35,"cf",2004,1513.18
35,"tour",2005,57132.1
35,"tour",2006,59052.1
35,"tour",2007,59731.2
35,"tour",2008,57459.9
35,"tour",2009,61838.5
35,"tour",2010,60082.4
36,"cf",2003,2432.4
36,"cf",2004,2294.53
36,"cf",2005,2141.47
36,"cf",2006,1974.26
36,"cf",2007,1944.52
36,"cf",2008,1762.27
36,"mar",2003,1830.09
36,"mar",2004,1664.86
36,"mar",2005,1692.83
36,"mar",2006,1351.56
36,"mar",2007,1611.1
36,"mar",2008,1438.18
36,"tour",2005,36668.9
36,"tour",2006,35695.5
36,"tour",2007,36031.8
36,"tour",2008,34262
36,"tour",2009,34598.3
36,"tour",2010,30315.5
37,"cf",1999,2278.08
37,"cf",2000,2201.35
37,"cf",2001,2207.68
37,"cf",2002,1764.72
37,"cf",2003,1634.21
37,"cf",2004,1513.18
37,"tour",2005,57132.1
37,"tour",2006,59052.1
37,"tour",2007,59731.2
37,"tour",2008,57459.9
37,"tour",2009,61838.5
37,"tour",2010,60082.4
38,"cf",2003,2432.4
38,"cf",2004,2294.53
38,"cf",2005,2141.47
38,"cf",2006,1974.26
38,"cf",2007,1944.52
38,"cf",2008,1762.27
38,"mar",2003,1830.09
38,"mar",2004,1664.86
38,"mar",2005,1692.83
38,"mar",2006,1351.56
38,"mar",2007,1611.1
38,"mar",2008,1438.18
38,"tour",2005,36668.9
38,"tour",2006,35695.5
38,"tour",2007,36031.8
38,"tour",2008,34262
38,"tour",2009,34598.3
38,"tour",2010,30315.5
39,"cf",1999,2278.08
39,"cf",2000,2201.35
39,"cf",2001,2207.68
39,"cf",2002,1764.72
39,"cf",2003,1634.21
39,"cf",2004,1513.18
39,"tour",2005,57132.1
39,"tour",2006,59052.1
39,"tour",2007,59731.2
39,"tour",2008,57459.9
39,"tour",2009,61838.5
39,"tour",2010,60082.4
40,NA,NA,NA
41,"cf",1999,2278.08
41,"cf",2000,2201.35
41,"cf",2001,2207.68
41,"cf",2002,1764.72
41,"cf",2003,1634.21
41,"cf",2004,1513.18
41,"tour",2005,57132.1
41,"tour",2006,59052.1
41,"tour",2007,59731.2
41,"tour",2008,57459.9
41,"tour",2009,61838.5
41,"tour",2010,60082.4
42,NA,NA,NA
