"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_surface"
"Kiel Bay","Fehmarn Belt","FB",2001,32.0463705780822
"Kiel Bay","Fehmarn Belt","FB",2002,31.542556
"Kiel Bay","Fehmarn Belt","FB",2003,32.7738728273973
"Kiel Bay","Fehmarn Belt","FB",2004,31.540730284153
"Kiel Bay","Fehmarn Belt","FB",2005,31.5769796465753
"Kiel Bay","Fehmarn Belt","FB",2006,32.2130208465753
"Kiel Bay","Fehmarn Belt","FB",2007,32.1848829726027
"Kiel Bay","Fehmarn Belt","FB",2008,32.450121863388
"Kiel Bay","Fehmarn Belt","FB",2009,32.9616655753425
"Kiel Bay","Fehmarn Belt","FB",2010,33.1092187123288
"Kiel Bay","Fehmarn Belt","FB",2011,32.8786772794521
"Kiel Bay","Fehmarn Belt","FB",2012,32.2446031092896
"Kiel Bay","Fehmarn Belt","FB",2013,32.8682103178082
"Kiel Bay","Fehmarn Belt","FB",2014,32.8190800164384
"Gulf of Finland","Gulf of Finland","GF",1970,9.63516257479452
"Gulf of Finland","Gulf of Finland","GF",1971,10.2797625717808
"Gulf of Finland","Gulf of Finland","GF",1972,9.97521399071038
"Gulf of Finland","Gulf of Finland","GF",1973,8.98247400273973
"Gulf of Finland","Gulf of Finland","GF",1974,8.70099924356164
"Gulf of Finland","Gulf of Finland","GF",1975,9.1171072539726
"Gulf of Finland","Gulf of Finland","GF",1976,9.33429966584699
"Gulf of Finland","Gulf of Finland","GF",1977,9.6411878490411
"Gulf of Finland","Gulf of Finland","GF",1978,9.9188906969863
"Gulf of Finland","Gulf of Finland","GF",1979,10.5520846646575
"Gulf of Finland","Gulf of Finland","GF",1980,10.1113562896175
"Gulf of Finland","Gulf of Finland","GF",1981,9.26791466657534
"Gulf of Finland","Gulf of Finland","GF",1982,9.2755651860274
"Gulf of Finland","Gulf of Finland","GF",1983,8.94324130438356
"Gulf of Finland","Gulf of Finland","GF",1984,8.20171078224044
"Gulf of Finland","Gulf of Finland","GF",1985,8.93353711835617
"Gulf of Finland","Gulf of Finland","GF",1986,8.55371274657534
"Gulf of Finland","Gulf of Finland","GF",1987,9.09868439068493
"Gulf of Finland","Gulf of Finland","GF",1988,8.21298236967213
"Gulf of Finland","Gulf of Finland","GF",1989,7.70215821780822
"Gulf of Finland","Gulf of Finland","GF",1990,7.82013528082192
"Gulf of Finland","Gulf of Finland","GF",1991,7.73609630109589
"Gulf of Finland","Gulf of Finland","GF",1992,7.59263033852459
"Gulf of Finland","Gulf of Finland","GF",1993,7.40159106684932
"Gulf of Finland","Gulf of Finland","GF",1994,7.59589455260274
"Gulf of Finland","Gulf of Finland","GF",1995,7.77582377780822
"Gulf of Finland","Gulf of Finland","GF",1996,8.30827712786885
"Gulf of Finland","Gulf of Finland","GF",1997,7.90681949287671
"Gulf of Finland","Gulf of Finland","GF",1998,8.09307143315069
"Gulf of Finland","Gulf of Finland","GF",1999,8.08255496630137
"Gulf of Finland","Gulf of Finland","GF",2000,7.25476499617486
"Gulf of Finland","Gulf of Finland","GF",2001,8.01325386794521
"Gulf of Finland","Gulf of Finland","GF",2002,7.70750911013699
"Gulf of Finland","Gulf of Finland","GF",2003,8.27630382246575
"Gulf of Finland","Gulf of Finland","GF",2004,7.96921595054645
"Gulf of Finland","Gulf of Finland","GF",2005,7.79272858109589
"Gulf of Finland","Gulf of Finland","GF",2006,7.69345057150685
"Gulf of Finland","Gulf of Finland","GF",2007,7.66960325753425
"Gulf of Finland","Gulf of Finland","GF",2008,7.74804839098361
"Gulf of Finland","Gulf of Finland","GF",2009,8.10556576438356
"Gulf of Finland","Gulf of Finland","GF",2010,8.84337052794521
"Gulf of Finland","Gulf of Finland","GF",2011,8.53242291178082
"Gulf of Finland","Gulf of Finland","GF",2012,7.73643344535519
"Gulf of Finland","Gulf of Finland","GF",2013,8.26712367863014
"Gulf of Finland","Gulf of Finland","GF",2014,7.56627968958904
"Gulf of Riga","Gulf of Riga","GR",1970,6.57034455863014
"Gulf of Riga","Gulf of Riga","GR",1971,6.47505582136986
"Gulf of Riga","Gulf of Riga","GR",1972,6.63876218661202
"Gulf of Riga","Gulf of Riga","GR",1973,6.62105731917808
"Gulf of Riga","Gulf of Riga","GR",1974,6.62426677315069
"Gulf of Riga","Gulf of Riga","GR",1975,6.64872284136986
"Gulf of Riga","Gulf of Riga","GR",1976,6.73502389508197
"Gulf of Riga","Gulf of Riga","GR",1977,6.76897237506849
"Gulf of Riga","Gulf of Riga","GR",1978,6.67735284657534
"Gulf of Riga","Gulf of Riga","GR",1979,6.66146013315069
"Gulf of Riga","Gulf of Riga","GR",1980,6.68907564699454
"Gulf of Riga","Gulf of Riga","GR",1981,6.52026196767123
"Gulf of Riga","Gulf of Riga","GR",1982,6.46150028767123
"Gulf of Riga","Gulf of Riga","GR",1983,6.32174662547945
"Gulf of Riga","Gulf of Riga","GR",1984,6.51937434371585
"Gulf of Riga","Gulf of Riga","GR",1985,6.70259766328767
"Gulf of Riga","Gulf of Riga","GR",1986,6.45451466739726
"Gulf of Riga","Gulf of Riga","GR",1987,6.45284204712329
"Gulf of Riga","Gulf of Riga","GR",1988,6.13672432459016
"Gulf of Riga","Gulf of Riga","GR",1989,6.14278623753425
"Gulf of Riga","Gulf of Riga","GR",1990,6.09235877041096
"Gulf of Riga","Gulf of Riga","GR",1991,6.12948169972603
"Gulf of Riga","Gulf of Riga","GR",1992,6.06037202868852
"Gulf of Riga","Gulf of Riga","GR",1993,6.20140985479452
"Gulf of Riga","Gulf of Riga","GR",1994,6.23785256931507
"Gulf of Riga","Gulf of Riga","GR",1995,6.11615320356164
"Gulf of Riga","Gulf of Riga","GR",1996,6.18301141803279
"Gulf of Riga","Gulf of Riga","GR",1997,6.08335424739726
"Gulf of Riga","Gulf of Riga","GR",1998,5.9931221660274
"Gulf of Riga","Gulf of Riga","GR",1999,5.82141926493151
"Gulf of Riga","Gulf of Riga","GR",2000,5.93517291939891
"Gulf of Riga","Gulf of Riga","GR",2001,5.94331286082192
"Gulf of Riga","Gulf of Riga","GR",2002,5.80672563178082
"Gulf of Riga","Gulf of Riga","GR",2003,6.04111473753425
"Gulf of Riga","Gulf of Riga","GR",2004,6.0131961295082
"Gulf of Riga","Gulf of Riga","GR",2005,5.91077528410959
"Gulf of Riga","Gulf of Riga","GR",2006,5.95405619506849
"Gulf of Riga","Gulf of Riga","GR",2007,5.92531260712329
"Gulf of Riga","Gulf of Riga","GR",2008,5.77225777978142
"Gulf of Riga","Gulf of Riga","GR",2009,5.72748471232877
"Gulf of Riga","Gulf of Riga","GR",2010,5.7493826769863
"Gulf of Riga","Gulf of Riga","GR",2011,5.69534707561644
"Gulf of Riga","Gulf of Riga","GR",2012,5.53572700382514
"Gulf of Riga","Gulf of Riga","GR",2013,5.41995368136986
"Gulf of Riga","Gulf of Riga","GR",2014,5.36563615808219
"Eastern Gotland Basin","Gotland Sea","GS",1970,12.9853945315068
"Northern Baltic Proper","Gotland Sea","GS",1970,12.9853945315068
"Western Gotland Basin","Gotland Sea","GS",1970,12.9853945315068
"Eastern Gotland Basin","Gotland Sea","GS",1971,12.8049108054795
"Northern Baltic Proper","Gotland Sea","GS",1971,12.8049108054795
"Western Gotland Basin","Gotland Sea","GS",1971,12.8049108054795
"Eastern Gotland Basin","Gotland Sea","GS",1972,12.675856010929
"Northern Baltic Proper","Gotland Sea","GS",1972,12.675856010929
"Western Gotland Basin","Gotland Sea","GS",1972,12.675856010929
"Eastern Gotland Basin","Gotland Sea","GS",1973,12.6560769123288
"Northern Baltic Proper","Gotland Sea","GS",1973,12.6560769123288
"Western Gotland Basin","Gotland Sea","GS",1973,12.6560769123288
"Eastern Gotland Basin","Gotland Sea","GS",1974,12.8305655726027
"Northern Baltic Proper","Gotland Sea","GS",1974,12.8305655726027
"Western Gotland Basin","Gotland Sea","GS",1974,12.8305655726027
"Eastern Gotland Basin","Gotland Sea","GS",1975,13.036406139726
"Northern Baltic Proper","Gotland Sea","GS",1975,13.036406139726
"Western Gotland Basin","Gotland Sea","GS",1975,13.036406139726
"Eastern Gotland Basin","Gotland Sea","GS",1976,12.9138617896175
"Northern Baltic Proper","Gotland Sea","GS",1976,12.9138617896175
"Western Gotland Basin","Gotland Sea","GS",1976,12.9138617896175
"Eastern Gotland Basin","Gotland Sea","GS",1977,12.7606692027397
"Northern Baltic Proper","Gotland Sea","GS",1977,12.7606692027397
"Western Gotland Basin","Gotland Sea","GS",1977,12.7606692027397
"Eastern Gotland Basin","Gotland Sea","GS",1978,12.6027824986301
"Northern Baltic Proper","Gotland Sea","GS",1978,12.6027824986301
"Western Gotland Basin","Gotland Sea","GS",1978,12.6027824986301
"Eastern Gotland Basin","Gotland Sea","GS",1979,12.4883232958904
"Northern Baltic Proper","Gotland Sea","GS",1979,12.4883232958904
"Western Gotland Basin","Gotland Sea","GS",1979,12.4883232958904
"Eastern Gotland Basin","Gotland Sea","GS",1980,12.4353518278689
"Northern Baltic Proper","Gotland Sea","GS",1980,12.4353518278689
"Western Gotland Basin","Gotland Sea","GS",1980,12.4353518278689
"Eastern Gotland Basin","Gotland Sea","GS",1981,12.3337552739726
"Northern Baltic Proper","Gotland Sea","GS",1981,12.3337552739726
"Western Gotland Basin","Gotland Sea","GS",1981,12.3337552739726
"Eastern Gotland Basin","Gotland Sea","GS",1982,12.2384923041096
"Northern Baltic Proper","Gotland Sea","GS",1982,12.2384923041096
"Western Gotland Basin","Gotland Sea","GS",1982,12.2384923041096
"Eastern Gotland Basin","Gotland Sea","GS",1983,12.1087007808219
"Northern Baltic Proper","Gotland Sea","GS",1983,12.1087007808219
"Western Gotland Basin","Gotland Sea","GS",1983,12.1087007808219
"Eastern Gotland Basin","Gotland Sea","GS",1984,11.9543704043716
"Northern Baltic Proper","Gotland Sea","GS",1984,11.9543704043716
"Western Gotland Basin","Gotland Sea","GS",1984,11.9543704043716
"Eastern Gotland Basin","Gotland Sea","GS",1985,11.8570189726027
"Northern Baltic Proper","Gotland Sea","GS",1985,11.8570189726027
"Western Gotland Basin","Gotland Sea","GS",1985,11.8570189726027
"Eastern Gotland Basin","Gotland Sea","GS",1986,11.7246687835616
"Northern Baltic Proper","Gotland Sea","GS",1986,11.7246687835616
"Western Gotland Basin","Gotland Sea","GS",1986,11.7246687835616
"Eastern Gotland Basin","Gotland Sea","GS",1987,11.5779584958904
"Northern Baltic Proper","Gotland Sea","GS",1987,11.5779584958904
"Western Gotland Basin","Gotland Sea","GS",1987,11.5779584958904
"Eastern Gotland Basin","Gotland Sea","GS",1988,11.4245491065574
"Northern Baltic Proper","Gotland Sea","GS",1988,11.4245491065574
"Western Gotland Basin","Gotland Sea","GS",1988,11.4245491065574
"Eastern Gotland Basin","Gotland Sea","GS",1989,11.2167408520548
"Northern Baltic Proper","Gotland Sea","GS",1989,11.2167408520548
"Western Gotland Basin","Gotland Sea","GS",1989,11.2167408520548
"Eastern Gotland Basin","Gotland Sea","GS",1990,11.0652454767123
"Northern Baltic Proper","Gotland Sea","GS",1990,11.0652454767123
"Western Gotland Basin","Gotland Sea","GS",1990,11.0652454767123
"Eastern Gotland Basin","Gotland Sea","GS",1991,10.9820587178082
"Northern Baltic Proper","Gotland Sea","GS",1991,10.9820587178082
"Western Gotland Basin","Gotland Sea","GS",1991,10.9820587178082
"Eastern Gotland Basin","Gotland Sea","GS",1992,10.9472243989071
"Northern Baltic Proper","Gotland Sea","GS",1992,10.9472243989071
"Western Gotland Basin","Gotland Sea","GS",1992,10.9472243989071
"Eastern Gotland Basin","Gotland Sea","GS",1993,11.0273695506849
"Northern Baltic Proper","Gotland Sea","GS",1993,11.0273695506849
"Western Gotland Basin","Gotland Sea","GS",1993,11.0273695506849
"Eastern Gotland Basin","Gotland Sea","GS",1994,11.2347926410959
"Northern Baltic Proper","Gotland Sea","GS",1994,11.2347926410959
"Western Gotland Basin","Gotland Sea","GS",1994,11.2347926410959
"Eastern Gotland Basin","Gotland Sea","GS",1995,11.1217824356164
"Northern Baltic Proper","Gotland Sea","GS",1995,11.1217824356164
"Western Gotland Basin","Gotland Sea","GS",1995,11.1217824356164
"Eastern Gotland Basin","Gotland Sea","GS",1996,11.0267542704918
"Northern Baltic Proper","Gotland Sea","GS",1996,11.0267542704918
"Western Gotland Basin","Gotland Sea","GS",1996,11.0267542704918
"Eastern Gotland Basin","Gotland Sea","GS",1997,11.2341759123288
"Northern Baltic Proper","Gotland Sea","GS",1997,11.2341759123288
"Western Gotland Basin","Gotland Sea","GS",1997,11.2341759123288
"Eastern Gotland Basin","Gotland Sea","GS",1998,11.2786550547945
"Northern Baltic Proper","Gotland Sea","GS",1998,11.2786550547945
"Western Gotland Basin","Gotland Sea","GS",1998,11.2786550547945
"Eastern Gotland Basin","Gotland Sea","GS",1999,11.1647467150685
"Northern Baltic Proper","Gotland Sea","GS",1999,11.1647467150685
"Western Gotland Basin","Gotland Sea","GS",1999,11.1647467150685
"Eastern Gotland Basin","Gotland Sea","GS",2000,11.0374770464481
"Northern Baltic Proper","Gotland Sea","GS",2000,11.0374770464481
"Western Gotland Basin","Gotland Sea","GS",2000,11.0374770464481
"Eastern Gotland Basin","Gotland Sea","GS",2001,10.9157380876712
"Northern Baltic Proper","Gotland Sea","GS",2001,10.9157380876712
"Western Gotland Basin","Gotland Sea","GS",2001,10.9157380876712
"Eastern Gotland Basin","Gotland Sea","GS",2002,10.7832635506849
"Northern Baltic Proper","Gotland Sea","GS",2002,10.7832635506849
"Western Gotland Basin","Gotland Sea","GS",2002,10.7832635506849
"Eastern Gotland Basin","Gotland Sea","GS",2003,11.1187342
"Northern Baltic Proper","Gotland Sea","GS",2003,11.1187342
"Western Gotland Basin","Gotland Sea","GS",2003,11.1187342
"Eastern Gotland Basin","Gotland Sea","GS",2004,11.3096612076503
"Northern Baltic Proper","Gotland Sea","GS",2004,11.3096612076503
"Western Gotland Basin","Gotland Sea","GS",2004,11.3096612076503
"Eastern Gotland Basin","Gotland Sea","GS",2005,11.1988674246575
"Northern Baltic Proper","Gotland Sea","GS",2005,11.1988674246575
"Western Gotland Basin","Gotland Sea","GS",2005,11.1988674246575
"Eastern Gotland Basin","Gotland Sea","GS",2006,11.1742713917808
"Northern Baltic Proper","Gotland Sea","GS",2006,11.1742713917808
"Western Gotland Basin","Gotland Sea","GS",2006,11.1742713917808
"Eastern Gotland Basin","Gotland Sea","GS",2007,11.2539191917808
"Northern Baltic Proper","Gotland Sea","GS",2007,11.2539191917808
"Western Gotland Basin","Gotland Sea","GS",2007,11.2539191917808
"Eastern Gotland Basin","Gotland Sea","GS",2008,11.1029055245902
"Northern Baltic Proper","Gotland Sea","GS",2008,11.1029055245902
"Western Gotland Basin","Gotland Sea","GS",2008,11.1029055245902
"Eastern Gotland Basin","Gotland Sea","GS",2009,10.982551769863
"Northern Baltic Proper","Gotland Sea","GS",2009,10.982551769863
"Western Gotland Basin","Gotland Sea","GS",2009,10.982551769863
"Eastern Gotland Basin","Gotland Sea","GS",2010,10.8736634356164
"Northern Baltic Proper","Gotland Sea","GS",2010,10.8736634356164
"Western Gotland Basin","Gotland Sea","GS",2010,10.8736634356164
"Eastern Gotland Basin","Gotland Sea","GS",2011,10.7659597315068
"Northern Baltic Proper","Gotland Sea","GS",2011,10.7659597315068
"Western Gotland Basin","Gotland Sea","GS",2011,10.7659597315068
"Eastern Gotland Basin","Gotland Sea","GS",2012,10.6460235601093
"Northern Baltic Proper","Gotland Sea","GS",2012,10.6460235601093
"Western Gotland Basin","Gotland Sea","GS",2012,10.6460235601093
"Eastern Gotland Basin","Gotland Sea","GS",2013,10.5263840794521
"Northern Baltic Proper","Gotland Sea","GS",2013,10.5263840794521
"Western Gotland Basin","Gotland Sea","GS",2013,10.5263840794521
"Eastern Gotland Basin","Gotland Sea","GS",2014,10.3726920082192
"Northern Baltic Proper","Gotland Sea","GS",2014,10.3726920082192
"Western Gotland Basin","Gotland Sea","GS",2014,10.3726920082192
"The Sound","Oeresund","OS",1970,32.8633032328767
"The Sound","Oeresund","OS",1971,33.0898659232877
"The Sound","Oeresund","OS",1972,32.6820364699454
"The Sound","Oeresund","OS",1973,32.603842690411
"The Sound","Oeresund","OS",1974,33.0603413972603
"The Sound","Oeresund","OS",1975,32.3056339890411
"The Sound","Oeresund","OS",1976,32.7138472786885
"The Sound","Oeresund","OS",1977,32.6085378876712
"The Sound","Oeresund","OS",1978,32.4199568
"The Sound","Oeresund","OS",1979,32.9240458027397
"The Sound","Oeresund","OS",1980,32.6233789016393
"The Sound","Oeresund","OS",1981,31.9318888657534
"The Sound","Oeresund","OS",1982,32.7100204849315
"The Sound","Oeresund","OS",1983,31.3446155041096
"The Sound","Oeresund","OS",1984,32.4960789016393
"The Sound","Oeresund","OS",1985,33.1320880465753
"The Sound","Oeresund","OS",1986,32.5791135835616
"The Sound","Oeresund","OS",1987,33.0062181013699
"The Sound","Oeresund","OS",1988,32.8151454016393
"The Sound","Oeresund","OS",1989,32.1667001561644
"The Sound","Oeresund","OS",1990,31.8947496575342
"The Sound","Oeresund","OS",1991,32.9298651424658
"The Sound","Oeresund","OS",1992,32.6882803387978
"The Sound","Oeresund","OS",1993,32.7064851287671
"The Sound","Oeresund","OS",1994,32.0519280438356
"The Sound","Oeresund","OS",1995,31.8608002547945
"The Sound","Oeresund","OS",1996,33.185628579235
"The Sound","Oeresund","OS",1997,32.3546385150685
"The Sound","Oeresund","OS",1998,32.6933828958904
"The Sound","Oeresund","OS",1999,32.4903140246575
"The Sound","Oeresund","OS",2000,32.0895819562842
"The Sound","Oeresund","OS",2001,32.5079753068493
"The Sound","Oeresund","OS",2002,32.4275226410959
"The Sound","Oeresund","OS",2003,33.2525059369863
"The Sound","Oeresund","OS",2004,32.2168447814208
"The Sound","Oeresund","OS",2005,32.4360325835616
"The Sound","Oeresund","OS",2006,32.6488949506849
"The Sound","Oeresund","OS",2007,33.1318518684932
"The Sound","Oeresund","OS",2008,33.2823220519126
"The Sound","Oeresund","OS",2009,33.4952532356164
"The Sound","Oeresund","OS",2010,33.4628209972603
"The Sound","Oeresund","OS",2011,33.2082006712329
"The Sound","Oeresund","OS",2012,33.120107136612
"The Sound","Oeresund","OS",2013,33.425247
"The Sound","Oeresund","OS",2014,33.3888553726027
"Great Belt","Samsoe Belt","SB",1970,33.1014147205479
"Great Belt","Samsoe Belt","SB",1971,33.4348237643836
"Great Belt","Samsoe Belt","SB",1972,33.0639513825137
"Great Belt","Samsoe Belt","SB",1973,33.0606459041096
"Great Belt","Samsoe Belt","SB",1974,33.3588782438356
"Great Belt","Samsoe Belt","SB",1975,32.608761030137
"Great Belt","Samsoe Belt","SB",1976,33.0454759480874
"Great Belt","Samsoe Belt","SB",1977,32.9758482438356
"Great Belt","Samsoe Belt","SB",1978,32.7158176657534
"Great Belt","Samsoe Belt","SB",1979,33.2665443972603
"Great Belt","Samsoe Belt","SB",1980,32.9971760846995
"Great Belt","Samsoe Belt","SB",1981,32.4109080547945
"Great Belt","Samsoe Belt","SB",1982,33.069729030137
"Great Belt","Samsoe Belt","SB",1983,31.7160547013699
"Great Belt","Samsoe Belt","SB",1984,32.7934464344262
"Great Belt","Samsoe Belt","SB",1985,33.3934732794521
"Great Belt","Samsoe Belt","SB",1986,32.947204660274
"Great Belt","Samsoe Belt","SB",1987,33.2353345342466
"Great Belt","Samsoe Belt","SB",1988,33.1533871666667
"Great Belt","Samsoe Belt","SB",1989,32.4753764465753
"Great Belt","Samsoe Belt","SB",1990,32.2332026
"Great Belt","Samsoe Belt","SB",1991,33.3597487178082
"Great Belt","Samsoe Belt","SB",1992,32.9315038688525
"Great Belt","Samsoe Belt","SB",1993,32.9963308328767
"Great Belt","Samsoe Belt","SB",1994,32.5625879205479
"Great Belt","Samsoe Belt","SB",1995,32.2918235863014
"Great Belt","Samsoe Belt","SB",1996,33.4618349153005
"Great Belt","Samsoe Belt","SB",1997,32.7211758794521
"Great Belt","Samsoe Belt","SB",1998,33.1886564821918
"Great Belt","Samsoe Belt","SB",1999,32.8364928575342
"Great Belt","Samsoe Belt","SB",2000,32.4824284699454
"Great Belt","Samsoe Belt","SB",2001,32.9111700136986
"Great Belt","Samsoe Belt","SB",2002,32.6083998630137
"Great Belt","Samsoe Belt","SB",2003,33.4901631917808
"Great Belt","Samsoe Belt","SB",2004,32.6226430409836
"Great Belt","Samsoe Belt","SB",2005,32.6332618383562
"Great Belt","Samsoe Belt","SB",2006,33.0252352520548
"Great Belt","Samsoe Belt","SB",2007,33.3489111945205
"Great Belt","Samsoe Belt","SB",2008,33.5606834480874
"Great Belt","Samsoe Belt","SB",2009,33.654189509589
"Great Belt","Samsoe Belt","SB",2010,33.6405221863014
"Great Belt","Samsoe Belt","SB",2011,33.5543021753425
"Great Belt","Samsoe Belt","SB",2012,33.3638233989071
"Great Belt","Samsoe Belt","SB",2013,33.559129139726
"Great Belt","Samsoe Belt","SB",2014,33.5758907643836
"","Northern Kattegat","NK",NA,NA
"","Southern Kattegat","SK",NA,NA
