"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_deep","salin_bottom_depth"
"Arkona Basin","Arkona Basin","AR",2025,17.8061068493151,50
"Bay of Mecklenburg","Arkona Basin","AR",2025,17.8061068493151,50
"Arkona Basin","Arkona Basin","AR",2026,17.1109745205479,50
"Bay of Mecklenburg","Arkona Basin","AR",2026,17.1109745205479,50
"Arkona Basin","Arkona Basin","AR",2027,16.8292506849315,50
"Bay of Mecklenburg","Arkona Basin","AR",2027,16.8292506849315,50
"Arkona Basin","Arkona Basin","AR",2028,16.5840142076503,50
"Bay of Mecklenburg","Arkona Basin","AR",2028,16.5840142076503,50
"Arkona Basin","Arkona Basin","AR",2029,16.5551646575342,50
"Bay of Mecklenburg","Arkona Basin","AR",2029,16.5551646575342,50
"Arkona Basin","Arkona Basin","AR",2030,17.158918630137,50
"Bay of Mecklenburg","Arkona Basin","AR",2030,17.158918630137,50
"Arkona Basin","Arkona Basin","AR",2031,17.8843739726027,50
"Bay of Mecklenburg","Arkona Basin","AR",2031,17.8843739726027,50
"Arkona Basin","Arkona Basin","AR",2032,17.8218300546448,50
"Bay of Mecklenburg","Arkona Basin","AR",2032,17.8218300546448,50
"Arkona Basin","Arkona Basin","AR",2033,17.0820838356164,50
"Bay of Mecklenburg","Arkona Basin","AR",2033,17.0820838356164,50
"Arkona Basin","Arkona Basin","AR",2034,17.0209668493151,50
"Bay of Mecklenburg","Arkona Basin","AR",2034,17.0209668493151,50
"Arkona Basin","Arkona Basin","AR",2035,15.0717410958904,50
"Bay of Mecklenburg","Arkona Basin","AR",2035,15.0717410958904,50
"Arkona Basin","Arkona Basin","AR",2036,17.4145316939891,50
"Bay of Mecklenburg","Arkona Basin","AR",2036,17.4145316939891,50
"Arkona Basin","Arkona Basin","AR",2037,17.3626383561644,50
"Bay of Mecklenburg","Arkona Basin","AR",2037,17.3626383561644,50
"Arkona Basin","Arkona Basin","AR",2038,15.6977282191781,50
"Bay of Mecklenburg","Arkona Basin","AR",2038,15.6977282191781,50
"Arkona Basin","Arkona Basin","AR",2039,17.245902739726,50
"Bay of Mecklenburg","Arkona Basin","AR",2039,17.245902739726,50
"Arkona Basin","Arkona Basin","AR",2040,18.1558715846995,50
"Bay of Mecklenburg","Arkona Basin","AR",2040,18.1558715846995,50
"Arkona Basin","Arkona Basin","AR",2041,17.2374120547945,50
"Bay of Mecklenburg","Arkona Basin","AR",2041,17.2374120547945,50
"Arkona Basin","Arkona Basin","AR",2042,16.6469608219178,50
"Bay of Mecklenburg","Arkona Basin","AR",2042,16.6469608219178,50
"Arkona Basin","Arkona Basin","AR",2043,16.2552123287671,50
"Bay of Mecklenburg","Arkona Basin","AR",2043,16.2552123287671,50
"Arkona Basin","Arkona Basin","AR",2044,17.3351049180328,50
"Bay of Mecklenburg","Arkona Basin","AR",2044,17.3351049180328,50
"Arkona Basin","Arkona Basin","AR",2045,16.925721369863,50
"Bay of Mecklenburg","Arkona Basin","AR",2045,16.925721369863,50
"Arkona Basin","Arkona Basin","AR",2046,16.939904109589,50
"Bay of Mecklenburg","Arkona Basin","AR",2046,16.939904109589,50
"Arkona Basin","Arkona Basin","AR",2047,17.5262906849315,50
"Bay of Mecklenburg","Arkona Basin","AR",2047,17.5262906849315,50
"Arkona Basin","Arkona Basin","AR",2048,16.6388907103825,50
"Bay of Mecklenburg","Arkona Basin","AR",2048,16.6388907103825,50
"Arkona Basin","Arkona Basin","AR",2049,16.782284109589,50
"Bay of Mecklenburg","Arkona Basin","AR",2049,16.782284109589,50
"Arkona Basin","Arkona Basin","AR",2050,17.0791035616438,50
"Bay of Mecklenburg","Arkona Basin","AR",2050,17.0791035616438,50
"Arkona Basin","Arkona Basin","AR",2051,17.0504723287671,50
"Bay of Mecklenburg","Arkona Basin","AR",2051,17.0504723287671,50
"Arkona Basin","Arkona Basin","AR",2052,17.2787169398907,50
"Bay of Mecklenburg","Arkona Basin","AR",2052,17.2787169398907,50
"Arkona Basin","Arkona Basin","AR",2053,16.4745515342466,50
"Bay of Mecklenburg","Arkona Basin","AR",2053,16.4745515342466,50
"Arkona Basin","Arkona Basin","AR",2054,15.0880706849315,50
"Bay of Mecklenburg","Arkona Basin","AR",2054,15.0880706849315,50
"Arkona Basin","Arkona Basin","AR",2055,15.3256704109589,50
"Bay of Mecklenburg","Arkona Basin","AR",2055,15.3256704109589,50
"Arkona Basin","Arkona Basin","AR",2056,16.2811229508197,50
"Bay of Mecklenburg","Arkona Basin","AR",2056,16.2811229508197,50
"Arkona Basin","Arkona Basin","AR",2057,17.0201893972603,50
"Bay of Mecklenburg","Arkona Basin","AR",2057,17.0201893972603,50
"Arkona Basin","Arkona Basin","AR",2058,16.4514353424658,50
"Bay of Mecklenburg","Arkona Basin","AR",2058,16.4514353424658,50
"Arkona Basin","Arkona Basin","AR",2059,17.2984649315068,50
"Bay of Mecklenburg","Arkona Basin","AR",2059,17.2984649315068,50
"Arkona Basin","Arkona Basin","AR",2060,15.7411849726776,50
"Bay of Mecklenburg","Arkona Basin","AR",2060,15.7411849726776,50
"Arkona Basin","Arkona Basin","AR",2061,16.9541731506849,50
"Bay of Mecklenburg","Arkona Basin","AR",2061,16.9541731506849,50
"Arkona Basin","Arkona Basin","AR",2062,17.7041054794521,50
"Bay of Mecklenburg","Arkona Basin","AR",2062,17.7041054794521,50
"Arkona Basin","Arkona Basin","AR",2063,17.5986454794521,50
"Bay of Mecklenburg","Arkona Basin","AR",2063,17.5986454794521,50
"Arkona Basin","Arkona Basin","AR",2064,16.6713681147541,50
"Bay of Mecklenburg","Arkona Basin","AR",2064,16.6713681147541,50
"Arkona Basin","Arkona Basin","AR",2065,16.3579569863014,50
"Bay of Mecklenburg","Arkona Basin","AR",2065,16.3579569863014,50
"Arkona Basin","Arkona Basin","AR",2066,16.2795523287671,50
"Bay of Mecklenburg","Arkona Basin","AR",2066,16.2795523287671,50
"Arkona Basin","Arkona Basin","AR",2067,18.5486857534247,50
"Bay of Mecklenburg","Arkona Basin","AR",2067,18.5486857534247,50
"Arkona Basin","Arkona Basin","AR",2068,17.1956065573771,50
"Bay of Mecklenburg","Arkona Basin","AR",2068,17.1956065573771,50
"Arkona Basin","Arkona Basin","AR",2069,16.8909504109589,50
"Bay of Mecklenburg","Arkona Basin","AR",2069,16.8909504109589,50
"Arkona Basin","Arkona Basin","AR",2070,15.485904109589,50
"Bay of Mecklenburg","Arkona Basin","AR",2070,15.485904109589,50
"Arkona Basin","Arkona Basin","AR",2071,16.1516189041096,50
"Bay of Mecklenburg","Arkona Basin","AR",2071,16.1516189041096,50
"Arkona Basin","Arkona Basin","AR",2072,14.8923853551913,50
"Bay of Mecklenburg","Arkona Basin","AR",2072,14.8923853551913,50
"Arkona Basin","Arkona Basin","AR",2073,16.579221369863,50
"Bay of Mecklenburg","Arkona Basin","AR",2073,16.579221369863,50
"Arkona Basin","Arkona Basin","AR",2074,17.1725583561644,50
"Bay of Mecklenburg","Arkona Basin","AR",2074,17.1725583561644,50
"Arkona Basin","Arkona Basin","AR",2075,17.6863312328767,50
"Bay of Mecklenburg","Arkona Basin","AR",2075,17.6863312328767,50
"Arkona Basin","Arkona Basin","AR",2076,16.1203551912568,50
"Bay of Mecklenburg","Arkona Basin","AR",2076,16.1203551912568,50
"Arkona Basin","Arkona Basin","AR",2077,16.028115890411,50
"Bay of Mecklenburg","Arkona Basin","AR",2077,16.028115890411,50
"Arkona Basin","Arkona Basin","AR",2078,15.9191802739726,50
"Bay of Mecklenburg","Arkona Basin","AR",2078,15.9191802739726,50
"Arkona Basin","Arkona Basin","AR",2079,16.8998109589041,50
"Bay of Mecklenburg","Arkona Basin","AR",2079,16.8998109589041,50
"Arkona Basin","Arkona Basin","AR",2080,14.6303079234973,50
"Bay of Mecklenburg","Arkona Basin","AR",2080,14.6303079234973,50
"Arkona Basin","Arkona Basin","AR",2081,15.9474295890411,50
"Bay of Mecklenburg","Arkona Basin","AR",2081,15.9474295890411,50
"Arkona Basin","Arkona Basin","AR",2082,15.9885408219178,50
"Bay of Mecklenburg","Arkona Basin","AR",2082,15.9885408219178,50
"Arkona Basin","Arkona Basin","AR",2083,15.6632432876712,50
"Bay of Mecklenburg","Arkona Basin","AR",2083,15.6632432876712,50
"Arkona Basin","Arkona Basin","AR",2084,17.5979275956284,50
"Bay of Mecklenburg","Arkona Basin","AR",2084,17.5979275956284,50
"Arkona Basin","Arkona Basin","AR",2085,16.1579120547945,50
"Bay of Mecklenburg","Arkona Basin","AR",2085,16.1579120547945,50
"Arkona Basin","Arkona Basin","AR",2086,16.7140093150685,50
"Bay of Mecklenburg","Arkona Basin","AR",2086,16.7140093150685,50
"Arkona Basin","Arkona Basin","AR",2087,15.9669389041096,50
"Bay of Mecklenburg","Arkona Basin","AR",2087,15.9669389041096,50
"Arkona Basin","Arkona Basin","AR",2088,14.9432292349727,50
"Bay of Mecklenburg","Arkona Basin","AR",2088,14.9432292349727,50
"Arkona Basin","Arkona Basin","AR",2089,17.5507454794521,50
"Bay of Mecklenburg","Arkona Basin","AR",2089,17.5507454794521,50
"Arkona Basin","Arkona Basin","AR",2090,15.1106523287671,50
"Bay of Mecklenburg","Arkona Basin","AR",2090,15.1106523287671,50
"Arkona Basin","Arkona Basin","AR",2091,15.7060021917808,50
"Bay of Mecklenburg","Arkona Basin","AR",2091,15.7060021917808,50
"Arkona Basin","Arkona Basin","AR",2092,16.9341155737705,50
"Bay of Mecklenburg","Arkona Basin","AR",2092,16.9341155737705,50
"Arkona Basin","Arkona Basin","AR",2093,15.3806948493151,50
"Bay of Mecklenburg","Arkona Basin","AR",2093,15.3806948493151,50
"Arkona Basin","Arkona Basin","AR",2094,16.4694052054795,50
"Bay of Mecklenburg","Arkona Basin","AR",2094,16.4694052054795,50
"Arkona Basin","Arkona Basin","AR",2095,16.5251805479452,50
"Bay of Mecklenburg","Arkona Basin","AR",2095,16.5251805479452,50
"Arkona Basin","Arkona Basin","AR",2096,16.1719057377049,50
"Bay of Mecklenburg","Arkona Basin","AR",2096,16.1719057377049,50
"Arkona Basin","Arkona Basin","AR",2097,16.6149561643836,50
"Bay of Mecklenburg","Arkona Basin","AR",2097,16.6149561643836,50
"Arkona Basin","Arkona Basin","AR",2098,16.9261873972603,50
"Bay of Mecklenburg","Arkona Basin","AR",2098,16.9261873972603,50
"Arkona Basin","Arkona Basin","AR",2099,15.5333523561644,50
"Bay of Mecklenburg","Arkona Basin","AR",2099,15.5333523561644,50
"Arkona Basin","Arkona Basin","AR",2100,14.5163767123288,50
"Bay of Mecklenburg","Arkona Basin","AR",2100,14.5163767123288,50
"Bothnian Bay","Bothnian Bay","BB",1960,4.1225725136612,110
"Bothnian Bay","Bothnian Bay","BB",1961,4.17119131506849,110
"Bothnian Bay","Bothnian Bay","BB",1962,4.21224594520548,110
"Bothnian Bay","Bothnian Bay","BB",1963,4.15919742465753,110
"Bothnian Bay","Bothnian Bay","BB",1964,4.1067868579235,110
"Bothnian Bay","Bothnian Bay","BB",1965,4.10031191780822,110
"Bothnian Bay","Bothnian Bay","BB",1966,4.0946482739726,110
"Bothnian Bay","Bothnian Bay","BB",1967,4.10460057534247,110
"Bothnian Bay","Bothnian Bay","BB",1968,4.1122537431694,110
"Bothnian Bay","Bothnian Bay","BB",1969,4.11960895890411,110
"Bothnian Bay","Bothnian Bay","BB",1970,4.23045463013699,110
"Bothnian Bay","Bothnian Bay","BB",1971,4.23463038356164,110
"Bothnian Bay","Bothnian Bay","BB",1972,4.25204158469945,110
"Bothnian Bay","Bothnian Bay","BB",1973,4.18406052054794,110
"Bothnian Bay","Bothnian Bay","BB",1974,4.11496904109589,110
"Bothnian Bay","Bothnian Bay","BB",1975,4.12859449315069,110
"Bothnian Bay","Bothnian Bay","BB",1976,4.10825800546448,110
"Bothnian Bay","Bothnian Bay","BB",1977,4.13541008219178,110
"Bothnian Bay","Bothnian Bay","BB",1978,4.18533950684932,110
"Bothnian Bay","Bothnian Bay","BB",1979,4.25865482191781,110
"Bothnian Bay","Bothnian Bay","BB",1980,4.31253956284153,110
"Bothnian Bay","Bothnian Bay","BB",1981,4.32276646575342,110
"Bothnian Bay","Bothnian Bay","BB",1982,4.29242276712329,110
"Bothnian Bay","Bothnian Bay","BB",1983,4.23012457534247,110
"Bothnian Bay","Bothnian Bay","BB",1984,4.2543543989071,110
"Bothnian Bay","Bothnian Bay","BB",1985,4.2429395890411,110
"Bothnian Bay","Bothnian Bay","BB",1986,4.20141416438356,110
"Bothnian Bay","Bothnian Bay","BB",1987,4.19084594520548,110
"Bothnian Bay","Bothnian Bay","BB",1988,4.24182822404372,110
"Bothnian Bay","Bothnian Bay","BB",1989,4.23383534246575,110
"Bothnian Bay","Bothnian Bay","BB",1990,4.25208980821918,110
"Bothnian Bay","Bothnian Bay","BB",1991,4.19545438356164,110
"Bothnian Bay","Bothnian Bay","BB",1992,4.1279537431694,110
"Bothnian Bay","Bothnian Bay","BB",1993,4.09594271232877,110
"Bothnian Bay","Bothnian Bay","BB",1994,4.12256482191781,110
"Bothnian Bay","Bothnian Bay","BB",1995,4.16094435616438,110
"Bothnian Bay","Bothnian Bay","BB",1996,4.14612587431694,110
"Bothnian Bay","Bothnian Bay","BB",1997,4.19505315068493,110
"Bothnian Bay","Bothnian Bay","BB",1998,4.17707189041096,110
"Bothnian Bay","Bothnian Bay","BB",1999,4.09014065753425,110
"Bothnian Bay","Bothnian Bay","BB",2000,4.17167207650273,110
"Bothnian Bay","Bothnian Bay","BB",2001,4.2069064109589,110
"Bothnian Bay","Bothnian Bay","BB",2002,4.17749934246575,110
"Bothnian Bay","Bothnian Bay","BB",2003,4.04380715068493,110
"Bothnian Bay","Bothnian Bay","BB",2004,4.07992707650273,110
"Bothnian Bay","Bothnian Bay","BB",2005,4.14128298630137,110
"Bothnian Bay","Bothnian Bay","BB",2006,4.08742142465753,110
"Bothnian Bay","Bothnian Bay","BB",2007,4.08782726027397,110
"Bothnian Bay","Bothnian Bay","BB",2008,4.19355786885246,110
"Bothnian Bay","Bothnian Bay","BB",2009,4.24373846575342,110
"Bothnian Bay","Bothnian Bay","BB",2010,4.24095975342466,110
"Bothnian Bay","Bothnian Bay","BB",2011,4.23676860273973,110
"Bothnian Bay","Bothnian Bay","BB",2012,4.17814409836066,110
"Bothnian Bay","Bothnian Bay","BB",2013,4.08677931506849,110
"Bothnian Bay","Bothnian Bay","BB",2014,4.12623169863014,110
"Bothnian Bay","Bothnian Bay","BB",2015,4.14932950684932,110
"Bothnian Bay","Bothnian Bay","BB",2016,4.18115136612022,110
"Bothnian Bay","Bothnian Bay","BB",2017,4.12999578082192,110
"Bothnian Bay","Bothnian Bay","BB",2018,4.08246983561644,110
"Bothnian Bay","Bothnian Bay","BB",2019,4.02780747945206,110
"Bothnian Bay","Bothnian Bay","BB",2020,4.05734732240437,110
"Bothnian Bay","Bothnian Bay","BB",2021,4.14126893150685,110
"Bothnian Bay","Bothnian Bay","BB",2022,4.1211515890411,110
"Bothnian Bay","Bothnian Bay","BB",2023,4.07946575342466,110
"Bothnian Bay","Bothnian Bay","BB",2024,4.09374674863388,110
"Bothnian Bay","Bothnian Bay","BB",2025,4.12409476712329,110
"Bothnian Bay","Bothnian Bay","BB",2026,4.10638498630137,110
"Bothnian Bay","Bothnian Bay","BB",2027,4.00083331506849,110
"Bothnian Bay","Bothnian Bay","BB",2028,3.97250232240437,110
"Bothnian Bay","Bothnian Bay","BB",2029,3.96705865753425,110
"Bothnian Bay","Bothnian Bay","BB",2030,3.93961608219178,110
"Bothnian Bay","Bothnian Bay","BB",2031,3.88627342465753,110
"Bothnian Bay","Bothnian Bay","BB",2032,3.82718647540984,110
"Bothnian Bay","Bothnian Bay","BB",2033,3.88052923287671,110
"Bothnian Bay","Bothnian Bay","BB",2034,3.8109761369863,110
"Bothnian Bay","Bothnian Bay","BB",2035,3.80048139726027,110
"Bothnian Bay","Bothnian Bay","BB",2036,3.83314385245902,110
"Bothnian Bay","Bothnian Bay","BB",2037,3.8497584109589,110
"Bothnian Bay","Bothnian Bay","BB",2038,3.82986243835616,110
"Bothnian Bay","Bothnian Bay","BB",2039,3.78892046575342,110
"Bothnian Bay","Bothnian Bay","BB",2040,3.78199368852459,110
"Bothnian Bay","Bothnian Bay","BB",2041,3.70147435616438,110
"Bothnian Bay","Bothnian Bay","BB",2042,3.73294539726027,110
"Bothnian Bay","Bothnian Bay","BB",2043,3.79624224657534,110
"Bothnian Bay","Bothnian Bay","BB",2044,3.80149387978142,110
"Bothnian Bay","Bothnian Bay","BB",2045,3.71336936986301,110
"Bothnian Bay","Bothnian Bay","BB",2046,3.66910506849315,110
"Bothnian Bay","Bothnian Bay","BB",2047,3.68341671232877,110
"Bothnian Bay","Bothnian Bay","BB",2048,3.63016568306011,110
"Bothnian Bay","Bothnian Bay","BB",2049,3.73210271232877,110
"Bothnian Bay","Bothnian Bay","BB",2050,3.71645323287671,110
"Bothnian Bay","Bothnian Bay","BB",2051,3.6774061369863,110
"Bothnian Bay","Bothnian Bay","BB",2052,3.64171704918033,110
"Bothnian Bay","Bothnian Bay","BB",2053,3.64458695890411,110
"Bothnian Bay","Bothnian Bay","BB",2054,3.68115147945205,110
"Bothnian Bay","Bothnian Bay","BB",2055,3.6299424109589,110
"Bothnian Bay","Bothnian Bay","BB",2056,3.54618661202186,110
"Bothnian Bay","Bothnian Bay","BB",2057,3.5917715890411,110
"Bothnian Bay","Bothnian Bay","BB",2058,3.49573723287671,110
"Bothnian Bay","Bothnian Bay","BB",2059,3.53394846575342,110
"Bothnian Bay","Bothnian Bay","BB",2060,3.56620464480874,110
"Bothnian Bay","Bothnian Bay","BB",2061,3.52695060273973,110
"Bothnian Bay","Bothnian Bay","BB",2062,3.50947942465753,110
"Bothnian Bay","Bothnian Bay","BB",2063,3.49128128767123,110
"Bothnian Bay","Bothnian Bay","BB",2064,3.45271226775956,110
"Bothnian Bay","Bothnian Bay","BB",2065,3.38803578082192,110
"Bothnian Bay","Bothnian Bay","BB",2066,3.31749454794521,110
"Bothnian Bay","Bothnian Bay","BB",2067,3.31428257534247,110
"Bothnian Bay","Bothnian Bay","BB",2068,3.3067306284153,110
"Bothnian Bay","Bothnian Bay","BB",2069,3.25349235616438,110
"Bothnian Bay","Bothnian Bay","BB",2070,3.24755328767123,110
"Bothnian Bay","Bothnian Bay","BB",2071,3.19415378082192,110
"Bothnian Bay","Bothnian Bay","BB",2072,3.17058139344262,110
"Bothnian Bay","Bothnian Bay","BB",2073,3.0994318630137,110
"Bothnian Bay","Bothnian Bay","BB",2074,3.13813473972603,110
"Bothnian Bay","Bothnian Bay","BB",2075,3.13953254794521,110
