"basin_name_holas","basin_name_baltsem","basin_abb_baltsem","year","sal_surface"
"Bornholm Basin","Bornholm Basin","BN",1961,18.8219884931507
"Gdansk Basin","Bornholm Basin","BN",1961,18.8219884931507
"Bornholm Basin","Bornholm Basin","BN",1962,17.1603602739726
"Gdansk Basin","Bornholm Basin","BN",1962,17.1603602739726
"Bornholm Basin","Bornholm Basin","BN",1963,15.9568189041096
"Gdansk Basin","Bornholm Basin","BN",1963,15.9568189041096
"Bornholm Basin","Bornholm Basin","BN",1964,15.9026707650273
"Gdansk Basin","Bornholm Basin","BN",1964,15.9026707650273
"Bornholm Basin","Bornholm Basin","BN",1965,17.1089019178082
"Gdansk Basin","Bornholm Basin","BN",1965,17.1089019178082
"Bornholm Basin","Bornholm Basin","BN",1966,16.1367553424658
"Gdansk Basin","Bornholm Basin","BN",1966,16.1367553424658
"Bornholm Basin","Bornholm Basin","BN",1967,16.0629490410959
"Gdansk Basin","Bornholm Basin","BN",1967,16.0629490410959
"Bornholm Basin","Bornholm Basin","BN",1968,16.5472174863388
"Gdansk Basin","Bornholm Basin","BN",1968,16.5472174863388
"Bornholm Basin","Bornholm Basin","BN",1969,17.5760476712329
"Gdansk Basin","Bornholm Basin","BN",1969,17.5760476712329
"Bornholm Basin","Bornholm Basin","BN",1970,16.4978320547945
"Gdansk Basin","Bornholm Basin","BN",1970,16.4978320547945
"Bornholm Basin","Bornholm Basin","BN",1971,15.9628728767123
"Gdansk Basin","Bornholm Basin","BN",1971,15.9628728767123
"Bornholm Basin","Bornholm Basin","BN",1972,16.1801767759563
"Gdansk Basin","Bornholm Basin","BN",1972,16.1801767759563
"Bornholm Basin","Bornholm Basin","BN",1973,15.6449375342466
"Gdansk Basin","Bornholm Basin","BN",1973,15.6449375342466
"Bornholm Basin","Bornholm Basin","BN",1974,16.0595460273973
"Gdansk Basin","Bornholm Basin","BN",1974,16.0595460273973
"Bornholm Basin","Bornholm Basin","BN",1975,16.6759336986301
"Gdansk Basin","Bornholm Basin","BN",1975,16.6759336986301
"Bornholm Basin","Bornholm Basin","BN",1976,16.1966480874317
"Gdansk Basin","Bornholm Basin","BN",1976,16.1966480874317
"Bornholm Basin","Bornholm Basin","BN",1977,15.685541369863
"Gdansk Basin","Bornholm Basin","BN",1977,15.685541369863
"Bornholm Basin","Bornholm Basin","BN",1978,15.3121895890411
"Gdansk Basin","Bornholm Basin","BN",1978,15.3121895890411
"Bornholm Basin","Bornholm Basin","BN",1979,16.0023693150685
"Gdansk Basin","Bornholm Basin","BN",1979,16.0023693150685
"Bornholm Basin","Bornholm Basin","BN",1980,16.299587704918
"Gdansk Basin","Bornholm Basin","BN",1980,16.299587704918
"Bornholm Basin","Bornholm Basin","BN",1981,16.0332857534247
"Gdansk Basin","Bornholm Basin","BN",1981,16.0332857534247
"Bornholm Basin","Bornholm Basin","BN",1982,15.1673704109589
"Gdansk Basin","Bornholm Basin","BN",1982,15.1673704109589
"Bornholm Basin","Bornholm Basin","BN",1983,16.3789008219178
"Gdansk Basin","Bornholm Basin","BN",1983,16.3789008219178
"Bornholm Basin","Bornholm Basin","BN",1984,16.4085199453552
"Gdansk Basin","Bornholm Basin","BN",1984,16.4085199453552
"Bornholm Basin","Bornholm Basin","BN",1985,16.6169068493151
"Gdansk Basin","Bornholm Basin","BN",1985,16.6169068493151
"Bornholm Basin","Bornholm Basin","BN",1986,16.0801939726027
"Gdansk Basin","Bornholm Basin","BN",1986,16.0801939726027
"Bornholm Basin","Bornholm Basin","BN",1987,16.6644243835616
"Gdansk Basin","Bornholm Basin","BN",1987,16.6644243835616
"Bornholm Basin","Bornholm Basin","BN",1988,15.9384387978142
"Gdansk Basin","Bornholm Basin","BN",1988,15.9384387978142
"Bornholm Basin","Bornholm Basin","BN",1989,15.6110342465753
"Gdansk Basin","Bornholm Basin","BN",1989,15.6110342465753
"Bornholm Basin","Bornholm Basin","BN",1990,16.2814778082192
"Gdansk Basin","Bornholm Basin","BN",1990,16.2814778082192
"Bornholm Basin","Bornholm Basin","BN",1991,16.2262287671233
"Gdansk Basin","Bornholm Basin","BN",1991,16.2262287671233
"Bornholm Basin","Bornholm Basin","BN",1992,16.9050918032787
"Gdansk Basin","Bornholm Basin","BN",1992,16.9050918032787
"Bornholm Basin","Bornholm Basin","BN",1993,17.6415835616438
"Gdansk Basin","Bornholm Basin","BN",1993,17.6415835616438
"Bornholm Basin","Bornholm Basin","BN",1994,16.8208273972603
"Gdansk Basin","Bornholm Basin","BN",1994,16.8208273972603
"Bornholm Basin","Bornholm Basin","BN",1995,18.5326610958904
"Gdansk Basin","Bornholm Basin","BN",1995,18.5326610958904
"Bornholm Basin","Bornholm Basin","BN",1996,17.7885325136612
"Gdansk Basin","Bornholm Basin","BN",1996,17.7885325136612
"Bornholm Basin","Bornholm Basin","BN",1997,16.6848367123288
"Gdansk Basin","Bornholm Basin","BN",1997,16.6848367123288
"Bornholm Basin","Bornholm Basin","BN",1998,15.9676895890411
"Gdansk Basin","Bornholm Basin","BN",1998,15.9676895890411
"Bornholm Basin","Bornholm Basin","BN",1999,18.3884016438356
"Gdansk Basin","Bornholm Basin","BN",1999,18.3884016438356
"Bornholm Basin","Bornholm Basin","BN",2000,17.3216967213115
"Gdansk Basin","Bornholm Basin","BN",2000,17.3216967213115
"Bornholm Basin","Bornholm Basin","BN",2001,17.0056265753425
"Gdansk Basin","Bornholm Basin","BN",2001,17.0056265753425
"Bornholm Basin","Bornholm Basin","BN",2002,15.7933468493151
"Gdansk Basin","Bornholm Basin","BN",2002,15.7933468493151
"Bornholm Basin","Bornholm Basin","BN",2003,16.0878139726027
"Gdansk Basin","Bornholm Basin","BN",2003,16.0878139726027
"Bornholm Basin","Bornholm Basin","BN",2004,18.0768240437158
"Gdansk Basin","Bornholm Basin","BN",2004,18.0768240437158
"Bornholm Basin","Bornholm Basin","BN",2005,17.0026690410959
"Gdansk Basin","Bornholm Basin","BN",2005,17.0026690410959
"Bornholm Basin","Bornholm Basin","BN",2006,17.1814071232877
"Gdansk Basin","Bornholm Basin","BN",2006,17.1814071232877
"Bornholm Basin","Bornholm Basin","BN",2007,16.2701016438356
"Gdansk Basin","Bornholm Basin","BN",2007,16.2701016438356
"Bornholm Basin","Bornholm Basin","BN",2008,16.8109295081967
"Gdansk Basin","Bornholm Basin","BN",2008,16.8109295081967
"Bornholm Basin","Bornholm Basin","BN",2009,17.1650295890411
"Gdansk Basin","Bornholm Basin","BN",2009,17.1650295890411
"Bornholm Basin","Bornholm Basin","BN",2010,16.9255424657534
"Gdansk Basin","Bornholm Basin","BN",2010,16.9255424657534
"Bornholm Basin","Bornholm Basin","BN",2011,16.1242106849315
"Gdansk Basin","Bornholm Basin","BN",2011,16.1242106849315
"Bornholm Basin","Bornholm Basin","BN",2012,16.9929784153005
"Gdansk Basin","Bornholm Basin","BN",2012,16.9929784153005
"Bornholm Basin","Bornholm Basin","BN",2013,17.0810591780822
"Gdansk Basin","Bornholm Basin","BN",2013,17.0810591780822
"Bornholm Basin","Bornholm Basin","BN",2014,16.185558630137
"Gdansk Basin","Bornholm Basin","BN",2014,16.185558630137
"Bornholm Basin","Bornholm Basin","BN",2015,15.8820501369863
"Gdansk Basin","Bornholm Basin","BN",2015,15.8820501369863
"Bornholm Basin","Bornholm Basin","BN",2016,15.8711193989071
"Gdansk Basin","Bornholm Basin","BN",2016,15.8711193989071
"Bornholm Basin","Bornholm Basin","BN",2017,16.647781369863
"Gdansk Basin","Bornholm Basin","BN",2017,16.647781369863
"Bornholm Basin","Bornholm Basin","BN",2018,15.5913679452055
"Gdansk Basin","Bornholm Basin","BN",2018,15.5913679452055
"Bornholm Basin","Bornholm Basin","BN",2019,15.9307917808219
"Gdansk Basin","Bornholm Basin","BN",2019,15.9307917808219
"Bornholm Basin","Bornholm Basin","BN",2020,16.463868579235
"Gdansk Basin","Bornholm Basin","BN",2020,16.463868579235
"Bornholm Basin","Bornholm Basin","BN",2021,16.6421178082192
"Gdansk Basin","Bornholm Basin","BN",2021,16.6421178082192
"Bornholm Basin","Bornholm Basin","BN",2022,16.0278030136986
"Gdansk Basin","Bornholm Basin","BN",2022,16.0278030136986
"Bornholm Basin","Bornholm Basin","BN",2023,15.5176394520548
"Gdansk Basin","Bornholm Basin","BN",2023,15.5176394520548
"Bornholm Basin","Bornholm Basin","BN",2024,15.3446546448087
"Gdansk Basin","Bornholm Basin","BN",2024,15.3446546448087
"Bornholm Basin","Bornholm Basin","BN",2025,14.5168449315068
"Gdansk Basin","Bornholm Basin","BN",2025,14.5168449315068
"Bornholm Basin","Bornholm Basin","BN",2026,15.8902336986301
"Gdansk Basin","Bornholm Basin","BN",2026,15.8902336986301
"Bornholm Basin","Bornholm Basin","BN",2027,15.1211043835616
"Gdansk Basin","Bornholm Basin","BN",2027,15.1211043835616
"Bornholm Basin","Bornholm Basin","BN",2028,17.1710524590164
"Gdansk Basin","Bornholm Basin","BN",2028,17.1710524590164
"Bornholm Basin","Bornholm Basin","BN",2029,16.0411931506849
"Gdansk Basin","Bornholm Basin","BN",2029,16.0411931506849
"Bornholm Basin","Bornholm Basin","BN",2030,16.4608210958904
"Gdansk Basin","Bornholm Basin","BN",2030,16.4608210958904
"Bornholm Basin","Bornholm Basin","BN",2031,16.5674679452055
"Gdansk Basin","Bornholm Basin","BN",2031,16.5674679452055
"Bornholm Basin","Bornholm Basin","BN",2032,15.7152551912568
"Gdansk Basin","Bornholm Basin","BN",2032,15.7152551912568
"Bornholm Basin","Bornholm Basin","BN",2033,16.1290783561644
"Gdansk Basin","Bornholm Basin","BN",2033,16.1290783561644
"Bornholm Basin","Bornholm Basin","BN",2034,15.2786783561644
"Gdansk Basin","Bornholm Basin","BN",2034,15.2786783561644
"Bornholm Basin","Bornholm Basin","BN",2035,14.4851720547945
"Gdansk Basin","Bornholm Basin","BN",2035,14.4851720547945
"Bornholm Basin","Bornholm Basin","BN",2036,15.4074412568306
"Gdansk Basin","Bornholm Basin","BN",2036,15.4074412568306
"Bornholm Basin","Bornholm Basin","BN",2037,15.4663304109589
"Gdansk Basin","Bornholm Basin","BN",2037,15.4663304109589
"Bornholm Basin","Bornholm Basin","BN",2038,15.6494775342466
"Gdansk Basin","Bornholm Basin","BN",2038,15.6494775342466
"Bornholm Basin","Bornholm Basin","BN",2039,15.449662739726
"Gdansk Basin","Bornholm Basin","BN",2039,15.449662739726
"Bornholm Basin","Bornholm Basin","BN",2040,14.1775169398907
"Gdansk Basin","Bornholm Basin","BN",2040,14.1775169398907
"Bornholm Basin","Bornholm Basin","BN",2041,15.0004556164384
"Gdansk Basin","Bornholm Basin","BN",2041,15.0004556164384
"Bornholm Basin","Bornholm Basin","BN",2042,15.4954583561644
"Gdansk Basin","Bornholm Basin","BN",2042,15.4954583561644
"Bornholm Basin","Bornholm Basin","BN",2043,14.7325630136986
"Gdansk Basin","Bornholm Basin","BN",2043,14.7325630136986
"Bornholm Basin","Bornholm Basin","BN",2044,14.3687918032787
"Gdansk Basin","Bornholm Basin","BN",2044,14.3687918032787
"Bornholm Basin","Bornholm Basin","BN",2045,13.6235556164384
"Gdansk Basin","Bornholm Basin","BN",2045,13.6235556164384
"Bornholm Basin","Bornholm Basin","BN",2046,15.4865002739726
"Gdansk Basin","Bornholm Basin","BN",2046,15.4865002739726
"Bornholm Basin","Bornholm Basin","BN",2047,15.2774254794521
"Gdansk Basin","Bornholm Basin","BN",2047,15.2774254794521
"Bornholm Basin","Bornholm Basin","BN",2048,15.6273267759563
"Gdansk Basin","Bornholm Basin","BN",2048,15.6273267759563
"Bornholm Basin","Bornholm Basin","BN",2049,15.9291895890411
"Gdansk Basin","Bornholm Basin","BN",2049,15.9291895890411
"Bornholm Basin","Bornholm Basin","BN",2050,15.2658268493151
"Gdansk Basin","Bornholm Basin","BN",2050,15.2658268493151
"Bornholm Basin","Bornholm Basin","BN",2051,15.2383049315068
"Gdansk Basin","Bornholm Basin","BN",2051,15.2383049315068
"Bornholm Basin","Bornholm Basin","BN",2052,14.9028663934426
"Gdansk Basin","Bornholm Basin","BN",2052,14.9028663934426
"Bornholm Basin","Bornholm Basin","BN",2053,15.9220106849315
"Gdansk Basin","Bornholm Basin","BN",2053,15.9220106849315
"Bornholm Basin","Bornholm Basin","BN",2054,15.5335843835616
"Gdansk Basin","Bornholm Basin","BN",2054,15.5335843835616
"Bornholm Basin","Bornholm Basin","BN",2055,14.8361531506849
"Gdansk Basin","Bornholm Basin","BN",2055,14.8361531506849
"Bornholm Basin","Bornholm Basin","BN",2056,14.3634931693989
"Gdansk Basin","Bornholm Basin","BN",2056,14.3634931693989
"Bornholm Basin","Bornholm Basin","BN",2057,13.9804671232877
"Gdansk Basin","Bornholm Basin","BN",2057,13.9804671232877
"Bornholm Basin","Bornholm Basin","BN",2058,13.7628471232877
"Gdansk Basin","Bornholm Basin","BN",2058,13.7628471232877
"Bornholm Basin","Bornholm Basin","BN",2059,13.6662276712329
"Gdansk Basin","Bornholm Basin","BN",2059,13.6662276712329
"Bornholm Basin","Bornholm Basin","BN",2060,14.1872360655738
"Gdansk Basin","Bornholm Basin","BN",2060,14.1872360655738
"Bornholm Basin","Bornholm Basin","BN",2061,14.8612405479452
"Gdansk Basin","Bornholm Basin","BN",2061,14.8612405479452
"Bornholm Basin","Bornholm Basin","BN",2062,15.096695890411
"Gdansk Basin","Bornholm Basin","BN",2062,15.096695890411
"Bornholm Basin","Bornholm Basin","BN",2063,14.8642331506849
"Gdansk Basin","Bornholm Basin","BN",2063,14.8642331506849
"Bornholm Basin","Bornholm Basin","BN",2064,16.8528308743169
"Gdansk Basin","Bornholm Basin","BN",2064,16.8528308743169
"Bornholm Basin","Bornholm Basin","BN",2065,15.6821561643836
"Gdansk Basin","Bornholm Basin","BN",2065,15.6821561643836
"Bornholm Basin","Bornholm Basin","BN",2066,16.2941624657534
"Gdansk Basin","Bornholm Basin","BN",2066,16.2941624657534
"Bornholm Basin","Bornholm Basin","BN",2067,16.4025156164384
"Gdansk Basin","Bornholm Basin","BN",2067,16.4025156164384
"Bornholm Basin","Bornholm Basin","BN",2068,15.2370644808743
"Gdansk Basin","Bornholm Basin","BN",2068,15.2370644808743
"Bornholm Basin","Bornholm Basin","BN",2069,14.3211621917808
"Gdansk Basin","Bornholm Basin","BN",2069,14.3211621917808
"Bornholm Basin","Bornholm Basin","BN",2070,15.9357520547945
"Gdansk Basin","Bornholm Basin","BN",2070,15.9357520547945
"Bornholm Basin","Bornholm Basin","BN",2071,15.7060693150685
"Gdansk Basin","Bornholm Basin","BN",2071,15.7060693150685
"Bornholm Basin","Bornholm Basin","BN",2072,14.7506863387978
"Gdansk Basin","Bornholm Basin","BN",2072,14.7506863387978
"Bornholm Basin","Bornholm Basin","BN",2073,15.6181802739726
"Gdansk Basin","Bornholm Basin","BN",2073,15.6181802739726
"Bornholm Basin","Bornholm Basin","BN",2074,14.6009054794521
"Gdansk Basin","Bornholm Basin","BN",2074,14.6009054794521
"Bornholm Basin","Bornholm Basin","BN",2075,14.309001369863
"Gdansk Basin","Bornholm Basin","BN",2075,14.309001369863
"Bornholm Basin","Bornholm Basin","BN",2076,13.4008871584699
"Gdansk Basin","Bornholm Basin","BN",2076,13.4008871584699
"Bornholm Basin","Bornholm Basin","BN",2077,14.508755890411
"Gdansk Basin","Bornholm Basin","BN",2077,14.508755890411
"Bornholm Basin","Bornholm Basin","BN",2078,14.1197660273973
"Gdansk Basin","Bornholm Basin","BN",2078,14.1197660273973
"Bornholm Basin","Bornholm Basin","BN",2079,15.2344219178082
"Gdansk Basin","Bornholm Basin","BN",2079,15.2344219178082
"Bornholm Basin","Bornholm Basin","BN",2080,17.0116273224044
"Gdansk Basin","Bornholm Basin","BN",2080,17.0116273224044
"Bornholm Basin","Bornholm Basin","BN",2081,16.4141205479452
"Gdansk Basin","Bornholm Basin","BN",2081,16.4141205479452
"Bornholm Basin","Bornholm Basin","BN",2082,15.7102756164384
"Gdansk Basin","Bornholm Basin","BN",2082,15.7102756164384
"Bornholm Basin","Bornholm Basin","BN",2083,14.763737260274
"Gdansk Basin","Bornholm Basin","BN",2083,14.763737260274
"Bornholm Basin","Bornholm Basin","BN",2084,13.931949726776
"Gdansk Basin","Bornholm Basin","BN",2084,13.931949726776
"Bornholm Basin","Bornholm Basin","BN",2085,13.4713002739726
"Gdansk Basin","Bornholm Basin","BN",2085,13.4713002739726
"Bornholm Basin","Bornholm Basin","BN",2086,14.0269479452055
"Gdansk Basin","Bornholm Basin","BN",2086,14.0269479452055
"Bornholm Basin","Bornholm Basin","BN",2087,13.7385454794521
"Gdansk Basin","Bornholm Basin","BN",2087,13.7385454794521
"Bornholm Basin","Bornholm Basin","BN",2088,13.5871620218579
"Gdansk Basin","Bornholm Basin","BN",2088,13.5871620218579
"Bornholm Basin","Bornholm Basin","BN",2089,14.8019942465753
"Gdansk Basin","Bornholm Basin","BN",2089,14.8019942465753
"Bornholm Basin","Bornholm Basin","BN",2090,14.4035167123288
"Gdansk Basin","Bornholm Basin","BN",2090,14.4035167123288
"Bornholm Basin","Bornholm Basin","BN",2091,13.4707208219178
"Gdansk Basin","Bornholm Basin","BN",2091,13.4707208219178
"Bornholm Basin","Bornholm Basin","BN",2092,13.4016073770492
"Gdansk Basin","Bornholm Basin","BN",2092,13.4016073770492
"Bornholm Basin","Bornholm Basin","BN",2093,17.640742739726
"Gdansk Basin","Bornholm Basin","BN",2093,17.640742739726
"Bornholm Basin","Bornholm Basin","BN",2094,16.9884065753425
"Gdansk Basin","Bornholm Basin","BN",2094,16.9884065753425
"Bornholm Basin","Bornholm Basin","BN",2095,15.6793671232877
"Gdansk Basin","Bornholm Basin","BN",2095,15.6793671232877
"Bornholm Basin","Bornholm Basin","BN",2096,15.0930385245902
"Gdansk Basin","Bornholm Basin","BN",2096,15.0930385245902
"Bornholm Basin","Bornholm Basin","BN",2097,14.784781369863
"Gdansk Basin","Bornholm Basin","BN",2097,14.784781369863
"Bornholm Basin","Bornholm Basin","BN",2098,14.1803115068493
"Gdansk Basin","Bornholm Basin","BN",2098,14.1803115068493
"Bornholm Basin","Bornholm Basin","BN",2099,13.2609679640719
"Gdansk Basin","Bornholm Basin","BN",2099,13.2609679640719
"Aland Sea","Bothnian Sea","BS",1960,6.94372480874317
"Bothnian Sea","Bothnian Sea","BS",1960,6.94372480874317
"The Quark","Bothnian Sea","BS",1960,6.94372480874317
"Aland Sea","Bothnian Sea","BS",1961,6.78484397260274
"Bothnian Sea","Bothnian Sea","BS",1961,6.78484397260274
"The Quark","Bothnian Sea","BS",1961,6.78484397260274
"Aland Sea","Bothnian Sea","BS",1962,6.71624591780822
"Bothnian Sea","Bothnian Sea","BS",1962,6.71624591780822
"The Quark","Bothnian Sea","BS",1962,6.71624591780822
"Aland Sea","Bothnian Sea","BS",1963,6.6813895890411
"Bothnian Sea","Bothnian Sea","BS",1963,6.6813895890411
"The Quark","Bothnian Sea","BS",1963,6.6813895890411
"Aland Sea","Bothnian Sea","BS",1964,6.68806816939891
"Bothnian Sea","Bothnian Sea","BS",1964,6.68806816939891
"The Quark","Bothnian Sea","BS",1964,6.68806816939891
"Aland Sea","Bothnian Sea","BS",1965,6.68850367123288
"Bothnian Sea","Bothnian Sea","BS",1965,6.68850367123288
"The Quark","Bothnian Sea","BS",1965,6.68850367123288
"Aland Sea","Bothnian Sea","BS",1966,6.69000106849315
"Bothnian Sea","Bothnian Sea","BS",1966,6.69000106849315
"The Quark","Bothnian Sea","BS",1966,6.69000106849315
"Aland Sea","Bothnian Sea","BS",1967,6.68997136986301
"Bothnian Sea","Bothnian Sea","BS",1967,6.68997136986301
"The Quark","Bothnian Sea","BS",1967,6.68997136986301
"Aland Sea","Bothnian Sea","BS",1968,6.72282273224044
"Bothnian Sea","Bothnian Sea","BS",1968,6.72282273224044
"The Quark","Bothnian Sea","BS",1968,6.72282273224044
"Aland Sea","Bothnian Sea","BS",1969,6.69193235616438
"Bothnian Sea","Bothnian Sea","BS",1969,6.69193235616438
"The Quark","Bothnian Sea","BS",1969,6.69193235616438
"Aland Sea","Bothnian Sea","BS",1970,6.73893736986301
"Bothnian Sea","Bothnian Sea","BS",1970,6.73893736986301
"The Quark","Bothnian Sea","BS",1970,6.73893736986301
"Aland Sea","Bothnian Sea","BS",1971,6.76184769863014
"Bothnian Sea","Bothnian Sea","BS",1971,6.76184769863014
"The Quark","Bothnian Sea","BS",1971,6.76184769863014
"Aland Sea","Bothnian Sea","BS",1972,6.79248734972678
"Bothnian Sea","Bothnian Sea","BS",1972,6.79248734972678
"The Quark","Bothnian Sea","BS",1972,6.79248734972678
"Aland Sea","Bothnian Sea","BS",1973,6.84413471232877
"Bothnian Sea","Bothnian Sea","BS",1973,6.84413471232877
"The Quark","Bothnian Sea","BS",1973,6.84413471232877
"Aland Sea","Bothnian Sea","BS",1974,6.88913263013699
"Bothnian Sea","Bothnian Sea","BS",1974,6.88913263013699
"The Quark","Bothnian Sea","BS",1974,6.88913263013699
"Aland Sea","Bothnian Sea","BS",1975,6.96521961643836
"Bothnian Sea","Bothnian Sea","BS",1975,6.96521961643836
"The Quark","Bothnian Sea","BS",1975,6.96521961643836
"Aland Sea","Bothnian Sea","BS",1976,6.99473871584699
"Bothnian Sea","Bothnian Sea","BS",1976,6.99473871584699
"The Quark","Bothnian Sea","BS",1976,6.99473871584699
"Aland Sea","Bothnian Sea","BS",1977,7.06540956164384
"Bothnian Sea","Bothnian Sea","BS",1977,7.06540956164384
"The Quark","Bothnian Sea","BS",1977,7.06540956164384
"Aland Sea","Bothnian Sea","BS",1978,7.05568178082192
"Bothnian Sea","Bothnian Sea","BS",1978,7.05568178082192
"The Quark","Bothnian Sea","BS",1978,7.05568178082192
"Aland Sea","Bothnian Sea","BS",1979,7.03542704109589
"Bothnian Sea","Bothnian Sea","BS",1979,7.03542704109589
"The Quark","Bothnian Sea","BS",1979,7.03542704109589
"Aland Sea","Bothnian Sea","BS",1980,6.94219603825137
"Bothnian Sea","Bothnian Sea","BS",1980,6.94219603825137
"The Quark","Bothnian Sea","BS",1980,6.94219603825137
"Aland Sea","Bothnian Sea","BS",1981,6.92235460273973
"Bothnian Sea","Bothnian Sea","BS",1981,6.92235460273973
"The Quark","Bothnian Sea","BS",1981,6.92235460273973
"Aland Sea","Bothnian Sea","BS",1982,6.94497512328767
"Bothnian Sea","Bothnian Sea","BS",1982,6.94497512328767
"The Quark","Bothnian Sea","BS",1982,6.94497512328767
"Aland Sea","Bothnian Sea","BS",1983,6.94535802739726
"Bothnian Sea","Bothnian Sea","BS",1983,6.94535802739726
"The Quark","Bothnian Sea","BS",1983,6.94535802739726
"Aland Sea","Bothnian Sea","BS",1984,6.94840161202186
"Bothnian Sea","Bothnian Sea","BS",1984,6.94840161202186
"The Quark","Bothnian Sea","BS",1984,6.94840161202186
"Aland Sea","Bothnian Sea","BS",1985,6.91276405479452
"Bothnian Sea","Bothnian Sea","BS",1985,6.91276405479452
"The Quark","Bothnian Sea","BS",1985,6.91276405479452
"Aland Sea","Bothnian Sea","BS",1986,6.86013539726027
"Bothnian Sea","Bothnian Sea","BS",1986,6.86013539726027
"The Quark","Bothnian Sea","BS",1986,6.86013539726027
"Aland Sea","Bothnian Sea","BS",1987,6.82955446575343
"Bothnian Sea","Bothnian Sea","BS",1987,6.82955446575343
"The Quark","Bothnian Sea","BS",1987,6.82955446575343
"Aland Sea","Bothnian Sea","BS",1988,6.88708535519126
"Bothnian Sea","Bothnian Sea","BS",1988,6.88708535519126
"The Quark","Bothnian Sea","BS",1988,6.88708535519126
"Aland Sea","Bothnian Sea","BS",1989,6.91171684931507
"Bothnian Sea","Bothnian Sea","BS",1989,6.91171684931507
"The Quark","Bothnian Sea","BS",1989,6.91171684931507
"Aland Sea","Bothnian Sea","BS",1990,6.93080673972603
"Bothnian Sea","Bothnian Sea","BS",1990,6.93080673972603
"The Quark","Bothnian Sea","BS",1990,6.93080673972603
"Aland Sea","Bothnian Sea","BS",1991,6.92318430136986
"Bothnian Sea","Bothnian Sea","BS",1991,6.92318430136986
"The Quark","Bothnian Sea","BS",1991,6.92318430136986
"Aland Sea","Bothnian Sea","BS",1992,6.89843896174863
"Bothnian Sea","Bothnian Sea","BS",1992,6.89843896174863
"The Quark","Bothnian Sea","BS",1992,6.89843896174863
"Aland Sea","Bothnian Sea","BS",1993,6.88959501369863
"Bothnian Sea","Bothnian Sea","BS",1993,6.88959501369863
"The Quark","Bothnian Sea","BS",1993,6.88959501369863
"Aland Sea","Bothnian Sea","BS",1994,6.90364353424658
"Bothnian Sea","Bothnian Sea","BS",1994,6.90364353424658
"The Quark","Bothnian Sea","BS",1994,6.90364353424658
"Aland Sea","Bothnian Sea","BS",1995,6.97691361643836
"Bothnian Sea","Bothnian Sea","BS",1995,6.97691361643836
"The Quark","Bothnian Sea","BS",1995,6.97691361643836
"Aland Sea","Bothnian Sea","BS",1996,6.99300923497268
"Bothnian Sea","Bothnian Sea","BS",1996,6.99300923497268
"The Quark","Bothnian Sea","BS",1996,6.99300923497268
"Aland Sea","Bothnian Sea","BS",1997,6.99406942465753
"Bothnian Sea","Bothnian Sea","BS",1997,6.99406942465753
"The Quark","Bothnian Sea","BS",1997,6.99406942465753
"Aland Sea","Bothnian Sea","BS",1998,6.94209052054795
"Bothnian Sea","Bothnian Sea","BS",1998,6.94209052054795
"The Quark","Bothnian Sea","BS",1998,6.94209052054795
"Aland Sea","Bothnian Sea","BS",1999,6.87533947945205
"Bothnian Sea","Bothnian Sea","BS",1999,6.87533947945205
"The Quark","Bothnian Sea","BS",1999,6.87533947945205
"Aland Sea","Bothnian Sea","BS",2000,6.82826855191257
"Bothnian Sea","Bothnian Sea","BS",2000,6.82826855191257
"The Quark","Bothnian Sea","BS",2000,6.82826855191257
"Aland Sea","Bothnian Sea","BS",2001,6.83599095890411
"Bothnian Sea","Bothnian Sea","BS",2001,6.83599095890411
"The Quark","Bothnian Sea","BS",2001,6.83599095890411
"Aland Sea","Bothnian Sea","BS",2002,6.88929608219178
"Bothnian Sea","Bothnian Sea","BS",2002,6.88929608219178
"The Quark","Bothnian Sea","BS",2002,6.88929608219178
"Aland Sea","Bothnian Sea","BS",2003,6.84659279452055
"Bothnian Sea","Bothnian Sea","BS",2003,6.84659279452055
"The Quark","Bothnian Sea","BS",2003,6.84659279452055
"Aland Sea","Bothnian Sea","BS",2004,6.85931841530055
"Bothnian Sea","Bothnian Sea","BS",2004,6.85931841530055
"The Quark","Bothnian Sea","BS",2004,6.85931841530055
"Aland Sea","Bothnian Sea","BS",2005,6.8460817260274
"Bothnian Sea","Bothnian Sea","BS",2005,6.8460817260274
"The Quark","Bothnian Sea","BS",2005,6.8460817260274
"Aland Sea","Bothnian Sea","BS",2006,6.84832298630137
"Bothnian Sea","Bothnian Sea","BS",2006,6.84832298630137
"The Quark","Bothnian Sea","BS",2006,6.84832298630137
"Aland Sea","Bothnian Sea","BS",2007,6.80609726027397
"Bothnian Sea","Bothnian Sea","BS",2007,6.80609726027397
"The Quark","Bothnian Sea","BS",2007,6.80609726027397
"Aland Sea","Bothnian Sea","BS",2008,6.84124295081967
"Bothnian Sea","Bothnian Sea","BS",2008,6.84124295081967
"The Quark","Bothnian Sea","BS",2008,6.84124295081967
"Aland Sea","Bothnian Sea","BS",2009,6.81432131506849
"Bothnian Sea","Bothnian Sea","BS",2009,6.81432131506849
"The Quark","Bothnian Sea","BS",2009,6.81432131506849
"Aland Sea","Bothnian Sea","BS",2010,6.84101336986301
"Bothnian Sea","Bothnian Sea","BS",2010,6.84101336986301
"The Quark","Bothnian Sea","BS",2010,6.84101336986301
"Aland Sea","Bothnian Sea","BS",2011,6.83554252054795
"Bothnian Sea","Bothnian Sea","BS",2011,6.83554252054795
