region_id,status
3,85.7
4,85.7
5,83.5
6,83.5
7,85.7
8,85.7
9,85.7
10,85.7
11,83.5
12,83.5
13,83.5
14,88.5
15,88.5
16,83.5
17,88.5
18,88.5
19,88.5
20,88.5
21,88.5
22,88.5
23,88.5
24,88.5
25,88.5
26,88.5
27,88.8
28,88.8
29,88.5
30,88.5
31,88.5
32,88.5
33,88.5
34,88.5
35,88.5
36,88.5
37,87.5
38,87.5
39,88.5
40,87.5
41,88.5
42,88.5
