"rgn_id","year","count"
1,1990,837698
1,1991,836782
1,1992,821776
1,1993,805172
1,1994,800041
1,1995,806888
1,1996,809108
1,1997,798442
1,1998,793493
1,1999,799389
1,2000,813933
1,2001,819187
1,2002,823777
1,2003,827595
1,2004,829096
1,2005,849413
1,2006,859417
1,2007,869745
1,2008,878828
1,2009,880964
1,2010,889048
1,2011,900838
1,2012,908514
2,1990,149512
2,1991,149350
2,1992,149819
2,1993,148630
2,1994,142701
2,1995,144924
2,1996,145601
2,1997,146678
2,1998,146103
2,1999,147744
2,2000,147000
2,2001,146368
2,2002,147772
2,2003,147399
2,2004,149122
2,2005,148937
2,2006,150512
2,2007,150534
2,2008,152207
2,2009,151510
2,2010,150405
2,2011,150378
2,2012,149529
3,1990,279788
3,1991,279485
3,1992,280363
3,1993,278137
3,1994,267042
3,1995,271202
3,1996,272469
3,1997,274484
3,1998,273409
3,1999,276479
3,2000,275088
3,2001,273904
3,2002,276532
3,2003,275835
3,2004,279059
3,2005,278711
3,2006,281659
3,2007,281701
3,2008,284831
3,2009,283526
3,2010,281459
3,2011,281409
3,2012,279819
4,1990,8.354e+06
4,1991,8.9465e+06
4,1992,8.92868e+06
4,1993,8.91833e+06
4,1994,8.89911e+06
4,1995,8.91078e+06
4,1996,8.95878e+06
4,1997,9.01548e+06
4,1998,9.08112e+06
4,1999,9.04675e+06
4,2000,9.03633e+06
4,2001,9.07761e+06
4,2002,9.07392e+06
4,2003,9.02891e+06
4,2004,9.13375e+06
4,2005,9.24984e+06
4,2006,9.32699e+06
4,2007,9.38403e+06
4,2008,9.40176e+06
4,2009,9.41159e+06
4,2010,9.41325e+06
4,2011,9.52535e+06
4,2012,9.53257e+06
5,1990,104098
5,1991,103984
5,1992,102120
5,1993,100056
5,1994,99418.7
5,1995,100270
5,1996,100546
5,1997,99220
5,1998,98605
5,1999,99337.8
5,2000,101145
5,2001,101798
5,2002,102368
5,2003,102843
5,2004,103029
5,2005,105554
5,2006,106797
5,2007,108081
5,2008,109209
5,2009,109475
5,2010,110479
5,2011,111945
5,2012,112898
6,1990,146023
6,1991,145865
6,1992,146323
6,1993,145162
6,1994,139371
6,1995,141542
6,1996,142203
6,1997,143255
6,1998,142694
6,1999,144296
6,2000,143570
6,2001,142952
6,2002,144324
6,2003,143960
6,2004,145643
6,2005,145461
6,2006,147000
6,2007,147022
6,2008,148655
6,2009,147974
6,2010,146895
6,2011,146869
6,2012,146039
7,1990,23678.5
7,1991,23652.8
7,1992,23727.2
7,1993,23538.8
7,1994,22599.8
7,1995,22951.9
7,1996,23059.1
7,1997,23229.7
7,1998,23138.7
7,1999,23398.5
7,2000,23280.7
7,2001,23180.6
7,2002,23402.9
7,2003,23343.9
7,2004,23616.8
7,2005,23587.4
7,2006,23836.8
7,2007,23840.4
7,2008,24105.3
7,2009,23994.9
7,2010,23820
7,2011,23815.7
7,2012,23681.1
8,1990,1.03314e+07
8,1991,1.10642e+07
8,1992,1.10422e+07
8,1993,1.10294e+07
8,1994,1.10056e+07
8,1995,1.102e+07
8,1996,1.10794e+07
8,1997,1.11495e+07
8,1998,1.12307e+07
8,1999,1.11882e+07
8,2000,1.11753e+07
8,2001,1.12263e+07
8,2002,1.12218e+07
8,2003,1.11661e+07
8,2004,1.12958e+07
8,2005,1.14393e+07
8,2006,1.15348e+07
8,2007,1.16053e+07
8,2008,1.16272e+07
8,2009,1.16394e+07
8,2010,1.16414e+07
8,2011,1.17801e+07
8,2012,1.1789e+07
9,1990,110134
9,1991,110014
9,1992,110360
9,1993,109484
9,1994,105117
9,1995,106754
9,1996,107253
9,1997,108046
9,1998,107623
9,1999,108831
9,2000,108283
9,2001,107818
9,2002,108852
9,2003,108578
9,2004,109847
9,2005,109710
9,2006,110870
9,2007,110887
9,2008,112119
9,2009,111605
9,2010,110792
9,2011,110772
9,2012,110146
10,1990,5.97492e+06
10,1991,6.39869e+06
10,1992,6.38594e+06
10,1993,6.37854e+06
10,1994,6.36479e+06
10,1995,6.37314e+06
10,1996,6.40747e+06
10,1997,6.44803e+06
10,1998,6.49497e+06
10,1999,6.47039e+06
10,2000,6.46294e+06
10,2001,6.49246e+06
10,2002,6.48982e+06
10,2003,6.45763e+06
10,2004,6.53262e+06
10,2005,6.61564e+06
10,2006,6.67082e+06
10,2007,6.71162e+06
10,2008,6.7243e+06
10,2009,6.73133e+06
10,2010,6.73252e+06
10,2011,6.81269e+06
10,2012,6.81786e+06
11,1990,143077
11,1991,142921
11,1992,140358
11,1993,137522
11,1994,136645
11,1995,137815
11,1996,138194
11,1997,136372
11,1998,135527
11,1999,136534
11,2000,139018
11,2001,139916
11,2002,140700
11,2003,141352
11,2004,141608
11,2005,145078
11,2006,146787
11,2007,148551
11,2008,150102
11,2009,150467
11,2010,151848
11,2011,153861
11,2012,155173
12,1990,183573
12,1991,183374
12,1992,183950
12,1993,182490
12,1994,175210
12,1995,177940
12,1996,178771
12,1997,180093
12,1998,179388
12,1999,181402
12,2000,180489
12,2001,179713
12,2002,181437
12,2003,180979
12,2004,183095
12,2005,182867
12,2006,184801
12,2007,184829
12,2008,186882
12,2009,186026
12,2010,184670
12,2011,184637
12,2012,183593
13,1990,1.2605e+07
13,1991,1.3499e+07
13,1992,1.34721e+07
13,1993,1.34565e+07
13,1994,1.34275e+07
13,1995,1.34451e+07
13,1996,1.35175e+07
13,1997,1.36031e+07
13,1998,1.37021e+07
13,1999,1.36502e+07
13,2000,1.36345e+07
13,2001,1.36968e+07
13,2002,1.36913e+07
13,2003,1.36233e+07
13,2004,1.37815e+07
13,2005,1.39567e+07
