"rgn_id","pressure_score"
1,0.0587046
2,0.879152
3,0.879152
4,0.88945
5,0.0587046
6,0.879152
7,0.879152
8,0.88945
9,0.879152
10,0.88945
11,0.0587046
12,0.879152
13,0.88945
14,0.0587046
15,0.879152
16,NA
17,0.876924
18,0.876924
19,0.798918
20,0.0587046
21,0.876924
22,0.798918
23,0.894977
24,0.889183
25,0.901569
26,0.0587046
27,0.889183
28,0.901569
29,0.0587046
30,0.873576
31,0.901569
32,0.873576
33,0.798918
34,0.901569
35,0.0587046
36,0.873576
37,0.0587046
38,0.873576
39,0.0587046
40,NA
41,0.0587046
42,NA
