"rgn_id","resilience.score"
1,0.686189
2,0.763065
3,0.763065
4,0.765761
5,0.686189
6,0.763065
7,0.763065
8,0.765761
9,0.763065
10,0.765761
11,0.686189
12,0.763065
13,0.765761
14,0.686189
15,0.763065
16,0.763065
17,0.751629
18,0.751629
19,0.683679
20,0.686189
21,0.751629
22,0.683679
23,0.758871
24,0.738086
25,0.735954
26,0.686189
27,0.738086
28,0.735954
29,0.686189
30,0.747449
31,0.735954
32,0.747449
33,0.683679
34,0.735954
35,0.686189
36,0.747449
37,0.686189
38,0.747449
39,0.686189
40,0.763065
41,0.686189
42,0.763065
