"rgn_id","pressures.score"
1,0.286667
2,0.604708
3,0.604708
4,0.996002
5,0.286667
6,0.604708
7,0.604708
8,0.996002
9,0.604708
10,0.996002
11,0.286667
12,0.604708
13,0.996002
14,0.286667
15,0.604708
16,NA
17,0
18,0
19,0.178204
20,0.286667
21,0
22,0.178204
23,0
24,0
25,0
26,0.286667
27,0
28,0
29,0.286667
30,0.573261
31,0
32,0.573261
33,0.178204
34,0
35,0.286667
36,0.573261
37,0.286667
38,0.573261
39,0.286667
40,NA
41,0.286667
42,NA
