"rgn_id","year","bhi_coastal_stays_per_cap"
1,2000,7.74151833995325
1,2001,7.97201694661745
1,2002,8.52502331307133
1,2003,9.08508948617808
1,2004,8.70651780805087
1,2005,8.96176256961635
1,2006,9.48530558311321
1,2007,9.54175053620939
1,2008,9.38722577454902
1,2009,9.74550468682868
1,2010,9.62120652860801
1,2011,9.77383831662258
1,2012,9.79610382921877
1,2013,10.1658095094859
1,2014,10.7760812641023
2,2000,6.05696391561275
2,2001,6.09068299980747
2,2002,6.22179660406854
2,2003,6.33008981987651
2,2004,6.29256094911582
2,2005,6.30117360803851
2,2006,6.41231759063653
2,2007,6.52339541166284
2,2008,6.38698881900058
2,2009,5.84954716311818
2,2010,5.81692116919082
2,2011,6.09172553425861
2,2012,6.00372328216004
2,2013,5.94576251397306
2,2014,6.03812927817105
3,2000,5.08517860602135
3,2001,5.04563988639456
3,2002,5.16424518663887
3,2003,5.37736545915804
3,2004,5.17584190428653
3,2005,5.07697277201665
3,2006,5.30671672315139
3,2007,5.51907979335876
3,2008,5.6354041198526
3,2009,5.47513648773069
3,2010,5.58217554893008
3,2011,5.63831361967316
3,2012,5.466176663285
3,2013,5.52687209426648
3,2014,5.73423555718955
4,2000,13.5478068874635
4,2001,13.5821212560135
4,2002,13.3132820903826
4,2003,13.6789795619547
4,2004,14.8892660693808
4,2005,15.0431822384598
4,2006,15.502291644618
4,2007,13.7003628061267
4,2008,13.7905752595172
4,2009,14.138588802959
4,2010,14.2624240633627
4,2011,14.3536469500492
4,2012,14.2373152668649
4,2013,14.431901039745
4,2014,15.4450360002625
5,2000,2.5268954449358
5,2001,2.55139313096658
5,2002,2.5493173769154
5,2003,2.4819763021095
5,2004,2.47120171071375
5,2005,2.48173201004405
5,2006,2.68404517951758
5,2007,2.68083295740843
5,2008,2.4342975817168
5,2009,2.49385967836693
5,2010,2.49599128448079
5,2011,2.55881174190055
5,2012,2.5412144567961
5,2013,2.62786480384506
5,2014,2.80661325956959
6,2000,2.103447621435
6,2001,2.12312466757071
6,2002,2.12443764163779
6,2003,2.11127277122608
6,2004,2.23891161808808
6,2005,2.35038233947525
6,2006,2.47648324681386
6,2007,2.53995694630413
6,2008,2.49555227820279
6,2009,2.34213124157546
6,2010,2.53477902516334
6,2011,2.77514211714879
6,2012,2.91056625505736
6,2013,3.05579530632972
6,2014,3.24976721092171
7,2000,1.94330164681856
7,2001,1.97256428907731
7,2002,2.08438474384395
7,2003,2.16924689298125
7,2004,2.13700216802563
7,2005,2.17137049732598
7,2006,2.27705231053178
7,2007,2.32651178560114
7,2008,2.29245000606053
7,2009,2.05724848642663
7,2010,1.95973855298409
7,2011,1.91856565316633
7,2012,1.8398616090667
7,2013,1.85075837558327
7,2014,1.95157014884169
8,2000,13.5478068874635
8,2001,13.5821212560134
8,2002,13.3132820903826
8,2003,13.6789795619547
8,2004,14.8892660693808
8,2005,15.0431822384598
8,2006,15.502291644618
8,2007,13.7003628061267
8,2008,13.7905752595172
8,2009,14.138588802959
8,2010,14.2624240633627
8,2011,14.3536469500492
8,2012,14.2373152668649
8,2013,14.4319010397449
8,2014,15.4450360002625
9,2000,1.94330164681856
9,2001,1.97256428907731
9,2002,2.08438474384395
9,2003,2.16924689298125
9,2004,2.13700216802563
9,2005,2.17137049732598
9,2006,2.27705231053178
9,2007,2.32651178560114
9,2008,2.29245000606053
9,2009,2.05724848642663
9,2010,1.95973855298409
9,2011,1.91856565316633
9,2012,1.8398616090667
9,2013,1.85075837558327
9,2014,1.95157014884169
10,2000,11.6447964247547
10,2001,12.2417331202635
10,2002,12.6864638686212
10,2003,13.3315089890952
10,2004,14.2784087147032
10,2005,14.3687468943993
10,2006,14.6311839524445
10,2007,13.461278863771
10,2008,13.885918557288
10,2009,14.3725071316453
10,2010,14.163906057346
10,2011,14.1981381048445
10,2012,14.2105146079138
10,2013,14.3284791919392
10,2014,14.8748732291665
11,2000,2.5268954449358
11,2001,2.55139313096658
11,2002,2.5493173769154
11,2003,2.4819763021095
11,2004,2.47120171071375
11,2005,2.48173201004405
11,2006,2.68404517951758
11,2007,2.68083295740843
11,2008,2.4342975817168
11,2009,2.49385967836693
11,2010,2.49599128448079
11,2011,2.55881174190055
11,2012,2.5412144567961
11,2013,2.62786480384506
11,2014,2.80661325956959
12,2000,2.05452496784839
12,2001,2.07713029738099
12,2002,2.11220196697534
12,2003,2.12898316252632
12,2004,2.20777951667531
12,2005,2.29569639209291
12,2006,2.41555951374128
12,2007,2.47475203758369
12,2008,2.43350699653731
12,2009,2.25510301388303
12,2010,2.35911113287891
12,2011,2.51346839279685
12,2012,2.5834789672574
12,2013,2.68767113422252
12,2014,2.85318374819399
13,2000,10.6413821771268
13,2001,11.5349768626818
13,2002,12.3559568395149
13,2003,13.1482956383172
13,2004,13.9563174887416
13,2005,14.0131324368882
13,2006,14.1718686272408
13,2007,13.3352153245316
13,2008,13.9361909153615
13,2009,14.4958469599776
13,2010,14.1119597476319
13,2011,14.1161418184508
13,2012,14.1963832284157
13,2013,14.2739471976922
13,2014,14.57423933398
14,2000,2.67514842916178
14,2001,2.70617352495077
14,2002,2.72033550252078
14,2003,2.65633469752587
14,2004,2.62880783568094
14,2005,2.65513045498852
14,2006,2.86211586399266
14,2007,2.86207836593264
14,2008,2.59466635740911
14,2009,2.6694954253127
14,2010,2.66916601953023
14,2011,2.72570314926895
14,2012,2.71083249697246
14,2013,2.79791107914289
14,2014,2.9816573712108
15,2000,2.103447621435
15,2001,2.12312466757071
15,2002,2.12443764163779
15,2003,2.11127277122608
15,2004,2.23891161808808
15,2005,2.35038233947525
15,2006,2.47648324681386
15,2007,2.53995694630413
15,2008,2.49555227820279
15,2009,2.34213124157545
15,2010,2.53477902516334
15,2011,2.77514211714879
15,2012,2.91056625505736
15,2013,3.05579530632972
15,2014,3.24976721092171
16,2000,10.6413821771268
16,2001,11.5349768626818
16,2002,12.3559568395149
16,2003,13.1482956383172
16,2004,13.9563174887416
16,2005,14.0131324368882
16,2006,14.1718686272408
16,2007,13.3352153245316
16,2008,13.9361909153615
16,2009,14.4958469599776
16,2010,14.1119597476319
16,2011,14.1161418184508
