"rgn_id","resilience.score"
1,0.753585
2,0.782556
3,0.782556
4,0.835015
5,0.753585
6,0.782556
7,0.782556
8,0.835015
9,0.782556
10,0.835015
11,0.753585
12,0.782556
13,0.835015
14,0.753585
15,0.782556
16,NA
17,0.791505
18,0.791505
19,0.700905
20,0.753585
21,0.791505
22,0.700905
23,0.801161
24,0.798115
25,0.770605
26,0.753585
27,0.798115
28,0.770605
29,0.753585
30,0.810599
31,0.770605
32,0.810599
33,0.700905
34,0.770605
35,0.753585
36,0.810599
37,0.753585
38,0.810599
39,0.753585
40,NA
41,0.753585
42,NA
