"rgn_id","year","popsum"
1,2005,980697
1,2006,853332
1,2007,854378
1,2008,855424
1,2009,856470
1,2010,986776
1,2011,858465
1,2012,859415
1,2013,860364
1,2014,861314
1,2015,992300
2,2005,262258
2,2006,227723
2,2007,227559
2,2008,227395
2,2009,227232
2,2010,261383
2,2011,226795
2,2012,226523
2,2013,226250
2,2014,225978
2,2015,259878
3,2005,495029
3,2006,432608
3,2007,431494
3,2008,430380
3,2009,429265
3,2010,488620
3,2011,426834
3,2012,425516
3,2013,424199
3,2014,422881
3,2015,481051
4,2005,1.32224e+06
4,2006,1.18187e+06
4,2007,1.18015e+06
4,2008,1.17843e+06
4,2009,1.17671e+06
4,2010,1.31282e+06
4,2011,1.17228e+06
4,2012,1.16956e+06
4,2013,1.16684e+06
4,2014,1.16412e+06
4,2015,1.29782e+06
5,2005,129475
5,2006,112812
5,2007,112090
5,2008,111367
5,2009,110645
5,2010,125350
5,2011,109201
5,2012,108478
5,2013,107756
5,2014,107033
5,2015,121224
6,2005,262322
6,2006,226360
6,2007,225709
6,2008,225058
6,2009,224406
6,2010,258523
6,2011,222992
6,2012,222230
6,2013,221467
6,2014,220704
6,2015,254081
7,2005,45383.4
7,2006,37864.5
7,2007,37610.9
7,2008,37357.3
7,2009,37103.7
7,2010,43868.1
7,2011,36584.7
7,2012,36319.3
7,2013,36053.9
7,2014,35788.5
7,2015,42282.5
8,2005,1.66823e+06
8,2006,1.42835e+06
8,2007,1.43025e+06
8,2008,1.43216e+06
8,2009,1.43406e+06
8,2010,1.67837e+06
8,2011,1.4369e+06
8,2012,1.43782e+06
8,2013,1.43875e+06
8,2014,1.43968e+06
8,2015,1.68278e+06
9,2005,186954
9,2006,161252
9,2007,161937
9,2008,162621
9,2009,163306
9,2010,190777
9,2011,164608
9,2012,165225
9,2013,165842
9,2014,166460
9,2015,194198
10,2005,1.03382e+06
10,2006,887502
10,2007,880430
10,2008,873359
10,2009,866287
10,2010,992409
10,2011,852562
10,2012,845908
