"rgn_id","stock","year","landings"
37,"her_30",1994,56380
38,"her_30",1994,56380
40,"her_30",1994,56380
37,"her_30",1995,61086
38,"her_30",1995,61086
40,"her_30",1995,61086
37,"her_30",1996,56109
38,"her_30",1996,56109
40,"her_30",1996,56109
37,"her_30",1997,65527
38,"her_30",1997,65527
40,"her_30",1997,65527
37,"her_30",1998,56892
38,"her_30",1998,56892
40,"her_30",1998,56892
37,"her_30",1999,62345
38,"her_30",1999,62345
40,"her_30",1999,62345
37,"her_30",2000,56261
38,"her_30",2000,56261
40,"her_30",2000,56261
37,"her_30",2001,54984
38,"her_30",2001,54984
40,"her_30",2001,54984
37,"her_30",2002,50218
38,"her_30",2002,50218
40,"her_30",2002,50218
37,"her_30",2003,49638
38,"her_30",2003,49638
40,"her_30",2003,49638
37,"her_30",2004,55450
38,"her_30",2004,55450
40,"her_30",2004,55450
37,"her_30",2005,57942
38,"her_30",2005,57942
40,"her_30",2005,57942
37,"her_30",2006,68365
38,"her_30",2006,68365
40,"her_30",2006,68365
37,"her_30",2007,75432
38,"her_30",2007,75432
40,"her_30",2007,75432
37,"her_30",2008,65430
38,"her_30",2008,65430
40,"her_30",2008,65430
37,"her_30",2009,68873
38,"her_30",2009,68873
40,"her_30",2009,68873
37,"her_30",2010,70515
38,"her_30",2010,70515
40,"her_30",2010,70515
37,"her_30",2011,78500
38,"her_30",2011,78500
40,"her_30",2011,78500
37,"her_30",2012,100640
38,"her_30",2012,100640
40,"her_30",2012,100640
37,"her_30",2013,109784
38,"her_30",2013,109784
40,"her_30",2013,109784
37,"her_30",2014,110534
38,"her_30",2014,110534
40,"her_30",2014,110534
27,"her_riga",1994,24300
28,"her_riga",1994,24300
27,"her_riga",1995,32656
28,"her_riga",1995,32656
27,"her_riga",1996,32584
28,"her_riga",1996,32584
27,"her_riga",1997,39843
28,"her_riga",1997,39843
27,"her_riga",1998,29443
28,"her_riga",1998,29443
27,"her_riga",1999,31403
28,"her_riga",1999,31403
27,"her_riga",2000,34069
28,"her_riga",2000,34069
27,"her_riga",2001,38785
28,"her_riga",2001,38785
27,"her_riga",2002,39701
28,"her_riga",2002,39701
27,"her_riga",2003,40803
28,"her_riga",2003,40803
27,"her_riga",2004,39115
28,"her_riga",2004,39115
27,"her_riga",2005,32225
28,"her_riga",2005,32225
27,"her_riga",2006,31232
28,"her_riga",2006,31232
27,"her_riga",2007,33742
28,"her_riga",2007,33742
27,"her_riga",2008,31137
28,"her_riga",2008,31137
27,"her_riga",2009,32554
28,"her_riga",2009,32554
27,"her_riga",2010,30174
28,"her_riga",2010,30174
27,"her_riga",2011,29639
28,"her_riga",2011,29639
27,"her_riga",2012,28115
28,"her_riga",2012,28115
27,"her_riga",2013,26511
28,"her_riga",2013,26511
27,"her_riga",2014,26253
28,"her_riga",2014,26253
14,"her_2532",1994,218260
15,"her_2532",1994,218260
17,"her_2532",1994,218260
18,"her_2532",1994,218260
19,"her_2532",1994,218260
20,"her_2532",1994,218260
21,"her_2532",1994,218260
22,"her_2532",1994,218260
23,"her_2532",1994,218260
24,"her_2532",1994,218260
25,"her_2532",1994,218260
26,"her_2532",1994,218260
27,"her_2532",1994,218260
28,"her_2532",1994,218260
29,"her_2532",1994,218260
30,"her_2532",1994,218260
31,"her_2532",1994,218260
32,"her_2532",1994,218260
33,"her_2532",1994,218260
34,"her_2532",1994,218260
35,"her_2532",1994,218260
36,"her_2532",1994,218260
37,"her_2532",1994,218260
38,"her_2532",1994,218260
39,"her_2532",1994,218260
40,"her_2532",1994,218260
41,"her_2532",1994,218260
42,"her_2532",1994,218260
14,"her_2532",1995,188181
15,"her_2532",1995,188181
17,"her_2532",1995,188181
18,"her_2532",1995,188181
19,"her_2532",1995,188181
20,"her_2532",1995,188181
21,"her_2532",1995,188181
22,"her_2532",1995,188181
23,"her_2532",1995,188181
24,"her_2532",1995,188181
25,"her_2532",1995,188181
26,"her_2532",1995,188181
27,"her_2532",1995,188181
28,"her_2532",1995,188181
29,"her_2532",1995,188181
30,"her_2532",1995,188181
31,"her_2532",1995,188181
32,"her_2532",1995,188181
33,"her_2532",1995,188181
34,"her_2532",1995,188181
35,"her_2532",1995,188181
36,"her_2532",1995,188181
37,"her_2532",1995,188181
38,"her_2532",1995,188181
39,"her_2532",1995,188181
40,"her_2532",1995,188181
41,"her_2532",1995,188181
42,"her_2532",1995,188181
14,"her_2532",1996,162578
15,"her_2532",1996,162578
17,"her_2532",1996,162578
18,"her_2532",1996,162578
19,"her_2532",1996,162578
20,"her_2532",1996,162578
21,"her_2532",1996,162578
22,"her_2532",1996,162578
23,"her_2532",1996,162578
24,"her_2532",1996,162578
25,"her_2532",1996,162578
26,"her_2532",1996,162578
27,"her_2532",1996,162578
28,"her_2532",1996,162578
29,"her_2532",1996,162578
30,"her_2532",1996,162578
31,"her_2532",1996,162578
32,"her_2532",1996,162578
33,"her_2532",1996,162578
34,"her_2532",1996,162578
35,"her_2532",1996,162578
36,"her_2532",1996,162578
37,"her_2532",1996,162578
38,"her_2532",1996,162578
39,"her_2532",1996,162578
40,"her_2532",1996,162578
41,"her_2532",1996,162578
42,"her_2532",1996,162578
14,"her_2532",1997,160002
15,"her_2532",1997,160002
17,"her_2532",1997,160002
18,"her_2532",1997,160002
19,"her_2532",1997,160002
20,"her_2532",1997,160002
21,"her_2532",1997,160002
22,"her_2532",1997,160002
23,"her_2532",1997,160002
24,"her_2532",1997,160002
25,"her_2532",1997,160002
26,"her_2532",1997,160002
27,"her_2532",1997,160002
28,"her_2532",1997,160002
29,"her_2532",1997,160002
30,"her_2532",1997,160002
31,"her_2532",1997,160002
32,"her_2532",1997,160002
33,"her_2532",1997,160002
34,"her_2532",1997,160002
35,"her_2532",1997,160002
36,"her_2532",1997,160002
37,"her_2532",1997,160002
38,"her_2532",1997,160002
39,"her_2532",1997,160002
40,"her_2532",1997,160002
41,"her_2532",1997,160002
42,"her_2532",1997,160002
14,"her_2532",1998,185780
15,"her_2532",1998,185780
17,"her_2532",1998,185780
18,"her_2532",1998,185780
19,"her_2532",1998,185780
20,"her_2532",1998,185780
21,"her_2532",1998,185780
22,"her_2532",1998,185780
23,"her_2532",1998,185780
24,"her_2532",1998,185780
25,"her_2532",1998,185780
26,"her_2532",1998,185780
27,"her_2532",1998,185780
28,"her_2532",1998,185780
