"","rgn_id","pressure_score"
"1",1,0.084705549345799
"2",2,0.0693414955259535
"3",3,0.0693414955259535
"4",4,0.85001326330207
"5",5,0.084705549345799
"6",6,0.0693414955259535
"7",7,0.0693414955259535
"8",8,0.85001326330207
"9",9,0.0693414955259535
"10",10,0.85001326330207
"11",11,0.084705549345799
"12",12,0.0693414955259535
"13",13,0.85001326330207
"14",14,0.084705549345799
"15",15,0.0693414955259535
"16",16,0.85001326330207
"17",17,0.516975164671473
"18",18,0.516975164671473
"19",19,1
"20",20,0.084705549345799
"21",21,0.516975164671473
"22",22,1
"23",23,0.110341188929677
"24",24,0.330285925298237
"25",25,0.180347941156968
"26",26,0.084705549345799
"27",27,0.330285925298237
"28",28,0.180347941156968
"29",29,0.084705549345799
"30",30,0.145444086099017
"31",31,0.180347941156968
"32",32,0.145444086099017
"33",33,1
"34",34,0.180347941156968
"35",35,0.084705549345799
"36",36,0.145444086099017
"37",37,0.084705549345799
"38",38,0.145444086099017
"39",39,0.084705549345799
"40",40,0.145444086099017
"41",41,0.084705549345799
"42",42,0.145444086099017
