"rgn_id","resilience.score"
1,0.777778
2,0.777778
3,0.777778
4,0.833333
5,0.777778
6,0.777778
7,0.777778
8,0.833333
9,0.777778
10,0.833333
11,0.777778
12,0.777778
13,0.833333
14,0.777778
15,0.777778
16,NA
17,0.777778
18,0.777778
19,0.722222
20,0.777778
21,0.777778
22,0.722222
23,0.555556
24,0.555556
25,0.638889
26,0.777778
27,0.555556
28,0.638889
29,0.777778
30,0.777778
31,0.638889
32,0.777778
33,0.722222
34,0.638889
35,0.777778
36,0.777778
37,0.777778
38,0.777778
39,0.777778
40,NA
41,0.777778
42,NA
