"rgn_id","pressure_score"
1,0.274111
2,0.217983
3,0.217983
4,0.133622
5,0.274111
6,0.217983
7,0.217983
8,0.133622
9,0.217983
10,0.133622
11,0.274111
12,0.217983
13,0.133622
14,0.274111
15,0.217983
16,NA
17,0.368347
18,0.368347
19,0.0745499
20,0.274111
21,0.368347
22,0.0745499
23,0.291799
24,0.528343
25,0.329878
26,0.274111
27,0.528343
28,0.329878
29,0.274111
30,0.240478
31,0.329878
32,0.240478
33,0.0745499
34,0.329878
35,0.274111
36,0.240478
37,0.274111
38,0.240478
39,0.274111
40,NA
41,0.274111
42,NA
