"rgn_id","habitat","km2"
1,"mangrove",0
1,"rocky_reef",1357.9
1,"seagrass",8.73251
1,"soft_bottom",147902
1,"saltmarsh",29.3
1,"seaice_edge",12928.9
1,"seaice_shoreline",5805.76
2,"mangrove",0
2,"rocky_reef",254.989
2,"seagrass",747.503
2,"soft_bottom",99114.8
2,"seaice_edge",6014.09
2,"seaice_shoreline",4350.49
3,"mangrove",0
3,"rocky_reef",254.989
3,"seagrass",747.503
3,"soft_bottom",99114.8
3,"seaice_edge",6014.09
3,"seaice_shoreline",4350.49
4,"mangrove",0
4,"soft_bottom",56146.5
4,"saltmarsh",283.45
4,"seaice_edge",2428
4,"seaice_shoreline",2270.22
5,"mangrove",0
5,"rocky_reef",1357.9
5,"seagrass",8.73251
5,"soft_bottom",147902
5,"saltmarsh",29.3
5,"seaice_edge",12928.9
5,"seaice_shoreline",5805.76
6,"mangrove",0
6,"rocky_reef",254.989
6,"seagrass",747.503
6,"soft_bottom",99114.8
6,"seaice_edge",6014.09
6,"seaice_shoreline",4350.49
7,"mangrove",0
7,"rocky_reef",254.989
7,"seagrass",747.503
7,"soft_bottom",99114.8
7,"seaice_edge",6014.09
7,"seaice_shoreline",4350.49
8,"mangrove",0
8,"soft_bottom",56146.5
8,"saltmarsh",283.45
8,"seaice_edge",2428
8,"seaice_shoreline",2270.22
9,"mangrove",0
9,"rocky_reef",254.989
9,"seagrass",747.503
9,"soft_bottom",99114.8
9,"seaice_edge",6014.09
9,"seaice_shoreline",4350.49
10,"mangrove",0
10,"soft_bottom",56146.5
10,"saltmarsh",283.45
10,"seaice_edge",2428
10,"seaice_shoreline",2270.22
11,"mangrove",0
11,"rocky_reef",1357.9
11,"seagrass",8.73251
11,"soft_bottom",147902
11,"saltmarsh",29.3
11,"seaice_edge",12928.9
11,"seaice_shoreline",5805.76
12,"mangrove",0
12,"rocky_reef",254.989
12,"seagrass",747.503
12,"soft_bottom",99114.8
12,"seaice_edge",6014.09
12,"seaice_shoreline",4350.49
13,"mangrove",0
13,"soft_bottom",56146.5
13,"saltmarsh",283.45
13,"seaice_edge",2428
13,"seaice_shoreline",2270.22
14,"mangrove",0
14,"rocky_reef",1357.9
14,"seagrass",8.73251
14,"soft_bottom",147902
14,"saltmarsh",29.3
14,"seaice_edge",12928.9
14,"seaice_shoreline",5805.76
15,"mangrove",0
15,"rocky_reef",254.989
15,"seagrass",747.503
15,"soft_bottom",99114.8
15,"seaice_edge",6014.09
15,"seaice_shoreline",4350.49
16,NA,NA
17,"mangrove",0
17,"seagrass",2.61975
17,"soft_bottom",31909.5
17,"saltmarsh",7.05
17,"seaice_edge",1516.54
18,"mangrove",0
18,"seagrass",2.61975
18,"soft_bottom",31909.5
18,"saltmarsh",7.05
18,"seaice_edge",1516.54
19,"mangrove",0
19,"rocky_reef",736.15
19,"seagrass",668.91
19,"soft_bottom",3.80404e+06
19,"seaice_edge",712797
19,"seaice_shoreline",460188
20,"mangrove",0
20,"rocky_reef",1357.9
20,"seagrass",8.73251
20,"soft_bottom",147902
20,"saltmarsh",29.3
20,"seaice_edge",12928.9
20,"seaice_shoreline",5805.76
21,"mangrove",0
21,"seagrass",2.61975
21,"soft_bottom",31909.5
21,"saltmarsh",7.05
21,"seaice_edge",1516.54
22,"mangrove",0
22,"rocky_reef",736.15
