"rgn_id","score"
1,-0.0341613
2,-0.114287
3,-0.114287
4,-0.120011
5,-0.0341613
6,-0.114287
7,-0.114287
8,-0.120011
9,-0.114287
10,-0.120011
11,-0.0341613
12,-0.114287
13,-0.120011
14,-0.0341613
15,-0.114287
16,-0.114287
17,-0.101658
18,-0.101658
19,-0.039825
20,-0.0341613
21,-0.101658
22,-0.039825
23,-0.102918
24,-0.0706745
25,-0.0530281
26,-0.0341613
27,-0.0706745
28,-0.0530281
29,-0.0341613
30,0.0200251
31,-0.0530281
32,0.0200251
33,-0.039825
34,-0.0530281
35,-0.0341613
36,0.0200251
37,-0.0341613
38,0.0200251
39,-0.0341613
40,-0.114287
41,-0.0341613
42,-0.114287
