"","rgn_id","year","values"
"286",26,2014,5.24134275618375
"287",26,2015,6.59210526315789
"288",27,2000,2.83165829145729
"289",27,2001,3.73612334801762
"290",27,2002,3.11969981238274
"291",27,2003,3.14432234432234
"292",27,2004,2.77236363636364
"293",27,2005,2.91320754716981
"294",27,2006,3.31223021582734
"295",27,2007,3.24011299435028
"296",27,2008,3.38227272727273
"297",27,2009,3.92971014492754
"298",27,2010,3.85972972972973
"299",27,2012,3.30782217220034
"300",28,2001,3.66818181818182
"301",28,2002,1.94230769230769
"302",28,2003,2.05079365079365
"303",28,2004,1.45849056603774
"304",28,2005,2.48194444444444
"305",28,2006,2.72888888888889
"306",28,2007,2.85507246376812
"307",28,2012,1.57818181818182
"308",29,2000,5.53655660377358
"309",29,2001,6.29867374005305
"310",29,2002,5.82668957617411
"311",29,2003,5.9043695380774
"312",29,2004,5.85825627476882
"313",29,2005,5.91499364675985
"314",29,2006,6.49414965986395
"315",29,2007,5.42291950886767
"316",29,2008,4.91850715746421
"317",29,2009,5.37427578215527
"318",29,2010,5.55616740088106
"319",29,2011,5.68950863213811
"320",29,2012,5.28511235955056
"321",29,2013,5.31102040816327
"322",29,2014,4.9043656207367
"323",30,2000,5
"324",30,2001,6
"325",30,2002,3.17814814814815
"326",30,2004,4.30612244897959
"327",30,2005,4.03865979381443
"328",30,2006,5.54736842105263
"329",30,2007,5.2872
"330",30,2008,6.5
"331",30,2009,5.5
"332",30,2010,5.72972972972973
"333",30,2011,4
"334",30,2012,4.5
"335",31,2000,7.78571428571429
"336",31,2001,7
"337",31,2002,2.45166666666667
"338",31,2003,4.88028169014085
"339",31,2004,5.51262626262626
"340",31,2005,4.17859424920128
"341",31,2006,5
"342",31,2007,6.13983739837398
"343",31,2008,6
"344",31,2009,5.1
"345",31,2010,5.54285714285714
"346",31,2011,4.79411764705882
"347",31,2012,4.86029411764706
"348",32,2000,3.43345935727788
"349",32,2001,4.10670640834575
"350",32,2002,3.82895238095238
"351",32,2003,3.86092964824121
"352",32,2004,3.48474178403756
"353",32,2005,3.53874066168623
"354",32,2006,3.82576769025367
"355",32,2007,3.66887755102041
"356",32,2008,4.08942115768463
"357",32,2009,4.09056179775281
"358",32,2010,4.26440422322775
"359",32,2011,4.00366972477064
"360",32,2012,4.4278293135436
"361",32,2013,3.73534246575342
"362",32,2014,3.59771428571429
"363",33,2001,3.30070921985816
"364",33,2002,3.56153846153846
"365",33,2003,5.76363636363636
"366",33,2004,4.16666666666667
"367",33,2005,4.21333333333333
"368",33,2009,4.71698113207547
"369",33,2010,4.36170212765957
"370",33,2011,3.9
"371",34,2001,4.45748031496063
"372",34,2002,3.9848
"373",34,2003,5.05488372093023
"374",34,2004,3.89527027027027
"375",34,2005,3.88856209150327
"376",34,2006,4.3524064171123
"377",34,2007,4.39653979238754
"378",34,2008,6
"379",34,2009,4.12142857142857
"380",34,2010,4.60810810810811
"381",34,2011,4.17857142857143
"382",34,2012,5.32352941176471
"383",35,2008,4.1
"384",35,2009,4.15
"385",35,2010,4.45
"386",35,2011,4.22857142857143
"387",35,2012,3.79032258064516
"388",35,2013,4.34285714285714
"389",35,2014,3.75714285714286
"390",36,2000,3.57078313253012
"391",36,2001,4.27560975609756
"392",36,2002,3.75197044334975
"393",36,2003,3.63367346938776
"394",36,2004,3.97506053268765
"395",36,2005,4.34070247933884
"396",36,2006,4.38571428571429
"397",36,2007,4.11115107913669
"398",36,2008,4.11428571428571
"399",36,2009,3.87433628318584
"400",36,2010,4.3083904109589
"401",36,2011,3.33565683646113
"402",36,2012,3.53383620689655
"403",36,2013,3.42653562653563
"404",36,2014,3.289972899729
"405",37,2000,3.45105633802817
"406",37,2001,3.82809917355372
"407",37,2002,4.53290816326531
"408",37,2003,4.40762711864407
"409",37,2004,4.448828125
"410",37,2005,4.46128048780488
"411",37,2006,4.78357771260997
"412",37,2007,5.42610169491525
"413",37,2008,4.96744680851064
"414",37,2009,4.75490196078431
"415",37,2010,5.12594059405941
"416",37,2011,4.58962585034014
"417",37,2012,4.36666666666667
"418",37,2013,3.58490566037736
"419",37,2014,5.416
"420",38,2000,5.95463917525773
"421",38,2001,6.39066666666667
"422",38,2002,5.88532110091743
"423",38,2003,5.62765957446809
"424",38,2004,5.92551020408163
"425",38,2005,5.79047619047619
"426",38,2006,6.66564102564103
"427",38,2007,6.54795321637427
"428",38,2008,5.75888324873096
"429",38,2009,5.40607476635514
"430",38,2010,6.0366935483871
"431",38,2011,4.65454545454545
"432",38,2012,4.78109756097561
"433",38,2013,3.95245901639344
"434",38,2014,4.60909090909091
"435",39,2000,2.62173913043478
"436",39,2001,5
"437",39,2004,5
"438",39,2005,6
"439",39,2006,5.19320388349515
"440",39,2007,5.55696202531646
"441",39,2008,4.66203703703704
"442",39,2009,3.7013698630137
"443",39,2010,3.98714285714286
"444",39,2011,3.52910798122066
"445",39,2012,4.20093457943925
"446",39,2013,3.78571428571429
"447",39,2014,4.16666666666667
"448",40,2000,3.72424242424242
"449",40,2001,3.84418604651163
"450",40,2002,4.01015625
"451",40,2003,4.19136690647482
"452",40,2004,4.20347222222222
"453",40,2005,4.30845070422535
"454",40,2006,4.51056338028169
"455",40,2007,4.72709677419355
"456",40,2008,4.33267973856209
"457",40,2009,4.03893805309735
"458",40,2010,4.49047619047619
"459",40,2011,4.55346534653465
"460",40,2012,4.18510638297872
"461",40,2013,3.915
"462",40,2014,4.52558139534884
"463",41,2000,3.3578231292517
"464",41,2001,3.81836734693878
"465",41,2002,5.06532258064516
"466",41,2003,5.13548387096774
"467",41,2004,5.35961538461538
"468",41,2005,4.36758620689655
"469",41,2006,5.05195530726257
"470",41,2007,4.625
"471",41,2008,4.17631578947368
"472",41,2009,4.9331550802139
"473",41,2010,4.79818181818182
"474",41,2011,3.63776595744681
"475",41,2012,3.77941176470588
"476",41,2013,3.37671232876712
"477",41,2014,3.77857142857143
"478",42,2000,3.0100278551532
"479",42,2001,3.59378378378378
"480",42,2002,3.98805555555556
"481",42,2003,4.03746031746032
"482",42,2004,3.66950354609929
"483",42,2005,3.96193548387097
"484",42,2006,4.14843205574913
"485",42,2007,3.87970149253731
"486",42,2008,3.31289308176101
"487",42,2009,4.18983739837398
"488",42,2010,3.48558951965065
"489",42,2011,3.51632653061225
"490",42,2012,3.01987179487179
"491",42,2013,3.69375
"492",42,2014,3.76387096774194
