"rgn_id","pressure_score"
1,0.0192883
2,0.0420154
3,0.0420154
4,0.0580502
5,0.0192883
6,0.0420154
7,0.0420154
8,0.0580502
9,0.0420154
10,0.0580502
11,0.0192883
12,0.0420154
13,0.0580502
14,0.0192883
15,0.0420154
16,NA
17,0.0618079
18,0.0618079
19,0.000823323
20,0.0192883
21,0.0618079
22,0.000823323
23,0.0479141
24,0.0316389
25,0.0216674
26,0.0192883
27,0.0316389
28,0.0216674
29,0.0192883
30,0.0342048
31,0.0216674
32,0.0342048
33,0.000823323
34,0.0216674
35,0.0192883
36,0.0342048
37,0.0192883
38,0.0342048
39,0.0192883
40,NA
41,0.0192883
42,NA
