"rgn_id","pressure_score"
1,0.219436
2,0.260635
3,0.260635
4,0.421726
5,0.219436
6,0.260635
7,0.260635
8,0.421726
9,0.260635
10,0.421726
11,0.219436
12,0.260635
13,0.421726
14,0.219436
15,0.260635
16,NA
17,0.462487
18,0.462487
19,0.0371493
20,0.219436
21,0.462487
22,0.0371493
23,0.457365
24,0.234891
25,0.143489
26,0.219436
27,0.234891
28,0.143489
29,0.219436
30,0.173277
31,0.143489
32,0.173277
33,0.0371493
34,0.143489
35,0.219436
36,0.173277
37,0.219436
38,0.173277
39,0.219436
40,NA
41,0.219436
42,NA
