"rgn_id","CELLCODE","area"
7,"10kmE433N352",9780766.80135656
3,"10kmE433N353",1e+08
3,"10kmE433N354",99952083.3168592
3,"10kmE433N355",17504009.5839005
3,"10kmE433N360",3166003.72493579
3,"10kmE433N361",90414687.0244702
3,"10kmE433N362",1e+08
3,"10kmE433N363",88119319.0418338
3,"10kmE433N364",37746970.7335152
3,"10kmE433N365",19979503.5651257
3,"10kmE433N366",31725491.2290237
3,"10kmE433N367",31530087.9833935
2,"10kmE433N370",964957.624801058
2,"10kmE433N371",7234498.54687624
2,"10kmE433N372",3377871.78096244
2,"10kmE433N373",16544484.0184336
2,"10kmE433N374",14861951.8553944
2,"10kmE433N375",22921925.1591512
2,"10kmE433N376",15273081.7862671
8,"10kmE434N347",2380285.71071114
8,"10kmE434N348",88944247.367541
7,"10kmE434N349",275547.023650201
8,"10kmE434N349",99724452.9763498
7,"10kmE434N350",69799284.6190096
8,"10kmE434N350",30200715.3809904
7,"10kmE434N351",1e+08
3,"10kmE434N352",78423660.0172049
7,"10kmE434N352",21576339.9827978
3,"10kmE434N353",1e+08
3,"10kmE434N354",91755712.5667635
3,"10kmE434N355",694350.873342035
3,"10kmE434N359",6225784.31026415
3,"10kmE434N360",5609130.54827521
3,"10kmE434N361",89273707.2357365
3,"10kmE434N362",1e+08
3,"10kmE434N363",1e+08
3,"10kmE434N364",1e+08
3,"10kmE434N365",1e+08
3,"10kmE434N366",99597277.2935756
3,"10kmE434N367",55234128.1015754
3,"10kmE434N368",49297834.5796316
2,"10kmE434N371",38250260.4604838
2,"10kmE434N372",77658361.6799589
2,"10kmE434N373",87425004.6758947
2,"10kmE434N374",1e+08
2,"10kmE434N375",1e+08
2,"10kmE434N376",88966739.4041009
2,"10kmE434N377",55882744.4078416
2,"10kmE434N378",21455623.4349838
2,"10kmE434N382",14578952.0525208
2,"10kmE434N383",18127689.2295769
8,"10kmE435N347",41732964.7991531
8,"10kmE435N348",1e+08
7,"10kmE435N349",29370808.3431252
8,"10kmE435N349",70629191.6568748
7,"10kmE435N350",1e+08
3,"10kmE435N351",26467873.4930429
7,"10kmE435N351",73532126.5069571
3,"10kmE435N352",99897323.6649961
7,"10kmE435N352",102676.335003943
3,"10kmE435N353",1e+08
3,"10kmE435N354",79609319.3268234
3,"10kmE435N359",34023005.0168363
3,"10kmE435N360",78614845.8372763
3,"10kmE435N361",98769745.4538658
3,"10kmE435N362",1e+08
3,"10kmE435N363",1e+08
3,"10kmE435N364",1e+08
3,"10kmE435N365",1e+08
3,"10kmE435N366",81631079.6497484
3,"10kmE435N367",33914060.4820609
3,"10kmE435N368",5937612.02855179
2,"10kmE435N371",72706586.1627238
2,"10kmE435N372",1e+08
2,"10kmE435N373",1e+08
2,"10kmE435N374",1e+08
2,"10kmE435N375",1e+08
2,"10kmE435N376",1e+08
2,"10kmE435N377",1e+08
2,"10kmE435N378",98261322.8262511
2,"10kmE435N379",61780215.0046018
2,"10kmE435N380",70659599.3368057
2,"10kmE435N381",68777626.6531014
2,"10kmE435N382",96965189.4425576
2,"10kmE435N383",99456612.5438557
2,"10kmE435N384",47167967.2761259
8,"10kmE436N346",13972363.9784637
8,"10kmE436N347",92456801.0760058
8,"10kmE436N348",1e+08
7,"10kmE436N349",62388996.4070103
8,"10kmE436N349",37611003.5929897
7,"10kmE436N350",1e+08
3,"10kmE436N351",70216445.3160581
7,"10kmE436N351",29783554.6839419
3,"10kmE436N352",1e+08
3,"10kmE436N353",1e+08
3,"10kmE436N354",99973151.9016501
3,"10kmE436N355",11888757.4999312
3,"10kmE436N359",10841931.8152891
3,"10kmE436N360",50695279.1405684
3,"10kmE436N361",97484269.7689847
3,"10kmE436N362",1e+08
3,"10kmE436N363",1e+08
3,"10kmE436N364",1e+08
3,"10kmE436N365",1e+08
2,"10kmE436N366",3635632.44079291
3,"10kmE436N366",96364367.5592071
2,"10kmE436N367",22542845.6107865
3,"10kmE436N367",25838950.2297552
3,"10kmE436N368",804929.050404279
2,"10kmE436N371",54655270.7415555
2,"10kmE436N372",1e+08
2,"10kmE436N373",1e+08
2,"10kmE436N374",1e+08
2,"10kmE436N375",1e+08
2,"10kmE436N376",1e+08
2,"10kmE436N377",1e+08
2,"10kmE436N378",1e+08
2,"10kmE436N379",1e+08
2,"10kmE436N380",1e+08
2,"10kmE436N381",1e+08
2,"10kmE436N382",1e+08
2,"10kmE436N383",1e+08
2,"10kmE436N384",96765218.8948916
2,"10kmE436N385",3316534.01136844
10,"10kmE437N342",6126890.51858376
10,"10kmE437N343",68667853.2482478
10,"10kmE437N344",21402646.9910052
8,"10kmE437N346",9718991.02321754
8,"10kmE437N347",87982485.7368078
8,"10kmE437N348",1e+08
7,"10kmE437N349",13652141.3610409
8,"10kmE437N349",86347858.6389591
7,"10kmE437N350",90305154.0330091
8,"10kmE437N350",9694845.96699086
3,"10kmE437N351",42476099.0802711
7,"10kmE437N351",57523900.9197289
3,"10kmE437N352",1e+08
3,"10kmE437N353",1e+08
3,"10kmE437N354",1e+08
3,"10kmE437N355",96102184.6179934
3,"10kmE437N356",74907266.8168124
3,"10kmE437N357",63547491.8616382
3,"10kmE437N358",87810235.0855894
3,"10kmE437N359",1e+08
3,"10kmE437N360",1e+08
3,"10kmE437N361",99743891.9557662
3,"10kmE437N362",90592906.5795683
3,"10kmE437N363",1e+08
3,"10kmE437N364",1e+08
3,"10kmE437N365",1e+08
2,"10kmE437N366",37242738.2815287
3,"10kmE437N366",62632440.8712146
2,"10kmE437N367",99475650.463789
2,"10kmE437N368",65766560.8824557
2,"10kmE437N369",19054966.8172464
2,"10kmE437N370",9266803.57978764
2,"10kmE437N371",79056759.4289278
2,"10kmE437N372",1e+08
2,"10kmE437N373",1e+08
2,"10kmE437N374",1e+08
2,"10kmE437N375",1e+08
2,"10kmE437N376",1e+08
2,"10kmE437N377",1e+08
2,"10kmE437N378",1e+08
2,"10kmE437N379",1e+08
2,"10kmE437N380",1e+08
2,"10kmE437N381",1e+08
2,"10kmE437N382",1e+08
2,"10kmE437N383",1e+08
2,"10kmE437N384",1e+08
2,"10kmE437N385",28973252.1904877
10,"10kmE438N342",3502324.69999239
10,"10kmE438N343",83895471.4866487
10,"10kmE438N344",79803536.4979703
10,"10kmE438N345",3991828.70861743
8,"10kmE438N347",49073324.1973608
8,"10kmE438N348",70958812.6873835
8,"10kmE438N349",96392128.5167172
7,"10kmE438N350",58308075.918826
8,"10kmE438N350",41691924.081174
3,"10kmE438N351",10543826.1493151
7,"10kmE438N351",74429250.2031413
3,"10kmE438N352",57295128.5444301
3,"10kmE438N353",77406248.8914104
3,"10kmE438N354",1e+08
3,"10kmE438N355",1e+08
3,"10kmE438N356",1e+08
3,"10kmE438N357",1e+08
3,"10kmE438N358",1e+08
3,"10kmE438N359",1e+08
3,"10kmE438N360",98938093.601332
3,"10kmE438N361",78804177.1795984
3,"10kmE438N362",44093368.2450193
3,"10kmE438N363",1e+08
3,"10kmE438N364",1e+08
3,"10kmE438N365",1e+08
2,"10kmE438N366",76907060.3086497
3,"10kmE438N366",22906896.1059721
2,"10kmE438N367",1e+08
2,"10kmE438N368",1e+08
2,"10kmE438N369",1e+08
2,"10kmE438N370",99564447.9720313
2,"10kmE438N371",1e+08
2,"10kmE438N372",1e+08
2,"10kmE438N373",1e+08
2,"10kmE438N374",1e+08
2,"10kmE438N375",1e+08
2,"10kmE438N376",1e+08
2,"10kmE438N377",1e+08
2,"10kmE438N378",1e+08
2,"10kmE438N379",1e+08
2,"10kmE438N380",1e+08
2,"10kmE438N381",1e+08
2,"10kmE438N382",1e+08
2,"10kmE438N383",1e+08
1,"10kmE438N384",5713328.50212708
2,"10kmE438N384",94286671.4978818
1,"10kmE438N385",26604948.5104796
2,"10kmE438N385",31009196.9182264
10,"10kmE439N343",54522752.6347531
10,"10kmE439N344",1e+08
10,"10kmE439N345",86565205.3054654
10,"10kmE439N346",83562814.6628366
8,"10kmE439N347",11284872.1458508
10,"10kmE439N347",58613693.1045373
8,"10kmE439N348",272124.37487322
8,"10kmE439N349",84248806.7035748
7,"10kmE439N350",74711322.2260468
8,"10kmE439N350",25288677.7739532
7,"10kmE439N351",42893299.2144673
3,"10kmE439N353",6624045.28563057
3,"10kmE439N354",99881438.4478504
3,"10kmE439N355",1e+08
3,"10kmE439N356",99594747.1890918
3,"10kmE439N357",78579568.8280739
3,"10kmE439N358",48607697.2546732
3,"10kmE439N359",64232680.7429239
3,"10kmE439N360",29059301.619713
3,"10kmE439N361",7713373.7883877
3,"10kmE439N362",27939061.7063121
3,"10kmE439N363",1e+08
3,"10kmE439N364",1e+08
2,"10kmE439N365",16410851.1195051
3,"10kmE439N365",83544263.4929394
2,"10kmE439N366",99862928.5628525
3,"10kmE439N366",121998.880460103
2,"10kmE439N367",1e+08
2,"10kmE439N368",1e+08
2,"10kmE439N369",1e+08
2,"10kmE439N370",1e+08
2,"10kmE439N371",1e+08
2,"10kmE439N372",1e+08
2,"10kmE439N373",1e+08
2,"10kmE439N374",1e+08
2,"10kmE439N375",1e+08
2,"10kmE439N376",1e+08
2,"10kmE439N377",1e+08
2,"10kmE439N378",1e+08
2,"10kmE439N379",1e+08
2,"10kmE439N380",1e+08
2,"10kmE439N381",1e+08
1,"10kmE439N382",2942116.33316936
2,"10kmE439N382",97057883.3726995
1,"10kmE439N383",44489048.3619832
2,"10kmE439N383",55510951.6380541
1,"10kmE439N384",92264657.0457515
2,"10kmE439N384",7735342.95426139
1,"10kmE439N385",85784952.3819657
10,"10kmE440N342",21103853.3832809
10,"10kmE440N343",94134767.3429169
10,"10kmE440N344",1e+08
10,"10kmE440N345",1e+08
10,"10kmE440N346",1e+08
10,"10kmE440N347",91166830.5681731
8,"10kmE440N348",437480.905998484
10,"10kmE440N348",67096068.9113268
7,"10kmE440N349",27764127.5955364
8,"10kmE440N349",52565462.4933522
9,"10kmE440N349",544941.058555673
10,"10kmE440N349",19125468.8525557
7,"10kmE440N350",83443274.1599629
8,"10kmE440N350",83714.3504590272
7,"10kmE440N351",5798880.72133667
3,"10kmE440N353",30227639.8253276
3,"10kmE440N354",1e+08
3,"10kmE440N355",1e+08
3,"10kmE440N356",63917331.3023437
3,"10kmE440N362",14409397.4619435
3,"10kmE440N363",80125593.9732883
3,"10kmE440N364",99736648.3809089
2,"10kmE440N365",63057439.8285571
3,"10kmE440N365",14527015.8305623
2,"10kmE440N366",1e+08
2,"10kmE440N367",1e+08
2,"10kmE440N368",1e+08
2,"10kmE440N369",1e+08
2,"10kmE440N370",1e+08
2,"10kmE440N371",1e+08
2,"10kmE440N372",1e+08
2,"10kmE440N373",1e+08
2,"10kmE440N374",1e+08
2,"10kmE440N375",1e+08
2,"10kmE440N376",1e+08
2,"10kmE440N377",1e+08
2,"10kmE440N378",1e+08
2,"10kmE440N379",1e+08
1,"10kmE440N380",2755934.62741458
2,"10kmE440N380",97244043.7435651
1,"10kmE440N381",39007600.3936485
2,"10kmE440N381",60992301.9806166
1,"10kmE440N382",87902600.4216078
2,"10kmE440N382",12097361.4856354
1,"10kmE440N383",1e+08
1,"10kmE440N384",1e+08
1,"10kmE440N385",99999701.6840265
1,"10kmE440N386",17498844.9488273
10,"10kmE441N342",25826765.8012889
10,"10kmE441N343",60503501.5826244
10,"10kmE441N344",1e+08
10,"10kmE441N345",1e+08
10,"10kmE441N346",1e+08
10,"10kmE441N347",1e+08
9,"10kmE441N348",18090732.5488604
10,"10kmE441N348",81909267.4511396
7,"10kmE441N349",26311586.6210042
9,"10kmE441N349",67638269.7302174
10,"10kmE441N349",5672621.38598308
7,"10kmE441N350",18279341.122175
9,"10kmE441N350",14975744.9850119
3,"10kmE441N352",17710156.5349975
3,"10kmE441N353",97379172.4837329
3,"10kmE441N354",1e+08
3,"10kmE441N355",1e+08
3,"10kmE441N356",70327177.7845965
3,"10kmE441N363",5452363.22699786
3,"10kmE441N364",49624111.0430385
2,"10kmE441N365",86752441.1871592
2,"10kmE441N366",1e+08
2,"10kmE441N367",1e+08
2,"10kmE441N368",1e+08
2,"10kmE441N369",1e+08
2,"10kmE441N370",1e+08
2,"10kmE441N371",1e+08
2,"10kmE441N372",1e+08
2,"10kmE441N373",1e+08
2,"10kmE441N374",1e+08
2,"10kmE441N375",1e+08
2,"10kmE441N376",1e+08
2,"10kmE441N377",1e+08
1,"10kmE441N378",6129791.16976049
2,"10kmE441N378",93870208.8302395
1,"10kmE441N379",47235338.5863968
2,"10kmE441N379",52764655.5970751
1,"10kmE441N380",90280966.0176136
2,"10kmE441N380",9719008.70819894
1,"10kmE441N381",1e+08
1,"10kmE441N382",1e+08
1,"10kmE441N383",1e+08
1,"10kmE441N384",90948775.4991743
1,"10kmE441N385",99341217.7084753
1,"10kmE441N386",36201548.054651
10,"10kmE442N343",13064127.8580259
10,"10kmE442N344",61796130.8795805
10,"10kmE442N345",99983389.0125983
10,"10kmE442N346",1e+08
9,"10kmE442N347",13837062.3990532
10,"10kmE442N347",86162931.3815535
9,"10kmE442N348",87609776.5094326
10,"10kmE442N348",12390223.4905674
9,"10kmE442N349",1e+08
9,"10kmE442N350",68036372.1946733
3,"10kmE442N352",12008852.124289
3,"10kmE442N353",86741361.8650737
3,"10kmE442N354",1e+08
3,"10kmE442N355",98150165.6651223
3,"10kmE442N356",62375178.2314534
2,"10kmE442N363",8434654.76976582
2,"10kmE442N364",18666992.2063669
2,"10kmE442N365",92850439.4565795
2,"10kmE442N366",1e+08
2,"10kmE442N367",1e+08
2,"10kmE442N368",1e+08
2,"10kmE442N369",1e+08
2,"10kmE442N370",1e+08
2,"10kmE442N371",1e+08
2,"10kmE442N372",1e+08
2,"10kmE442N373",1e+08
2,"10kmE442N374",1e+08
2,"10kmE442N375",1e+08
1,"10kmE442N376",9791497.06224339
2,"10kmE442N376",90208502.9377566
1,"10kmE442N377",53705172.0917737
2,"10kmE442N377",46294827.9082263
1,"10kmE442N378",94413861.0027793
2,"10kmE442N378",5586138.99722068
1,"10kmE442N379",1e+08
1,"10kmE442N380",1e+08
1,"10kmE442N381",1e+08
1,"10kmE442N382",99657330.1191732
1,"10kmE442N383",93187081.2923585
1,"10kmE442N384",53182771.3342762
1,"10kmE442N385",27472390.8928738
1,"10kmE442N386",6646815.69953373
10,"10kmE443N345",85682570.622143
10,"10kmE443N346",1e+08
9,"10kmE443N347",53862057.7721624
10,"10kmE443N347",46137942.2278376
9,"10kmE443N348",1e+08
9,"10kmE443N349",1e+08
3,"10kmE443N350",1304235.86466824
9,"10kmE443N350",59819600.7526629
3,"10kmE443N352",12694571.6038586
3,"10kmE443N353",15388335.2530186
3,"10kmE443N354",85695419.2386232
3,"10kmE443N355",21812013.5528476
3,"10kmE443N356",17409517.8430592
2,"10kmE443N361",494489.274728388
2,"10kmE443N362",28624971.748593
2,"10kmE443N363",73055813.350576
2,"10kmE443N364",90445426.5956661
2,"10kmE443N365",75339955.7820004
2,"10kmE443N366",1e+08
2,"10kmE443N367",1e+08
2,"10kmE443N368",1e+08
2,"10kmE443N369",1e+08
2,"10kmE443N370",1e+08
2,"10kmE443N371",1e+08
2,"10kmE443N372",1e+08
2,"10kmE443N373",1e+08
1,"10kmE443N374",14306792.4121582
2,"10kmE443N374",85693207.5878418
1,"10kmE443N375",60028211.9302498
2,"10kmE443N375",39971788.0697502
1,"10kmE443N376",97075194.9487671
2,"10kmE443N376",2924805.05123288
1,"10kmE443N377",1e+08
1,"10kmE443N378",1e+08
1,"10kmE443N379",1e+08
1,"10kmE443N380",94140757.118334
1,"10kmE443N381",59316017.4570414
1,"10kmE443N382",55936478.7329468
1,"10kmE443N383",39419251.5915354
1,"10kmE443N384",6935768.50424068
10,"10kmE444N345",72137560.3857217
10,"10kmE444N346",1e+08
9,"10kmE444N347",48318406.2646941
10,"10kmE444N347",51681593.7353059
9,"10kmE444N348",1e+08
9,"10kmE444N349",85982072.6945177
12,"10kmE444N349",3901701.20727733
3,"10kmE444N350",6665387.09874365
9,"10kmE444N350",20367403.7732662
12,"10kmE444N350",21074825.7259591
3,"10kmE444N351",12389679.6478351
12,"10kmE444N351",5568415.57602795
3,"10kmE444N352",298426.572002679
3,"10kmE444N353",13957738.1416368
12,"10kmE444N353",4193967.0441193
3,"10kmE444N354",39265289.3277454
12,"10kmE444N354",1951815.53233677
12,"10kmE444N356",306014.611329533
2,"10kmE444N361",968828.292049665
2,"10kmE444N362",22051146.5696444
2,"10kmE444N363",5647474.24458224
2,"10kmE444N364",29555315.019108
2,"10kmE444N365",22373524.0045822
2,"10kmE444N366",91857270.0646205
2,"10kmE444N367",1e+08
2,"10kmE444N368",1e+08
2,"10kmE444N369",1e+08
2,"10kmE444N370",1e+08
2,"10kmE444N371",1e+08
1,"10kmE444N372",19675677.2194967
2,"10kmE444N372",80324322.7805033
1,"10kmE444N373",66351251.7687166
2,"10kmE444N373",33648748.2312834
1,"10kmE444N374",98882939.4373255
2,"10kmE444N374",1117060.56267454
1,"10kmE444N375",1e+08
1,"10kmE444N376",1e+08
1,"10kmE444N377",1e+08
1,"10kmE444N378",1e+08
1,"10kmE444N379",88920855.3397446
1,"10kmE444N380",77711000.0939626
1,"10kmE444N381",27232614.8545342
10,"10kmE445N345",52631386.2498821
10,"10kmE445N346",1e+08
9,"10kmE445N347",13389421.4897039
10,"10kmE445N347",86610578.5102961
9,"10kmE445N348",96690008.3130635
10,"10kmE445N348",3309991.68693653
9,"10kmE445N349",55499177.5922341
12,"10kmE445N349",44433925.8832964
12,"10kmE445N350",1e+08
12,"10kmE445N351",88981754.2223764
12,"10kmE445N352",24808040.0759229
12,"10kmE445N353",38054772.9868619
12,"10kmE445N354",21572804.6150363
12,"10kmE445N355",534351.366082831
12,"10kmE445N356",52440470.5970442
12,"10kmE445N357",167144.464256069
12,"10kmE445N359",233361.653644769
12,"10kmE445N360",43545.1082260137
2,"10kmE445N361",560115.754075036
2,"10kmE445N362",17588578.9035684
2,"10kmE445N363",4405517.95570518
2,"10kmE445N366",24251608.7319129
2,"10kmE445N367",99539465.2258541
1,"10kmE445N368",17707751.4001497
2,"10kmE445N368",82292159.5137575
1,"10kmE445N369",90634130.4106008
2,"10kmE445N369",9365601.40550455
1,"10kmE445N370",78128947.4547561
2,"10kmE445N370",21871052.5452439
1,"10kmE445N371",76824845.8299693
2,"10kmE445N371",23175154.1700307
1,"10kmE445N372",99837094.4684564
2,"10kmE445N372",162905.531543623
1,"10kmE445N373",1e+08
1,"10kmE445N374",1e+08
1,"10kmE445N375",1e+08
1,"10kmE445N376",1e+08
1,"10kmE445N377",75955495.6727065
1,"10kmE445N378",27219420.6867784
1,"10kmE445N379",719623.95501409
1,"10kmE445N380",1487900.58940624
10,"10kmE446N345",6708158.46253901
10,"10kmE446N346",75986513.1499427
10,"10kmE446N347",1e+08
9,"10kmE446N348",15205095.396326
10,"10kmE446N348",84794904.603674
9,"10kmE446N349",21672685.6427267
10,"10kmE446N349",13034117.8382371
12,"10kmE446N349",54527463.3134438
13,"10kmE446N349",10679330.8860448
12,"10kmE446N350",1e+08
12,"10kmE446N351",1e+08
12,"10kmE446N352",99794457.5998134
12,"10kmE446N353",59393367.7622536
12,"10kmE446N354",25997019.6391969
12,"10kmE446N355",87725237.2644646
12,"10kmE446N356",1e+08
12,"10kmE446N357",19187294.3518044
12,"10kmE446N359",76916614.1186619
12,"10kmE446N360",77070543.8613992
12,"10kmE446N361",5237620.17481721
2,"10kmE446N367",59571339.4698779
5,"10kmE446N367",145703.234198633
6,"10kmE446N367",29091437.0133576
1,"10kmE446N368",64209198.3085988
2,"10kmE446N368",29006274.416573
5,"10kmE446N368",6401695.68702606
6,"10kmE446N368",382831.612779429
1,"10kmE446N369",1e+08
1,"10kmE446N370",1e+08
1,"10kmE446N371",1e+08
1,"10kmE446N372",1e+08
1,"10kmE446N373",1e+08
1,"10kmE446N374",1e+08
1,"10kmE446N375",88949564.8402115
1,"10kmE446N376",34338667.8688926
1,"10kmE446N377",1308907.90777981
10,"10kmE447N346",11013029.6225488
13,"10kmE447N346",22019982.740582
10,"10kmE447N347",66366549.0903895
13,"10kmE447N347",16668948.4667966
10,"10kmE447N348",99976710.6368448
10,"10kmE447N349",13936009.2075192
12,"10kmE447N349",683689.364277072
13,"10kmE447N349",85279779.5357068
12,"10kmE447N350",41913134.2995865
13,"10kmE447N350",58086865.5817118
12,"10kmE447N351",96030286.3538467
13,"10kmE447N351",3969713.57967132
12,"10kmE447N352",1e+08
12,"10kmE447N353",1e+08
12,"10kmE447N354",21775237.415123
12,"10kmE447N355",99785301.5206301
12,"10kmE447N356",1e+08
12,"10kmE447N357",61493377.2768368
12,"10kmE447N358",44423680.0749632
12,"10kmE447N359",98919011.811078
12,"10kmE447N360",1e+08
12,"10kmE447N361",40214144.8307361
6,"10kmE447N364",3726565.72029517
6,"10kmE447N365",2828494.69790073
6,"10kmE447N366",15931185.1302847
5,"10kmE447N367",47962591.0983055
6,"10kmE447N367",49808284.7033498
1,"10kmE447N368",5448432.12785066
5,"10kmE447N368",56650808.2202026
1,"10kmE447N369",94578742.636548
5,"10kmE447N369",749209.284386096
1,"10kmE447N370",97421634.2832287
1,"10kmE447N371",1e+08
1,"10kmE447N372",1e+08
1,"10kmE447N373",1e+08
1,"10kmE447N374",98334935.6921109
1,"10kmE447N375",34565996.2583472
13,"10kmE448N346",754945.329798275
13,"10kmE448N347",41598278.7761132
10,"10kmE448N348",18978846.478323
13,"10kmE448N348",20563562.9601515
10,"10kmE448N349",1388715.95807551
13,"10kmE448N349",98592396.0687073
13,"10kmE448N350",1e+08
12,"10kmE448N351",52158351.819166
13,"10kmE448N351",47841648.1565055
12,"10kmE448N352",1e+08
12,"10kmE448N353",1e+08
12,"10kmE448N354",69782376.4805953
12,"10kmE448N355",1e+08
12,"10kmE448N356",1e+08
11,"10kmE448N357",917296.270330834
12,"10kmE448N357",99082658.6377653
11,"10kmE448N358",16547946.0329076
12,"10kmE448N358",83451938.8239192
11,"10kmE448N359",22391785.5195617
12,"10kmE448N359",77608007.7830257
12,"10kmE448N360",96350156.8080597
6,"10kmE448N361",5750658.32342675
12,"10kmE448N361",8955833.65208659
6,"10kmE448N362",48943864.046928
12,"10kmE448N362",424365.228160404
6,"10kmE448N363",62259530.7226543
5,"10kmE448N364",7728031.34632515
6,"10kmE448N364",80441385.1648039
5,"10kmE448N365",31208045.2212128
6,"10kmE448N365",58965539.8896319
5,"10kmE448N366",30946109.2810589
6,"10kmE448N366",27763099.7863274
5,"10kmE448N367",12409942.2552437
6,"10kmE448N367",159020.558312887
1,"10kmE448N368",35619822.5956528
1,"10kmE448N369",96932609.2716659
1,"10kmE448N370",40265840.9798313
1,"10kmE448N371",98270252.8520017
1,"10kmE448N372",99225169.6669049
1,"10kmE448N373",42533375.7736745
1,"10kmE448N374",3534373.25940731
13,"10kmE449N347",15333436.0012193
13,"10kmE449N348",61161643.6135697
13,"10kmE449N349",1e+08
13,"10kmE449N350",1e+08
12,"10kmE449N351",8659271.35303614
13,"10kmE449N351",91340728.87189
12,"10kmE449N352",95862231.6261159
13,"10kmE449N352",4137768.60615782
12,"10kmE449N353",1e+08
