"Year","TEMP_O_5_JulAug_OS","SALIN_O_5_OS","SALIN_45_OS"
1960,17.0406524193548,32.7819489071038,32.7819489071038
1961,16.5061274193548,32.2126476712329,32.2126476712329
1962,16.5500338709677,32.6956260273973,32.6956260273973
1963,16.5139959677419,33.3089860273973,33.3089860273973
1964,18.0585282258065,32.7995259562841,32.7995259562841
1965,15.6831959677419,32.6425887671233,32.6425887671233
1966,16.6621661290323,32.4834728767123,32.4834728767123
1967,16.0712741935484,32.7033832876712,32.7033832876712
1968,16.2122798387097,31.9517306010929,31.9517306010929
1969,18.0764435483871,33.1851276712329,33.1851276712329
1970,15.840539516129,32.8140980821918,32.8140980821918
1971,16.5060475806452,33.1460753424658,33.1460753424658
1972,16.4737201612903,32.8060054644809,32.8060054644809
1973,16.4685370967742,31.8356224657534,31.8356224657534
1974,16.1884290322581,33.1107928767123,33.1107928767123
1975,17.5269725806452,32.857555890411,32.857555890411
1976,17.9528475806452,32.6271472677596,32.6271472677596
1977,16.2324911290323,32.8883463013699,32.8883463013699
1978,15.9990887096774,33.0889063013699,33.0889063013699
1979,18.2788451612903,33.0671854794521,33.0671854794521
1980,16.3040112903226,33.018599726776,33.018599726776
1981,16.927,31.8567435616438,31.8567435616438
1982,16.3099161290323,32.3420868493151,32.3420868493151
1983,16.0746217741935,32.210995890411,32.210995890411
1984,16.5445193548387,32.5110226775956,32.5110226775956
1985,15.675085483871,32.6490109589041,32.6490109589041
1986,16.6248451612903,32.342838630137,32.342838630137
1987,15.8565209677419,31.5910230136986,31.5910230136986
1988,15.4131677419355,32.2803341530055,32.2803341530055
1989,15.4433088709677,32.2789706849315,32.2789706849315
1990,15.4282185483871,32.3876317808219,32.3876317808219
1991,16.6234491935484,32.922284109589,32.922284109589
1992,17.4284491935484,32.1880904371585,32.1880904371585
1993,16.5073903225806,32.079102739726,32.079102739726
1994,17.0142887096774,32.5803564383562,32.5803564383562
1995,16.7522862903226,31.9731197260274,31.9731197260274
1996,16.4405403225806,32.7368849726776,32.7368849726776
1997,16.9482790322581,32.2952021917808,32.2952021917808
1998,17.4680943548387,32.3939802739726,32.3939802739726
1999,17.9094887096774,32.5620019178082,32.5620019178082
2000,16.1843975806452,33.0154270491803,33.0154270491803
2001,16.5192,32.442162739726,32.442162739726
2002,16.4770241935484,32.3941249315069,32.3941249315069
2003,17.2947088709677,32.538021369863,32.538021369863
2004,16.5313080645161,31.9171704918033,31.9171704918033
2005,17.1089758064516,32.2445945205479,32.2445945205479
2006,17.306539516129,32.7219375342466,32.7219375342466
2007,16.4034677419355,32.4392347945205,32.4392347945205
2008,16.3538016129032,32.6347770491803,32.6347770491803
2009,17.3421096774194,32.693161369863,32.693161369863
2010,16.7133137096774,32.5449432876712,32.5449432876712
2011,16.3019306451613,32.8115512328767,32.8115512328767
2012,17.0987790322581,32.4276204918033,32.4276204918033
2013,16.7650830645161,32.8016298630137,32.8016298630137
2014,16.818864516129,32.9737564383562,32.9737564383562
2015,17.1202661290323,32.523381369863,32.523381369863
2016,16.6065572580645,32.3381092896175,32.3381092896175
2017,16.8452346774194,32.6008906849315,32.6008906849315
2018,16.1159935483871,32.9974673972603,32.9974673972603
2019,16.5147451612903,31.6048810958904,31.6048810958904
2020,16.5033040322581,33.0280781420765,33.0280781420765
2021,15.4664693548387,32.3849252054795,32.3849252054795
2022,16.5904120967742,31.9127605479452,31.9127605479452
2023,18.3300072580645,32.5373764383562,32.5373764383562
2024,16.6850822580645,32.5111385245902,32.5111385245902
2025,16.2552032258065,32.5236328767123,32.5236328767123
2026,17.0574225806452,32.6035643835616,32.6035643835616
2027,16.3438330645161,32.6402517808219,32.6402517808219
2028,17.1852870967742,32.4311240437158,32.4311240437158
2029,18.5030709677419,32.8029939726027,32.8029939726027
2030,16.7677459677419,32.5080679452055,32.5080679452055
2031,16.628785483871,32.5931,32.5931
2032,16.8970685483871,32.4452677595628,32.4452677595628
2033,17.4139733870968,31.8033136986301,31.8033136986301
2034,16.3426016129032,32.1261197260274,32.1261197260274
2035,17.3522838709677,31.6712271232877,31.6712271232877
2036,16.5965758064516,32.9570401639344,32.9570401639344
2037,16.4161814516129,32.7596082191781,32.7596082191781
2038,18.3089596774194,32.6902701369863,32.6902701369863
2039,16.9510983870968,32.7220547945205,32.7220547945205
2040,18.0394177419355,33.2366051912568,33.2366051912568
2041,17.5291838709677,32.6928473972603,32.6928473972603
2042,16.4709870967742,32.8411090410959,32.8411090410959
2043,17.1682290322581,32.9817112328767,32.9817112328767
2044,17.3064483870968,32.6480357923497,32.6480357923497
2045,17.0969177419355,32.5460353424657,32.5460353424657
2046,17.9871467741935,32.5568254794521,32.5568254794521
2047,17.057260483871,32.905464109589,32.905464109589
2048,17.2550959677419,32.1815229508197,32.1815229508197
2049,17.4741233870968,32.5061838356164,32.5061838356164
2050,18.7764830645161,33.0715123287671,33.0715123287671
2051,17.2271725806452,32.8228975342466,32.8228975342466
2052,18.2569701612903,33.0167459016393,33.0167459016393
2053,17.5201556451613,32.8218101369863,32.8218101369863
2054,18.7476798387097,32.0438816438356,32.0438816438356
2055,18.4277887096774,32.7395016438356,32.7395016438356
2056,18.4371241935484,33.0484193989071,33.0484193989071
2057,18.0955653225806,33.1864594520548,33.1864594520548
2058,18.0974524193548,32.9116923287671,32.9116923287671
2059,17.7775887096774,32.8987279452055,32.8987279452055
2060,17.6047741935484,33.0987267759563,33.0987267759563
2061,17.8775443548387,33.142844109589,33.142844109589
2062,17.4658806451613,32.5695495890411,32.5695495890411
2063,17.2864629032258,32.2861632876712,32.2861632876712
2064,17.0425112903226,32.2550549180328,32.2550549180328
2065,19.6199822580645,33.0108794520548,33.0108794520548
2066,18.2384725806452,32.3026446575342,32.3026446575342
2067,18.5811935483871,32.6485279452055,32.6485279452055
2068,18.2321024193548,33.1982420765027,33.1982420765027
2069,17.9443935483871,32.7907367123288,32.7907367123288
2070,18.0810241935484,33.0585939726027,33.0585939726027
2071,17.5472838709677,33.0870175342466,33.0870175342466
2072,19.2857008064516,33.1362005464481,33.1362005464481
2073,18.01025,32.6686405479452,32.6686405479452
2074,17.8868491935484,33.0112753424658,33.0112753424658
2075,18.9768524193548,33.2011536986301,33.2011536986301
2076,17.5049338709677,32.0410480874317,32.0410480874317
2077,17.6942290322581,33.3688860273973,33.3688860273973
2078,17.6000266129032,33.0371879452055,33.0371879452055
2079,17.6000814516129,31.9343854794521,31.9343854794521
2080,17.9013951612903,32.8447,32.8447
2081,18.7238653225806,33.1096578082192,33.1096578082192
2082,18.2396758064516,33.0948936986301,33.0948936986301
2083,18.9825798387097,33.0429520547945,33.0429520547945
2084,18.4742370967742,32.621112295082,32.621112295082
2085,17.6204798387097,32.8993167123288,32.8993167123288
2086,18.5210620967742,33.1861767123288,33.1861767123288
2087,20.0630919354839,32.779202739726,32.779202739726
2088,18.4385362903226,32.3461019125683,32.3461019125683
2089,18.2304,32.8479638356164,32.8479638356164
2090,18.0105177419355,33.1820695890411,33.1820695890411
2091,19.3843016129032,32.6867421917808,32.6867421917808
2092,18.5771193548387,32.7659005464481,32.7659005464481
2093,18.3236274193548,33.1557553424658,33.1557553424658
2094,17.4558064516129,33.0256232876712,33.0256232876712
2095,17.2536975806452,33.0469342465753,33.0469342465753
2096,18.0503532258065,32.7785636612022,32.7785636612022
2097,18.1663241935484,32.4268394520548,32.4268394520548
2098,17.2559572580645,32.0138920547945,32.0138920547945
2099,18.6456830645161,32.3182194520548,32.3182194520548
2100,19.271089516129,33.1042602739726,33.1042602739726
