"Year","TEMP_O_5_JulAug_GF","SALIN_O_5_GF","SALIN_85_GF"
1960,16.3269427419355,5.85473280054645,9.1551100273224
1961,16.0479467741935,6.05359112328767,9.15630224657534
1962,15.5635572580645,5.7492864109589,9.79549753424658
1963,17.0343508064516,5.67331317808219,9.67061098630137
1964,17.8760193548387,5.92214882513661,8.72435808743169
1965,14.839139516129,6.11000926027397,8.68421991780822
1966,15.5670693548387,6.03808042465753,8.81261112328767
1967,15.4095112903226,5.92540239726027,8.86639947945205
1968,14.8709427419355,5.89104237704918,8.68330483606557
1969,16.1456588709677,6.08537205479452,8.72554665753425
1970,13.6545551612903,5.83739079452055,8.98547287671233
1971,14.7527790322581,5.57921242465753,9.65581128767123
1972,13.9245911290323,5.80574691256831,10.0649078688525
1973,16.6597048387097,6.11384678082192,8.25228953424658
1974,15.7305717741935,6.02448449315068,8.26750690410959
1975,16.4016935483871,6.03451873972603,8.34030978082192
1976,16.9871620967742,5.90001745901639,8.64835707650273
1977,14.8642040322581,5.97275620547945,8.33630128767123
1978,14.9248717741935,5.82033247945205,8.49687139726027
1979,17.2160653225806,5.73081431506849,8.59890665753425
1980,14.9190870967742,5.89560825136612,8.83309073770492
1981,16.6415387096774,5.7214945890411,9.30677284931507
1982,15.1172137096774,5.75187153424658,8.9049818630137
1983,15.2606701612903,6.1286898630137,8.60580309589041
1984,14.4362862903226,6.18856288251366,8.43097677595628
1985,14.7271975806452,5.98171932876712,8.64387271232877
1986,16.2608508064516,6.10244104109589,8.28838347945205
1987,15.356089516129,6.04873698630137,8.25106978082192
1988,15.6866322580645,5.9235974726776,8.36111087431694
1989,13.8292669354839,5.95604465753425,8.18169687671233
1990,15.1666024193548,6.02322138356164,8.33988747945205
1991,16.6679427419355,6.0503472739726,8.19436290410959
1992,16.5096911290323,6.09612153005464,8.12408909836066
1993,15.6260830645161,6.09860894520548,8.09398189041096
1994,16.7906266129032,6.05436208219178,8.16976126027397
1995,17.5170459677419,6.12479791780822,8.1264904109589
1996,13.9031258064516,6.06669329234973,8.2489612568306
1997,14.8516822580645,6.13883306849315,8.13690057534247
1998,17.457135483871,5.97013297260274,7.97991043835616
1999,17.5561927419355,5.99003909589041,8.03288473972603
2000,15.0146443548387,5.95638449453552,8.34109098360656
2001,15.8206338709677,6.06020369863014,8.248406
2002,15.6534814516129,5.97780880821918,8.43112084931507
2003,15.7599443548387,6.08309105479452,8.33669523287671
2004,15.4375524193548,6.0003756010929,8.24394286885246
2005,16.1214725806452,6.14156865753425,8.11703953424658
2006,18.1666266129032,5.91518571232877,7.97366956164384
2007,14.3203419354839,5.86071402739726,8.39469369863014
2008,14.1500887096774,5.77711069672131,8.74321795081967
2009,16.0738153225806,5.66329487671233,9.04600709589041
2010,16.4873435483871,5.83379683561644,8.56494673972603
2011,15.0249314516129,5.75747669863014,8.83664169863014
2012,15.6213693548387,5.93453028688525,8.23162573770492
2013,16.542139516129,5.98979965753425,8.19621202739726
2014,14.7442653225806,5.78337068493151,8.84616317808219
2015,15.9352991935484,5.86540091780822,8.76472789041096
2016,15.0454,5.72114484972678,9.03195172131148
2017,15.0956274193548,6.02364069863014,8.18077090410959
2018,15.4816032258065,6.017034,8.3856098630137
2019,15.1918903225806,6.10955946575342,8.23415389041096
2020,14.775510483871,5.86718994535519,8.65399696721311
2021,15.3649790322581,5.75360360273973,9.19178342465753
2022,15.7521016129032,6.06327116438356,8.2797317260274
2023,18.3097306451613,5.99366735616438,8.36783632876712
2024,16.720875,5.8094162704918,9.0688874863388
2025,14.7249790322581,5.91707723287671,8.42829991780822
2026,16.2233435483871,5.82593561643836,8.43774539726027
2027,15.9349870967742,5.83407015068493,8.01793493150685
2028,15.9700741935484,5.77169359289617,7.78359319672131
2029,16.8368379032258,5.65757768493151,8.01549471232877
2030,15.2958790322581,5.74401283561644,7.70758287671233
2031,17.1207266129032,5.67981787671233,7.69652391780822
2032,15.9421072580645,5.82906770491803,7.64840240437159
2033,15.9059282258065,5.83695023287671,7.68429126027397
2034,14.5324322580645,5.74556547945205,7.73966476712329
2035,17.4192379032258,5.74277821917808,7.58287553424658
2036,15.8238362903226,5.66838728142076,7.69568265027322
2037,16.1957556451613,5.51258716438356,7.67480408219178
2038,18.0837556451613,5.51259936986301,7.5617822739726
2039,16.1114862903226,5.59640150684931,7.57984367123288
2040,16.6222282258065,5.49715715846995,7.68680770491803
2041,16.3322870967742,5.54676569863014,7.95377383561644
2042,16.2279653225806,5.507259,7.68792589041096
2043,17.5860782258065,5.42701378082192,7.93017490410959
