"Year","TEMP_O_5_JulAug_BB","SALIN_O_5_BB","SALIN_110_BB"
1996,10.5191573387097,3.2016456420765,4.20969237704918
1997,14.6314177419355,3.15707782191781,4.19903594520548
1998,10.7771452419355,3.15314121917808,4.21566334246575
1999,15.9261127419355,3.20506268493151,4.2463784109589
2000,14.5517115322581,3.20712525956284,4.27529942622951
2001,12.4951627419355,3.18280798630137,4.2552537260274
2002,11.7125633870968,3.16163752054795,4.18462550684932
2003,14.9040338709677,3.22537916438356,4.16273019178082
2004,13.4557443548387,3.15184949453552,4.17163827868852
2005,13.3824008870968,3.13190009589041,4.23046326027397
2006,11.9183521774194,3.16872343835616,4.21056098630137
2007,13.4126451612903,3.12689263013699,4.17143367123288
2008,9.38828153225806,3.11054790983607,4.1705350273224
2009,11.4809255645161,3.08554549315068,4.20290142465753
2010,11.7111403225806,3.03864343835616,4.18893778082192
2011,16.2487798387097,3.04345179452055,4.19843063013699
2012,10.6818809677419,3.09253915300546,4.20026431693989
2013,11.57214,3.11171016438356,4.14727526027397
2014,14.0192389516129,3.09464349315068,4.15956419178082
2015,12.360677983871,3.14481616438356,4.14696756164384
2016,11.8801926612903,3.23658443989071,4.15899357923497
2017,13.7949742741935,3.22000847945205,4.10970805479452
2018,14.6768813709677,3.11130695890411,4.0205361369863
2019,15.3824833870968,3.03892980821918,4.02124726027397
2020,14.2519123387097,3.03813213114754,4.05979549180328
2021,14.379167983871,2.98695131506849,4.02509819178082
2022,14.9009483870968,3.03525416438356,3.94995983561644
2023,14.0859532258065,3.02187149315069,3.83219334246575
2024,15.2110959677419,2.93263163934426,3.76919046448087
2025,15.2264120967742,2.87615019178082,3.69520002739726
2026,15.0741008064516,2.87281197260274,3.76241263013699
2027,11.6089035483871,2.76427373972603,3.83530421917808
2028,14.0214131451613,2.91127173497268,3.77064177595628
2029,14.5873349193548,2.93000626027397,3.78373791780822
2030,14.2885690322581,2.83579323287671,3.78224117808219
2031,13.6404008064516,2.78413152054795,3.77866246575342
2032,15.0449123387097,2.77163409836066,3.74422330601093
2033,14.0875983870968,2.75552052054795,3.79419747945205
2034,12.7397658870968,2.76948005479452,3.77483471232877
2035,11.8331416935484,2.79515643835616,3.76161430136986
2036,14.0283741935484,2.77644931693989,3.75493076502732
2037,14.1354555645161,2.78164263013699,3.72090175342466
2038,16.0736629032258,2.74378331506849,3.68734964383562
2039,15.2224149193548,2.78546128767123,3.64789635616438
2040,14.6491653225806,2.76060655737705,3.49648202185792
2041,16.0869958064516,2.57565920547945,3.48408164383562
2042,18.1005653225806,2.56852979452055,3.39882536986301
2043,15.7903483870968,2.53015276712329,3.39345506849315
2044,15.0435443548387,2.5675281284153,3.33505262295082
2045,15.1156467741935,2.58802108219178,3.27553531506849
2046,15.3987524193548,2.5364111369863,3.310078
2047,17.2887564516129,2.5358885890411,3.22796273972603
2048,17.318314516129,2.49681193989071,3.20372109289618
2049,17.0473064516129,2.49525282191781,3.1550902739726
2050,16.4554661290323,2.48242638356164,3.16689216438356
2051,14.9392096774194,2.38734509589041,3.25749660273973
2052,15.4681951612903,2.46851442622951,3.21895724043716
2053,15.7062596774194,2.46714639726027,3.23451109589041
2054,15.2703387096774,2.46177863013699,3.21412542465753
2055,17.2668209677419,2.43648190410959,3.17317268493151
2056,15.9635935483871,2.32557775956284,3.21190579234973
2057,15.3122532258065,2.3674322739726,3.17706947945205
2058,17.8366637096774,2.39223528767123,3.05736161643836
2059,16.0021612903226,2.37379368493151,3.05529224657534
2060,17.3478983870968,2.37249961748634,3.0944343989071
2061,17.2218209677419,2.41513893150685,3.03204378082192
2062,16.3531016129032,2.3780464109589,3.0549381369863
2063,15.9212201612903,2.39634608219178,2.95417693150685
2064,16.4471911290323,2.31906960382514,3.02675467213115
2065,15.6355225806452,2.24651763013699,3.06091304109589
2066,16.2846088709677,2.27351878082192,3.10685934246575
2067,15.2088483870968,2.34963295890411,3.02379476712329
2068,18.1733653225806,2.30461535519126,3.00512308743169
2069,18.7885169354839,2.31002394520548,2.98453830136986
2070,17.1798830645161,2.3189402739726,2.94108569863014
2071,17.0274790322581,2.28096428767123,2.88620923287671
2072,16.3001056451613,2.22277786885246,2.89471101092896
2073,18.7903870967742,2.21723150684931,2.90909147945205
2074,16.5504782258065,2.2304665890411,2.89427794520548
2075,15.3543056451613,2.21653554794521,2.82208791780822
2076,16.5593580645161,2.16867181693989,2.79395308743169
2077,16.4002580645161,2.14435360273973,2.76983810958904
2078,15.4616016129032,2.12026550684932,2.86096884931507
2079,11.3565941935484,2.11172904109589,2.8833124109589
2080,16.7768064516129,2.11435274590164,2.83685975409836
2081,18.1627629032258,2.13301035616438,2.74227295890411
2082,16.2569540322581,2.09865310958904,2.71083342465753
2083,16.5215282258065,2.05861316438356,2.68649490410959
2084,15.7848806451613,2.04959763661202,2.61614677595628
2085,17.2532838709677,1.97924257534247,2.55676690410959
2086,19.9975419354839,1.96285645205479,2.54511183561644
2087,17.05045,1.95041882191781,2.55095049315069
2088,18.2566072580645,1.9581437568306,2.5840125136612
2089,16.8668024193548,1.97277421917808,2.60010871232877
2090,15.6886596774194,1.94893323287671,2.53237767123288
2091,18.0871685483871,1.9128698630137,2.42203676712329
2092,17.5620161290323,1.89975359289617,2.44361775956284
2093,15.9622685483871,1.88033138356164,2.52152312328767
2094,18.3447903225806,1.90780164383562,2.47290421917808
2095,16.6468782258065,1.92630453424658,2.47741728767123
2096,16.2139620967742,1.91004482240437,2.48818579234973
2097,17.3532475806452,1.92153417808219,2.43570134246575
2098,19.5382991935484,1.90158564383562,2.44116397260274
2099,16.8365774193548,1.86837914670659,2.40787853293413
