"Year","TEMP_O_5_JulAug_OS","SALIN_O_5_OS","SALIN_45_OS"
2021,19.4178209677419,32.9371043835616,32.9371043835616
2022,18.5306967741935,32.9582071232877,32.9582071232877
2023,18.573989516129,32.8480120547945,32.8480120547945
2024,19.9062411290323,32.4057724043716,32.4057724043716
2025,20.1346596774194,33.4140928767123,33.4140928767123
2026,19.3342379032258,32.7646049315069,32.7646049315069
2027,18.1997169354839,33.4173783561644,33.4173783561644
2028,18.6393459677419,32.7985409836066,32.7985409836066
2029,20.4389701612903,32.8002969863014,32.8002969863014
2030,19.3428596774194,33.0409410958904,33.0409410958904
2031,19.3648725806452,32.7321254794521,32.7321254794521
2032,18.6433112903226,32.776212568306,32.776212568306
2033,18.5966040322581,32.5346923287671,32.5346923287671
2034,19.0341685483871,33.0533630136986,33.0533630136986
2035,17.4273177419355,32.857735890411,32.857735890411
2036,19.7193838709677,32.9816054644809,32.9816054644809
2037,18.0039072580645,32.9327353424658,32.9327353424658
2038,20.6741274193548,33.0513852054795,33.0513852054795
2039,20.119889516129,32.8068810958904,32.8068810958904
2040,18.7542419354839,32.0261907103825,32.0261907103825
2041,20.4845935483871,33.0692389041096,33.0692389041096
2042,20.1176733870968,33.1031838356164,33.1031838356164
2043,19.2862975806452,33.0054767123288,33.0054767123288
2044,19.0799540322581,32.5510581967213,32.5510581967213
2045,20.4377830645161,33.317204109589,33.317204109589
2046,18.9685733870968,33.0745712328767,33.0745712328767
2047,20.061535483871,32.9130019178082,32.9130019178082
2048,19.4107951612903,32.7896346994536,32.7896346994536
2049,19.5468241935484,32.6483421917808,32.6483421917808
2050,19.6106741935484,33.4112364383562,33.4112364383562
2051,18.0327838709677,33.2776019178082,33.2776019178082
2052,19.8306233870968,33.4701983606557,33.4701983606557
2053,19.973060483871,33.2245767123288,33.2245767123288
2054,20.5788524193548,33.4750295890411,33.4750295890411
2055,19.3812024193548,33.3135104109589,33.3135104109589
2056,19.7116258064516,33.2457401639344,33.2457401639344
2057,19.6034758064516,32.950555890411,32.950555890411
2058,22.3039475806452,33.2253164383562,33.2253164383562
2059,19.624339516129,33.2070649315068,33.2070649315068
2060,20.407289516129,32.7029049180328,32.7029049180328
2061,20.4998032258065,33.2311175342466,33.2311175342466
2062,20.4603475806452,33.2363942465753,33.2363942465753
2063,21.8324580645161,33.089921369863,33.089921369863
2064,20.0591693548387,32.8370153005464,32.8370153005464
2065,18.489725,32.9895038356164,32.9895038356164
2066,19.6035306451613,32.8225863013699,32.8225863013699
2067,19.7089233870968,32.1883336986301,32.1883336986301
2068,19.6625516129032,33.3124240437158,33.3124240437158
2069,20.0667741935484,33.3115676712329,33.3115676712329
2070,20.443175,33.139095890411,33.139095890411
2071,21.3364709677419,32.8299619178082,32.8299619178082
2072,20.2174048387097,33.1059644808743,33.1059644808743
2073,21.2565919354839,32.7975619178082,32.7975619178082
2074,19.9466782258065,33.2181523287671,33.2181523287671
2075,19.1145556451613,32.7086073972603,32.7086073972603
2076,19.7544266129032,33.4249204918033,33.4249204918033
2077,21.6590193548387,33.4635621917808,33.4635621917808
2078,20.5030975806452,33.67064,33.67064
2079,19.3478201612903,33.4735024657534,33.4735024657534
2080,20.4967637096774,33.086187704918,33.086187704918
2081,20.0692233870968,33.2871038356164,33.2871038356164
2082,20.2439032258065,33.499821369863,33.499821369863
2083,21.5640120967742,33.286301369863,33.286301369863
2084,21.1892411290323,33.0662551912568,33.0662551912568
2085,21.1629991935484,33.3356578082192,33.3356578082192
2086,21.2508766129032,33.4347736986301,33.4347736986301
2087,19.5258629032258,32.9438109589041,32.9438109589041
2088,21.2833491935484,33.2855109289617,33.2855109289617
2089,21.7214870967742,33.3895991780822,33.3895991780822
2090,20.3187435483871,33.2644706849315,33.2644706849315
2091,20.8013177419355,33.0960539726027,33.0960539726027
2092,21.0657677419355,33.3317357923497,33.3317357923497
2093,20.1763387096774,32.7428071232877,32.7428071232877
2094,22.0656596774194,33.1656961643836,33.1656961643836
2095,20.8937564516129,33.3670534246575,33.3670534246575
2096,20.7018588709677,33.1789128415301,33.1789128415301
2097,20.8057653225806,33.0018334246575,33.0018334246575
2098,21.572114516129,33.297684109589,33.297684109589
2099,21.9213790322581,33.0299422155689,33.0299422155689
