"Year","TEMP_O_5_JulAug_BS","SALIN_O_5_BS","SALIN_220_BS"
1960,14.3778596774194,6.87572008196721,6.87572008196721
1961,13.9733637096774,6.67627967123288,6.67627967123288
1962,13.9080677419355,6.63274654794521,6.63274654794521
1963,13.0334905645161,6.59274397260274,6.59274397260274
1964,16.1646225806452,6.53856584699454,6.53856584699454
1965,12.7245072580645,6.5137242739726,6.5137242739726
1966,14.140414516129,6.58396380821918,6.58396380821918
1967,13.9981330645161,6.61848964383562,6.61848964383562
1968,12.505857016129,6.63381486338798,6.63381486338798
1969,15.1127791935484,6.63261430136986,6.63261430136986
1970,13.1955382258065,6.64320232876712,6.64320232876712
1971,12.0832989516129,6.65929868493151,6.65929868493151
1972,12.2175408064516,6.6913312295082,6.6913312295082
1973,14.6362282258065,6.69124991780822,6.69124991780822
1974,14.5884911290323,6.63690767123288,6.63690767123288
1975,14.7385935483871,6.62696424657534,6.62696424657534
1976,16.1692927419355,6.60705822404372,6.60705822404372
1977,13.7373459677419,6.61663736986301,6.61663736986301
1978,13.7130741129032,6.63676898630137,6.63676898630137
1979,17.1746548387097,6.62463197260274,6.62463197260274
1980,12.6596596774194,6.61154959016393,6.61154959016393
1981,15.1035338709677,6.62123643835616,6.62123643835616
1982,13.5369983870968,6.66690460273973,6.66690460273973
1983,12.9018435483871,6.64268071232877,6.64268071232877
1984,12.4554777419355,6.62266530054645,6.62266530054645
1985,13.2516803225806,6.63199723287671,6.63199723287671
1986,14.9989677419355,6.67247873972603,6.67247873972603
1987,14.1491564516129,6.69013728767123,6.69013728767123
1988,14.7661903225806,6.69852008196721,6.69852008196721
1989,13.1019241935484,6.69516038356164,6.69516038356164
1990,13.1898814516129,6.67947956164384,6.67947956164384
1991,15.7167508064516,6.66510323287671,6.66510323287671
1992,14.8237838709677,6.59842710382514,6.59842710382514
1993,14.702760483871,6.58023720547945,6.58023720547945
1994,14.2337491935484,6.61451345205479,6.61451345205479
1995,15.7656806451613,6.63023983561644,6.63023983561644
1996,13.1632032258065,6.64511762295082,6.64511762295082
1997,13.5477991935484,6.69261479452055,6.69261479452055
1998,15.1842427419355,6.72465610958904,6.72465610958904
1999,16.4108588709677,6.66499868493151,6.66499868493151
2000,14.4758314516129,6.65727390710382,6.65727390710382
2001,13.9780493548387,6.61572589041096,6.61572589041096
2002,14.1807080645161,6.61704857534247,6.61704857534247
2003,13.791510483871,6.60264421917808,6.60264421917808
2004,13.5114362903226,6.60169655737705,6.60169655737705
2005,15.1870661290323,6.67640498630137,6.67640498630137
2006,16.0495306451613,6.658024,6.658024
2007,12.9667766129032,6.60887282191781,6.60887282191781
2008,13.2567133064516,6.59479989071038,6.59479989071038
2009,14.4796733870968,6.61885120547945,6.61885120547945
2010,15.3615532258065,6.57848967123288,6.57848967123288
2011,13.1624861290323,6.52935709589041,6.52935709589041
2012,14.2805435483871,6.54059702185792,6.54059702185792
2013,14.4352241935484,6.52889123287671,6.52889123287671
2014,11.9765120967742,6.48968547945205,6.48968547945205
2015,15.4061120967742,6.54085824657534,6.54085824657534
2016,13.4242411290323,6.56985491803279,6.56985491803279
2017,13.0454959677419,6.5730601369863,6.5730601369863
2018,15.3014927419355,6.55637753424658,6.55637753424658
2019,13.2495796774194,6.52868515068493,6.52868515068493
2020,13.7031903225806,6.53006674863388,6.53006674863388
2021,13.2008080645161,6.57634536986301,6.57634536986301
2022,14.9950112903226,6.62918421917808,6.62918421917808
2023,16.5058177419355,6.5717335890411,6.5717335890411
2024,14.7074935483871,6.51377213114754,6.51377213114754
2025,12.4724943548387,6.50993216438356,6.50993216438356
2026,15.5071161290323,6.47365575342466,6.47365575342466
2027,14.0325741935484,6.46545093150685,6.46545093150685
2028,14.9817,6.40862382513661,6.40862382513661
2029,15.782910483871,6.35747038356164,6.35747038356164
2030,14.4586072580645,6.34253947945205,6.34253947945205
2031,16.6466887096774,6.3296204109589,6.3296204109589
2032,14.6884790322581,6.33935469945355,6.33935469945355
2033,14.5454048387097,6.33673326027397,6.33673326027397
2034,12.7245516129032,6.32272290410959,6.32272290410959
2035,15.2099387096774,6.31397912328767,6.31397912328767
2036,14.6023056451613,6.25712103825137,6.25712103825137
2037,15.1122846774194,6.26617482191781,6.26617482191781
2038,16.4038338709677,6.25393701369863,6.25393701369863
2039,15.3712016129032,6.20738726027397,6.20738726027397
2040,15.3555185483871,6.15848109289618,6.15848109289618
2041,15.6076879032258,6.10924671232877,6.10924671232877
2042,15.2764419354839,6.09769942465753,6.09769942465753
2043,15.1597169354839,6.11522594520548,6.11522594520548
2044,16.4631975806452,6.13840765027322,6.13840765027322
2045,16.3819661290323,6.10978043835616,6.10978043835616
2046,16.8092411290323,6.09271490410959,6.09271490410959
2047,15.2998048387097,6.08858306849315,6.08858306849315
2048,15.8125693548387,6.06159459016393,6.06159459016393
2049,14.7915758064516,6.05520520547945,6.05520520547945
