"Year","TEMP_O_5_JulAug_GR","SALIN_O_5_GR","SALIN_50_GR"
1960,18.1102137096774,6.49652792349727,6.49652792349727
1961,16.6944741935484,6.63445945205479,6.63445945205479
1962,17.6877322580645,6.53271679452055,6.53271679452055
1963,18.1728467741935,6.57245276712329,6.57245276712329
1964,19.3133612903226,6.54320226775956,6.54320226775956
1965,15.832014516129,6.58192331506849,6.58192331506849
1966,16.8012451612903,6.54750589041096,6.54750589041096
1967,16.5747508064516,6.63460808219178,6.63460808219178
1968,16.228885483871,6.62087229508197,6.62087229508197
1969,18.0657975806452,6.58998183561644,6.58998183561644
1970,15.6818040322581,6.65746336986301,6.65746336986301
1971,16.2548806451613,6.75182032876712,6.75182032876712
1972,15.6922185483871,6.68969885245902,6.68969885245902
1973,17.7293935483871,6.48492528767123,6.48492528767123
1974,17.0242193548387,6.5254715890411,6.5254715890411
1975,17.8986088709677,6.64937712328767,6.64937712328767
1976,18.6058967741935,6.53893969945355,6.53893969945355
1977,15.9810153225806,6.56110060273973,6.56110060273973
1978,16.5981032258065,6.58025339726027,6.58025339726027
1979,19.6665870967742,6.67802610958904,6.67802610958904
1980,16.7945225806452,6.52803172131148,6.52803172131148
1981,17.5688838709677,6.7836598630137,6.7836598630137
1982,16.1529169354839,6.81632512328767,6.81632512328767
1983,15.9949935483871,6.6135441369863,6.6135441369863
1984,16.5580903225806,6.63994827868852,6.63994827868852
1985,15.7262241935484,6.87251863013699,6.87251863013699
1986,17.5229669354839,6.61594895890411,6.61594895890411
1987,16.2599241935484,6.60506654794521,6.60506654794521
1988,16.4344314516129,6.6388656284153,6.6388656284153
1989,15.4070508064516,6.57070873972603,6.57070873972603
1990,16.3231467741935,6.58747931506849,6.58747931506849
1991,17.5978588709677,6.70517424657534,6.70517424657534
1992,17.7423451612903,6.58513199453552,6.58513199453552
1993,16.7088620967742,6.56218101369863,6.56218101369863
1994,17.9472258064516,6.65830252054795,6.65830252054795
1995,18.5866653225806,6.63302723287671,6.63302723287671
1996,15.7681241935484,6.70827677595628,6.70827677595628
1997,16.3089322580645,6.62519728767123,6.62519728767123
1998,18.6470620967742,6.61431369863014,6.61431369863014
1999,18.6967943548387,6.65197117808219,6.65197117808219
2000,16.2875169354839,6.63338822404372,6.63338822404372
2001,17.3360201612903,6.63589838356164,6.63589838356164
2002,17.7290548387097,6.62167383561644,6.62167383561644
2003,17.4655153225806,6.65824673972603,6.65824673972603
2004,16.5857032258065,6.70397418032787,6.70397418032787
2005,17.3251201612903,6.66637597260274,6.66637597260274
2006,19.0251225806452,6.65273290410959,6.65273290410959
2007,15.6842435483871,6.65375435616438,6.65375435616438
2008,16.3995951612903,6.64432633879781,6.64432633879781
2009,18.1805725806452,6.49348978082192,6.49348978082192
2010,17.8860879032258,6.46287501369863,6.46287501369863
2011,16.2773782258065,6.55654854794521,6.55654854794521
2012,17.0888451612903,6.49631967213115,6.49631967213115
2013,17.4345088709677,6.50585843835616,6.50585843835616
2014,15.6270193548387,6.665424,6.665424
2015,16.8286548387097,6.74766008219178,6.74766008219178
2016,16.4220064516129,6.60334434426229,6.60334434426229
2017,16.8726290322581,6.53128353424658,6.53128353424658
2018,16.7301846774194,6.54630657534247,6.54630657534247
2019,16.1689330645161,6.54454838356164,6.54454838356164
2020,16.4126040322581,6.5681518852459,6.5681518852459
2021,15.819885483871,6.77754805479452,6.77754805479452
2022,17.248075,6.49318923287671,6.49318923287671
2023,19.70075,6.55972923287671,6.55972923287671
2024,17.2811137096774,6.43762521857924,6.43762521857924
2025,16.4445072580645,6.40688506849315,6.40688506849315
2026,17.3793201612903,6.45363969863014,6.45363969863014
2027,16.8489459677419,6.34596887671233,6.34596887671233
2028,17.4471629032258,6.29635071038251,6.29635071038251
2029,18.1244798387097,6.30018071232877,6.30018071232877
2030,16.538510483871,6.18148808219178,6.18148808219178
2031,17.8636725806452,6.29172643835616,6.29172643835616
2032,16.8716725806452,6.32644726775956,6.32644726775956
2033,17.4786338709677,6.31682424657534,6.31682424657534
2034,15.9822362903226,6.36447010958904,6.36447010958904
2035,18.347114516129,6.2889818630137,6.2889818630137
2036,17.0720088709677,6.22359729508197,6.22359729508197
2037,16.8852927419355,6.17197967123288,6.17197967123288
2038,19.3436580645161,6.11090547945205,6.11090547945205
2039,17.1029258064516,6.20757115068493,6.20757115068493
2040,17.6882830645161,6.10991144808743,6.10991144808743
2041,17.7717266129032,6.05763290410959,6.05763290410959
2042,17.5802701612903,6.15341991780822,6.15341991780822
2043,17.9401532258065,6.11510410958904,6.11510410958904
2044,18.248739516129,6.08376254098361,6.08376254098361
2045,18.7564556451613,6.08271315068493,6.08271315068493
2046,19.2035491935484,6.09612438356164,6.09612438356164
2047,17.7322467741935,6.00823449315068,6.00823449315068
2048,18.1378443548387,6.04614382513661,6.04614382513661
2049,17.3523838709677,6.04811956164384,6.04811956164384
2050,18.6647838709677,6.0254418630137,6.0254418630137
2051,18.0509653225806,6.10042219178082,6.10042219178082
2052,18.8761701612903,6.03663816939891,6.03663816939891
2053,18.1511475806452,6.01306531506849,6.01306531506849
2054,20.0607782258065,5.98896383561644,5.98896383561644
2055,18.920914516129,6.08769030136986,6.08769030136986
2056,19.1726975806452,5.97048234972678,5.97048234972678
2057,18.7333443548387,5.93752690410959,5.93752690410959
2058,18.5017201612903,5.91276515068493,5.91276515068493
2059,18.5116709677419,5.86564852054795,5.86564852054795
2060,17.4882717741935,5.92929527322404,5.92929527322404
2061,18.7566540322581,5.7991558630137,5.7991558630137
2062,17.8610427419355,5.78008775342466,5.78008775342466
2063,17.035464516129,5.75282438356164,5.75282438356164
2064,16.8550362903226,5.73829005464481,5.73829005464481
2065,20.5626556451613,5.710378,5.710378
2066,18.5370991935484,5.63256109589041,5.63256109589041
2067,19.7762975806452,5.62708769863014,5.62708769863014
2068,18.9700838709677,5.73892155737705,5.73892155737705
2069,19.5594814516129,5.58876019178082,5.58876019178082
2070,18.7560080645161,5.54147460273973,5.54147460273973
2071,18.1562838709677,5.58639794520548,5.58639794520548
2072,19.8161451612903,5.58270229508197,5.58270229508197
2073,19.903035483871,5.55643076712329,5.55643076712329
2074,18.4579669354839,5.56411660273973,5.56411660273973
2075,19.6076975806452,5.56369150684931,5.56369150684931
2076,18.8658709677419,5.59991243169399,5.59991243169399
2077,18.0507798387097,5.64670076712329,5.64670076712329
2078,18.945439516129,5.61024142465753,5.61024142465753
2079,19.1123725806452,5.58044654794521,5.58044654794521
2080,18.3622443548387,5.51507202185792,5.51507202185792
2081,19.4382983870968,5.55048928767123,5.55048928767123
2082,18.8390733870968,5.50110408219178,5.50110408219178
2083,19.9109040322581,5.45171515068493,5.45171515068493
2084,19.872260483871,5.36013144808743,5.36013144808743
2085,17.8506217741935,5.42260873972603,5.42260873972603
2086,19.3549798387097,5.4173621369863,5.4173621369863
2087,21.3842758064516,5.39555852054795,5.39555852054795
2088,19.2018830645161,5.50069658469945,5.50069658469945
2089,19.0256620967742,5.37487808219178,5.37487808219178
2090,19.0036903225806,5.30950742465753,5.30950742465753
2091,20.2794088709677,5.2754944109589,5.2754944109589
2092,19.1064612903226,5.29335986338798,5.29335986338798
2093,19.0525419354839,5.29058926027397,5.29058926027397
2094,16.9878790322581,5.26944383561644,5.26944383561644
2095,17.8811701612903,5.30662238356164,5.30662238356164
2096,18.1537508064516,5.23138202185792,5.23138202185792
2097,18.3792080645161,5.24130493150685,5.24130493150685
2098,17.8407387096774,5.29473375342466,5.29473375342466
2099,18.8121161290323,5.3222762739726,5.3222762739726
2100,18.8813814516129,5.35598649315069,5.35598649315069
