"Year","TEMP_O_5_JulAug_FB","SALIN_O_5_FB","SALIN_65_FB"
2072,19.4793403225806,32.5502229508197,32.5502229508197
2073,18.330010483871,31.7824594520548,31.7824594520548
2074,18.5578620967742,32.0137704109589,32.0137704109589
2075,19.6555233870968,32.3619660273973,32.3619660273973
2076,17.8529935483871,30.541168852459,30.541168852459
2077,18.4521580645161,32.501381369863,32.501381369863
2078,17.9658685483871,32.0271654794521,32.0271654794521
2079,17.9650379032258,30.8810983561644,30.8810983561644
2080,18.1106862903226,31.6011677595628,31.6011677595628
2081,18.8588693548387,32.3022539726027,32.3022539726027
2082,18.6772967741935,32.1755164383562,32.1755164383562
2083,19.2664919354839,31.7289909589041,31.7289909589041
2084,18.5141120967742,31.6807024590164,31.6807024590164
2085,17.8861911290323,31.4937542465753,31.4937542465753
2086,18.7916887096774,32.3937487671233,32.3937487671233
2087,20.4410629032258,32.251658630137,32.251658630137
2088,18.9695822580645,30.6126169398907,30.6126169398907
2089,18.5688314516129,32.0503323287671,32.0503323287671
2090,18.0449677419355,32.3664046575342,32.3664046575342
2091,19.4123024193548,31.3620416438356,31.3620416438356
2092,18.920410483871,32.5617079234973,32.5617079234973
2093,18.6133008064516,32.3450432876712,32.3450432876712
2094,17.9481556451613,31.7369747945205,31.7369747945205
2095,17.634689516129,32.2035210958904,32.2035210958904
2096,18.4125483870968,31.9947330601093,31.9947330601093
2097,18.6819701612903,31.6144128767123,31.6144128767123
2098,17.7003903225806,30.1306150684931,30.1306150684931
2099,19.0831064516129,30.9781945205479,30.9781945205479
2100,19.6559387096774,32.5639561643836,32.5639561643836
