"Year","TEMP_O_5_JulAug_NK","SALIN_O_5_NK","SALIN_100_NK"
1960,16.5635580645161,24.4698693989071,34.641399726776
1961,16.0784120967742,25.2032409589041,34.4328495890411
1962,16.5258669354839,24.5078136986301,34.3902016438356
1963,16.2582564516129,24.3543679452055,34.4295761643836
1964,17.3427564516129,24.4482704918033,34.3828969945355
1965,14.9016,24.1814064383562,34.3805520547945
1966,16.0446685483871,24.9181742465753,34.3845339726027
1967,15.6485201612903,24.620352739726,34.4953684931507
1968,15.4672201612903,25.1008721311475,34.5446385245902
1969,18.1282629032258,24.6790217808219,34.4615561643836
1970,15.8330580645161,25.3390654794521,34.3681663013699
1971,16.1934185483871,24.9411426027397,34.6037901369863
1972,16.0473451612903,25.108325273224,34.5366879781421
1973,15.7874322580645,24.8272897260274,34.4471578082192
1974,15.8813330645161,24.3553143835616,34.6561547945205
1975,16.7720951612903,24.3182142465753,34.5855265753425
1976,17.3335032258065,24.3773045081967,34.6505322404372
1977,15.8912580645161,24.480315890411,34.3621109589041
1978,15.6549258064516,24.5449797260274,34.4540852054795
1979,17.8898572580645,24.8858498630137,34.3742989041096
1980,16.1180483870968,24.3608732240437,34.4206382513661
1981,16.7579451612903,25.7746404109589,34.4359704109589
1982,15.6965137096774,24.6347767123288,34.3001501369863
1983,15.1512532258065,24.2284979452055,34.3934068493151
1984,15.889785483871,25.0143192622951,34.5342218579235
1985,15.232610483871,25.0961764383562,34.6613654794521
1986,16.3606419354839,25.0342608219178,34.5117501369863
1987,15.4123120967742,24.7979360273973,34.3984249315069
1988,15.4436830645161,24.2715788251366,34.4102726775956
1989,15.3614556451613,24.4432957534247,34.6445567123288
1990,14.6903056451613,25.3391139726027,34.7290397260274
1991,16.4293637096774,24.0322984931507,34.7373169863014
1992,16.8683338709677,25.6041953551913,34.7128792349727
1993,15.4330362903226,24.7290345205479,34.7705221917808
1994,16.6119032258065,24.9688376712329,34.3778824657534
1995,16.4088717741935,24.1692515068493,34.5934369863014
1996,15.8000733870968,25.321793715847,34.5682240437158
1997,16.6684112903226,25.4953101369863,34.5131523287671
1998,16.9236790322581,24.3387152054795,34.6855550684932
1999,17.2894814516129,23.9740909589041,34.4802306849315
2000,15.9016798387097,25.1463143442623,34.6511573770492
2001,15.8736330645161,25.2336487671233,34.3656243835616
2002,16.4496596774194,25.1848263013699,34.6514347945205
2003,16.8590169354839,24.4055908219178,34.7580252054795
2004,15.6862943548387,25.4569219945355,34.4904407103825
2005,16.3402596774194,24.2183828767123,34.7263673972603
2006,16.6653887096774,23.9321350684931,34.6942367123288
2007,16.3470120967742,25.0654656164384,34.6064345205479
2008,16.0863637096774,24.9568133879781,34.5532344262295
2009,16.9669225806452,23.9403301369863,34.5981304109589
2010,16.4670596774194,24.887377260274,34.6107706849315
2011,15.5653798387097,24.6459902739726,34.6688695890411
2012,16.7856903225806,24.956687568306,34.7549341530055
2013,15.7529443548387,24.4480180821918,34.493617260274
2014,16.3167241935484,24.8879561643836,34.5884347945205
2015,17.2763096774194,24.8541423287671,34.5605761643836
2016,16.0041733870968,24.7889506830601,34.5800306010929
2017,16.5159153225806,24.0648067123288,34.6681301369863
2018,15.2426887096774,24.8098910958904,34.6840564383562
2019,15.8577064516129,25.1160178082192,34.5870071232877
2020,16.4622661290323,24.3938726775956,34.6501551912568
2021,15.5228935483871,25.129194109589,34.6685632876712
2022,16.1293427419355,24.4397206849315,34.503481369863
2023,17.6947467741935,24.6245836986301,34.6772515068493
2024,16.1393072580645,24.6364155737705,34.6312202185792
2025,15.5819572580645,24.5917328767123,34.6093643835616
2026,17.0007620967742,24.2637105479452,34.6611583561644
2027,15.9145580645161,23.8089615068493,34.6792501369863
2028,16.6630653225806,24.0529775956284,34.5707991803279
2029,18.1865814516129,23.8497009589041,34.6440802739726
2030,16.0543693548387,24.5480771232877,34.7376052054795
2031,16.0123048387097,24.1572405479452,34.7317380821918
2032,16.2508846774194,24.8936027322404,34.560618852459
2033,16.8411548387097,24.3483683561644,34.5259824657534
2034,15.5040677419355,24.4894647945205,34.6411545205479
2035,16.4695169354839,23.5795991780822,34.6788509589041
2036,15.891710483871,24.3128878415301,34.4652721311475
2037,15.8372362903226,25.0126842465753,34.6644904109589
2038,17.5262201612903,23.7102375342466,34.6010583561644
2039,16.2099919354839,24.2748957534247,34.5883476712329
2040,17.4729927419355,23.6298039617486,34.5550081967213
2041,17.1407483870968,24.4643630136986,34.5549397260274
2042,15.7909612903226,24.2745193150685,34.7466791780822
2043,16.8640483870968,23.7824610958904,34.5770246575342
2044,16.8283685483871,24.1384267759563,34.7107360655738
2045,16.5045072580645,24.2893552054795,34.6709416438356
2046,17.4379387096774,24.2606301369863,34.6534350684932
2047,16.5309403225806,24.2429643835616,34.5515967123288
2048,16.5158508064516,23.9495203551913,34.7163284153005
2049,17.1049459677419,23.9342830136986,34.7211263013699
2050,18.4686637096774,24.5414678082192,34.7303509589041
2051,16.3946540322581,24.1599231506849,34.7091490410959
2052,17.7482475806452,23.9654829234973,34.7787016393443
2053,16.573185483871,24.3094267123288,34.6463430136986
2054,18.0809862903226,23.6780695890411,34.6781695890411
