"Year","TEMP_O_5_JulAug_FB","SALIN_O_5_FB","SALIN_65_FB"
1970,17.1710605322581,32.2327800520548,32.2327800520548
1971,16.8213487822581,32.5779216849315,32.5779216849315
1972,17.8869590080645,32.2418154781421,32.2418154781421
1973,18.0805240080645,31.815404030137,31.815404030137
1974,16.522260516129,32.5228864136986,32.5228864136986
1975,18.011869983871,31.5093602109589,31.5093602109589
1976,17.9517083467742,32.3351390163934,32.3351390163934
1977,17.4645661854839,32.1488491232877,32.1488491232877
1978,16.6867849677419,31.8527887780822,31.8527887780822
1979,15.9344292983871,32.4631215808219,32.4631215808219
1980,16.7279055967742,31.980826795082,31.980826795082
1981,17.2427372983871,30.9889760520548,30.9889760520548
1982,17.2508073306452,32.2723494767123,32.2723494767123
1983,17.781910266129,29.9495260246575,29.9495260246575
1984,16.5737830322581,31.7790698879781,31.7790698879781
1985,16.7109614758065,32.4663487863014,32.4663487863014
1986,16.6179791774194,31.8809128986301,31.8809128986301
1987,15.6841061209677,32.3038993068493,32.3038993068493
1988,18.0780279596774,32.1259279180328,32.1259279180328
1989,16.9442577419355,31.5123333534247,31.5123333534247
1990,16.9891450887097,30.4713279890411,30.4713279890411
1991,17.4892333790323,32.3328105424658,32.3328105424658
1992,18.0364623387097,31.6946102322404,31.6946102322404
1993,16.02689875,32.0493769068493,32.0493769068493
1994,18.4672730483871,31.0662047671233,31.0662047671233
1995,18.2866139274194,30.4694231041096,30.4694231041096
1996,16.9181848790323,32.9554647896175,32.9554647896175
1997,18.4749188709677,31.6655720054795,31.6655720054795
1998,16.6591778790323,32.145056109589,32.145056109589
1999,17.9833829758065,31.8093152246575,31.8093152246575
2000,16.72251025,30.9406858005464,30.9406858005464
2001,18.1952254677419,32.0463705780822,32.0463705780822
2002,18.4327701209677,31.542556,31.542556
2003,19.1388248467742,32.7738728273973,32.7738728273973
2004,17.5110856612903,31.540730284153,31.540730284153
2005,17.7229735322581,31.5769796465753,31.5769796465753
2006,19.6090446532258,32.2130208465753,32.2130208465753
2007,17.7814220241935,32.1848829726027,32.1848829726027
2008,17.7348508387097,32.450121863388,32.450121863388
2009,18.1742748790323,32.9616655753425,32.9616655753425
2010,19.3300547741935,33.1092187123288,33.1092187123288
2011,17.8023355080645,32.8786772794521,32.8786772794521
2012,17.3791529112903,32.2446031092896,32.2446031092896
2013,18.7314781854839,32.8682103178082,32.8682103178082
2014,18.6895613306452,32.8190800164384,32.8190800164384
