"Year","TEMP_O_5_JulAug_GR","SALIN_O_5_GR","SALIN_50_GR"
1960,19.7497516129032,6.73104131147541,6.73104131147541
1961,17.9328975806452,6.5763195890411,6.5763195890411
1962,18.7065314516129,6.65020134246575,6.65020134246575
1963,19.8115419354839,6.67061794520548,6.67061794520548
1964,18.4540830645161,6.62072994535519,6.62072994535519
1965,17.7503169354839,6.5754115890411,6.5754115890411
1966,17.7098056451613,6.68134030136986,6.68134030136986
1967,20.1932814516129,6.68157328767123,6.68157328767123
1968,17.6489322580645,6.51497590163934,6.51497590163934
1969,18.9318258064516,6.65909589041096,6.65909589041096
1970,18.5308419354839,6.64850536986301,6.64850536986301
1971,16.3405508064516,6.73532265753425,6.73532265753425
1972,18.2771346774194,6.78403098360656,6.78403098360656
1973,18.2649016129032,6.99359728767123,6.99359728767123
1974,19.4566080645161,6.73401975342466,6.73401975342466
1975,18.3714870967742,6.97340646575342,6.97340646575342
1976,21.2922870967742,6.9908312295082,6.9908312295082
1977,17.9532338709677,6.93363854794521,6.93363854794521
1978,21.3173233870968,6.79331112328767,6.79331112328767
1979,16.9503733870968,6.86461794520548,6.86461794520548
1980,18.2553798387097,6.63295598360656,6.63295598360656
1981,18.5848556451613,6.72214739726027,6.72214739726027
1982,17.6337379032258,6.68062032876712,6.68062032876712
1983,19.1196685483871,6.89772682191781,6.89772682191781
1984,19.5683435483871,6.87241896174863,6.87241896174863
1985,18.8727314516129,6.70062687671233,6.70062687671233
1986,18.4627185483871,6.73946761643836,6.73946761643836
1987,20.1237524193548,6.7071098630137,6.7071098630137
1988,17.2934129032258,6.88776554644809,6.88776554644809
1989,18.7862879032258,6.87962816438356,6.87962816438356
1990,18.8287959677419,6.72114783561644,6.72114783561644
1991,18.4804951612903,6.80389126027397,6.80389126027397
1992,16.4193733870968,6.78062051912568,6.78062051912568
1993,18.2185911290323,7.04527797260274,7.04527797260274
1994,17.4273008064516,6.79469523287671,6.79469523287671
1995,18.4814596774194,7.03403032876712,7.03403032876712
1996,19.210489516129,6.9513568579235,6.9513568579235
1997,19.5541588709677,6.8043982739726,6.8043982739726
1998,20.4976435483871,6.75030605479452,6.75030605479452
1999,20.4721112903226,6.6765801369863,6.6765801369863
2000,19.1272548387097,6.63663319672131,6.63663319672131
2001,20.4621298387097,6.97526183561644,6.97526183561644
2002,17.7290475806452,6.73602539726027,6.73602539726027
2003,21.3673072580645,6.55023616438356,6.55023616438356
2004,16.9110233870968,6.72998098360656,6.72998098360656
2005,19.1285693548387,6.63992438356164,6.63992438356164
2006,19.3505,6.48580260273973,6.48580260273973
2007,21.3460153225806,6.52345610958904,6.52345610958904
2008,16.1664080645161,6.79970095628415,6.79970095628415
2009,17.7472862903226,6.84843915068493,6.84843915068493
2010,19.6151024193548,6.5475121369863,6.5475121369863
2011,20.3647153225806,6.49488339726027,6.49488339726027
2012,20.82275,6.61338005464481,6.61338005464481
2013,16.7716322580645,6.67671150684932,6.67671150684932
2014,21.3006548387097,6.49206235616438,6.49206235616438
2015,18.9264959677419,6.49719901369863,6.49719901369863
2016,18.4638370967742,6.47711333333333,6.47711333333333
