"Year","TEMP_O_5_JulAug_OS","SALIN_O_5_OS","SALIN_45_OS"
2048,19.4107951612903,12.2035296584699,32.7896346994536
2049,19.5468241935484,11.3349675342466,32.6483421917808
2050,19.6106741935484,11.3186837260274,33.4112364383562
2051,18.0327838709677,11.5782510410959,33.2776019178082
2052,19.8306233870968,12.2203342349727,33.4701983606557
2053,19.973060483871,11.3864875342466,33.2245767123288
2054,20.5788524193548,10.8705869863014,33.4750295890411
2055,19.3812024193548,11.3204204657534,33.3135104109589
2056,19.7116258064516,11.9448174863388,33.2457401639344
2057,19.6034758064516,11.053383369863,32.950555890411
2058,22.3039475806452,10.7837545753425,33.2253164383562
2059,19.624339516129,11.8890460958904,33.2070649315068
2060,20.407289516129,11.5410365983607,32.7029049180328
2061,20.4998032258065,10.8483490547945,33.2311175342466
2062,20.4603475806452,10.7490862465753,33.2363942465753
2063,21.8324580645161,10.5248874109589,33.089921369863
2064,20.0591693548387,11.5483205327869,32.8370153005464
2065,18.489725,10.6188962328767,32.9895038356164
2066,19.6035306451613,11.9750790958904,32.8225863013699
2067,19.7089233870968,10.7737548493151,32.1883336986301
2068,19.6625516129032,10.6778359562842,33.3124240437158
2069,20.0667741935484,10.8446684794521,33.3115676712329
2070,20.443175,10.9506984246575,33.139095890411
2071,21.3364709677419,10.4797985479452,32.8299619178082
2072,20.2174048387097,11.1590718852459,33.1059644808743
2073,21.2565919354839,11.6052783424658,32.7975619178082
2074,19.9466782258065,11.3052519041096,33.2181523287671
2075,19.1145556451613,10.7342420547945,32.7086073972603
2076,19.7544266129032,11.2237738387978,33.4249204918033
2077,21.6590193548387,11.0606034520548,33.4635621917808
2078,20.5030975806452,11.1613135616438,33.67064
2079,19.3478201612903,10.8650845479452,33.4735024657534
2080,20.4967637096774,10.7627753688525,33.086187704918
2081,20.0692233870968,10.3350632465753,33.2871038356164
2082,20.2439032258065,11.0784407808219,33.499821369863
2083,21.5640120967742,10.6443154794521,33.286301369863
2084,21.1892411290323,10.083951215847,33.0662551912568
2085,21.1629991935484,10.2798980821918,33.3356578082192
2086,21.2508766129032,11.0942683972603,33.4347736986301
2087,19.5258629032258,9.97781597260274,32.9438109589041
2088,21.2833491935484,9.85909333333333,33.2855109289617
2089,21.7214870967742,10.8777751780822,33.3895991780822
2090,20.3187435483871,10.4512795342466,33.2644706849315
2091,20.8013177419355,10.4393311643836,33.0960539726027
2092,21.0657677419355,10.3502293852459,33.3317357923497
2093,20.1763387096774,11.1420564794521,32.7428071232877
2094,22.0656596774194,10.5522676849315,33.1656961643836
2095,20.8937564516129,10.2360698767123,33.3670534246575
2096,20.7018588709677,10.7194549180328,33.1789128415301
2097,20.8057653225806,10.2349378219178,33.0018334246575
2098,21.572114516129,10.1031849589041,33.297684109589
2099,21.9213790322581,9.77175973053892,33.0299422155689
