"Year","TEMP_O_5_JulAug_SK","SALIN_O_5_SK","SALIN_70_SK"
2075,18.3931612903226,19.0199798630137,34.4290210958904
2076,18.8551838709677,18.9112159836066,34.4274551912568
2077,20.9577080645161,18.6205178082192,34.5299824657534
2078,19.6263709677419,19.0475432876712,34.4446063013699
2079,18.3182653225806,18.9461524657534,34.3970057534247
2080,19.529060483871,18.3153073770492,34.3733046448087
2081,19.4771612903226,17.6583704109589,34.2771350684932
2082,19.6700564516129,18.6747094520548,34.4859898630137
2083,20.6964653225806,17.8282280821918,34.2914057534247
2084,20.1303266129032,17.9691322404372,34.3623229508197
2085,20.3298177419355,17.8928091780822,34.3978117808219
2086,20.5996330645161,18.3737828767123,34.4865257534247
2087,18.7235580645161,17.7836453424658,34.4404057534247
2088,20.6881258064516,17.5009979508197,34.2686535519126
2089,20.8283459677419,19.0528179452055,34.5203865753425
2090,19.2148048387097,18.0252876712329,34.3343339726027
2091,20.1056096774194,17.2711234246575,34.2385054794521
2092,20.3708080645161,17.8663169398907,34.3281923497268
2093,19.5026185483871,18.8906738356164,34.3249682191781
2094,21.1613346774194,18.2492638356164,34.4891317808219
2095,20.155939516129,18.1770775342466,34.298175890411
2096,19.4038733870968,18.351075,34.2806893442623
2097,20.3469838709677,17.5126069863014,34.3126487671233
2098,20.3821516129032,17.5210121917808,34.3173304109589
2099,20.5186370967742,17.8796422155689,34.2329245508982
