"Year","TEMP_O_5_JulAug_BN","SALIN_O_5_BN","SALIN_97_BN"
1970,16.3481281935484,7.45196922356164,16.004598460274
1971,15.7504493306452,7.63684462986301,15.4237769616438
1972,17.8173988306452,7.7831205260929,17.1721777322404
1973,17.7434716854839,7.80644251369863,16.9941293369863
1974,15.6973690080645,7.86543219876712,16.7010392356164
1975,17.2877773064516,7.89933171356164,15.7825343232877
1976,17.0382383306452,8.05208862117486,17.1983594234973
1977,16.2145305,7.89033186849315,16.6625623890411
1978,16.1873555080645,7.98864183164384,16.2926561041096
1979,15.6727883225806,7.91416544219178,15.9086994547945
1980,15.8420730322581,7.80017910819672,15.6756895928962
1981,16.254937266129,7.81016782849315,14.5309279671233
1982,16.4438780322581,7.69324613821918,14.3826347780822
1983,17.3833505887097,7.81130257232877,14.5117199835616
1984,15.956428733871,7.89088123729508,15.2140148579235
1985,16.1158107096774,7.7041279009589,14.7356891643836
1986,15.5537283225806,7.54087824438356,13.9847494191781
1987,14.096981766129,7.49454604452055,14.0765382739726
1988,18.0462737580645,7.35240504535519,13.6934004781421
1989,16.8703868064516,7.41131697287671,14.8471337835616
1990,16.5959938145161,7.56554345630137,14.0167986027397
1991,16.5830504193548,7.48893853780822,15.2577047616438
1992,16.9098771451613,7.53414036844262,15.0568060273224
1993,15.2158795483871,7.57491983958904,17.0590213589041
1994,17.2819226048387,7.43157206986301,16.2897185726027
1995,16.9318875725806,7.47722106452055,15.074213569863
1996,15.9328262096774,7.29839933729508,14.7620374945355
1997,17.6117940967742,7.31326100739726,16.2537262575342
1998,15.7527192903226,7.23153112986301,15.7541772493151
1999,17.5842185725806,7.13400181383562,15.1698352136986
2000,16.3586329112903,7.27315732117486,14.3754055655738
2001,17.8188336129032,7.14371267616438,13.9823349479452
2002,17.7137860564516,7.19057989534247,13.4865562849315
2003,17.4801430967742,7.08816540054795,16.8087283589041
2004,16.6448224919355,7.08621521516393,15.8472888442623
2005,16.7663401129032,7.15516005712329,15.1254946767123
2006,18.7354408951613,7.0161893969863,14.6770440465753
2007,16.8362715887097,7.06958015643836,15.2271505589041
2008,17.6120919112903,7.00012105437158,14.6357131202186
2009,17.6803526693548,6.90872365410959,14.0264028438356
2010,18.1988774435484,6.72053195136986,13.9407869369863
2011,16.988125516129,6.6624670639726,13.9559914739726
2012,17.0101924677419,6.78050627896175,13.7705859480874
2013,18.2056582580645,6.62942417041096,13.0179225150685
2014,18.436998266129,6.60831333260274,13.3782773123288
