"Year","TEMP_O_5_JulAug_BB","SALIN_O_5_BB","SALIN_110_BB"
1960,14.2514286290323,4.13265286885246,4.13265286885246
1961,12.1103707258065,4.26326356164384,4.26326356164384
1962,10.4313944354839,4.22903684931507,4.22903684931507
1963,14.6021142741935,4.1562281369863,4.1562281369863
1964,11.6607391129032,4.20341931693989,4.20341931693989
1965,13.9583663709677,4.18100928767123,4.18100928767123
1966,13.1195060483871,4.19862473972603,4.19862473972603
1967,13.0961127419355,4.17165197260274,4.17165197260274
1968,12.5593557258065,4.2266412568306,4.2266412568306
1969,12.3678007258065,4.3167375890411,4.3167375890411
1970,11.3632946774194,4.23250035616438,4.23250035616438
1971,8.57050850806452,4.20038706849315,4.20038706849315
1972,12.7839841129032,4.26064584699454,4.26064584699454
1973,11.5407929032258,4.22700010958904,4.22700010958904
1974,10.9511783870968,4.21583989041096,4.21583989041096
1975,13.3609521774194,4.25485712328767,4.25485712328767
1976,12.3827326612903,4.28445120218579,4.28445120218579
1977,9.47940072580645,4.31555567123288,4.31555567123288
1978,10.6240383870968,4.33675082191781,4.33675082191781
1979,10.8051966935484,4.33132424657534,4.33132424657534
1980,10.3951803225806,4.29878959016393,4.29878959016393
1981,10.9019064516129,4.30760849315068,4.30760849315068
1982,12.9852626612903,4.31680904109589,4.31680904109589
1983,13.4857573387097,4.34809276712329,4.34809276712329
1984,12.0477071774194,4.3820056010929,4.3820056010929
1985,13.5284146774194,4.38344643835616,4.38344643835616
1986,12.4862317741935,4.3988624109589,4.3988624109589
1987,14.8034627419355,4.46767679452055,4.46767679452055
1988,10.5574578225806,4.4328625136612,4.4328625136612
1989,12.0692302419355,4.38962339726027,4.38962339726027
1990,13.2994933870968,4.36244164383562,4.36244164383562
1991,12.444862983871,4.32521876712329,4.32521876712329
1992,9.89099516129032,4.32254019125683,4.32254019125683
1993,9.52228943548387,4.31254356164384,4.31254356164384
1994,8.71942798387097,4.23474150684932,4.23474150684932
1995,10.5386892741935,4.2592701369863,4.2592701369863
1996,10.5191573387097,4.20969237704918,4.20969237704918
1997,14.6314177419355,4.19903594520548,4.19903594520548
1998,10.7771452419355,4.21566334246575,4.21566334246575
1999,15.9261127419355,4.2463784109589,4.2463784109589
2000,14.5517115322581,4.27529942622951,4.27529942622951
2001,12.4951627419355,4.2552537260274,4.2552537260274
2002,11.7125633870968,4.18462550684932,4.18462550684932
2003,14.9040338709677,4.16273019178082,4.16273019178082
2004,13.4557443548387,4.17163827868852,4.17163827868852
2005,13.3824008870968,4.23046326027397,4.23046326027397
2006,11.9183521774194,4.21056098630137,4.21056098630137
2007,13.4126451612903,4.17143367123288,4.17143367123288
2008,9.38828153225806,4.1705350273224,4.1705350273224
2009,11.4809255645161,4.20290142465753,4.20290142465753
2010,11.7111403225806,4.18893778082192,4.18893778082192
2011,16.2487798387097,4.19843063013699,4.19843063013699
2012,10.6818809677419,4.20026431693989,4.20026431693989
2013,11.57214,4.14727526027397,4.14727526027397
2014,14.0192389516129,4.15956419178082,4.15956419178082
2015,12.360677983871,4.14696756164384,4.14696756164384
2016,11.8801926612903,4.15899357923497,4.15899357923497
2017,13.7949742741935,4.10970805479452,4.10970805479452
2018,14.6768813709677,4.0205361369863,4.0205361369863
2019,15.3824833870968,4.02124726027397,4.02124726027397
2020,14.2519123387097,4.05979549180328,4.05979549180328
2021,14.379167983871,4.02509819178082,4.02509819178082
2022,14.9009483870968,3.94995983561644,3.94995983561644
2023,14.0859532258065,3.83219334246575,3.83219334246575
2024,15.2110959677419,3.76919046448087,3.76919046448087
2025,15.2264120967742,3.69520002739726,3.69520002739726
2026,15.0741008064516,3.76241263013699,3.76241263013699
2027,11.6089035483871,3.83530421917808,3.83530421917808
2028,14.0214131451613,3.77064177595628,3.77064177595628
2029,14.5873349193548,3.78373791780822,3.78373791780822
2030,14.2885690322581,3.78224117808219,3.78224117808219
2031,13.6404008064516,3.77866246575342,3.77866246575342
2032,15.0449123387097,3.74422330601093,3.74422330601093
2033,14.0875983870968,3.79419747945205,3.79419747945205
2034,12.7397658870968,3.77483471232877,3.77483471232877
2035,11.8331416935484,3.76161430136986,3.76161430136986
2036,14.0283741935484,3.75493076502732,3.75493076502732
2037,14.1354555645161,3.72090175342466,3.72090175342466
2038,16.0736629032258,3.68734964383562,3.68734964383562
2039,15.2224149193548,3.64789635616438,3.64789635616438
2040,14.6491653225806,3.49648202185792,3.49648202185792
2041,16.0869958064516,3.48408164383562,3.48408164383562
2042,18.1005653225806,3.39882536986301,3.39882536986301
2043,15.7903483870968,3.39345506849315,3.39345506849315
2044,15.0435443548387,3.33505262295082,3.33505262295082
2045,15.1156467741935,3.27553531506849,3.27553531506849
2046,15.3987524193548,3.310078,3.310078
2047,17.2887564516129,3.22796273972603,3.22796273972603
2048,17.318314516129,3.20372109289618,3.20372109289618
2049,17.0473064516129,3.1550902739726,3.1550902739726
2050,16.4554661290323,3.16689216438356,3.16689216438356
2051,14.9392096774194,3.25749660273973,3.25749660273973
2052,15.4681951612903,3.21895724043716,3.21895724043716
2053,15.7062596774194,3.23451109589041,3.23451109589041
2054,15.2703387096774,3.21412542465753,3.21412542465753
2055,17.2668209677419,3.17317268493151,3.17317268493151
