"Year","TEMP_O_5_JulAug_AR","SALIN_O_5_AR","SALIN_50_AR"
2028,17.3904435483871,16.5840142076503,16.5840142076503
2029,18.4791725806452,16.5551646575342,16.5551646575342
2030,16.6511758064516,17.158918630137,17.158918630137
2031,16.7048693548387,17.8843739726027,17.8843739726027
2032,16.9165532258065,17.8218300546448,17.8218300546448
2033,17.4272153225806,17.0820838356164,17.0820838356164
2034,16.4213661290323,17.0209668493151,17.0209668493151
2035,17.4446080645161,15.0717410958904,15.0717410958904
2036,16.421260483871,17.4145316939891,17.4145316939891
2037,16.2928451612903,17.3626383561644,17.3626383561644
2038,18.3614548387097,15.6977282191781,15.6977282191781
2039,16.7869701612903,17.245902739726,17.245902739726
2040,17.9379862903226,18.1558715846995,18.1558715846995
2041,17.551239516129,17.2374120547945,17.2374120547945
2042,16.5619241935484,16.6469608219178,16.6469608219178
2043,17.1670822580645,16.2552123287671,16.2552123287671
2044,17.3582629032258,17.3351049180328,17.3351049180328
2045,17.1025024193548,16.925721369863,16.925721369863
2046,18.3171056451613,16.939904109589,16.939904109589
2047,16.8210032258065,17.5262906849315,17.5262906849315
2048,17.2203709677419,16.6388907103825,16.6388907103825
2049,17.2602677419355,16.782284109589,16.782284109589
2050,18.9832766129032,17.0791035616438,17.0791035616438
2051,17.3008733870968,17.0504723287671,17.0504723287671
2052,18.3131685483871,17.2787169398907,17.2787169398907
2053,17.6512846774194,16.4745515342466,16.4745515342466
2054,18.7115822580645,15.0880706849315,15.0880706849315
2055,18.3287870967742,15.3256704109589,15.3256704109589
2056,18.3841040322581,16.2811229508197,16.2811229508197
2057,17.8663209677419,17.0201893972603,17.0201893972603
2058,18.0931032258065,16.4514353424658,16.4514353424658
2059,17.6224959677419,17.2984649315068,17.2984649315068
2060,17.4727830645161,15.7411849726776,15.7411849726776
2061,17.8134556451613,16.9541731506849,16.9541731506849
2062,17.4482943548387,17.7041054794521,17.7041054794521
2063,17.3142217741935,17.5986454794521,17.5986454794521
2064,17.1059741935484,16.6713681147541,16.6713681147541
2065,19.6004677419355,16.3579569863014,16.3579569863014
2066,18.0959193548387,16.2795523287671,16.2795523287671
2067,18.4651016129032,18.5486857534247,18.5486857534247
2068,18.0922298387097,17.1956065573771,17.1956065573771
2069,17.7993266129032,16.8909504109589,16.8909504109589
2070,18.0272072580645,15.485904109589,15.485904109589
2071,17.5275467741935,16.1516189041096,16.1516189041096
2072,19.3854322580645,14.8923853551913,14.8923853551913
2073,18.3116637096774,16.579221369863,16.579221369863
2074,17.9867774193548,17.1725583561644,17.1725583561644
2075,19.2424370967742,17.6863312328767,17.6863312328767
2076,17.5727862903226,16.1203551912568,16.1203551912568
2077,17.7468919354839,16.028115890411,16.028115890411
2078,17.7916016129032,15.9191802739726,15.9191802739726
2079,17.8011096774194,16.8998109589041,16.8998109589041
2080,17.7657943548387,14.6303079234973,14.6303079234973
2081,18.8645298387097,15.9474295890411,15.9474295890411
2082,18.4668983870968,15.9885408219178,15.9885408219178
2083,18.9581322580645,15.6632432876712,15.6632432876712
2084,18.4240903225806,17.5979275956284,17.5979275956284
2085,17.5365258064516,16.1579120547945,16.1579120547945
2086,18.433125,16.7140093150685,16.7140093150685
2087,20.1631951612903,15.9669389041096,15.9669389041096
2088,18.5516137096774,14.9432292349727,14.9432292349727
2089,18.2667774193548,17.5507454794521,17.5507454794521
2090,17.9366830645161,15.1106523287671,15.1106523287671
2091,19.4513951612903,15.7060021917808,15.7060021917808
2092,18.5764338709677,16.9341155737705,16.9341155737705
2093,18.288185483871,15.3806948493151,15.3806948493151
2094,17.3218790322581,16.4694052054795,16.4694052054795
2095,17.3099975806452,16.5251805479452,16.5251805479452
2096,18.2423161290323,16.1719057377049,16.1719057377049
2097,18.0253951612903,16.6149561643836,16.6149561643836
2098,17.4209725806452,16.9261873972603,16.9261873972603
2099,18.9682112903226,15.5333523561644,15.5333523561644
2100,19.3989766129032,14.5163767123288,14.5163767123288
