"Year","TEMP_O_5_JulAug_GF","SALIN_O_5_GF","SALIN_85_GF"
1960,16.3269427419355,9.1551100273224,9.1551100273224
1961,16.0479467741935,9.15630224657534,9.15630224657534
1962,15.5635572580645,9.79549753424658,9.79549753424658
1963,17.0343508064516,9.67061098630137,9.67061098630137
1964,17.8760193548387,8.72435808743169,8.72435808743169
1965,14.839139516129,8.68421991780822,8.68421991780822
1966,15.5670693548387,8.81261112328767,8.81261112328767
1967,15.4095112903226,8.86639947945205,8.86639947945205
1968,14.8709427419355,8.68330483606557,8.68330483606557
1969,16.1456588709677,8.72554665753425,8.72554665753425
1970,13.6545551612903,8.98547287671233,8.98547287671233
1971,14.7527790322581,9.65581128767123,9.65581128767123
1972,13.9245911290323,10.0649078688525,10.0649078688525
1973,16.6597048387097,8.25228953424658,8.25228953424658
1974,15.7305717741935,8.26750690410959,8.26750690410959
1975,16.4016935483871,8.34030978082192,8.34030978082192
1976,16.9871620967742,8.64835707650273,8.64835707650273
1977,14.8642040322581,8.33630128767123,8.33630128767123
1978,14.9248717741935,8.49687139726027,8.49687139726027
1979,17.2160653225806,8.59890665753425,8.59890665753425
1980,14.9190870967742,8.83309073770492,8.83309073770492
1981,16.6415387096774,9.30677284931507,9.30677284931507
1982,15.1172137096774,8.9049818630137,8.9049818630137
1983,15.2606701612903,8.60580309589041,8.60580309589041
1984,14.4362862903226,8.43097677595628,8.43097677595628
1985,14.7271975806452,8.64387271232877,8.64387271232877
1986,16.2608508064516,8.28838347945205,8.28838347945205
1987,15.356089516129,8.25106978082192,8.25106978082192
1988,15.6866322580645,8.36111087431694,8.36111087431694
1989,13.8292669354839,8.18169687671233,8.18169687671233
1990,15.1666024193548,8.33988747945205,8.33988747945205
1991,16.6679427419355,8.19436290410959,8.19436290410959
1992,16.5096911290323,8.12408909836066,8.12408909836066
1993,15.6260830645161,8.09398189041096,8.09398189041096
1994,16.7906266129032,8.16976126027397,8.16976126027397
1995,17.5170459677419,8.1264904109589,8.1264904109589
1996,13.9031258064516,8.2489612568306,8.2489612568306
1997,14.8516822580645,8.13690057534247,8.13690057534247
1998,17.457135483871,7.97991043835616,7.97991043835616
1999,17.5561927419355,8.03288473972603,8.03288473972603
2000,15.0146443548387,8.34109098360656,8.34109098360656
2001,15.8206338709677,8.248406,8.248406
2002,15.6534814516129,8.43112084931507,8.43112084931507
2003,15.7599443548387,8.33669523287671,8.33669523287671
2004,15.4375524193548,8.24394286885246,8.24394286885246
2005,16.1214725806452,8.11703953424658,8.11703953424658
2006,18.1666266129032,7.97366956164384,7.97366956164384
2007,14.3203419354839,8.39469369863014,8.39469369863014
2008,14.1500887096774,8.74321795081967,8.74321795081967
2009,16.0738153225806,9.04600709589041,9.04600709589041
2010,16.4873435483871,8.56494673972603,8.56494673972603
2011,15.0249314516129,8.83664169863014,8.83664169863014
2012,15.6213693548387,8.23162573770492,8.23162573770492
2013,16.542139516129,8.19621202739726,8.19621202739726
