"Year","TEMP_O_5_JulAug_NK","SALIN_O_5_NK","SALIN_100_NK"
2017,18.5542258064516,34.7000520547945,34.7000520547945
2018,18.8098201612903,34.7092616438356,34.7092616438356
2019,17.6106798387097,34.5797947945205,34.5797947945205
2020,18.6508838709677,34.6269207650273,34.6269207650273
2021,18.9636983870968,34.6594353424658,34.6594353424658
2022,17.2742362903226,34.4812863013699,34.4812863013699
2023,17.1209298387097,34.691182739726,34.691182739726
2024,18.4016596774194,34.6758535519126,34.6758535519126
2025,19.3361943548387,34.6774893150685,34.6774893150685
2026,18.5807209677419,34.6542208219178,34.6542208219178
2027,17.6415959677419,34.680615890411,34.680615890411
2028,18.3597685483871,34.4997390710382,34.4997390710382
2029,20.1538717741935,34.6054238356164,34.6054238356164
2030,18.7415193548387,34.8133008219178,34.8133008219178
2031,18.32865,34.7192884931507,34.7192884931507
2032,18.4686927419355,34.5770024590164,34.5770024590164
2033,17.4928201612903,34.4982104109589,34.4982104109589
2034,18.2785596774194,34.5450698630137,34.5450698630137
2035,16.8872580645161,34.6621367123288,34.6621367123288
2036,19.0064669354839,34.5317715846995,34.5317715846995
2037,17.0549153225806,34.6751397260274,34.6751397260274
2038,20.0670387096774,34.6044019178082,34.6044019178082
2039,19.1735282258065,34.6543254794521,34.6543254794521
2040,17.1696403225806,34.5699046448087,34.5699046448087
2041,19.6410685483871,34.6065421917808,34.6065421917808
2042,18.8950580645161,34.7529901369863,34.7529901369863
2043,18.122475,34.6495383561644,34.6495383561644
2044,18.3465338709677,34.6774860655738,34.6774860655738
2045,19.2461217741935,34.5935128767123,34.5935128767123
2046,18.3156040322581,34.6917709589041,34.6917709589041
2047,18.641439516129,34.5814750684931,34.5814750684931
2048,18.7629733870968,34.7211336065574,34.7211336065574
2049,18.6487169354839,34.7000791780822,34.7000791780822
2050,19.090185483871,34.7445709589041,34.7445709589041
2051,17.1589435483871,34.7596230136986,34.7596230136986
2052,19.2243967741935,34.7478754098361,34.7478754098361
2053,18.4963161290323,34.6871169863014,34.6871169863014
2054,19.5275766129032,34.6964295890411,34.6964295890411
2055,18.4609822580645,34.6656134246575,34.6656134246575
2056,18.7357951612903,34.7053530054645,34.7053530054645
2057,18.5816024193548,34.7353128767123,34.7353128767123
2058,21.1020951612903,34.6973364383562,34.6973364383562
2059,18.9804379032258,34.6258956164384,34.6258956164384
2060,18.9828524193548,34.7848117486339,34.7848117486339
2061,19.3809056451613,34.6943736986301,34.6943736986301
2062,19.7747653225806,34.6176745205479,34.6176745205479
2063,20.4324435483871,34.684501369863,34.684501369863
2064,18.8035193548387,34.7024584699454,34.7024584699454
2065,17.3349,34.6800745205479,34.6800745205479
2066,18.9888741935484,34.684055890411,34.684055890411
2067,18.4492588709677,34.5905463013699,34.5905463013699
2068,18.9847419354839,34.6917349726776,34.6917349726776
2069,18.7575733870968,34.7411816438356,34.7411816438356
2070,19.4567677419355,34.5677794520548,34.5677794520548
2071,20.0345217741935,34.6996104109589,34.6996104109589
2072,19.3198201612903,34.661149726776,34.661149726776
2073,20.2396564516129,34.5585402739726,34.5585402739726
2074,18.9517879032258,34.6189002739726,34.6189002739726
2075,18.0539451612903,34.682538630137,34.682538630137
2076,18.5234830645161,34.6455647540984,34.6455647540984
2077,20.4322370967742,34.7695873972603,34.7695873972603
2078,19.2800274193548,34.7112408219178,34.7112408219178
2079,18.3290161290323,34.7109967123288,34.7109967123288
2080,18.9163153225806,34.6944718579235,34.6944718579235
2081,19.2239403225806,34.607017260274,34.607017260274
2082,19.5503822580645,34.6663621917808,34.6663621917808
2083,20.3751782258065,34.5940038356164,34.5940038356164
2084,19.5713217741935,34.6831669398907,34.6831669398907
2085,19.901914516129,34.6185238356164,34.6185238356164
2086,20.4285516129032,34.7637019178082,34.7637019178082
2087,18.4677459677419,34.6433010958904,34.6433010958904
2088,20.5889209677419,34.6335306010929,34.6335306010929
2089,20.2057540322581,34.8035175342466,34.8035175342466
2090,19.1107370967742,34.7093339726027,34.7093339726027
2091,19.8854032258065,34.628944109589,34.628944109589
2092,20.2287274193548,34.6398565573771,34.6398565573771
2093,19.1918693548387,34.6918216438356,34.6918216438356
2094,20.7201185483871,34.7755906849315,34.7755906849315
2095,19.8548056451613,34.662877260274,34.662877260274
2096,18.8540427419355,34.5503612021858,34.5503612021858
2097,20.4224540322581,34.6228706849315,34.6228706849315
2098,19.8442629032258,34.5989901369863,34.5989901369863
2099,20.0756669354839,34.6423152694611,34.6423152694611
