"Year","TEMP_O_5_JulAug_OS","SALIN_O_5_OS","SALIN_45_OS"
1960,17.0406524193548,12.7924413934426,32.7819489071038
1961,16.5061274193548,13.3683917123288,32.2126476712329
1962,16.5500338709677,12.8107780684931,32.6956260273973
1963,16.5139959677419,12.7304811369863,33.3089860273973
1964,18.0585282258065,13.3138003005464,32.7995259562841
1965,15.6831959677419,12.8840561232877,32.6425887671233
1966,16.6621661290323,13.2809014520548,32.4834728767123
1967,16.0712741935484,12.8203338493151,32.7033832876712
1968,16.2122798387097,13.3803153961749,31.9517306010929
1969,18.0764435483871,13.1289869589041,33.1851276712329
1970,15.840539516129,13.6779522328767,32.8140980821918
1971,16.5060475806452,12.7686946164384,33.1460753424658
1972,16.4737201612903,13.3120391530055,32.8060054644809
1973,16.4685370967742,13.0291675890411,31.8356224657534
1974,16.1884290322581,13.0252863972603,33.1107928767123
1975,17.5269725806452,12.6726549589041,32.857555890411
1976,17.9528475806452,12.5155683196721,32.6271472677596
1977,16.2324911290323,12.6552381506849,32.8883463013699
1978,15.9990887096774,12.9821069041096,33.0889063013699
1979,18.2788451612903,12.8575154383562,33.0671854794521
1980,16.3040112903226,12.6713433469945,33.018599726776
1981,16.927,13.8455547534247,31.8567435616438
1982,16.3099161290323,13.2237722054795,32.3420868493151
1983,16.0746217741935,12.3733542191781,32.210995890411
1984,16.5445193548387,13.3189918169399,32.5110226775956
1985,15.675085483871,13.4188428082192,32.6490109589041
1986,16.6248451612903,13.345545890411,32.342838630137
1987,15.8565209677419,13.412120739726,31.5910230136986
1988,15.4131677419355,13.2997326639344,32.2803341530055
1989,15.4433088709677,13.2805128082192,32.2789706849315
1990,15.4282185483871,13.1975727534247,32.3876317808219
1991,16.6234491935484,13.0084558630137,32.922284109589
1992,17.4284491935484,13.8510055191257,32.1880904371585
1993,16.5073903225806,13.0865278630137,32.079102739726
1994,17.0142887096774,13.5295356849315,32.5803564383562
1995,16.7522862903226,13.2950175479452,31.9731197260274
1996,16.4405403225806,13.6895551229508,32.7368849726776
1997,16.9482790322581,14.0511470136986,32.2952021917808
1998,17.4680943548387,13.0184857123288,32.3939802739726
1999,17.9094887096774,13.0648693835616,32.5620019178082
2000,16.1843975806452,13.1453809016393,33.0154270491803
2001,16.5192,12.9643637808219,32.442162739726
2002,16.4770241935484,13.3860754520548,32.3941249315069
2003,17.2947088709677,13.1621186986301,32.538021369863
2004,16.5313080645161,13.5870958060109,31.9171704918033
2005,17.1089758064516,13.4593410273973,32.2445945205479
2006,17.306539516129,12.6919483287671,32.7219375342466
2007,16.4034677419355,13.2052724520548,32.4392347945205
2008,16.3538016129032,13.6592931420765,32.6347770491803
2009,17.3421096774194,12.3849235342466,32.693161369863
2010,16.7133137096774,12.9596845205479,32.5449432876712
2011,16.3019306451613,13.1761721232877,32.8115512328767
2012,17.0987790322581,12.8177999863388,32.4276204918033
2013,16.7650830645161,12.8245094931507,32.8016298630137
2014,16.818864516129,12.861873,32.9737564383562
2015,17.1202661290323,13.6569416164384,32.523381369863
2016,16.6065572580645,12.9367388387978,32.3381092896175
2017,16.8452346774194,12.987196,32.6008906849315
2018,16.1159935483871,12.8536824931507,32.9974673972603
2019,16.5147451612903,13.1631667808219,31.6048810958904
2020,16.5033040322581,13.1066413387978,33.0280781420765
2021,15.4664693548387,13.6766780273973,32.3849252054795
2022,16.5904120967742,12.8625290958904,31.9127605479452
2023,18.3300072580645,12.7781614520548,32.5373764383562
2024,16.6850822580645,12.6697044398907,32.5111385245902
2025,16.2552032258065,12.8722782328767,32.5236328767123
2026,17.0574225806452,12.7190568356164,32.6035643835616
2027,16.3438330645161,12.6962510821918,32.6402517808219
2028,17.1852870967742,12.3784794262295,32.4311240437158
2029,18.5030709677419,12.9344880410959,32.8029939726027
2030,16.7677459677419,12.9404481232877,32.5080679452055
2031,16.628785483871,13.1092592191781,32.5931
2032,16.8970685483871,13.4278176912568,32.4452677595628
2033,17.4139733870968,12.7410753287671,31.8033136986301
2034,16.3426016129032,13.0772942739726,32.1261197260274
2035,17.3522838709677,12.1449825616438,31.6712271232877
2036,16.5965758064516,12.3744659016393,32.9570401639344
2037,16.4161814516129,13.2320058082192,32.7596082191781
2038,18.3089596774194,12.4181043150685,32.6902701369863
2039,16.9510983870968,13.0615629726027,32.7220547945205
2040,18.0394177419355,12.0797951229508,33.2366051912568
2041,17.5291838709677,12.565300369863,32.6928473972603
2042,16.4709870967742,12.4714138082192,32.8411090410959
2043,17.1682290322581,12.344180109589,32.9817112328767
2044,17.3064483870968,12.0700984289617,32.6480357923497
2045,17.0969177419355,13.5424324109589,32.5460353424657
2046,17.9871467741935,12.8760607534247,32.5568254794521
2047,17.057260483871,12.4619542739726,32.905464109589
2048,17.2550959677419,11.9747865163934,32.1815229508197
2049,17.4741233870968,12.6864287123288,32.5061838356164
2050,18.7764830645161,12.5347912876712,33.0715123287671
2051,17.2271725806452,12.7090632876712,32.8228975342466
2052,18.2569701612903,12.2489511202186,33.0167459016393
2053,17.5201556451613,12.8852013835616,32.8218101369863
2054,18.7476798387097,12.1600604383562,32.0438816438356
2055,18.4277887096774,11.7135971232877,32.7395016438356
2056,18.4371241935484,12.0178745628415,33.0484193989071
2057,18.0955653225806,12.2939955479452,33.1864594520548
2058,18.0974524193548,12.1644233287671,32.9116923287671
2059,17.7775887096774,12.1547492054795,32.8987279452055
2060,17.6047741935484,11.7493725,33.0987267759563
2061,17.8775443548387,12.4803473013699,33.142844109589
2062,17.4658806451613,12.2328841917808,32.5695495890411
2063,17.2864629032258,11.9125727123288,32.2861632876712
2064,17.0425112903226,12.5699082786885,32.2550549180328
2065,19.6199822580645,11.8797487123288,33.0108794520548
2066,18.2384725806452,11.9821391506849,32.3026446575342
2067,18.5811935483871,12.1600208082192,32.6485279452055
2068,18.2321024193548,11.8831367213115,33.1982420765027
2069,17.9443935483871,12.0804356712329,32.7907367123288
2070,18.0810241935484,11.4395834931507,33.0585939726027
2071,17.5472838709677,11.8484962465753,33.0870175342466
2072,19.2857008064516,11.3985043306011,33.1362005464481
2073,18.01025,11.9105889589041,32.6686405479452
2074,17.8868491935484,11.9224708219178,33.0112753424658
2075,18.9768524193548,12.4430215890411,33.2011536986301
2076,17.5049338709677,11.6139891120219,32.0410480874317
2077,17.6942290322581,12.3605466438356,33.3688860273973
2078,17.6000266129032,11.9756065479452,33.0371879452055
2079,17.6000814516129,12.2446143561644,31.9343854794521
2080,17.9013951612903,11.3233583333333,32.8447
2081,18.7238653225806,11.5128228767123,33.1096578082192
2082,18.2396758064516,11.7092933835616,33.0948936986301
2083,18.9825798387097,11.5867251780822,33.0429520547945
2084,18.4742370967742,12.4040978688525,32.621112295082
2085,17.6204798387097,12.1710376986301,32.8993167123288
2086,18.5210620967742,11.521467630137,33.1861767123288
2087,20.0630919354839,11.4728793972603,32.779202739726
2088,18.4385362903226,11.6743282240437,32.3461019125683
2089,18.2304,11.5388479315068,32.8479638356164
2090,18.0105177419355,10.9653935068493,33.1820695890411
2091,19.3843016129032,12.0303247534247,32.6867421917808
2092,18.5771193548387,11.2322582786885,32.7659005464481
2093,18.3236274193548,11.3541882739726,33.1557553424658
2094,17.4558064516129,11.8818236438356,33.0256232876712
2095,17.2536975806452,12.0237733013699,33.0469342465753
2096,18.0503532258065,11.4416893579235,32.7785636612022
2097,18.1663241935484,10.8624293972603,32.4268394520548
2098,17.2559572580645,12.6920080273973,32.0138920547945
2099,18.6456830645161,11.8800005890411,32.3182194520548
2100,19.271089516129,11.4264753561644,33.1042602739726
