"Year","TEMP_O_5_JulAug_CK","SALIN_O_5_CK","SALIN_125_CK"
2083,20.6681064516129,19.9218873972603,34.6690221917808
2084,20.0318346774194,20.2755087431694,34.7700669398907
2085,20.3108701612903,19.9917083561644,34.665341369863
2086,20.6386064516129,20.4316750684931,34.8477575342466
2087,18.6563032258065,19.8707857534247,34.698661369863
2088,20.7750943548387,19.6551420765027,34.6991980874317
2089,20.5936927419355,21.2605278082192,34.883577260274
2090,19.2039741935484,20.0858153424658,34.7601747945205
2091,20.080385483871,19.564671369863,34.7026865753425
2092,20.3908967741935,20.034212431694,34.734450273224
2093,19.4233451612903,21.2161056164384,34.6638375342466
2094,21.1306120967742,20.4542,34.8801046575342
2095,20.1413016129032,20.4483036986301,34.7040030136986
2096,19.2816983870968,20.6628923497268,34.5614005464481
2097,20.5538330645161,19.6461626027397,34.7823446575342
2098,20.3233629032258,19.6562078082192,34.6683956164384
2099,20.3995467741935,20.0149732035928,34.6700520958084
