"Year","TEMP_O_5_JulAug_GR","SALIN_O_5_GR","SALIN_50_GR"
1960,18.1102137096774,5.85522403005464,6.49652792349727
1961,16.6944741935484,5.82391571232877,6.63445945205479
1962,17.6877322580645,5.76376835616438,6.53271679452055
1963,18.1728467741935,5.64623278082192,6.57245276712329
1964,19.3133612903226,5.64713547814208,6.54320226775956
1965,15.832014516129,5.68921967123288,6.58192331506849
1966,16.8012451612903,5.7370135890411,6.54750589041096
1967,16.5747508064516,5.72056963013699,6.63460808219178
1968,16.228885483871,5.70128894808743,6.62087229508197
1969,18.0657975806452,5.75186069863014,6.58998183561644
1970,15.6818040322581,5.75459994520548,6.65746336986301
1971,16.2548806451613,5.57812631506849,6.75182032876712
1972,15.6922185483871,5.60663359289618,6.68969885245902
1973,17.7293935483871,5.66297082191781,6.48492528767123
1974,17.0242193548387,5.69654942465753,6.5254715890411
1975,17.8986088709677,5.72140775342466,6.64937712328767
1976,18.6058967741935,5.67485696721312,6.53893969945355
1977,15.9810153225806,5.62824857534247,6.56110060273973
1978,16.5981032258065,5.62659012328767,6.58025339726027
1979,19.6665870967742,5.63536306849315,6.67802610958904
1980,16.7945225806452,5.6860281010929,6.52803172131148
1981,17.5688838709677,5.64242184931507,6.7836598630137
1982,16.1529169354839,5.65850649315068,6.81632512328767
1983,15.9949935483871,5.78743068493151,6.6135441369863
1984,16.5580903225806,5.78451975409836,6.63994827868852
1985,15.7262241935484,5.71530375342466,6.87251863013699
1986,17.5229669354839,5.75645349315069,6.61594895890411
1987,16.2599241935484,5.73764312328767,6.60506654794521
1988,16.4344314516129,5.72036954918033,6.6388656284153
1989,15.4070508064516,5.72582436986301,6.57070873972603
1990,16.3231467741935,5.68265008219178,6.58747931506849
1991,17.5978588709677,5.66931510958904,6.70517424657534
1992,17.7423451612903,5.68326346994535,6.58513199453552
1993,16.7088620967742,5.73075695890411,6.56218101369863
1994,17.9472258064516,5.74188071232877,6.65830252054795
1995,18.5866653225806,5.77226173972603,6.63302723287671
1996,15.7681241935484,5.77025919398907,6.70827677595628
1997,16.3089322580645,5.83534082191781,6.62519728767123
1998,18.6470620967742,5.80495031506849,6.61431369863014
1999,18.6967943548387,5.82347130136986,6.65197117808219
2000,16.2875169354839,5.8733593715847,6.63338822404372
2001,17.3360201612903,5.87537436986301,6.63589838356164
2002,17.7290548387097,5.88573364383562,6.62167383561644
2003,17.4655153225806,5.86214879452055,6.65824673972603
2004,16.5857032258065,5.85452407103825,6.70397418032787
2005,17.3251201612903,5.84258868493151,6.66637597260274
2006,19.0251225806452,5.72993398630137,6.65273290410959
2007,15.6842435483871,5.66749582191781,6.65375435616438
2008,16.3995951612903,5.65645912568306,6.64432633879781
2009,18.1805725806452,5.62215342465753,6.49348978082192
2010,17.8860879032258,5.59911621917808,6.46287501369863
2011,16.2773782258065,5.60530836986301,6.55654854794521
2012,17.0888451612903,5.62875409836066,6.49631967213115
2013,17.4345088709677,5.67080095890411,6.50585843835616
2014,15.6270193548387,5.60297605479452,6.665424
2015,16.8286548387097,5.61900994520548,6.74766008219178
2016,16.4220064516129,5.67184866120219,6.60334434426229
2017,16.8726290322581,5.65208564383562,6.53128353424658
2018,16.7301846774194,5.69022832876712,6.54630657534247
2019,16.1689330645161,5.72946945205479,6.54454838356164
2020,16.4126040322581,5.72235718579235,6.5681518852459
2021,15.819885483871,5.63366234246575,6.77754805479452
2022,17.248075,5.66491346575342,6.49318923287671
2023,19.70075,5.64620021917808,6.55972923287671
2024,17.2811137096774,5.63539572404372,6.43762521857924
2025,16.4445072580645,5.58722110958904,6.40688506849315
2026,17.3793201612903,5.50862571232877,6.45363969863014
2027,16.8489459677419,5.46478428767123,6.34596887671233
2028,17.4471629032258,5.44233790983607,6.29635071038251
2029,18.1244798387097,5.4072311369863,6.30018071232877
2030,16.538510483871,5.39993863013699,6.18148808219178
2031,17.8636725806452,5.41965084931507,6.29172643835616
2032,16.8716725806452,5.48538920765027,6.32644726775956
2033,17.4786338709677,5.51188668493151,6.31682424657534
2034,15.9822362903226,5.5000234109589,6.36447010958904
2035,18.347114516129,5.45795346575342,6.2889818630137
2036,17.0720088709677,5.39490058743169,6.22359729508197
2037,16.8852927419355,5.33613769863014,6.17197967123288
2038,19.3436580645161,5.29391873972603,6.11090547945205
2039,17.1029258064516,5.35787183561644,6.20757115068493
2040,17.6882830645161,5.33868293715847,6.10991144808743
2041,17.7717266129032,5.33667782191781,6.05763290410959
2042,17.5802701612903,5.27931702739726,6.15341991780822
2043,17.9401532258065,5.24583924657534,6.11510410958904
2044,18.248739516129,5.26237047814208,6.08376254098361
2045,18.7564556451613,5.25185542465753,6.08271315068493
2046,19.2035491935484,5.27850261643836,6.09612438356164
2047,17.7322467741935,5.25978635616438,6.00823449315068
2048,18.1378443548387,5.2022506420765,6.04614382513661
2049,17.3523838709677,5.15643561643836,6.04811956164384
2050,18.6647838709677,5.15709004109589,6.0254418630137
2051,18.0509653225806,5.20837867123288,6.10042219178082
2052,18.8761701612903,5.24839245901639,6.03663816939891
2053,18.1511475806452,5.18616947945205,6.01306531506849
2054,20.0607782258065,5.156448,5.98896383561644
2055,18.920914516129,5.17712757534247,6.08769030136986
2056,19.1726975806452,5.19151612021858,5.97048234972678
2057,18.7333443548387,5.2003647260274,5.93752690410959
2058,18.5017201612903,5.18821195890411,5.91276515068493
2059,18.5116709677419,5.17811543835616,5.86564852054795
2060,17.4882717741935,5.1438650273224,5.92929527322404
2061,18.7566540322581,5.06849730136986,5.7991558630137
2062,17.8610427419355,5.05974324657534,5.78008775342466
2063,17.035464516129,5.01376179452055,5.75282438356164
2064,16.8550362903226,4.99327566939891,5.73829005464481
2065,20.5626556451613,4.96086239726027,5.710378
2066,18.5370991935484,4.96609705479452,5.63256109589041
2067,19.7762975806452,4.92980752054795,5.62708769863014
2068,18.9700838709677,4.88795412568306,5.73892155737705
2069,19.5594814516129,4.82246552054795,5.58876019178082
2070,18.7560080645161,4.78703145205479,5.54147460273973
2071,18.1562838709677,4.75857217808219,5.58639794520548
2072,19.8161451612903,4.74804221311475,5.58270229508197
2073,19.903035483871,4.73206984931507,5.55643076712329
2074,18.4579669354839,4.78462397260274,5.56411660273973
2075,19.6076975806452,4.83864945205479,5.56369150684931
2076,18.8658709677419,4.81517121584699,5.59991243169399
2077,18.0507798387097,4.8035962739726,5.64670076712329
2078,18.945439516129,4.82131535616438,5.61024142465753
2079,19.1123725806452,4.7661564109589,5.58044654794521
2080,18.3622443548387,4.69077534153005,5.51507202185792
2081,19.4382983870968,4.65909982191781,5.55048928767123
