"","country","monit_program","monit_purpose","report_institute","station","latitude","longitude","date","monit_year","date_ices","day","month","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination_originalcongener","AGMAX_y","AGMEA_y","AGMIN_y","DRYWT%_%","EXLIP%_%","FATWT%_%","LIPIDWT%_%","LNMAX_cm","LNMEA_cm","LNMIN_cm","WTMAX_g","WTMEA_g","WTMIN_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","congener","value"
"11","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149744,"34001",1423610,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.72
"12","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149744,"34001",1423610,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB180_ug/kg",0.23
"13","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149744,"34001",1423610,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"14","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149744,"34001",1423610,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"15","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB101_ug/kg",0.04
"16","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.11
"17","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.17
"18","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",2.5
"19","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"20","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"21","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149745,"34002",1423611,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"22","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.21
"23","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.29
"24","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.64
"25","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.74
"26","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB180_ug/kg",0.2
"27","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"28","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149746,"34003",1423612,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"29","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.23
"30","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.16
"31","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.11
"32","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.55
"33","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"34","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB28_ug/kg",0.12
"35","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149747,"34004",1423613,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"36","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.24
"37","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.28
"38","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.56
"39","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.75
"40","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB180_ug/kg",0.19
"41","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"42","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149748,"34005",1423614,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"43","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.23
"44","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.3
"45","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.49
"46","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.61
"47","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB180_ug/kg",0.18
"48","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB28_ug/kg",0.11
"49","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149749,"34006",1423615,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"50","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.25
"51","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.25
"52","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.21
"53","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.61
"54","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"55","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"56","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149750,"34007",1423616,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"57","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.23
"58","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.3
"59","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.49
"60","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.81
"61","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB180_ug/kg",0.14
"62","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB28_ug/kg",0.04
"63","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149751,"34008",1423617,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"64","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.09
"65","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.09
"66","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.1
"67","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.27
"68","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"69","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB28_ug/kg",0.04
"70","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149752,"34009",1423618,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"71","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.09
"72","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.07
"73","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB138_ug/kg",0.06
"74","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.31
"75","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"76","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB28_ug/kg",0.13
"77","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149753,"34010",1423619,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"78","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.27
"79","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.28
"80","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",0.18
"81","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB153_ug/kg",0.82
"82","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.06,NA,"","CB180_ug/kg",0.06
"83","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB28_ug/kg",0.11
"84","Finland","COMB","","FEIF","",64.17916667,23.3265,"2008-08-06",2008,"06/08/2008",6,8,2008,"Clupea harengus",3149754,"34011",1423620,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",NA,0.04,NA,"","CB52_ug/kg",0.04
"85","Finland","COMB","","FEIF","",61.71083333,20.7075,"2008-09-08",2008,"08/09/2008",8,9,2008,"Clupea harengus",3149777,"34012",1423643,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB101_ug/kg",0.87
"86","Finland","COMB","","FEIF","",61.71083333,20.7075,"2008-09-08",2008,"08/09/2008",8,9,2008,"Clupea harengus",3149777,"34012",1423643,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB118_ug/kg",0.98
"87","Finland","COMB","","FEIF","",61.71083333,20.7075,"2008-09-08",2008,"08/09/2008",8,9,2008,"Clupea harengus",3149777,"34012",1423643,1,NA,"wet weight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","CB138_ug/kg",1.7
