"country","monit_program","monit_purpose","report_institute","station","latitude","longitude","date","monit_year","date_ices","year","species","sub_samp_ref","sub_samp_id","samp_id","num_indiv_subsample","bulk_id","basis_determination_originalcongener","basis_determination_converted","AGMEA_y","DRYWT%_%","EXLIP%_%","LNMEA_cm","WTMEA_g","qflag","detect_lim","quant_lim","uncert_val","method_uncert","congener","value"
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"D",0.032,NA,NA,"","CDD9X_pg/g",0.032
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.16,NA,NA,"","CDDO_pg/g",0.16
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.7,NA,NA,"","CDF2N_pg/g",0.928
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.7,NA,NA,"","CDF2T_pg/g",1.12
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.0832,NA,NA,"","CDF4X_pg/g",0.0832
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.048,NA,NA,"","CDF6P_pg/g",0.048
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.0704,NA,NA,"","CDF6X_pg/g",0.0704
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"D",0.064,NA,NA,"","CDF9P_pg/g",0.064
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"D",0.048,NA,NA,"","CDF9X_pg/g",0.048
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.2016,NA,NA,"","CDFDN_pg/g",0.2016
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"D",0.096,NA,NA,"","CDFO_pg/g",0.096
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688014,982809839,1841669,12,NA,"wet weight","wet weight",4,22.6,2.73,20,47.5,"",0.0832,NA,NA,"","TCDD_pg/g",0.0832
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.1512,NA,NA,"","CDD1N_pg/g",0.1512
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0324,NA,NA,"","CDD4X_pg/g",0.0324
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0612,NA,NA,"","CDD6P_pg/g",0.0612
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0972,NA,NA,"","CDD6X_pg/g",0.0972
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"D",0.036,NA,NA,"","CDD9X_pg/g",0.036
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.144,NA,NA,"","CDDO_pg/g",0.144
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.7,NA,NA,"","CDF2N_pg/g",0.972
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.7,NA,NA,"","CDF2T_pg/g",0.828
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0756,NA,NA,"","CDF4X_pg/g",0.0756
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0576,NA,NA,"","CDF6P_pg/g",0.0576
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0828,NA,NA,"","CDF6X_pg/g",0.0828
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"D",0.072,NA,NA,"","CDF9P_pg/g",0.072
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"D",0.054,NA,NA,"","CDF9X_pg/g",0.054
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.2232,NA,NA,"","CDFDN_pg/g",0.2232
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"D",0.108,NA,NA,"","CDFO_pg/g",0.108
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2010-10-21",2010,"21/10/2010",2010,"Clupea harengus",3688015,984009851,1841669,12,NA,"wet weight","wet weight",6,23.8,2.95,20.6,52.5,"",0.0684,NA,NA,"","TCDD_pg/g",0.0684
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.494,"U2","CDD1N_pg/g",0.14307
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.0962,"U2","CDD4X_pg/g",0.027861
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.338,"U2","CDD6P_pg/g",0.09789
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.39,"U2","CDD6X_pg/g",0.11295
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.0702,"U2","CDD9X_pg/g",0.020331
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.7,NA,0.572,"U2","CDDO_pg/g",0.16566
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.7,NA,2.86,"U2","CDF2N_pg/g",0.8283
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.7,NA,4.16,"U2","CDF2T_pg/g",1.2048
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.286,"U2","CDF4X_pg/g",0.08283
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.221,"U2","CDF6P_pg/g",0.064005
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.2496,"U2","CDF6X_pg/g",0.072288
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"D",0.5,NA,NA,"","CDF9P_pg/g",0.03765
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.0962,"U2","CDF9X_pg/g",0.027861
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.7,NA,0.806,"U2","CDFDN_pg/g",0.23343
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"D",0.7,NA,NA,"","CDFO_pg/g",0.05271
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679444,760307614,1841293,12,NA,"lipid weight","wet weight",4,25.2,7.53,22.4,85.8,"",0.2,NA,0.221,"U2","TCDD_pg/g",0.064005
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.598,"U2","CDD1N_pg/g",0.16951
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.0884,"U2","CDD4X_pg/g",0.025058
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.1872,"U2","CDD6P_pg/g",0.053064
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.494,"U2","CDD6X_pg/g",0.14003
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.0702,"U2","CDD9X_pg/g",0.019899
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.7,NA,0.416,"U2","CDDO_pg/g",0.11792
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.7,NA,3.64,"U2","CDF2N_pg/g",1.0318
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.7,NA,5.72,"U2","CDF2T_pg/g",1.6214
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.364,"U2","CDF4X_pg/g",0.10318
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.26,"U2","CDF6P_pg/g",0.0737
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.26,"U2","CDF6X_pg/g",0.0737
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"D",0.5,NA,NA,"","CDF9P_pg/g",0.03685
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.2,NA,0.0962,"U2","CDF9X_pg/g",0.027269
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"",0.7,NA,1.014,"U2","CDFDN_pg/g",0.28743
"Sweden","COMB",TRUE,"SERI","Abbekas",55.3163,13.611,"2011-11-14",2011,"14/11/2011",2011,"Clupea harengus",3679445,761507626,1841293,12,NA,"lipid weight","wet weight",4,24.3,7.37,21.8,77.5,"D",0.7,NA,NA,"","CDFO_pg/g",0.05159
