BHI_ID,hours_per_area
1,7.42354990614933
2,4.84839293182245
3,1.05984365665954
4,4.30968131007881
5,0.135845458744397
6,0.315032575832047
7,5.69100661808071
8,2.70608288358822
9,0.964190690110044
10,2.36002487468063
11,2.15076735199193
12,2.1105426496908
13,1.90823632347442
14,0.884326763130062
15,5.30281270098602
16,1.60748974804693
17,4.44643141417278
18,5.61201607789333
19,0.232228115799171
20,0.0703355725018491
21,3.73673479722193
22,0.0295533713557033
23,0.0887795542449578
24,0.137271521285472
25,0.00098509002250043
26,0.0448996251935218
27,0.00120925260242979
31,0.00126674220875384
32,0
33,0.000259255450252579
34,0.0138855186671377
37,0.0748878312623069
41,0.0447108685117922
