BHI_ID,hours_per_area
1,5.27301946282298
2,2.71073473654339
3,0.552692713627547
4,2.18516222249474
5,0.17422966810222
6,0.237825280743739
7,3.17452791359538
8,1.43921150064984
9,0.663349912449435
10,1.80641152776839
11,1.88571418258817
12,0.805792571303423
13,1.44227657239617
14,1.12090338881858
15,3.12861157992996
16,0.590694074539367
17,2.31865844277057
18,2.16472683537259
19,0.147024808500421
20,0.102939159918871
21,5.09041561996642
22,0.188820672873932
23,2.68584010375776
24,0.150807530781307
25,0.0110822634457713
26,0.0628052068811052
27,0.0490998288814045
28,0.00139216908158565
29,5.64066642111454e-05
30,0.00128908351143468
31,0.00427877354215271
32,0
33,0.000950603317592788
34,0.0348918161379356
37,0.0336359261872314
38,0.000753461896695797
