"Year","TEMP_O_5_JulAug_GR","SALIN_O_5_GR","SALIN_50_GR"
2017,20.6148475806452,5.6228107260274,6.53217408219178
2018,21.4358661290323,5.58487505479452,6.51658008219178
2019,19.0741903225806,5.54080569863014,6.5537877260274
2020,20.381685483871,5.47299683060109,6.50737193989071
2021,20.8894177419355,5.45186146575342,6.41604128767123
2022,19.6989443548387,5.44543682191781,6.39020167123288
2023,19.2265266129032,5.44013764383562,6.32232254794521
2024,20.4380120967742,5.36299823770492,6.26710196721312
2025,21.2880169354839,5.35181573972603,6.31673526027397
2026,19.6042983870968,5.35190683561644,6.23225221917808
2027,18.0315338709677,5.23490402739726,6.42976071232877
2028,19.4382274193548,5.32949105191257,6.36921571038251
2029,21.6422983870968,5.3254788630137,6.23634249315069
2030,20.1892491935484,5.32729776712329,6.25232698630137
2031,20.8228588709677,5.28757712328767,6.26110632876712
2032,19.0801637096774,5.25979821038251,6.12649923497268
2033,20.1161556451613,5.25272332876712,6.15801517808219
2034,20.0815137096774,5.26580245205479,6.23601424657534
2035,18.3871887096774,5.26505095890411,6.08937347945206
2036,20.0871330645161,5.1916831557377,6.05799368852459
2037,18.4834048387097,5.1959745890411,5.89710852054795
2038,22.8693322580645,5.13852432876712,6.0402475890411
2039,20.2562306451613,5.12726676712329,5.93745997260274
2040,19.5520661290323,5.09709575136612,5.94885745901639
2041,22.2932927419355,5.1294814109589,6.08734657534247
2042,20.7520266129032,5.11051264383562,5.95553739726027
2043,19.9331588709677,5.07341224657534,5.90193306849315
2044,19.8052774193548,4.99975140710383,5.84778505464481
2045,21.5428080645161,4.93730932876712,5.83908802739726
2046,19.8500612903226,4.92288267123288,5.68327964383562
2047,22.301075,4.85609521917808,5.70942120547945
2048,20.3992032258065,4.83557631147541,5.63019781420765
2049,20.2609612903226,4.75936132876712,5.5562917260274
2050,19.9923629032258,4.72659535616438,5.64589161643836
2051,18.5462056451613,4.68315,5.75611789041096
2052,21.0189822580645,4.7516431284153,5.67073245901639
2053,21.2497322580645,4.76826632876712,5.63378550684932
2054,20.3706766129032,4.74079408219178,5.58729101369863
2055,20.8670266129032,4.64931212328767,5.53913073972603
2056,20.4226064516129,4.62158400273224,5.55259508196721
2057,19.7952927419355,4.63551775342466,5.56767123287671
2058,22.9704790322581,4.65721576712329,5.61301369863014
2059,19.7431588709677,4.68670971232877,5.57304142465753
2060,20.989814516129,4.66086960382514,5.57784658469945
2061,21.0771741935484,4.64406876712329,5.54594087671233
2062,21.3499677419355,4.60362332876712,5.49152928767123
2063,22.255439516129,4.59983297260274,5.40448980821918
2064,21.0312201612903,4.59651198087432,5.52122366120219
2065,19.4274193548387,4.57248920547945,5.39001254794521
2066,20.2857120967742,4.51391394520548,5.34127068493151
2067,20.5012967741935,4.47278891780822,5.3459297260274
2068,21.548835483871,4.42739206284153,5.42299994535519
2069,21.1752919354839,4.46870780821918,5.33156126027397
2070,20.9483927419355,4.47373157534247,5.39307438356164
2071,21.4412741935484,4.48282323287671,5.30636002739726
2072,21.0630362903226,4.44746043715847,5.30486469945355
2073,23.1913419354839,4.45839373972603,5.40214123287671
2074,21.4961596774194,4.48341704109589,5.28938868493151
2075,20.570110483871,4.49386434246575,5.22234632876712
2076,21.141614516129,4.46180219945355,5.3329600273224
2077,22.4123491935484,4.47045690410959,5.28690493150685
2078,22.3310879032258,4.48740590410959,5.30342054794521
2079,19.8481919354839,4.33757149315069,5.57264553424658
2080,21.3859056451613,4.46762211748634,5.07045016393443
2081,20.202860483871,4.3977685890411,5.15916271232877
2082,21.0946661290323,4.34889647945205,5.1713877260274
2083,21.8647580645161,4.31478283561644,5.2277995890411
2084,21.7935080645161,4.27402081967213,5.04378169398907
2085,22.0798846774194,4.23767615068493,5.05632873972603
2086,22.4178758064516,4.24876330136986,5.02116961643836
2087,20.506675,4.19334735616438,5.10328369863014
2088,21.839864516129,4.17600443989071,5.00957710382514
2089,21.2416266129032,4.15795679452055,4.93210849315069
2090,20.9313790322581,4.07797838356164,4.94343315068493
2091,21.8447709677419,4.04041361643836,4.85538049315068
2092,22.2573056451613,4.06240628415301,4.86937073770492
2093,21.7302879032258,4.09833487671233,4.85166980821918
2094,22.9651516129032,4.11039980821918,4.89148153424658
2095,20.7740782258065,4.13386542465753,4.91380756164384
2096,21.7743298387097,4.12123467213115,4.89392040983607
2097,21.8850419354839,4.04167043835616,4.86982408219178
2098,23.2616540322581,4.02533697260274,4.88239410958904
2099,22.7431588709677,3.99086071856287,4.82422116766467
