"Year","TEMP_O_5_JulAug_SB","SALIN_O_5_SB","SALIN_55_SB"
1960,18.5590314516129,18.0772091530055,33.4509218579235
1961,15.947114516129,19.2632054794521,31.8119701369863
1962,18.1175274193548,16.988998630137,33.2181194520548
1963,19.3120935483871,17.8017302739726,33.3042819178082
1964,18.6427008064516,18.1273155737705,33.555187431694
1965,17.6696419354839,18.2181247945205,33.4214830136986
1966,17.5310685483871,18.2189124657534,33.4939846575342
1967,18.2388112903226,18.3829401369863,33.5613608219178
1968,17.3912629032258,18.6592982240437,33.4035098360656
1969,16.7938975806452,18.8059589041096,32.89446
1970,17.7021887096774,17.8747353424658,32.5596024657534
1971,16.8249201612903,18.9612628767123,33.4081945205479
1972,17.4791620967742,18.5913629781421,33.0684631147541
1973,18.4885774193548,17.6837575342466,33.0545452054794
1974,18.1412935483871,18.8033364383562,33.0634290410959
1975,17.583610483871,18.4199338356164,33.3996956164384
1976,19.6970112903226,18.1880178961749,33.7117871584699
1977,16.9108637096774,18.7594280821918,33.2549010958904
1978,19.0432032258065,17.7724310958904,33.0691884931507
1979,16.7228685483871,19.1983853424658,33.376822739726
1980,17.3662975806452,18.2379918032787,33.0476035519126
1981,17.3201653225806,18.7907095890411,32.7946654794521
1982,17.0543129032258,17.7270520547945,32.1779339726027
1983,18.203514516129,18.0858697260274,33.1882556164384
1984,17.9815701612903,19.0586968579235,33.4887232240437
1985,19.0237717741935,17.838891369863,32.7231942465753
1986,18.2032451612903,18.1111556164384,33.1172249315068
1987,18.4786161290323,18.8765650684932,33.3762265753425
1988,17.8484072580645,18.7035769125683,33.1046404371585
1989,19.1361346774194,18.1242382191781,33.1939791780822
1990,19.6563814516129,17.3156283561644,33.4184235616438
1991,17.5081080645161,18.7982491780822,33.5755534246575
1992,16.5229290322581,18.3178740437158,33.6151740437158
1993,17.817360483871,18.4096636986301,33.4954728767123
1994,18.6950467741935,18.189155890411,33.2313484931507
1995,17.6115709677419,19.3515643835616,32.7437150684932
1996,18.1784943548387,18.8387427595628,33.5354983606557
1997,18.4589032258065,17.5485479452055,33.2024065753425
1998,18.2568193548387,18.3126116438356,33.6073347945205
1999,18.953910483871,18.5554493150685,32.5476282191781
2000,17.7831790322581,17.3267547814208,33.2819259562842
2001,18.32125,18.8621783561644,33.3314821917808
2002,17.502464516129,18.3554820547945,33.3433430136986
2003,18.3569266129032,17.2818489041096,33.5985991780822
2004,17.8699282258065,17.8204346994536,32.8932797814208
2005,17.5584088709677,17.0339187671233,33.4751408219178
2006,17.6827701612903,17.646985890411,33.5328504109589
2007,19.1980427419355,17.4999943835616,33.2356290410959
2008,17.1507403225806,18.8288157103825,33.3156084699454
2009,17.2399338709677,18.4724873972603,33.4516221917808
2010,19.0928782258065,18.2086165753425,33.1491498630137
2011,20.1957669354839,18.036071369863,32.6932208219178
2012,18.1739814516129,17.6347792349727,33.230931420765
2013,17.2748137096774,17.543795890411,32.9869953424658
2014,20.5161314516129,17.1736052054795,33.657798630137
2015,18.4201274193548,18.1339089041096,33.1779731506849
2016,18.6893435483871,18.2438278688525,33.2149863387978
2017,19.521035483871,18.0262332876712,32.7204063013699
2018,19.7783443548387,17.1077457534247,33.0133863013699
2019,18.2869274193548,18.7108105479452,33.2633394520548
2020,18.8685322580645,17.5806046448087,33.2234128415301
2021,19.2710161290323,17.9126210958904,33.2725153424658
2022,17.8524725806452,17.5537336986301,33.2287673972603
2023,18.253735483871,17.3925243835616,33.0773742465753
2024,19.2247580645161,17.3830601092896,32.7505040983607
2025,19.8784129032258,17.2225793150685,33.6971482191781
2026,19.1156,17.6714589041096,33.1277416438356
2027,18.2530427419355,18.7132154794521,33.6388161643836
2028,18.7599258064516,18.1968945355191,33.1347486338798
2029,20.6427120967742,17.487762739726,32.9991402739726
2030,19.2246072580645,17.2432250684931,33.4271506849315
2031,19.1295766129032,16.9924416438356,33.0685482191781
2032,18.6864193548387,17.3765801912568,33.0596079234973
2033,18.2108637096774,17.9231397260274,32.8253383561644
2034,18.7396774193548,18.0839793150685,33.3214495890411
2035,17.2539967741935,16.9701768493151,33.0813528767123
2036,19.60185,17.0806926229508,33.3851819672131
2037,17.639675,17.4966457534247,33.1509731506849
2038,20.3738741935484,17.0613850684932,33.3161871232877
2039,19.9262483870968,18.5906321917808,33.0269093150685
2040,18.0565870967742,16.9385842896175,32.3489519125683
2041,20.463725,17.1814673972603,33.3570383561644
2042,19.7979782258065,16.7507932876712,33.4966682191781
2043,19.2986693548387,16.9948302739726,33.2518736986301
2044,18.5316943548387,16.7295851092896,32.8795614754098
2045,19.9461370967742,16.5612653424658,33.5279249315069
2046,18.7161169354839,17.0812375342466,33.498124109589
2047,19.3115032258065,16.1042167123288,33.2069947945205
2048,19.1211177419355,16.768106284153,33.2778778688525
2049,19.0938524193548,16.2726283561644,32.9701076712329
2050,19.4185806451613,17.2485784931507,33.650377260274
2051,17.8718362903226,17.033064109589,33.5985531506849
2052,19.7210879032258,17.4262903005464,33.6967852459016
2053,19.4396685483871,16.5206,33.5422698630137
2054,20.212260483871,16.1628546575342,33.6832328767123
2055,19.0964008064516,16.9953968493151,33.5552715068493
2056,19.4195225806452,17.4675360655738,33.5693166666667
2057,19.1619225806452,16.6074384931507,33.2116117808219
2058,21.7701306451613,16.7000449315068,33.4974016438356
2059,19.2401975806452,16.7823306849315,33.5814490410959
2060,20.0296725806452,17.468068715847,33.1296262295082
2061,19.9871120967742,16.053135890411,33.5349397260274
2062,19.975875,16.0485573972603,33.5320512328767
2063,21.2693370967742,16.3519938356164,33.3463638356164
2064,19.2714282258065,16.9450827868852,33.3691106557377
2065,18.2279870967742,15.9583395890411,33.3397263013699
2066,19.4194556451613,16.9671167123288,33.2577495890411
2067,19.3562782258065,16.6359331506849,32.5438139726027
