"Year","TEMP_O_5_JulAug_BS","SALIN_O_5_BS","SALIN_220_BS"
1960,14.8848795967742,5.40957953551913,6.94372480874317
1961,13.3283475806452,5.40782036986301,6.78484397260274
1962,13.6352162903226,5.23343028767123,6.71624591780822
1963,15.733160483871,5.16321197260274,6.6813895890411
1964,12.6371436290323,5.16707572404372,6.68806816939891
1965,13.1504053225806,5.19717089041096,6.68850367123288
1966,14.0851437096774,5.06944261643836,6.69000106849315
1967,14.5905415322581,5.15436806849315,6.68997136986301
1968,14.8559629032258,5.32674296448087,6.72282273224044
1969,14.3327153225806,5.33502391780822,6.69193235616438
1970,13.8670892741935,5.32473890410959,6.73893736986301
1971,14.1375709677419,5.42672678082192,6.76184769863014
1972,13.2529258064516,5.30939296448087,6.79248734972678
1973,13.6984491935484,5.14094047945205,6.84413471232877
1974,13.3744264516129,5.24578321917808,6.88913263013699
1975,14.1467909677419,5.18610160273973,6.96521961643836
1976,14.7934757258065,5.22081866120219,6.99473871584699
1977,12.5549928225806,5.27448938356164,7.06540956164384
1978,14.0430039516129,5.37209960273973,7.05568178082192
1979,12.1082854032258,5.39804154794521,7.03542704109589
1980,13.0187881451613,5.35802846994536,6.94219603825137
1981,14.176175,5.37761079452055,6.92235460273973
1982,14.0914185483871,5.43080124657534,6.94497512328767
1983,15.2985486290323,5.44971091780822,6.94535802739726
1984,15.2573701612903,5.37856505464481,6.94840161202186
1985,14.1580632258065,5.53203905479452,6.91276405479452
1986,14.1290108870968,5.54475323287671,6.86013539726027
1987,15.4566951612903,5.55960571232877,6.82955446575343
1988,14.1759369354839,5.29536707650273,6.88708535519126
1989,14.4158524193548,5.47345523287671,6.91171684931507
1990,15.8043177419355,5.41710387671233,6.93080673972603
1991,15.381525,5.4487275890411,6.92318430136986
1992,13.1217064516129,5.37627049180328,6.89843896174863
1993,10.8585427419355,5.21679582191781,6.88959501369863
1994,11.1004214516129,5.2667187260274,6.90364353424658
1995,12.2819848387097,5.08642608219178,6.97691361643836
1996,13.5169644354839,5.35054284153005,6.99300923497268
1997,15.4433491935484,5.2538957260274,6.99406942465753
1998,15.2698540322581,5.40523736986301,6.94209052054795
1999,17.059085483871,5.45150378082192,6.87533947945205
2000,14.9193782258065,5.46458370218579,6.82826855191257
2001,15.4229441129032,5.18021523287671,6.83599095890411
2002,14.2435241935484,5.16250157534247,6.88929608219178
2003,17.2192370967742,5.3543751369863,6.84659279452055
2004,13.6830825,5.29114321038251,6.85931841530055
2005,14.4843217741935,5.33304083561644,6.8460817260274
2006,15.8962346774194,5.30334282191781,6.84832298630137
2007,15.7106508064516,5.29453171232877,6.80609726027397
2008,11.0868618548387,5.26926038251366,6.84124295081967
2009,13.9756153225806,5.16871265753425,6.81432131506849
2010,15.2514274193548,5.16118402739726,6.84101336986301
2011,16.5959967741935,5.25543121917808,6.83554252054795
2012,12.1748808064516,5.15670763661202,6.77313450819672
2013,12.7859987096774,5.1864027260274,6.77735747945205
2014,16.8247427419355,5.28254567123288,6.74713619178082
2015,14.3346887096774,5.28913594520548,6.69945698630137
2016,14.1800314516129,5.42809900273224,6.64654786885246
2017,16.164139516129,5.36602283561644,6.57284435616438
2018,17.4284120967742,5.26128346575342,6.52569775342466
2019,15.89446,5.26379149315069,6.51341808219178
2020,16.2388516129032,5.2298012431694,6.55355617486339
2021,17.2813629032258,5.19649183561644,6.53725638356164
2022,15.7404540322581,5.19404663013699,6.46436487671233
2023,16.1441879032258,5.12292521917808,6.42624230136986
2024,16.4781129032258,5.10888804644809,6.38427270491803
2025,17.8962846774194,5.02720247945205,6.32002109589041
2026,16.0089846774194,5.02882064383562,6.28870542465753
2027,13.7520212903226,4.88039943835616,6.34863202739726
2028,14.5649556451613,4.95346479508197,6.38508412568306
2029,16.5383709677419,5.05354194520548,6.35165542465753
2030,16.5956451612903,5.01560504109589,6.333506
2031,16.1170362903226,5.00474465753425,6.30050410958904
2032,16.3787975806452,4.95989405737705,6.2785206284153
2033,16.5444443548387,5.02265279452055,6.23576695890411
2034,16.570160483871,4.95157254794521,6.17007879452055
2035,15.9798919354839,4.91427598630137,6.18581846575342
2036,15.289789516129,4.83912083333333,6.16523540983607
2037,14.9564475806452,4.82860502739726,6.16282578082192
2038,18.8726338709677,4.75571850684932,6.15408490410959
2039,16.8057209677419,4.77913326027397,6.08441394520548
