"Year","TEMP_O_5_JulAug_FB","SALIN_O_5_FB","SALIN_65_FB"
2018,21.1135475806452,12.3879541369863,31.5738860273973
2019,19.3148846774194,13.4694809589041,31.9054276712329
2020,19.508910483871,12.4528320218579,32.3710057377049
2021,20.2734048387097,12.9633045890411,32.2038769863014
2022,18.9445169354839,12.6113403424658,32.4654791780822
2023,19.4018201612903,12.5887233424658,32.3655789041096
2024,20.5627185483871,12.5786151912568,31.6766530054645
2025,20.524560483871,12.3218040547945,33.06638
2026,20.2536532258065,12.4208033424658,32.1373345205479
2027,19.2997322580645,13.3670436986301,32.9393597260274
2028,19.4770475806452,12.9711119945355,31.771937704918
2029,20.8346790322581,12.7511461369863,32.0773753424658
2030,19.9317209677419,12.0532534520548,32.4530747945205
2031,20.1111564516129,12.0784755753425,32.050777260274
2032,19.1671838709677,12.5590909289617,31.8843371584699
2033,19.1457475806452,12.8086374109589,31.8785334246575
2034,19.797439516129,12.9582768630137,32.1975591780822
2035,17.8460693548387,12.3336710958904,31.7830046575342
2036,20.5565911290323,11.9846756830601,32.6178398907104
2037,18.4863596774194,12.440818630137,32.5414665753425
2038,21.4159314516129,11.8690195479452,32.5141457534247
2039,20.8593338709677,13.1773886164384,31.9755235616438
2040,19.1758572580645,12.1625851639344,30.6646073770492
2041,21.517675,12.0490838493151,32.6916424657534
2042,20.8113653225806,11.6052860273973,32.6556791780822
2043,20.0933274193548,11.9663922328767,32.281882739726
2044,19.3820814516129,12.1220948497268,32.0907445355191
2045,21.0725661290323,11.7075915890411,32.7635019178082
2046,19.6644088709677,11.6897578630137,32.9100005479452
2047,20.2891637096774,11.4157336027397,32.1528005479452
2048,19.910964516129,11.8472012021858,32.1249653005464
2049,19.854414516129,11.4300415616438,32.0145753424658
2050,20.1709435483871,11.7929965068493,32.9494550684932
2051,18.9965040322581,11.625059369863,32.8568753424658
2052,20.3457814516129,12.1051433606557,32.8191825136612
2053,20.6731088709677,11.1386975205479,32.7851756164384
2054,21.0610290322581,11.1864389589041,33.071537260274
2055,20.1616411290323,11.7123696027397,32.8294698630137
2056,20.2427677419355,11.9717807786885,32.8221762295082
2057,20.1684370967742,11.7153359315068,31.7902257534247
2058,22.8311024193548,11.6794544794521,32.5365487671233
2059,20.1016814516129,11.6578235205479,32.679498630137
2060,21.267085483871,12.4485679234973,31.8655631147541
2061,21.3798516129032,11.1078054109589,32.3177983561644
2062,20.9492451612903,10.9206894931507,32.665795890411
2063,22.4770758064516,11.1249679452055,32.5938890410959
2064,20.5642459677419,11.3869802322404,32.203799726776
2065,19.0939080645161,11.2875142191781,32.125817260274
2066,19.9970258064516,11.8727176575342,32.4623147945205
2067,20.464064516129,11.8847923150685,31.0265805479452
2068,20.8121677419355,11.063413579235,32.5995683060109
2069,20.7511233870968,11.2258239589041,32.7406717808219
2070,20.8768991935484,11.4414008356164,32.3241060273973
2071,22.0718008064516,10.5760462054795,32.3112591780822
2072,20.929089516129,11.6181671721311,32.4739180327869
2073,21.6686153225806,11.7143608767123,32.2860334246575
2074,20.5538241935484,11.371461630137,32.7697684931507
2075,19.6960411290323,11.0639106027397,31.7799819178082
2076,20.1767879032258,11.0718829918033,32.6468472677596
2077,22.485025,11.1542261232877,32.6698120547945
2078,21.4276548387097,11.303545109589,33.0382715068493
2079,20.088710483871,11.0002117945205,33.0072997260274
2080,21.3332798387097,10.9194060928962,32.4930904371585
2081,20.870885483871,10.5629176575342,32.7078994520548
2082,20.9363806451613,10.8826817808219,32.9824104109589
2083,22.3624491935484,10.6223947260274,32.7173969863014
2084,21.7102120967742,10.7141411338798,32.441456284153
2085,21.5989411290323,10.7426423013699,32.9695150684932
2086,21.947114516129,11.0133897671233,32.7467098630137
2087,19.9803879032258,10.9147818356164,32.2628589041096
2088,21.7382008064516,10.1577316530055,32.842506284153
2089,22.7165653225806,10.9429304657534,32.8910454794521
2090,20.803735483871,10.7838481780822,32.4372235616438
2091,21.3788596774194,10.0029021232877,32.3311087671233
2092,21.4600717741935,10.7140213934426,32.9060038251366
2093,21.1053306451613,11.3736983972603,32.0836424657534
2094,22.720610483871,10.7246327260274,32.7503246575343
2095,21.1547362903226,10.8960618219178,32.8294668493151
2096,21.1774774193548,10.6156404644809,32.920662295082
2097,21.2455806451613,10.7692935753425,32.2463928767123
2098,22.287710483871,10.3484766438356,32.9075487671233
2099,22.3264233870968,10.4382280838323,32.1992841317365
