BHI_ID,current_area,year
14,230,1974
15,2348,1974
16,0,1974
17,348,1974
20,12413,1974
21,657,1974
22,74,1974
23,72,1974
24,8354,1974
25,1214,1974
26,11788,1974
29,6663,1974
30,1397,1974
31,5142,1974
