BHI_ID,current_area,year
14,383,2008
15,2690,2008
16,0,2008
17,855,2008
20,12485,2008
21,3493,2008
22,3535,2008
23,108,2008
24,8409,2008
25,1240,2008
26,11975,2008
29,8668,2008
30,1972,2008
31,5252,2008
